"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.000000000E-3,3.402400017E0,-1.559000015E-1,-6.049999967E-2
2.600156200E-2,4.980000019E0,6.639999896E-2,1.777799964E0
4.600468700E-2,4.499799728E0,4.444999993E-1,2.177899837E0
7.600156200E-2,1.579100013E0,1.826999933E-1,2.935999930E-1
9.600156200E-2,5.230000019E-1,2.465999871E-1,3.255999982E-1
1.160015620E-1,9.225999713E-1,9.587000012E-1,5.196999907E-1
1.360015620E-1,-9.099999815E-2,1.663199902E0,7.006999850E-1
1.560015620E-1,-3.116999865E-1,1.849299908E0,8.446999788E-1
1.760015620E-1,6.769999862E-2,5.726999640E-1,-1.307999939E-1
1.960015620E-1,1.492699981E0,-1.809999906E-2,1.120999977E-1
2.160015620E-1,1.866699934E0,-2.987000048E-1,-4.636999965E-1
2.360015620E-1,1.664899945E0,-5.417999625E-1,-4.867999852E-1
2.560015620E-1,1.094399929E0,-7.367999554E-1,-1.129999995E0
2.760015620E-1,1.056399941E0,-2.462999970E-1,-8.912000060E-1
3.060000000E-1,7.953000069E-1,-1.842999905E-1,-6.620000005E-1
3.260000000E-1,2.578999996E-1,5.360999703E-1,1.144999936E-1
3.460000000E-1,-6.065999866E-1,1.309399962E0,1.533999890E-1
3.660000000E-1,-6.011999846E-1,7.324000001E-1,-7.099999487E-2
3.860015620E-1,2.963999808E-1,5.252999663E-1,-6.920000166E-2
4.160000000E-1,2.416999936E-1,1.629499912E0,6.270999908E-1
4.360015620E-1,1.207999960E-1,1.551399946E0,8.183999658E-1
4.560015620E-1,-1.371199965E0,1.268199921E0,1.190999970E-1
4.860015620E-1,3.800999820E-1,-7.157999873E-1,-8.805999756E-1
5.160015620E-1,1.413800001E0,-1.296599984E0,-1.843899965E0
5.360015620E-1,5.417000055E-1,-1.315999925E-1,-8.971999884E-1
5.560015620E-1,1.232200027E0,-1.265799999E0,-1.801499963E0
5.860000000E-1,2.053200006E0,-2.210899830E0,-3.489300013E0
6.060000000E-1,1.359799981E0,3.258000016E-1,8.693999648E-1
6.260000000E-1,-4.624999762E-1,2.298899889E0,3.051499844E0
6.460015620E-1,-2.513000011E0,1.769199967E0,1.062299967E0
6.660015620E-1,-2.824399948E0,1.499499917E0,9.908999801E-1
6.960015620E-1,-1.081499934E0,-4.158999920E-1,-7.129999995E-2
7.160015620E-1,-9.052000046E-1,-6.477999687E-1,-1.812599897E0
7.360093750E-1,-7.139999866E-1,6.304000020E-1,1.699000001E0
7.660031250E-1,1.522899985E0,3.697999954E0,5.184000134E-1
7.960015620E-1,7.696999907E-1,1.173099995E0,1.743000001E-1
8.260000000E-1,-3.257200003E0,4.919499874E0,2.429899931E0
8.460000000E-1,-3.337199926E0,1.880999953E-1,-8.788999915E-1
8.660000000E-1,-2.326900005E0,-2.932999849E0,-2.175899982E0
8.860000000E-1,-9.375000000E-1,-1.912599921E0,1.650999933E-1
9.060000000E-1,7.569999695E-1,-9.703999758E-1,1.254299998E0
9.260015620E-1,1.324699998E0,-3.208099842E0,1.507999897E-1
9.460015620E-1,1.595699906E0,-3.418599844E0,1.692699909E0
9.660015620E-1,5.144999623E-1,-3.024999797E-1,2.007099867E0
9.860015620E-1,-1.639000028E-1,7.145999670E-1,-2.746999860E-1
1.006001562E0,6.875999570E-1,1.618199944E0,-2.657699823E0
1.026001562E0,-2.430999875E-1,1.216499925E0,-8.080999851E-1
1.046001562E0,2.606000006E-1,-1.028999984E-1,-2.281899929E0
1.066001562E0,1.194599986E0,-1.307699919E0,1.174999997E-1
1.086001562E0,1.398199916E0,8.545999527E-1,1.694899917E0
1.106001562E0,2.626999855E0,5.691999793E-1,1.056499958E0
1.126001562E0,5.799999833E-2,-2.134999990E0,-1.074000001E0
1.146001562E0,6.621999741E-1,-2.302500010E0,-4.508000016E-1
1.166001562E0,3.420199871E0,-1.147300005E0,1.431800008E0
1.186001562E0,3.080199957E0,-6.186000109E-1,2.493199825E0
1.216001562E0,-1.022099972E0,7.313999534E-1,1.351499915E0
1.246000000E0,-6.850199699E0,5.699999630E-3,-2.074599981E0
