"Time (s)","Pressure (hPa)"
7.446000000E-2,1.016125000E3
1.544600000E-1,1.016112793E3
2.344600000E-1,1.016119629E3
3.144600000E-1,1.016120605E3
3.944600000E-1,1.016125488E3
4.744600000E-1,1.016119629E3
5.544631250E-1,1.016111328E3
6.344600000E-1,1.016095703E3
7.144600000E-1,1.016102051E3
7.944600000E-1,1.016124023E3
8.744600000E-1,1.016129883E3
9.544600000E-1,1.016134277E3
1.034460000E0,1.016138672E3
1.114460000E0,1.016142578E3
1.194460000E0,1.016150879E3
1.274460000E0,1.016164551E3
1.354460000E0,1.016139160E3
1.434460000E0,1.016134277E3
1.514460000E0,1.016138184E3
1.594460000E0,1.016141602E3
1.674470937E0,1.016134277E3
1.754460000E0,1.016142090E3
1.834460000E0,1.016139160E3
1.914460000E0,1.016137207E3
1.994460000E0,1.016142578E3
2.074460000E0,1.016147949E3
2.154460000E0,1.016148438E3
2.234460000E0,1.016151367E3
2.314460000E0,1.016156250E3
2.394460000E0,1.016157227E3
2.474460000E0,1.016152832E3
2.554460000E0,1.016165039E3
2.634460000E0,1.016174805E3
2.714460000E0,1.016171875E3
2.794460000E0,1.016170898E3
2.874460000E0,1.016166504E3
2.954460000E0,1.016156250E3
3.034460000E0,1.016152344E3
3.114460000E0,1.016153809E3
3.194460000E0,1.016149902E3
3.274460000E0,1.016153320E3
3.354460000E0,1.016147461E3
3.434460000E0,1.016147949E3
3.514460000E0,1.016135742E3
3.594460000E0,1.016137207E3
3.674469375E0,1.016155273E3
3.754458437E0,1.016153809E3
3.834460000E0,1.016154785E3
3.914460000E0,1.016145508E3
3.994460000E0,1.016146973E3
4.074460000E0,1.016146973E3
4.154461562E0,1.016145996E3
4.234460000E0,1.016151855E3
4.314460000E0,1.016148438E3
4.394461562E0,1.016152832E3
4.474460000E0,1.016138672E3
4.554460000E0,1.016132324E3
4.634460000E0,1.016143555E3
4.714460000E0,1.016143555E3
4.794461562E0,1.016140625E3
4.874461562E0,1.016139160E3
4.954460000E0,1.016153320E3
5.034460000E0,1.016149902E3
5.114460000E0,1.016148926E3
5.194460000E0,1.016152344E3
5.274460000E0,1.016152832E3
5.354460000E0,1.016146973E3
5.434460000E0,1.016150879E3
5.514460000E0,1.016151855E3
5.594460000E0,1.016145996E3
5.674460000E0,1.016135742E3
5.754460000E0,1.016125488E3
5.834461562E0,1.016128418E3
5.914460000E0,1.016129883E3
5.994460000E0,1.016129883E3
6.074460000E0,1.016145996E3
6.154460000E0,1.016155273E3
6.234460000E0,1.016157715E3
6.314460000E0,1.016145020E3
6.394460000E0,1.016135742E3
6.474460000E0,1.016143555E3
6.554460000E0,1.016139160E3
6.634460000E0,1.016141113E3
6.714460000E0,1.016135254E3
6.794460000E0,1.016139648E3
6.874461562E0,1.016137207E3
6.954460000E0,1.016130371E3
7.034460000E0,1.016149902E3
7.114458437E0,1.016145508E3
7.194460000E0,1.016144531E3
7.274461562E0,1.016136719E3
7.354460000E0,1.016143066E3
7.434460000E0,1.016154297E3
7.514460000E0,1.016150391E3
7.594460000E0,1.016150879E3
7.674460000E0,1.016145020E3
7.754460000E0,1.016147461E3
7.834460000E0,1.016149414E3
7.914460000E0,1.016146973E3
7.994460000E0,1.016152344E3
8.074460000E0,1.016139648E3
8.154460000E0,1.016147461E3
8.234460000E0,1.016153320E3
8.314460000E0,1.016145020E3
8.394460000E0,1.016149902E3
8.474460000E0,1.016155273E3
8.554460000E0,1.016161133E3
8.634460000E0,1.016154785E3
8.714461562E0,1.016156738E3
8.794460000E0,1.016156250E3
8.874460000E0,1.016128418E3
8.954461562E0,1.016120605E3
9.034460000E0,1.016129883E3
9.114460000E0,1.016130371E3
9.194460000E0,1.016130371E3
9.274460000E0,1.016140137E3
9.354460000E0,1.016137695E3
9.434460000E0,1.016142090E3
9.514460000E0,1.016127441E3
9.594460000E0,1.016138184E3
9.674460000E0,1.016123535E3
9.754460000E0,1.016135254E3
9.834460000E0,1.016125488E3
9.914460000E0,1.016130371E3
9.994460000E0,1.016122070E3
1.007446000E1,1.016124512E3
1.015445844E1,1.016115234E3
1.023446000E1,1.016116699E3
1.031446000E1,1.016119141E3
1.039446156E1,1.016124023E3
1.047446000E1,1.016123047E3
1.055446000E1,1.016139648E3
1.063446000E1,1.016139648E3
1.071446000E1,1.016128418E3
1.079446000E1,1.016122070E3
1.087446156E1,1.016122559E3
1.095446000E1,1.016127441E3
1.103446000E1,1.016137207E3
1.111446000E1,1.016140137E3
1.119446000E1,1.016145508E3
1.127446000E1,1.016136230E3
1.135446000E1,1.016140137E3
1.143446000E1,1.016134277E3
1.151446000E1,1.016133789E3
1.159446000E1,1.016125488E3
1.167446000E1,1.016127441E3
1.175446000E1,1.016120117E3
1.183446000E1,1.016120605E3
1.191446000E1,1.016128906E3
1.199446000E1,1.016140137E3
1.207446000E1,1.016142578E3
1.215446000E1,1.016149902E3
1.223446000E1,1.016134766E3
1.231446000E1,1.016125488E3
1.239446000E1,1.016121094E3
1.247446000E1,1.016141113E3
1.255446000E1,1.016132812E3
1.263446000E1,1.016128418E3
1.271446000E1,1.016118652E3
1.279446000E1,1.016128418E3
1.287446000E1,1.016143555E3
1.295446000E1,1.016149414E3
1.303446000E1,1.016149414E3
1.311446000E1,1.016145508E3
1.319446000E1,1.016134766E3
1.327446156E1,1.016132812E3
1.335446000E1,1.016141113E3
1.343446000E1,1.016133301E3
1.351446000E1,1.016133301E3
1.359446000E1,1.016130371E3
1.367446156E1,1.016139160E3
1.375446000E1,1.016145508E3
1.383446000E1,1.016137207E3
1.391446000E1,1.016146484E3
1.399446000E1,1.016139160E3
1.407446000E1,1.016131348E3
1.415446000E1,1.016134277E3
1.423446000E1,1.016135254E3
1.431446000E1,1.016131348E3
1.439446000E1,1.016123047E3
1.447446313E1,1.016124512E3
1.455446000E1,1.016123047E3
1.463446000E1,1.016121094E3
1.471446000E1,1.016120117E3
1.479446000E1,1.016135254E3
1.487446156E1,1.016127930E3
1.495446000E1,1.016121094E3
