"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211403700E1,1.189536430E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
8.513645900E-2,3.211398693E1,1.189536993E2,1.920733160E1,1.189741731E0,2.962581177E2,1.108919907E1,1.108919907E1
6.911916670E-1,3.211400187E1,1.189536749E2,1.676792893E1,1.270980358E0,2.925518799E2,1.047757626E1,1.047757626E1
1.691806250E0,3.211403442E1,1.189536699E2,1.377817468E1,1.550276875E0,2.708010559E2,4.699999809E0,4.699999809E0
2.700889062E0,3.211406201E1,1.189536587E2,1.230857184E1,1.435072541E0,2.716351318E2,4.699999809E0,4.699999809E0
3.696954687E0,3.211408074E1,1.189536432E2,1.149299120E1,1.849177718E0,2.716351318E2,4.699999809E0,4.699999809E0
4.701378645E0,3.211410857E1,1.189536239E2,9.094223521E0,1.926775932E0,3.105712280E2,4.699999809E0,4.699999809E0
5.702535416E0,3.211412928E1,1.189536110E2,9.362947573E0,1.635074019E0,3.182434998E2,4.286993504E0,4.286993504E0
6.702227603E0,3.211415078E1,1.189536052E2,8.696014652E0,1.719716191E0,3.233186646E2,3.901966333E0,3.901966333E0
7.697117187E0,3.211416983E1,1.189536012E2,7.842576561E0,1.651877761E0,3.305361328E2,3.824940920E0,3.824940920E0
8.695991145E0,3.211418426E1,1.189535987E2,7.546737625E0,1.641913652E0,3.376293945E2,3.974907637E0,3.974907637E0
9.697104165E0,3.211420246E1,1.189535992E2,7.220450551E0,1.620218635E0,3.433564453E2,3.952248096E0,3.952248096E0
1.069472812E1,3.211421880E1,1.189535991E2,6.985498332E0,1.578392625E0,3.365200195E2,3.858868837E0,3.858868837E0
1.169780781E1,3.211423623E1,1.189535948E2,6.911322087E0,1.594326973E0,3.521393433E2,4.005428314E0,4.005428314E0
1.269689323E1,3.211425322E1,1.189535970E2,6.866609329E0,1.619995832E0,3.526597595E2,4.042527199E0,4.042527199E0
1.370493854E1,3.211425799E1,1.189535899E2,7.002831692E0,1.633352637E0,3.528457642E2,4.164164543E0,4.164164543E0
1.470483489E1,3.211426669E1,1.189535805E2,7.064976792E0,1.598371267E0,3.403517151E2,4.568585873E0,4.568585873E0
1.569760104E1,3.211427125E1,1.189535684E2,7.338280247E0,1.525146246E0,2.652647095E2,4.699999809E0,4.699999809E0
1.670006458E1,3.211426793E1,1.189535512E2,7.703467523E0,1.380241871E0,2.872360840E2,4.699999809E0,4.699999809E0
1.769905000E1,3.211427805E1,1.189535487E2,8.118393346E0,1.246048927E0,1.272147536E0,4.699999809E0,4.699999809E0
1.870279844E1,3.211428956E1,1.189535373E2,8.160922705E0,1.380704522E0,3.477797241E2,4.699999809E0,4.699999809E0
1.969809635E1,3.211430466E1,1.189535277E2,8.360291594E0,1.386164784E0,3.476630859E2,4.699999809E0,4.699999809E0
2.070485156E1,3.211431879E1,1.189535226E2,8.390971446E0,1.301066756E0,3.314816284E2,4.699999809E0,4.699999809E0
2.169600208E1,3.211433206E1,1.189535138E2,8.730439153E0,1.319850087E0,3.422451172E2,4.699999809E0,4.699999809E0
2.270227812E1,3.211434468E1,1.189535084E2,8.888362447E0,1.240434766E0,3.275824547E0,4.699999809E0,4.699999809E0
2.370087187E1,3.211435622E1,1.189535047E2,9.117505635E0,1.187555552E0,3.597447205E2,4.699999809E0,4.699999809E0
2.470075312E1,3.211438752E1,1.189534877E2,8.896748950E0,1.244031668E0,3.513717041E2,4.699999809E0,4.699999809E0
2.569913593E1,3.211439060E1,1.189534852E2,8.791873762E0,1.356911898E0,3.574980164E2,4.699999809E0,4.699999809E0
2.670661562E1,3.211440342E1,1.189534845E2,8.670488984E0,1.404661059E0,3.542178040E2,4.699999809E0,4.699999809E0
2.770343802E1,3.211442154E1,1.189534809E2,8.558926856E0,1.515930176E0,3.368140259E2,4.699999809E0,4.699999809E0
2.870193541E1,3.211443796E1,1.189534824E2,8.392162374E0,1.493434429E0,3.578326111E2,4.699999809E0,4.699999809E0
2.970741614E1,3.211445368E1,1.189534765E2,8.337885554E0,1.420099854E0,3.534011230E2,4.699999809E0,4.699999809E0
3.070179895E1,3.211446474E1,1.189534696E2,8.145060729E0,1.263530612E0,3.450678101E2,4.699999809E0,4.699999809E0
3.169798802E1,3.211447890E1,1.189534621E2,8.076248812E0,1.381060123E0,3.563206482E2,4.857842922E0,4.857842922E0
3.270035000E1,3.211450172E1,1.189534546E2,7.410296838E0,1.493657470E0,3.993909597E0,4.699999809E0,4.699999809E0
3.370035833E1,3.211452116E1,1.189534451E2,7.084763974E0,1.599095583E0,4.030102730E0,4.980254173E0,4.980254173E0
3.469788072E1,3.211454044E1,1.189534381E2,6.944804520E0,1.633691788E0,3.572713623E2,4.910195351E0,4.910195351E0
3.569718072E1,3.211455634E1,1.189534215E2,6.907360762E0,1.845719218E0,3.492617798E2,4.699999809E0,4.699999809E0
3.669911197E1,3.211457267E1,1.189534105E2,6.824280988E0,1.914867043E0,3.351787415E2,4.699999809E0,4.699999809E0
3.770899374E1,3.211458935E1,1.189533973E2,7.148292844E0,1.732042432E0,3.378851929E2,4.699999809E0,4.699999809E0
3.870066354E1,3.211460544E1,1.189533916E2,7.263651329E0,1.762153864E0,3.439792480E2,4.699999809E0,4.699999809E0
3.970076302E1,3.211462085E1,1.189533845E2,7.443401827E0,1.473239779E0,3.440761414E2,4.699999809E0,4.699999809E0
4.069949270E1,3.211463486E1,1.189533766E2,7.648630270E0,1.347800136E0,3.509584656E2,4.699999809E0,4.699999809E0
4.170458906E1,3.211464802E1,1.189533691E2,7.841741760E0,1.469205260E0,3.499060974E2,4.699999809E0,4.699999809E0
4.269850989E1,3.211465971E1,1.189533620E2,7.946645301E0,1.590902328E0,3.354606934E2,4.699999809E0,4.699999809E0
4.370446197E1,3.211467214E1,1.189533532E2,8.094024360E0,1.540766597E0,3.264659119E2,4.699999809E0,4.699999809E0
4.469805051E1,3.211468462E1,1.189533400E2,8.324223957E0,1.556191087E0,3.124036865E2,4.699999809E0,4.699999809E0
4.569843958E1,3.211469764E1,1.189533280E2,8.524409956E0,1.622006297E0,3.043544312E2,4.699999809E0,4.699999809E0
4.670005051E1,3.211470960E1,1.189533177E2,8.751815346E0,1.478527427E0,3.457102356E2,4.847729683E0,4.847729683E0
4.769485676E1,3.211472240E1,1.189533112E2,8.911457010E0,1.526451111E0,3.433793335E2,4.578099251E0,4.578099251E0
4.869824270E1,3.211473626E1,1.189533057E2,9.077126015E0,1.532553911E0,3.319466248E2,4.378834724E0,4.378834724E0
4.970505885E1,3.211475164E1,1.189533014E2,9.210349027E0,1.759984255E0,3.442061462E2,4.514998913E0,4.514998913E0
5.069910312E1,3.211476694E1,1.189532965E2,9.354601398E0,1.761691570E0,3.595230713E2,4.738067627E0,4.738067627E0
5.170877187E1,3.211478138E1,1.189532895E2,9.483555148E0,1.722047687E0,3.435567627E2,4.859683037E0,4.859683037E0
5.270590103E1,3.211479610E1,1.189532882E2,9.495839423E0,1.757554412E0,6.335872173E0,4.896723270E0,4.896723270E0
5.370330312E1,3.211481126E1,1.189532897E2,9.573537445E0,1.681159616E0,7.525861740E0,4.713932037E0,4.713932037E0
5.469936978E1,3.211482628E1,1.189532908E2,9.697591955E0,1.636730552E0,2.127799511E0,4.539315701E0,4.539315701E0
5.569941093E1,3.211484135E1,1.189532909E2,9.856482837E0,1.636211038E0,3.550801086E2,4.238062382E0,4.238062382E0
5.670320728E1,3.211485612E1,1.189532889E2,1.004780730E1,1.583276272E0,3.356362915E2,4.044481754E0,4.044481754E0
5.770529895E1,3.211487063E1,1.189532851E2,1.024340493E1,1.564344883E0,3.399675903E2,4.142426491E0,4.142426491E0
5.870043020E1,3.211488340E1,1.189532812E2,1.049410236E1,1.435497761E0,3.374731140E2,4.155353069E0,4.155353069E0
5.970329791E1,3.211489575E1,1.189532795E2,1.069206526E1,1.363308191E0,3.481071777E2,4.235582829E0,4.235582829E0
6.070221510E1,3.211490882E1,1.189532775E2,1.087520755E1,1.653649688E0,6.898923963E-2,4.438622952E0,4.438622952E0
6.170334739E1,3.211492361E1,1.189532722E2,1.102021817E1,1.475571871E0,3.495554199E2,4.637339115E0,4.637339115E0
6.270875989E1,3.211494041E1,1.189532579E2,1.110083415E1,1.535680771E0,3.471767578E2,4.779852867E0,4.779852867E0
6.369979426E1,3.211495455E1,1.189532381E2,1.104684698E1,1.725400329E0,3.099928894E2,4.699999809E0,4.699999809E0
6.469888541E1,3.211496452E1,1.189532137E2,1.101830687E1,1.788326144E0,2.381959534E2,4.768057823E0,4.768057823E0
6.570634843E1,3.211496637E1,1.189531907E2,1.091757384E1,1.942129850E0,2.297552032E2,4.600943089E0,4.600943089E0
6.670243489E1,3.211496523E1,1.189531670E2,1.109356952E1,2.035076857E0,2.406018982E2,4.622200489E0,4.622200489E0
6.770206718E1,3.211496502E1,1.189531447E2,1.115625897E1,1.774963260E0,2.511044617E2,4.419037819E0,4.419037819E0
6.870850780E1,3.211496876E1,1.189531175E2,1.120305995E1,1.973616719E0,2.831782532E2,4.140356064E0,4.140356064E0
6.970093801E1,3.211497265E1,1.189530974E2,1.114957580E1,1.455157042E0,2.737055664E2,4.570440769E0,4.570440769E0
7.070554791E1,3.211497685E1,1.189530783E2,1.107823045E1,1.550193787E0,2.815142822E2,4.848250389E0,4.848250389E0
7.169784009E1,3.211498209E1,1.189530573E2,1.108839881E1,1.793491602E0,2.793729248E2,4.897864819E0,4.897864819E0
7.270758020E1,3.211498671E1,1.189530385E2,1.103900444E1,1.649560809E0,2.703970947E2,4.699999809E0,4.699999809E0
7.370127655E1,3.211499277E1,1.189530176E2,1.116176613E1,1.831003666E0,2.863291931E2,4.699999809E0,4.699999809E0
7.470184582E1,3.211499500E1,1.189529986E2,1.130787010E1,1.561138511E0,2.743159180E2,4.699999809E0,4.699999809E0
7.570429113E1,3.211499650E1,1.189529810E2,1.146455642E1,1.649856329E0,2.650406189E2,4.946423054E0,4.946423054E0
7.670831353E1,3.211499820E1,1.189529638E2,1.159950670E1,1.684818864E0,2.966645508E2,4.699999809E0,4.699999809E0
7.769705676E1,3.211500192E1,1.189529437E2,1.169856652E1,1.791427016E0,2.890646973E2,4.775345802E0,4.775345802E0
7.870208540E1,3.211500453E1,1.189529262E2,1.178030373E1,1.794816732E0,2.779899597E2,4.807518959E0,4.807518959E0
7.970081145E1,3.211501008E1,1.189529053E2,1.178408938E1,2.166729927E0,3.002967834E2,4.699999809E0,4.699999809E0
8.070781457E1,3.211501371E1,1.189528845E2,1.183039741E1,1.768033743E0,2.671043091E2,4.940115929E0,4.940115929E0
8.170912395E1,3.211501319E1,1.189528668E2,1.183710920E1,1.279522300E0,2.704725342E2,4.715478897E0,4.715478897E0
8.270173332E1,3.211501791E1,1.189528454E2,1.175056761E1,1.527865291E0,2.853183594E2,4.981969357E0,4.981969357E0
8.370316405E1,3.211502071E1,1.189528256E2,1.170556144E1,1.753313422E0,2.943633728E2,4.699999809E0,4.699999809E0
8.470410207E1,3.211502074E1,1.189528076E2,1.169139395E1,1.516557813E0,2.788602295E2,4.773882389E0,4.773882389E0
8.570475936E1,3.211502192E1,1.189527888E2,1.158679727E1,1.567641854E0,2.680334473E2,4.699999809E0,4.699999809E0
