"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.347524405E0,3.797855139E0,9.675946236E0
2.000625000E-2,-1.927188754E0,3.580739260E0,9.795531273E0
4.200156200E-2,-1.217987895E0,3.339854002E0,9.788435936E0
6.401875000E-2,-1.353997707E0,3.062164783E0,9.856833458E0
8.600468700E-2,-1.348711252E0,2.433773041E0,9.734240532E0
1.080000000E-1,-1.319674492E0,1.779140830E0,9.154392242E0
1.280015620E-1,-1.085837483E0,1.799165964E0,8.545241356E0
1.480109370E-1,-1.121357918E0,1.324539423E0,7.091596603E0
1.700109370E-1,-1.722302437E0,1.391423821E0,8.207562447E0
1.920140620E-1,-1.831497312E0,2.392180920E0,8.204230309E0
2.140000000E-1,-2.345944166E0,2.925781488E0,9.579392433E0
2.340000000E-1,-1.514265537E0,2.279959917E0,1.185363483E1
2.540000000E-1,1.173063070E-1,7.754915357E-1,1.008488464E1
2.740000000E-1,1.420987368E0,-7.114418149E-1,7.777276993E0
2.940000000E-1,1.391203642E0,-6.730867028E-1,5.748736858E0
3.140000000E-1,-9.438996315E-1,1.393999904E-1,8.186982155E0
3.340000000E-1,-2.016415834E0,-3.894599974E-1,8.588442802E0
3.540000000E-1,-2.949780941E0,-3.952731192E-1,8.868017197E0
3.740000000E-1,-3.881096601E0,6.081655025E-1,9.075403214E0
3.940000000E-1,-3.600342989E0,2.344976962E-1,1.049792290E1
4.140000000E-1,-1.381339431E0,5.336196721E-2,1.311064816E1
4.340062500E-1,-2.806310892E0,-2.379549295E-1,1.548608875E1
4.560031250E-1,-4.647681713E0,-9.302048087E-1,1.303107548E1
4.760078120E-1,-2.073675632E0,-2.615713120E0,9.488230705E0
4.980000000E-1,1.291614413E0,-3.351326942E0,7.382511139E0
5.180031250E-1,3.124768257E0,-6.156258583E-1,7.562517166E0
5.400031250E-1,4.294460297E0,3.748075068E-1,5.877181053E0
5.620000000E-1,2.989304543E0,7.280958891E-1,6.004858971E0
5.820015620E-1,1.195300460E0,7.788625360E-1,7.214735508E0
6.020062500E-1,3.420835361E-2,9.313253164E-1,4.075084686E0
6.240000000E-1,-5.664777160E-1,1.271474361E0,3.695900440E0
6.440015620E-1,6.532531977E-1,1.136336088E0,4.284136772E0
6.660015620E-1,2.315346241E0,7.128974795E-2,2.728623867E0
6.880000000E-1,3.869843960E0,-7.629171610E-1,1.828384757E0
7.080000000E-1,5.073811531E0,-1.498837233E0,1.270056963E0
7.280000000E-1,6.166505814E0,-2.929640770E0,2.530125141E0
7.480000000E-1,7.367274761E0,-4.241721153E0,4.224032879E0
7.680015620E-1,9.340422630E0,-6.074434757E0,5.074031830E0
7.900000000E-1,1.165672684E1,-8.706648827E0,6.098903179E0
8.100000000E-1,1.279536152E1,-1.007452297E1,7.456549644E0
8.300000000E-1,1.319442654E1,-1.059282875E1,8.270022392E0
8.500000000E-1,1.373224163E1,-1.086046314E1,8.434580803E0
8.700000000E-1,1.325485611E1,-1.041211510E1,7.755154133E0
8.900000000E-1,1.219408131E1,-8.880966187E0,7.778502941E0
9.100000000E-1,1.189562035E1,-8.552107811E0,7.068851471E0
9.300000000E-1,1.288469315E1,-9.019522667E0,6.749321938E0
9.500000000E-1,1.459707451E1,-9.226794243E0,6.496369839E0
9.700000000E-1,1.631659889E1,-8.602787971E0,5.120526791E0
9.900000000E-1,1.545848942E1,-7.954706669E0,4.196757793E0
1.010000000E0,1.437026691E1,-7.020891190E0,3.647460938E0
1.030000000E0,1.073341656E1,-3.335544348E0,4.573853970E0
1.050000000E0,8.195476532E0,-1.013848662E0,4.717870235E0
1.070000000E0,6.677169800E0,-1.620778739E-1,3.858773232E0
1.090000000E0,5.994966507E0,-2.751703858E-1,3.115239620E0
1.110000000E0,5.302610874E0,-5.063065886E-1,3.299008846E0
1.130000000E0,5.077239513E0,-4.197418392E-1,3.334481239E0
1.150000000E0,5.623338223E0,-6.587980986E-1,2.979574442E0
1.170000000E0,5.813159943E0,-6.033292413E-1,3.416516304E0
1.190000000E0,6.584993362E0,-2.487288266E-1,4.588142395E0
1.210000000E0,8.148262978E0,-5.060767531E-1,4.619009018E0
1.230000000E0,9.781520844E0,-9.076514244E-1,4.488208771E0
1.250000000E0,1.186946583E1,-1.963101625E0,3.567427397E0
1.270000000E0,1.320140839E1,-2.988193512E0,2.677598715E0
1.290000000E0,1.313143921E1,-3.623394489E0,2.677234650E0
1.310000000E0,1.266544247E1,-4.062682629E0,3.838173628E0
1.330000000E0,1.293487644E1,-4.722696781E0,4.585030079E0
1.350000000E0,1.433945847E1,-4.671461105E0,5.495842457E0
1.370000000E0,1.689739418E1,-5.640844822E0,5.349106312E0
1.390000000E0,1.855559921E1,-8.106709480E0,3.745690107E0
1.410000000E0,1.822636795E1,-9.749620438E0,3.216303349E0
1.430000000E0,1.674563980E1,-9.743759155E0,2.912642002E0
1.450000000E0,1.454784966E1,-8.294712067E0,1.875378132E0
1.470000000E0,1.195157719E1,-6.465886116E0,1.138902545E0
1.490000000E0,9.492405891E0,-4.633766651E0,1.549852848E0
