"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.070671900E-2,-3.157359886E1,3.647799969E0,-3.806399918E1
4.070671900E-2,-3.173219872E1,3.757599831E0,-3.783219910E1
6.070671900E-2,-3.197620010E1,3.806399822E0,-3.763700104E1
8.070671900E-2,-3.243980026E1,3.916199923E0,-3.730759811E1
1.007067190E-1,-3.268379974E1,3.867399931E0,-3.700259781E1
1.207067190E-1,-3.306200027E1,3.794199944E0,-3.663660049E1
1.407067190E-1,-3.346459961E1,3.781999826E0,-3.623400116E1
1.607067190E-1,-3.379399872E1,3.672199965E0,-3.584359741E1
1.807067190E-1,-3.426979828E1,3.684399843E0,-3.536779785E1
2.007067190E-1,-3.463579941E1,3.672199965E0,-3.506279755E1
2.207067190E-1,-3.485540009E1,3.647799969E0,-3.495299911E1
2.407067190E-1,-3.491640091E1,3.708799839E0,-3.478219986E1
2.607067190E-1,-3.494079971E1,3.623399973E0,-3.484320068E1
2.807067190E-1,-3.500180054E1,3.720999956E0,-3.464799881E1
3.007067190E-1,-3.506279755E1,3.647799969E0,-3.445280075E1
3.207067190E-1,-3.524580002E1,3.672199965E0,-3.447719955E1
3.407067190E-1,-3.544099808E1,3.647799969E0,-3.422100067E1
3.607067190E-1,-3.566059875E1,3.415999889E0,-3.415999985E1
3.807067190E-1,-3.583139801E1,3.281800032E0,-3.408679962E1
4.007067190E-1,-3.598999786E1,3.037799835E0,-3.381839752E1
4.207067190E-1,-3.623400116E1,2.927999973E0,-3.372079849E1
4.407067190E-1,-3.634379959E1,2.927999973E0,-3.357439804E1
4.607067190E-1,-3.656340027E1,3.037799835E0,-3.333039856E1
4.807067190E-1,-3.674639893E1,3.123199940E0,-3.313520050E1
5.007067190E-1,-3.692939758E1,3.281800032E0,-3.276919937E1
5.207067190E-1,-3.734420013E1,3.269599915E0,-3.248859787E1
5.407067190E-1,-3.775899887E1,3.208600044E0,-3.212260056E1
5.607067190E-1,-3.830799866E1,3.171999931E0,-3.169559860E1
5.807067190E-1,-3.885699844E1,3.208600044E0,-3.125639915E1
6.007067190E-1,-3.940599823E1,3.562399864E0,-3.043899918E1
6.207067190E-1,-4.000379944E1,4.013800144E0,-2.962159920E1
6.407067190E-1,-4.058939743E1,4.757999897E0,-2.879199982E1
6.607067190E-1,-4.113840103E1,5.575399876E0,-2.791359901E1
6.807067190E-1,-4.160199738E1,6.356199741E0,-2.718159866E1
7.007067190E-1,-4.200460052E1,7.417599678E0,-2.653499985E1
7.207067190E-1,-4.223640060E1,8.430199623E0,-2.585179901E1
7.407067190E-1,-4.244379807E1,9.589200020E0,-2.527840042E1
7.607067190E-1,-4.249259949E1,1.071159935E1,-2.470499992E1
7.807067190E-1,-4.227299881E1,1.178520012E1,-2.437559891E1
8.007067190E-1,-4.185820007E1,1.271239948E1,-2.450979996E1
8.207067190E-1,-4.097979736E1,1.332240009E1,-2.516860008E1
8.407067190E-1,-3.997940063E1,1.381040001E1,-2.644960022E1
8.607067190E-1,-3.889360046E1,1.413980007E1,-2.753540039E1
8.807067190E-1,-3.786880112E1,1.454239941E1,-2.838939857E1
9.007067190E-1,-3.694160080E1,1.527439976E1,-2.897500038E1
