"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211654100E1,1.189520660E2,0.000000000E0,0.000000000E0,0.000000000E0,6.394636536E1,0.000000000E0
2.204456561E0,3.211648397E1,1.189521556E2,1.763035534E1,1.019999981E0,7.590000153E1,3.790092468E0,3.528185368E0
3.202601509E0,3.211645431E1,1.189521793E2,2.394168471E1,8.700000048E-1,6.440000153E1,5.341796398E0,8.172208786E0
4.202419321E0,3.211646530E1,1.189521727E2,2.314375290E1,7.599999905E-1,4.070000076E1,5.252529144E0,8.958351135E0
5.202445831E0,3.211647582E1,1.189521720E2,2.240793452E1,9.399999976E-1,4.520000076E1,5.300819874E0,9.326649666E0
6.200590153E0,3.211648247E1,1.189521739E2,2.200602375E1,7.900000215E-1,3.550000000E1,4.504459381E0,8.013727188E0
7.201234684E0,3.211649022E1,1.189521775E2,2.311515676E1,1.009999990E0,2.300000000E1,3.972559452E0,6.740290165E0
8.203740621E0,3.211649882E1,1.189521760E2,2.844458408E1,8.799999952E-1,2.950000000E1,3.925978422E0,6.555041313E0
9.203071090E0,3.211650594E1,1.189521780E2,2.854535938E1,8.700000048E-1,3.579999924E1,3.957808971E0,6.766404152E0
1.020196802E1,3.211651452E1,1.189521857E2,2.369293224E1,8.799999952E-1,4.320000076E1,4.081417084E0,7.001304150E0
1.120079604E1,3.211652112E1,1.189521949E2,2.396738849E1,9.800000191E-1,5.070000076E1,4.097690105E0,7.054161072E0
1.220350703E1,3.211652654E1,1.189522027E2,2.380843693E1,8.500000238E-1,4.779999924E1,3.924410820E0,6.767240524E0
1.320145177E1,3.211653163E1,1.189522104E2,2.392438721E1,9.300000072E-1,5.159999847E1,3.912800789E0,6.604141712E0
1.420263885E1,3.211653836E1,1.189522171E2,2.429516569E1,1.049999952E0,3.850000000E1,3.981574535E0,6.548254490E0
1.520338885E1,3.211654536E1,1.189522260E2,2.452842497E1,1.220000029E0,4.709999847E1,3.887233257E0,6.242502213E0
1.620493228E1,3.211655014E1,1.189522346E2,2.515932539E1,8.299999833E-1,5.029999924E1,3.823145390E0,6.088149071E0
1.720272770E1,3.211655292E1,1.189522427E2,2.528473055E1,8.700000048E-1,6.750000000E1,3.790092468E0,5.559230328E0
1.820160223E1,3.211655499E1,1.189522491E2,2.628721520E1,6.100000143E-1,7.690000153E1,3.790092468E0,5.015927792E0
1.920193437E1,3.211655418E1,1.189522565E2,2.597963292E1,8.600000143E-1,1.021999969E2,3.790092468E0,4.413661480E0
2.020407463E1,3.211655065E1,1.189522647E2,2.575334177E1,9.100000262E-1,1.201999969E2,3.790092468E0,4.003293514E0
2.120343968E1,3.211654634E1,1.189522733E2,2.533002632E1,9.900000095E-1,1.216999969E2,3.790092468E0,3.823246241E0
2.220258765E1,3.211654136E1,1.189522820E2,2.438748362E1,8.999999762E-1,1.223000031E2,3.790092468E0,3.604525328E0
2.320290494E1,3.211653596E1,1.189522894E2,2.449285662E1,9.200000167E-1,1.308000031E2,3.790092468E0,3.292863369E0
2.420444457E1,3.211653026E1,1.189522978E2,2.441408267E1,1.009999990E0,1.326999969E2,3.790092468E0,3.176996946E0
2.520365957E1,3.211652566E1,1.189523058E2,2.409904527E1,9.300000072E-1,1.290000000E2,3.790092468E0,3.273674250E0
2.620851916E1,3.211652324E1,1.189523151E2,2.383503278E1,9.599999785E-1,1.190999985E2,3.790092468E0,3.505030870E0
2.720106150E1,3.211652116E1,1.189523250E2,2.412204408E1,9.300000072E-1,1.200000000E2,3.790092468E0,3.505733728E0
2.820148728E1,3.211652111E1,1.189523353E2,2.398162881E1,9.100000262E-1,1.066999969E2,3.790092468E0,3.299285173E0
2.920376040E1,3.211652236E1,1.189523465E2,2.263241159E1,8.399999738E-1,1.024000015E2,3.790092468E0,3.210942030E0
3.020359270E1,3.211652480E1,1.189523579E2,2.270562015E1,8.799999952E-1,1.008000031E2,3.790092468E0,3.391176939E0
3.120226332E1,3.211652605E1,1.189523695E2,2.291743665E1,8.700000048E-1,1.073000031E2,3.790092468E0,3.513937473E0
3.220390004E1,3.211652583E1,1.189523807E2,2.271384648E1,9.599999785E-1,1.108000031E2,3.790092468E0,3.640263319E0
3.320218780E1,3.211652560E1,1.189523906E2,2.311670597E1,6.999999881E-1,1.085000000E2,3.790092468E0,3.782632113E0
3.420297587E1,3.211652459E1,1.189523998E2,2.256143681E1,7.699999809E-1,1.169000015E2,3.790092468E0,3.874024868E0
3.520132790E1,3.211652134E1,1.189524084E2,2.194836505E1,9.399999976E-1,1.240000000E2,3.790092468E0,3.990980864E0
3.620400077E1,3.211651847E1,1.189524164E2,2.164584290E1,6.999999881E-1,1.263000031E2,3.790092468E0,4.099056721E0
3.720325035E1,3.211651550E1,1.189524245E2,2.133678937E1,9.200000167E-1,1.235999985E2,3.790092468E0,4.079607964E0
3.820277650E1,3.211651096E1,1.189524342E2,2.071888968E1,1.009999990E0,1.275000000E2,3.790092468E0,3.848099232E0
3.920218498E1,3.211650428E1,1.189524429E2,2.076560150E1,1.090000033E0,1.391000061E2,3.790092468E0,3.636844397E0
4.020295389E1,3.211649648E1,1.189524506E2,1.988720466E1,1.070000052E0,1.456999969E2,3.790092468E0,3.576027632E0
4.120272019E1,3.211649045E1,1.189524573E2,1.930282072E1,7.699999809E-1,1.440000000E2,3.790092468E0,3.356404305E0
4.220103014E1,3.211648771E1,1.189524641E2,1.985088858E1,6.000000238E-1,1.281999969E2,3.790092468E0,3.137724876E0
4.320206540E1,3.211648620E1,1.189524726E2,1.983962697E1,8.199999928E-1,1.123000031E2,3.790092468E0,3.083935022E0
4.420571733E1,3.211648439E1,1.189524792E2,1.987603957E1,4.499999881E-1,1.135000000E2,3.790092468E0,2.944340467E0
4.520331316E1,3.211648371E1,1.189524868E2,2.076462385E1,8.199999928E-1,1.280000000E2,3.790092468E0,3.359230042E0
4.620486056E1,3.211648025E1,1.189524950E2,1.990875519E1,8.600000143E-1,1.403000031E2,3.790092468E0,3.041533947E0
4.720266321E1,3.211647681E1,1.189525011E2,1.983176346E1,4.699999988E-1,1.405000000E2,3.790092468E0,2.948896408E0
4.820404733E1,3.211647356E1,1.189525069E2,2.033253139E1,6.399999857E-1,1.411000061E2,3.790092468E0,3.049488306E0
4.920454503E1,3.211647029E1,1.189525148E2,2.148905436E1,7.500000000E-1,1.370000000E2,3.790092468E0,3.404723644E0
5.020188706E1,3.211646737E1,1.189525242E2,2.094348538E1,8.500000238E-1,1.293999939E2,3.790092468E0,3.473180771E0
5.120122394E1,3.211646421E1,1.189525339E2,2.050918201E1,8.600000143E-1,1.285000000E2,3.790092468E0,3.540458918E0
5.220438878E1,3.211646189E1,1.189525449E2,2.086528134E1,8.600000143E-1,1.280000000E2,3.790092468E0,3.437687874E0
5.320314279E1,3.211645862E1,1.189525564E2,2.162518553E1,8.399999738E-1,1.306000061E2,3.790092468E0,3.498299360E0
5.420293383E1,3.211645591E1,1.189525683E2,2.149873716E1,6.899999976E-1,1.273000031E2,3.790092468E0,3.405615091E0
5.520263232E1,3.211645176E1,1.189525799E2,2.076651308E1,1.090000033E0,1.306999969E2,3.790092468E0,3.386210203E0
5.620248784E1,3.211644853E1,1.189525910E2,2.047972708E1,6.800000072E-1,1.210999985E2,3.790092468E0,3.346544981E0
5.720214539E1,3.211644636E1,1.189526000E2,2.079915077E1,6.000000238E-1,1.186999969E2,3.790092468E0,3.330681086E0
5.820146180E1,3.211644442E1,1.189526112E2,2.075101421E1,9.300000072E-1,1.056999969E2,3.790092468E0,3.407378674E0
5.920257737E1,3.211644119E1,1.189526229E2,2.091808367E1,8.899999857E-1,1.145999985E2,3.790092468E0,3.443341732E0
6.020165753E1,3.211643696E1,1.189526322E2,2.046907009E1,8.100000024E-1,1.180000000E2,3.790092468E0,3.324147463E0
