"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.581046900E-2,-5.987830162E-1,-2.486148328E-1,-4.326325655E-1
8.709979200E-2,-7.650861889E-2,-2.858765125E-1,2.826695740E-1
1.083891150E-1,3.810159862E-1,-7.458444834E-1,4.011739492E-1
1.296784370E-1,4.598152637E-1,-1.131976366E0,1.679830020E-3
1.509677600E-1,2.392994165E-1,-8.893936276E-1,-4.088095427E-1
1.722570830E-1,-8.872556686E-2,-5.381564498E-1,-4.466820657E-1
1.935464060E-1,-1.858502775E-1,-3.713951409E-1,-4.900522232E-1
2.148357290E-1,-9.788827598E-2,-4.208737612E-1,-8.267053962E-1
2.361250520E-1,-4.107947648E-2,-5.955760479E-1,-1.060659885E0
2.574143750E-1,-1.498102844E-1,-7.207997441E-1,-9.696436524E-1
2.787037500E-1,-2.310529798E-1,-7.073611021E-1,-7.796701789E-1
2.999930730E-1,-1.094943732E-1,-5.460974574E-1,-7.399650812E-1
3.212823960E-1,8.170082420E-2,-3.713951409E-1,-6.788040400E-1
3.425717190E-1,1.324011385E-1,-4.172086716E-1,-7.197307944E-1
3.638610420E-1,1.220167428E-1,-7.324058414E-1,-7.833352685E-1
3.851503650E-1,9.575030953E-2,-1.035462499E0,-9.476531744E-1
4.064397400E-1,-1.296523362E-1,-1.508258224E0,-1.272013068E0
4.277290620E-1,-4.753918648E-1,-1.902254701E0,-1.609200716E0
4.490183850E-1,-6.891884208E-1,-1.962117791E0,-1.909126759E0
4.703077080E-1,-7.393542528E-1,-2.330458641E0,-2.024576902E0
4.915970310E-1,-9.720870852E-1,-2.564413071E0,-1.929895520E0
5.128864060E-1,-1.419838071E0,-2.846624613E0,-1.431444168E0
5.341757290E-1,-1.525514722E0,-1.715335488E0,-1.406475753E-1
5.554650520E-1,-1.539564133E0,-1.343329430E0,1.125638843E0
5.767543750E-1,-1.938447475E0,-7.568397522E-1,1.530630469E0
5.980437500E-1,-2.491874933E0,-4.508052766E-1,1.154959440E0
6.193330730E-1,-2.869378567E0,-3.035911024E-1,3.578037918E-1
6.406223960E-1,-3.222448349E0,9.718579650E-1,-6.036698222E-1
6.619117190E-1,-3.296971798E0,1.851554394E0,-1.624471903E0
6.832010940E-1,-2.977498531E0,5.027272701E-1,-2.103986979E0
7.044904170E-1,-2.425903559E0,5.405998230E-1,-1.682502389E0
7.257797400E-1,-1.280564904E0,1.453205585E0,-1.094256520E0
7.470691150E-1,4.016320780E-2,1.817346931E0,-8.951203227E-1
7.683584370E-1,1.145796776E0,5.961869359E-1,-6.409314871E-1
