"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.477770800E-2,3.639375305E1,6.243750095E0,-3.596250153E1
7.477770800E-2,3.688125229E1,7.443750381E0,-3.654375076E1
9.477770800E-2,3.639375305E1,7.481250286E0,-3.682500076E1
1.147777080E-1,3.601875305E1,7.837500095E0,-3.682500076E1
1.347777080E-1,3.573750305E1,8.156250000E0,-3.776250076E1
1.547777080E-1,3.493125153E1,7.743750095E0,-3.843750000E1
1.747777080E-1,3.451875305E1,7.631250381E0,-3.922500229E1
1.947777080E-1,3.412500000E1,7.725000381E0,-3.995625305E1
2.147777080E-1,3.378750229E1,7.818750381E0,-4.021875000E1
2.347777080E-1,3.311250305E1,8.006250381E0,-4.059375000E1
2.547777080E-1,3.277500153E1,8.887500763E0,-4.098750305E1
2.747777080E-1,3.191250038E1,9.862500191E0,-4.183125305E1
2.947777080E-1,3.103125191E1,1.035000038E1,-4.222500229E1
3.147777080E-1,3.039375114E1,1.111875057E1,-4.241250229E1
3.347777080E-1,2.936250114E1,1.168125057E1,-4.275000000E1
3.547777080E-1,2.893125153E1,1.205625057E1,-4.290000153E1
3.747777080E-1,2.833125114E1,1.233750057E1,-4.348125076E1
3.947777080E-1,2.773125076E1,1.280625057E1,-4.406250000E1
4.147777080E-1,2.664375114E1,1.327500057E1,-4.458750153E1
4.347777080E-1,2.531250191E1,1.372500038E1,-4.524375153E1
4.547777080E-1,2.353125000E1,1.468125057E1,-4.578750229E1
4.747777080E-1,2.109375000E1,1.605000114E1,-4.653750229E1
4.947777080E-1,1.854375076E1,1.685625076E1,-4.726875305E1
5.147777080E-1,1.524375057E1,1.845000076E1,-4.786875153E1
5.347777080E-1,1.228125095E1,1.980000114E1,-4.824375153E1
5.547777080E-1,9.243750572E0,2.075625038E1,-4.848750305E1
5.747777080E-1,7.031250477E0,2.257500076E1,-4.809375381E1
5.947777080E-1,5.812500000E0,2.366250038E1,-4.758750153E1
