"Time (s)","Pressure (hPa)"
1.209138540E-1,1.013401245E3
1.609155730E-1,1.013429993E3
2.009115620E-1,1.013422485E3
2.409797920E-1,1.013437500E3
2.809118230E-1,1.013461243E3
3.208892190E-1,1.013423706E3
3.609033330E-1,1.013426208E3
4.008966150E-1,1.013438721E3
4.408901040E-1,1.013438721E3
4.808891150E-1,1.013478699E3
5.209334900E-1,1.013449951E3
5.609159370E-1,1.013474976E3
6.009288540E-1,1.013486206E3
6.409175520E-1,1.013451233E3
6.808891150E-1,1.013446228E3
7.209009900E-1,1.013409973E3
7.609025000E-1,1.013421204E3
8.009022920E-1,1.013437500E3
8.409245310E-1,1.013458740E3
8.808877080E-1,1.013378723E3
9.208843230E-1,1.013440002E3
9.608845830E-1,1.013427490E3
1.000894323E0,1.013403748E3
1.040904271E0,1.013416199E3
1.080902500E0,1.013387451E3
1.120919323E0,1.013373718E3
1.160901667E0,1.013418701E3
1.200899375E0,1.013401245E3
1.240898021E0,1.013419983E3
1.280883229E0,1.013428711E3
1.320902448E0,1.013403748E3
1.360883906E0,1.013451233E3
1.400884583E0,1.013394958E3
1.440893177E0,1.013388733E3
1.480903021E0,1.013419983E3
1.520902656E0,1.013437500E3
1.560902448E0,1.013434998E3
1.600900417E0,1.013407471E3
1.640917865E0,1.013434998E3
1.680899792E0,1.013421204E3
1.720883490E0,1.013381226E3
1.760883281E0,1.013394958E3
1.800892396E0,1.013404968E3
1.840879062E0,1.013422485E3
1.880889115E0,1.013416199E3
1.920902240E0,1.013423706E3
1.960904375E0,1.013419983E3
2.000903333E0,1.013371216E3
2.040899896E0,1.013389954E3
2.080901250E0,1.013413757E3
2.120899479E0,1.013433716E3
2.160897812E0,1.013423706E3
2.200884635E0,1.013423706E3
2.240880833E0,1.013384949E3
2.280884583E0,1.013506226E3
2.320883646E0,1.013437500E3
2.360980417E0,1.013447449E3
2.400919896E0,1.013463745E3
2.440885677E0,1.013402466E3
2.480899635E0,1.013498718E3
2.520917552E0,1.013491211E3
2.560883698E0,1.013453735E3
2.600899635E0,1.013468750E3
2.640898073E0,1.013500000E3
2.680890781E0,1.013449951E3
2.720888646E0,1.013479980E3
2.760884062E0,1.013486206E3
2.800917812E0,1.013424988E3
2.840902708E0,1.013433716E3
2.880903490E0,1.013438721E3
2.920909740E0,1.013476257E3
2.960900990E0,1.013644958E3
3.000929583E0,1.013563721E3
3.040897865E0,1.013442505E3
3.080900885E0,1.013372498E3
3.120883646E0,1.013284973E3
3.160884375E0,1.013494995E3
3.200884635E0,1.013458740E3
3.240919740E0,1.013494995E3
3.280903021E0,1.013536255E3
3.320901250E0,1.013533752E3
3.360901510E0,1.013506226E3
3.400884167E0,1.013653748E3
3.440884687E0,1.013533752E3
3.480965625E0,1.013551208E3
3.520898333E0,1.013502502E3
3.560891302E0,1.013497498E3
3.600833646E0,1.013516235E3
