"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.432029963E0,3.636275053E0,9.032873154E0
2.000000000E-2,-2.099360704E0,3.805478334E0,9.353973389E0
4.000000000E-2,-1.617043853E0,3.625463247E0,9.168547630E0
6.000156300E-2,-1.238510966E0,3.233015060E0,8.972998619E0
8.200312500E-2,-1.470576167E0,3.605227232E0,9.060999870E0
1.039984380E-1,-1.957614303E0,4.087237358E0,9.020892143E0
1.239984380E-1,-1.649442196E0,3.715264559E0,8.765498161E0
1.439984380E-1,-1.364714146E0,4.022900581E0,8.528327942E0
1.639984380E-1,-1.307052135E0,4.169282436E0,8.707366943E0
1.840031250E-1,-1.831171632E0,4.359381676E0,9.447893143E0
2.059984380E-1,-1.130091906E0,3.706645489E0,9.295392990E0
2.260046880E-1,-8.614433408E-1,3.691322803E0,8.917452812E0
2.479984380E-1,-7.136253119E-1,3.797720909E0,8.302440643E0
2.679984380E-1,-8.060989976E-1,3.550706625E0,8.479218483E0
2.880000000E-1,-5.721567273E-1,3.444854021E0,8.273038864E0
3.080031250E-1,-4.446319938E-1,4.312474728E0,7.455352306E0
3.299984380E-1,2.783020027E-2,5.160989285E0,6.203826427E0
3.500015630E-1,3.024834394E-1,5.328956604E0,6.222846031E0
3.719984380E-1,-1.664257497E-1,4.407572269E0,7.925554752E0
3.920015630E-1,-6.774920821E-1,3.444212437E0,1.001623821E1
4.139984380E-1,-1.058103085E0,3.589607477E0,1.040661812E1
4.339984380E-1,-1.728297591E0,4.138980865E0,9.187567711E0
4.540000000E-1,-1.794569135E0,4.383467197E0,7.969866753E0
4.740015630E-1,-1.836630344E0,4.465013504E0,7.818026543E0
4.959984380E-1,-2.514773607E0,4.851265430E0,8.280480385E0
5.160062500E-1,-2.209350109E0,4.827266216E0,8.034625053E0
5.379984380E-1,-1.856368303E0,5.113612652E0,8.675006866E0
5.579984380E-1,-1.546587229E0,4.993059635E0,8.906458855E0
5.779984380E-1,-1.540065408E0,4.937188625E0,9.272781372E0
5.979984380E-1,-1.360308886E0,4.916723251E0,9.909495354E0
6.179984380E-1,-8.565782905E-1,4.524102688E0,1.042513943E1
6.379984380E-1,-9.847351909E-1,4.168199539E0,1.031450748E1
6.579984380E-1,-1.974220514E0,5.044611931E0,9.482159615E0
6.779984380E-1,-3.179317951E0,5.488334179E0,9.347183228E0
6.979984380E-1,-2.771853447E0,5.379436016E0,1.035331345E1
7.179984380E-1,-1.935051322E0,4.947665691E0,1.135916519E1
7.379984380E-1,-1.588217616E0,4.410061836E0,1.157113838E1
7.580015630E-1,-1.081796169E0,3.868541479E0,1.138472557E1
7.800296880E-1,-1.584837079E0,3.983769894E0,1.165986729E1
8.020093750E-1,-2.281568766E0,3.787991047E0,1.162360096E1
8.240000000E-1,-2.350780487E0,2.861559391E0,1.166531658E1
8.440000000E-1,-2.177488089E0,2.394115448E0,1.091432285E1
8.640062500E-1,-1.499411821E0,2.173935175E0,9.538805962E0
8.860000000E-1,-1.787108779E0,2.054138899E0,9.137221336E0
9.060015630E-1,-1.390159726E0,1.221598268E0,9.290987015E0
9.279984380E-1,-1.894024253E0,1.227689266E0,1.114732647E1
9.480000000E-1,-1.554507375E0,1.358402967E0,1.072824478E1
9.699984380E-1,-8.862951398E-1,1.261294246E0,8.830572128E0
9.899984380E-1,-1.215258479E0,2.028223991E0,7.735349655E0
1.009998438E0,-1.458576441E0,2.750554800E0,6.991863728E0
1.029998438E0,-1.923539877E0,3.200224161E0,7.245697498E0
1.049998438E0,-1.626974940E0,3.303155422E0,7.359689713E0
1.069998438E0,-1.531580448E0,3.685940742E0,7.965011120E0
1.090000000E0,-1.418449640E0,3.619649887E0,8.010912895E0
1.111998438E0,-9.012924433E-1,3.399862051E0,8.435041428E0
1.132000000E0,-6.594589353E-1,3.292956352E0,9.246866226E0
1.154000000E0,-7.161056995E-1,3.293684006E0,9.980048180E0
1.176000000E0,-9.486306310E-1,3.594491720E0,9.806258202E0
1.198003125E0,-8.244481087E-1,4.080466747E0,9.275884628E0
1.219998438E0,-6.120824814E-1,4.050414562E0,9.367008209E0
1.239998438E0,-5.035580993E-1,3.605753899E0,1.018181133E1
1.260000000E0,-6.741880774E-1,3.702565908E0,1.112140274E1
1.280004688E0,-5.745796561E-1,3.742194891E0,1.122124004E1
1.302004688E0,-1.061301753E-1,4.775331020E0,9.510286331E0
1.323998438E0,-2.920255661E-1,3.975754023E0,8.007541656E0
1.343998438E0,-1.032111526E0,3.186950684E0,9.049776077E0
1.363998438E0,-8.148043156E-1,2.938346148E0,9.893732071E0
1.384000000E0,3.777092695E-1,3.778576851E0,8.259890556E0
1.406000000E0,2.031508923E0,4.241759300E0,5.339452744E0
1.426000000E0,1.850459337E0,3.553263426E0,3.552516699E0
1.446000000E0,1.512359738E0,2.502974987E0,7.530061245E0
1.466009375E0,-2.772973776E0,1.166081548E0,5.071656704E0
1.487998438E0,1.261744350E-1,9.623445868E-1,4.527291775E0
1.508014063E0,1.856799245E0,4.046679735E-1,5.184806824E0
1.529998438E0,1.298940659E0,-1.508241653E0,8.554837227E0
1.549998438E0,-1.521352410E0,8.782027364E-1,8.851114273E0
1.569998438E0,-1.960611820E0,2.098718882E0,1.224980831E1
1.589998438E0,-1.117297411E0,2.817975283E0,1.343352032E1
1.609998438E0,-2.106888056E0,2.531284094E0,1.331063175E1
1.629998438E0,-2.375536680E0,1.101850033E0,1.176814270E1
1.649998438E0,-2.070132017E0,1.644069552E0,1.186391068E1
1.670000000E0,-5.563262701E-1,1.835605741E0,1.275038910E1
1.692000000E0,-2.368344218E-1,1.572559595E0,1.262590885E1
1.712020313E0,-6.872316003E-1,1.499210835E0,9.843970299E0
1.734000000E0,-1.436195493E0,1.626486540E0,1.192443657E1
1.755998438E0,-2.717907190E0,1.650476456E0,1.234390068E1
1.775998438E0,-2.273342371E0,2.320115566E0,1.303676414E1
1.795998438E0,-1.696138620E0,1.978692770E0,1.313059711E1
1.816000000E0,-7.422791123E-1,3.465271890E-1,1.368498802E1
1.837998438E0,-1.100365520E0,-1.768836230E-1,1.193442440E1
1.857998438E0,-1.738525629E0,1.045001984E0,9.959284782E0
1.877998438E0,-1.371015668E0,1.630594969E0,8.097726822E0
1.897998438E0,-5.812068582E-1,2.013169289E0,7.804321766E0
1.917998438E0,-2.845269144E-1,2.513318062E0,9.866466522E0
1.937998438E0,4.806599319E-1,1.120630026E0,1.100850105E1
1.957998438E0,-5.942504406E-1,1.501978517E0,1.044597816E1
1.978003125E0,-1.384557247E0,8.991089463E-1,7.201165199E0
1.999998438E0,-1.817869544E0,1.259340525E0,6.256393909E0
2.019998438E0,-2.221857309E0,2.035789728E0,6.733941555E0
2.039998438E0,-2.174605370E0,2.472664595E0,6.914119244E0
2.059998438E0,-1.142302394E0,1.683784604E0,7.930391312E0
2.079998438E0,-8.554769754E-1,1.279777408E0,7.932210445E0
2.099998438E0,-1.704824805E0,1.728920102E0,8.629727364E0
2.119998438E0,-1.591531277E0,1.695027709E0,7.607901573E0
2.139998438E0,-1.126337767E0,1.246890664E0,6.681163788E0
2.159998438E0,-1.157098532E0,8.166813254E-1,6.811628342E0
2.180000000E0,-1.150308609E0,8.634353280E-1,7.989135265E0
2.202006250E0,-4.056160748E-1,1.320622563E0,9.561617851E0
2.224000000E0,-6.587023139E-1,1.460099101E0,1.093630219E1
2.244000000E0,-1.208334446E0,1.208698392E0,1.017786598E1
2.264003125E0,-2.988059521E-1,1.350004196E0,1.076036644E1
2.285998438E0,9.868612289E-1,1.240397573E0,1.222438145E1
2.305998438E0,9.781942368E-1,9.061287045E-1,1.214947224E1
2.326000000E0,-6.197151542E-2,7.647655010E-1,1.057759285E1
2.347998438E0,-8.264209628E-1,1.203411937E0,9.509778023E0
2.367998438E0,-1.310155034E0,1.568192482E0,9.827499390E0
2.387998438E0,-1.044072986E0,1.835749388E0,9.721186638E0
2.407998438E0,-6.180967093E-1,1.758952975E0,1.007339287E1
2.428000000E0,-6.104160547E-1,1.478783488E0,9.697187424E0
2.449998438E0,-8.859887123E-1,7.593067288E-1,8.571204185E0
2.469998438E0,-1.279470921E0,5.708830357E-1,7.582819939E0
2.489998438E0,-1.590851307E0,1.168313026E0,7.180191994E0
2.509998438E0,-2.533170700E0,1.850124121E0,7.832180500E0
2.529998438E0,-3.369771957E0,2.179240704E0,7.210214615E0
2.549998438E0,-3.974250317E0,2.273543358E0,6.834708691E0
2.569998438E0,-4.357590675E0,1.812736273E0,6.640155792E0
2.589998438E0,-4.313652515E0,1.494709730E0,7.709109306E0
2.609998438E0,-5.529111862E0,1.790144682E0,6.328823090E0
2.629998438E0,-6.404939651E0,9.641066790E-1,9.955607414E0
2.649998438E0,-7.224992275E0,9.494159222E-1,1.268028641E1
2.669998438E0,-6.216717243E0,4.446319938E-1,1.310456753E1
2.689998438E0,-5.102819443E0,-2.101726085E-1,1.231655884E1
2.709998438E0,-5.837121010E0,7.656369805E-1,1.147778416E1
2.729998438E0,-5.941402912E0,1.532585979E0,1.214560318E1
2.749998438E0,-5.005155087E0,1.426647305E0,1.294875336E1
2.769998438E0,-2.574379683E0,3.991996050E-1,1.281209183E1
2.790003125E0,-1.725376725E0,-6.573807597E-1,1.164880657E1
2.812000000E0,-1.668394685E0,-1.377336264E0,1.255348969E1
2.832009375E0,-2.123091698E0,-7.460907102E-1,1.227475548E1
2.853998438E0,-2.812689066E0,5.610093474E-2,1.139860249E1
