"Time (s)","Pressure (hPa)"
1.244584380E-1,1.019694336E3
2.044646880E-1,1.019701172E3
2.844600000E-1,1.019690430E3
3.644584380E-1,1.019699707E3
4.444600000E-1,1.019705566E3
5.244584380E-1,1.019702637E3
6.044584380E-1,1.019700684E3
6.844912500E-1,1.019709473E3
7.644584380E-1,1.019714844E3
8.444631250E-1,1.019720215E3
9.244584380E-1,1.019714355E3
1.004458438E0,1.019716797E3
1.084463125E0,1.019728027E3
1.164458438E0,1.019728516E3
1.244458438E0,1.019729004E3
1.324458438E0,1.019715820E3
1.404458438E0,1.019711426E3
1.484458438E0,1.019697266E3
1.564458438E0,1.019711426E3
1.644458438E0,1.019720215E3
1.724458438E0,1.019728516E3
1.804460000E0,1.019737305E3
1.884458438E0,1.019731934E3
1.964460000E0,1.019734375E3
2.044458438E0,1.019729492E3
2.124458438E0,1.019733398E3
2.204458438E0,1.019723145E3
2.284460000E0,1.019734863E3
2.364458438E0,1.019735840E3
2.444458438E0,1.019751465E3
2.524458438E0,1.019734375E3
2.604458438E0,1.019737305E3
2.684458438E0,1.019754883E3
2.764458438E0,1.019728516E3
2.844466250E0,1.019739746E3
2.924458438E0,1.019743652E3
3.004458438E0,1.019738281E3
3.084463125E0,1.019746094E3
3.164458438E0,1.019748535E3
3.244458438E0,1.019760254E3
3.324458438E0,1.019753906E3
3.404458438E0,1.019750488E3
3.484461563E0,1.019741211E3
3.564458438E0,1.019750977E3
3.644458438E0,1.019748535E3
3.724458438E0,1.019746582E3
3.804458438E0,1.019743164E3
3.884460000E0,1.019741211E3
3.964460000E0,1.019747070E3
4.044458438E0,1.019748535E3
4.124458438E0,1.019753418E3
4.204458438E0,1.019755371E3
4.284458438E0,1.019748047E3
4.364458438E0,1.019739258E3
4.444458438E0,1.019744629E3
4.524458438E0,1.019760742E3
4.604458438E0,1.019758301E3
4.684458438E0,1.019758789E3
4.764458438E0,1.019761230E3
4.844458438E0,1.019746582E3
4.924458438E0,1.019744629E3
