"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205250718E1,1.187764553E2,1.139919909E1,4.902109206E-1,1.737367706E2,3.730835438E0,3.730835438E0
1.004032292E0,3.205250193E1,1.187764556E2,1.151884298E1,6.673977375E-1,1.742231140E2,3.666143417E0,3.666143417E0
2.003147396E0,3.205248868E1,1.187764576E2,1.147649101E1,1.297318101E0,1.793296814E2,3.674882412E0,3.674882412E0
3.012705208E0,3.205247371E1,1.187764613E2,1.143879587E1,1.666619778E0,1.744766998E2,3.721794128E0,3.721794128E0
4.018189062E0,3.205245897E1,1.187764646E2,1.176576008E1,1.614157200E0,1.826179352E2,3.881712675E0,3.881712675E0
5.007315104E0,3.205244301E1,1.187764650E2,1.198690524E1,1.709378123E0,1.866026917E2,3.931381226E0,3.931381226E0
6.012829687E0,3.205242957E1,1.187764631E2,1.212271578E1,1.381606460E0,1.830128479E2,3.947563887E0,3.947563887E0
7.010650520E0,3.205241318E1,1.187764632E2,1.230514568E1,1.537303448E0,1.806653137E2,4.265016079E0,4.265016079E0
8.008821874E0,3.205239842E1,1.187764636E2,1.241319817E1,1.197905540E0,1.563616486E2,4.557188988E0,4.557188988E0
8.999792186E0,3.205238818E1,1.187764667E2,1.238376840E1,6.344897747E-1,1.552552643E2,4.510979652E0,4.510979652E0
1.002442552E1,3.205238007E1,1.187764686E2,1.232273053E1,9.094492793E-1,1.639124146E2,4.604807377E0,4.604807377E0
1.101444583E1,3.205236958E1,1.187764707E2,1.230187636E1,1.282777071E0,1.661984558E2,4.749083042E0,4.749083042E0
1.200755989E1,3.205236018E1,1.187764711E2,1.240704267E1,1.021945596E0,2.075576782E2,4.512565136E0,4.512565136E0
1.300191823E1,3.205235532E1,1.187764684E2,1.240952422E1,6.660137177E-1,2.043812408E2,4.304987431E0,4.304987431E0
1.400505989E1,3.205234950E1,1.187764717E2,1.238460823E1,7.085804939E-1,2.033048553E2,4.345589638E0,4.345589638E0
1.500946667E1,3.205234257E1,1.187764724E2,1.232276863E1,1.262369156E0,2.004046478E2,4.146903038E0,4.146903038E0
1.600240937E1,3.205233276E1,1.187764817E2,1.226930472E1,1.185032487E0,1.727346497E2,3.870661497E0,3.870661497E0
1.700201562E1,3.205232066E1,1.187764916E2,1.230296182E1,1.055284023E0,1.785465088E2,4.070831299E0,4.070831299E0
1.799495729E1,3.205230452E1,1.187765147E2,1.243827611E1,1.299160242E0,1.580464325E2,4.446528435E0,4.446528435E0
1.899661302E1,3.205229385E1,1.187765349E2,1.246024090E1,1.232840300E0,1.474451904E2,4.693229675E0,4.693229675E0
1.999349635E1,3.205228382E1,1.187765498E2,1.242996744E1,1.337467313E0,1.443848267E2,4.699999809E0,4.699999809E0
2.099891458E1,3.205227706E1,1.187765654E2,1.245976577E1,1.798129320E0,1.229251556E2,4.699999809E0,4.699999809E0
2.200891562E1,3.205227501E1,1.187765859E2,1.247536250E1,1.902204275E0,1.187795715E2,4.699999809E0,4.699999809E0
2.301312448E1,3.205227616E1,1.187766109E2,1.236481931E1,1.600295186E0,1.153692780E2,4.699999809E0,4.699999809E0
2.400318021E1,3.205228691E1,1.187766186E2,1.228807412E1,7.979841232E-1,2.945746994E1,4.699999809E0,4.699999809E0
2.500484948E1,3.205228229E1,1.187766250E2,1.236748884E1,1.183918357E0,4.354087448E1,4.699999809E0,4.699999809E0
2.600980104E1,3.205228869E1,1.187766386E2,1.231216530E1,1.404461861E0,5.101456451E1,4.944114685E0,4.944114685E0
2.699854010E1,3.205229461E1,1.187766558E2,1.213828036E1,1.559362650E0,5.591231155E1,4.894940376E0,4.894940376E0
2.800422239E1,3.205229676E1,1.187766794E2,1.197215214E1,1.715826392E0,7.987252808E1,4.699999809E0,4.699999809E0
2.900106979E1,3.205229728E1,1.187767010E2,1.198855451E1,1.632398605E0,7.963845062E1,4.699999809E0,4.699999809E0
3.001065729E1,3.205230540E1,1.187767114E2,1.203086897E1,1.699836850E0,7.942821503E1,4.699999809E0,4.699999809E0
3.100331562E1,3.205231346E1,1.187767218E2,1.159894359E1,1.809704900E0,7.508963013E1,4.699999809E0,4.699999809E0
3.200767760E1,3.205231403E1,1.187767389E2,1.078574276E1,1.890092134E0,6.912317657E1,4.699999809E0,4.699999809E0
3.301032239E1,3.205231661E1,1.187767591E2,1.067711957E1,1.899034739E0,6.469980621E1,4.699999809E0,4.699999809E0
3.400471510E1,3.205231631E1,1.187767734E2,1.071843340E1,1.765506983E0,5.510115814E1,4.699999809E0,4.699999809E0
3.500094635E1,3.205231310E1,1.187767851E2,1.049109212E1,1.686289191E0,5.830627441E1,4.699999809E0,4.699999809E0
3.600398593E1,3.205230569E1,1.187768006E2,9.993661779E0,1.630287528E0,6.169044113E1,4.699999809E0,4.699999809E0
3.701572187E1,3.205229636E1,1.187768175E2,9.534863322E0,1.673131227E0,6.726028442E1,4.699999809E0,4.699999809E0
3.800629843E1,3.205229454E1,1.187768313E2,8.959994891E0,1.683369398E0,7.834687805E1,4.699999809E0,4.699999809E0
3.899723229E1,3.205229109E1,1.187768445E2,8.782355951E0,1.389702201E0,8.247403717E1,4.699999809E0,4.699999809E0
4.000632864E1,3.205228670E1,1.187768584E2,8.462937252E0,1.157636046E0,8.407686615E1,4.699999809E0,4.699999809E0
4.100019479E1,3.205228758E1,1.187768839E2,8.363518157E0,1.255712509E0,8.510581970E1,4.699999809E0,4.699999809E0
4.199838177E1,3.205228991E1,1.187769046E2,8.188992628E0,1.076707959E0,8.056610870E1,4.699999809E0,4.699999809E0
4.300000989E1,3.205229275E1,1.187769236E2,7.881612687E0,1.010956168E0,8.017713928E1,4.699999809E0,4.699999809E0
4.399754374E1,3.205229647E1,1.187769447E2,7.907902133E0,1.322924614E0,6.922580719E1,4.699999809E0,4.699999809E0
4.500102812E1,3.205229882E1,1.187769638E2,7.905918102E0,1.548360467E0,6.659841919E1,4.699999809E0,4.699999809E0
4.600452395E1,3.205230256E1,1.187769829E2,7.760322213E0,1.781865120E0,6.965887451E1,4.699999809E0,4.699999809E0
4.700054218E1,3.205230689E1,1.187770080E2,7.354700056E0,1.826631069E0,7.200089264E1,4.699999809E0,4.699999809E0
4.800415781E1,3.205230209E1,1.187770335E2,6.793772727E0,1.809451580E0,7.831309509E1,4.699999809E0,4.699999809E0
4.899717031E1,3.205229897E1,1.187770559E2,6.589610960E0,1.802531838E0,8.006888580E1,4.699999809E0,4.699999809E0
5.000495312E1,3.205228439E1,1.187770859E2,6.353144089E0,1.812647939E0,8.336021423E1,4.699999809E0,4.699999809E0
5.100833333E1,3.205226904E1,1.187771084E2,5.923292447E0,1.217939615E0,8.294292450E1,4.699999809E0,4.699999809E0
5.200165416E1,3.205225556E1,1.187771333E2,5.459840010E0,1.213451743E0,8.289698029E1,4.699999809E0,4.699999809E0
5.300890780E1,3.205226314E1,1.187771539E2,5.052788119E0,1.644159794E0,8.791994476E1,4.699999809E0,4.699999809E0
5.401341978E1,3.205226872E1,1.187771692E2,4.608408186E0,1.677294374E0,9.763583374E1,4.699999809E0,4.699999809E0
5.501071353E1,3.205227417E1,1.187771840E2,4.249019432E0,1.739499807E0,9.347763062E1,4.699999809E0,4.699999809E0
5.600908697E1,3.205227874E1,1.187772018E2,4.049253388E0,1.899547577E0,9.242050171E1,4.699999809E0,4.699999809E0
5.701929166E1,3.205227202E1,1.187772277E2,3.928613271E0,1.872067809E0,8.962616730E1,4.699999809E0,4.699999809E0
5.800742708E1,3.205227600E1,1.187772534E2,3.885083050E0,1.586853147E0,8.746756744E1,4.699999809E0,4.699999809E0
5.901154582E1,3.205228128E1,1.187772748E2,3.870158160E0,1.654791236E0,8.705240631E1,4.699999809E0,4.699999809E0
6.000601405E1,3.205228143E1,1.187772899E2,3.604572348E0,2.026585579E0,8.711788940E1,4.909673691E0,4.909673691E0
6.100002499E1,3.205228208E1,1.187773134E2,3.252715637E0,2.062809467E0,8.691628265E1,4.745251179E0,4.745251179E0
6.200613593E1,3.205227276E1,1.187773336E2,3.073776116E0,1.908260584E0,1.003888245E2,4.634417057E0,4.634417057E0
6.300830780E1,3.205227339E1,1.187773540E2,2.903234667E0,1.822841763E0,9.748052979E1,4.497686386E0,4.497686386E0
6.401131249E1,3.205227810E1,1.187773755E2,2.746969942E0,1.804896235E0,8.214637756E1,4.591649055E0,4.591649055E0
6.500844530E1,3.205227986E1,1.187773990E2,2.817715689E0,1.846066117E0,7.752893829E1,4.695226669E0,4.695226669E0
6.600130676E1,3.205229445E1,1.187774155E2,2.930729194E0,1.774678349E0,6.475730896E1,4.699999809E0,4.699999809E0
6.701698905E1,3.205230693E1,1.187774312E2,3.564994438E0,1.735917330E0,6.792929840E1,4.699999809E0,4.699999809E0
