"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.446468800E-2,1.031250000E1,-4.256250000E1,-1.912500000E1
4.446000000E-2,1.025000000E1,-4.231250000E1,-2.006250000E1
6.446156300E-2,1.012500000E1,-4.212500000E1,-2.062500000E1
9.445843800E-2,1.018750000E1,-4.206250000E1,-2.125000000E1
1.144584380E-1,1.012500000E1,-4.212500000E1,-2.156250000E1
1.344584380E-1,1.012500000E1,-4.206250000E1,-2.206250000E1
1.544584380E-1,1.000000000E1,-4.212500000E1,-2.218750000E1
1.744584380E-1,9.937500000E0,-4.187500000E1,-2.250000000E1
1.944584380E-1,9.875000000E0,-4.206250000E1,-2.231250000E1
2.144584380E-1,9.812500000E0,-4.200000000E1,-2.181250000E1
2.344584380E-1,1.018750000E1,-4.212500000E1,-2.112500000E1
2.544584380E-1,1.031250000E1,-4.206250000E1,-2.087500000E1
2.744584380E-1,1.068750000E1,-4.193750000E1,-2.056250000E1
2.944584380E-1,1.112500000E1,-4.168750000E1,-2.043750000E1
3.144584380E-1,1.143750000E1,-4.193750000E1,-2.037500000E1
3.344584380E-1,1.162500000E1,-4.193750000E1,-2.025000000E1
3.544615630E-1,1.168750000E1,-4.200000000E1,-2.006250000E1
3.844834380E-1,1.193750000E1,-4.193750000E1,-2.031250000E1
4.144584380E-1,1.175000000E1,-4.131250000E1,-2.162500000E1
4.344584380E-1,1.187500000E1,-4.106250000E1,-2.231250000E1
4.544600000E-1,1.200000000E1,-4.068750000E1,-2.293750000E1
4.744600000E-1,1.225000000E1,-4.043750000E1,-2.337500000E1
5.044662500E-1,1.318750000E1,-4.025000000E1,-2.306250000E1
5.344584380E-1,1.325000000E1,-3.975000000E1,-2.350000000E1
5.544584380E-1,1.337500000E1,-3.987500000E1,-2.318750000E1
5.744600000E-1,1.343750000E1,-3.975000000E1,-2.343750000E1
6.044584380E-1,1.368750000E1,-3.993750000E1,-2.356250000E1
6.244584380E-1,1.387500000E1,-3.975000000E1,-2.337500000E1
6.444584380E-1,1.375000000E1,-3.931250000E1,-2.343750000E1
6.644584380E-1,1.400000000E1,-3.925000000E1,-2.337500000E1
6.844912500E-1,1.387500000E1,-3.912500000E1,-2.350000000E1
7.144600000E-1,1.375000000E1,-3.912500000E1,-2.400000000E1
7.444584380E-1,1.406250000E1,-3.950000000E1,-2.400000000E1
7.644584380E-1,1.393750000E1,-3.962500000E1,-2.400000000E1
7.844896880E-1,1.400000000E1,-3.943750000E1,-2.400000000E1
8.144600000E-1,1.406250000E1,-3.956250000E1,-2.412500000E1
8.444631250E-1,1.412500000E1,-3.962500000E1,-2.456250000E1
8.744584380E-1,1.425000000E1,-4.018750000E1,-2.456250000E1
8.944678130E-1,1.381250000E1,-4.037500000E1,-2.400000000E1
9.244584380E-1,1.331250000E1,-4.006250000E1,-2.350000000E1
9.444662500E-1,1.275000000E1,-4.043750000E1,-2.325000000E1
9.744584380E-1,1.181250000E1,-4.025000000E1,-2.356250000E1
9.944584380E-1,1.150000000E1,-4.031250000E1,-2.375000000E1
1.014458438E0,1.131250000E1,-4.037500000E1,-2.375000000E1
1.034458438E0,1.150000000E1,-4.025000000E1,-2.387500000E1
1.054458438E0,1.118750000E1,-4.006250000E1,-2.412500000E1
1.074458438E0,1.137500000E1,-4.000000000E1,-2.418750000E1
1.094460000E0,1.100000000E1,-4.037500000E1,-2.437500000E1
1.124458438E0,1.075000000E1,-4.037500000E1,-2.437500000E1
1.144461563E0,1.037500000E1,-4.068750000E1,-2.406250000E1
1.174458438E0,1.031250000E1,-4.081250000E1,-2.443750000E1
1.194463125E0,1.018750000E1,-4.093750000E1,-2.400000000E1
1.224458438E0,1.012500000E1,-4.125000000E1,-2.293750000E1
1.244458438E0,1.043750000E1,-4.137500000E1,-2.225000000E1
1.264460000E0,1.018750000E1,-4.168750000E1,-2.162500000E1
1.284464688E0,1.025000000E1,-4.206250000E1,-2.131250000E1
1.314460000E0,1.050000000E1,-4.293750000E1,-2.062500000E1
1.344458438E0,1.075000000E1,-4.306250000E1,-2.006250000E1
1.364458438E0,1.100000000E1,-4.293750000E1,-1.950000000E1
1.384463125E0,1.112500000E1,-4.262500000E1,-1.968750000E1
1.414458438E0,1.137500000E1,-4.231250000E1,-1.975000000E1
1.434460000E0,1.150000000E1,-4.262500000E1,-1.968750000E1
1.464460000E0,1.181250000E1,-4.187500000E1,-2.050000000E1
1.494478750E0,1.131250000E1,-4.056250000E1,-2.387500000E1
1.524458438E0,1.131250000E1,-3.825000000E1,-2.737500000E1
1.544458438E0,1.175000000E1,-3.668750000E1,-2.956250000E1
1.564458438E0,1.256250000E1,-3.481250000E1,-3.125000000E1
1.584458438E0,1.287500000E1,-3.331250000E1,-3.268750000E1
1.604458438E0,1.337500000E1,-3.218750000E1,-3.375000000E1
1.624458438E0,1.306250000E1,-3.193750000E1,-3.412500000E1
1.644458438E0,1.300000000E1,-3.206250000E1,-3.437500000E1
