"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-5.606052399E0,2.567235470E0,6.710554600E0
2.198750000E-2,-5.598965168E0,2.473756313E0,7.325261116E0
4.199375000E-2,-4.985723972E0,2.516095161E0,8.941999435E0
6.399531300E-2,-4.824124813E0,1.708119273E0,9.385204315E0
8.598750000E-2,-4.854761124E0,1.487747312E0,9.331870079E0
1.080015630E-1,-4.058248520E0,1.519264698E0,8.517602921E0
1.280109380E-1,-3.935023785E0,1.649317622E0,9.111115456E0
1.499875000E-1,-4.225938320E0,1.708176732E0,9.333278656E0
1.699875000E-1,-4.021310806E0,1.183568835E0,8.339291573E0
1.899875000E-1,-1.944877028E0,9.952313304E-1,9.795762062E0
2.099875000E-1,-1.029506773E-1,1.404620767E0,8.130440712E0
2.319859380E-1,8.472505212E-1,2.120707273E0,8.773293495E0
2.519968750E-1,-1.128990650E0,2.036814451E0,8.183908463E0
2.739890630E-1,-1.892147183E0,1.899109483E0,1.077076626E1
2.959859380E-1,-6.660286188E-1,1.422117591E0,1.072075653E1
3.159890630E-1,8.735293150E-1,1.836793184E0,1.009425068E1
3.379875000E-1,1.762793183E0,1.628382802E0,9.801324844E0
3.579875000E-1,1.845067620E0,8.318126798E-1,1.018682003E1
3.799859380E-1,1.617944121E0,4.237737060E-1,9.477572441E0
3.999921880E-1,3.291816711E0,3.999178708E-1,8.069273949E0
4.219859380E-1,4.681784630E0,2.459228188E-1,8.030027390E0
4.419875000E-1,4.180860519E0,-7.161056995E-1,1.012014675E1
4.620000000E-1,3.889102936E0,1.190732241E0,1.023678303E1
4.839875000E-1,4.607976437E0,1.256486535E0,1.162310219E1
5.059875000E-1,2.888451099E0,1.546165943E0,8.070662498E0
5.259875000E-1,1.150777817E0,1.434653521E0,8.134817123E0
5.459875000E-1,-5.575425625E-1,3.590651274E0,4.370452404E0
5.659890630E-1,6.173401475E-1,2.638534784E0,4.484176636E0
5.879875000E-1,2.862316072E-1,2.143433094E0,-1.242303401E-1
6.079906250E-1,-2.549930096E0,8.264783859E0,-4.560216904E0
6.280078130E-1,-3.589808702E0,8.163786888E0,-9.499713778E-1
6.499875000E-1,-3.954550922E-1,2.510349035E0,5.236339569E0
6.719875000E-1,1.086910129E0,2.684292793E0,7.133150578E0
6.939859380E-1,6.657029986E-1,2.564486742E0,6.578059673E0
7.139875000E-1,1.081987619E0,1.536320925E0,6.583681107E0
7.359875000E-1,2.037647486E0,7.915901542E-1,6.295716286E0
7.579875000E-1,3.376772404E0,-6.384857297E-1,7.794812202E0
7.779875000E-1,3.385966301E0,-3.122651815E0,9.795416832E0
7.979875000E-1,3.294172525E0,-3.481351376E0,1.123770332E1
8.179875000E-1,2.728604794E0,-4.053929329E0,1.244709110E1
8.379875000E-1,5.722620964E0,-4.860114574E0,1.506794643E1
8.599875000E-1,7.960222721E0,-9.002781868E0,1.765433502E1
8.819859380E-1,1.083029556E1,-1.139146805E1,1.775301552E1
9.019859380E-1,1.480221844E1,-1.350212860E1,1.521136951E1
9.219859380E-1,2.251287842E1,-1.551767349E1,1.376629543E1
9.419859380E-1,2.208650970E1,-1.620388985E1,1.279547596E1
9.619875000E-1,9.214717865E0,-1.707584953E1,1.302163219E1
9.839875000E-1,-6.885724068E0,-1.426429939E1,1.312652683E1
1.005987500E0,-1.417774391E1,-6.291042328E0,1.269084930E1
1.025987500E0,-1.421150303E1,3.190082312E0,1.429595089E1
1.045987500E0,-1.160863209E1,7.397719383E0,1.940520477E1
1.067987500E0,-1.030010414E1,4.108986378E0,1.981775665E1
1.089987500E0,-9.385299683E0,-1.305366755E0,1.380824184E1
1.109987500E0,-6.040819645E0,-5.819998264E0,8.425501823E0
1.129987500E0,-1.912842631E0,-8.011650085E0,5.079643726E0
1.149987500E0,4.737799168E0,-9.610229492E0,4.426764011E0
1.171987500E0,1.135477924E1,-1.051158047E1,5.517131329E0
1.193987500E0,1.254817390E1,-9.693691254E0,6.660946846E0
1.215987500E0,1.056753731E1,-8.137968063E0,8.397279739E0
1.235987500E0,6.598257065E0,-6.095781326E0,9.604454994E0
1.257987500E0,2.436100245E0,-5.704616547E0,1.213052940E1
1.277987500E0,5.063257739E-2,-4.874632835E0,1.368314075E1
1.297987500E0,2.221723497E-1,-5.386973381E0,1.353618431E1
1.317987500E0,6.449308991E-1,-4.602642059E0,1.130542946E1
1.337987500E0,1.769391775E0,-5.112654686E0,9.449454308E0
1.359987500E0,3.784303904E0,-6.332979679E0,9.344933510E0
1.379987500E0,4.995358467E0,-7.883857250E0,9.651285172E0
1.401985938E0,3.674582481E0,-7.468970776E0,7.799160004E0
1.421985938E0,2.764728308E0,-5.855614185E0,5.328918457E0
1.441985938E0,2.414954662E0,-4.341463566E0,5.041326523E0
1.461987500E0,8.609932065E-1,-3.634599447E0,-2.043307424E-1
1.483987500E0,4.542087913E-1,-2.383581161E0,-1.727952838E0
1.503987500E0,-3.846620321E-1,-2.013427973E0,1.072468281E0
1.523987500E0,-1.279729486E0,-1.367845654E0,3.637156248E0
1.543987500E0,-7.568166852E-1,-1.579742193E0,5.543841362E0
1.563987500E0,-9.935840964E-1,-9.625839591E-1,7.225815296E0
1.585987500E0,-8.990514278E-1,-1.035607219E0,9.305400848E0
1.607992188E0,-7.327789068E-1,-1.982504368E0,9.517411232E0
1.628007813E0,2.063035667E-1,-2.115890026E0,9.821953773E0
1.649987500E0,-1.307329834E-1,-1.586551309E0,1.072354317E1
