"Time (s)","Pressure (hPa)"
9.044750000E-2,1.016455566E3
1.704568750E-1,1.016454590E3
2.504459380E-1,1.016446777E3
3.304475000E-1,1.016449219E3
4.104459380E-1,1.016455078E3
4.904459380E-1,1.016458496E3
5.704490630E-1,1.016459961E3
6.504475000E-1,1.016438965E3
7.304490630E-1,1.016451660E3
8.104475000E-1,1.016467773E3
8.904459380E-1,1.016492676E3
9.704459380E-1,1.016498047E3
1.050447500E0,1.016507324E3
1.130447500E0,1.016500977E3
1.210445938E0,1.016508301E3
1.290447500E0,1.016507324E3
1.370447500E0,1.016498535E3
1.450447500E0,1.016489258E3
1.530447500E0,1.016484863E3
1.610445938E0,1.016489258E3
1.690447500E0,1.016503418E3
1.770447500E0,1.016511719E3
1.850445938E0,1.016504883E3
1.930447500E0,1.016507812E3
2.010447500E0,1.016504395E3
2.090447500E0,1.016500488E3
2.170447500E0,1.016518555E3
2.250445938E0,1.016513184E3
2.330447500E0,1.016512695E3
2.410445938E0,1.016517578E3
2.490445938E0,1.016515137E3
2.570447500E0,1.016514648E3
2.650447500E0,1.016515625E3
2.730447500E0,1.016490723E3
2.810447500E0,1.016498047E3
2.890445938E0,1.016511230E3
2.970445938E0,1.016519531E3
3.050447500E0,1.016514648E3
3.130447500E0,1.016514160E3
3.210445938E0,1.016518555E3
3.290445938E0,1.016521484E3
3.370447500E0,1.016520020E3
3.450452188E0,1.016514648E3
3.530447500E0,1.016522461E3
3.610445938E0,1.016521484E3
3.690447500E0,1.016527344E3
3.770445938E0,1.016526367E3
3.850447500E0,1.016520996E3
3.930447500E0,1.016522461E3
4.010445938E0,1.016530762E3
4.090445938E0,1.016521484E3
4.170445938E0,1.016524414E3
4.250455313E0,1.016518066E3
4.330445938E0,1.016520996E3
4.410445938E0,1.016524902E3
4.490445938E0,1.016524414E3
4.570445938E0,1.016524902E3
4.650452188E0,1.016525879E3
4.730447500E0,1.016534180E3
4.810447500E0,1.016534668E3
4.890445938E0,1.016532227E3
4.970447500E0,1.016530762E3
5.050445938E0,1.016529297E3
5.130447500E0,1.016519531E3
5.210445938E0,1.016531738E3
5.290447500E0,1.016533691E3
5.370447500E0,1.016517090E3
5.450450625E0,1.016517578E3
5.530447500E0,1.016524414E3
5.610445938E0,1.016512695E3
5.690445938E0,1.016503418E3
5.770447500E0,1.016511719E3
5.850445938E0,1.016515137E3
5.930445938E0,1.016506836E3
6.010447500E0,1.016514648E3
6.090447500E0,1.016502930E3
6.170447500E0,1.016496094E3
6.250452188E0,1.016493164E3
6.330447500E0,1.016512695E3
6.410445938E0,1.016523926E3
6.490445938E0,1.016500000E3
6.570447500E0,1.016481445E3
6.650447500E0,1.016486816E3
6.730447500E0,1.016494629E3
6.810447500E0,1.016499512E3
6.890445938E0,1.016484375E3
6.970445938E0,1.016483398E3
7.050445938E0,1.016487305E3
7.130447500E0,1.016489746E3
7.210447500E0,1.016482910E3
7.290445938E0,1.016486816E3
7.370447500E0,1.016481445E3
7.450447500E0,1.016488770E3
7.530450625E0,1.016481934E3
7.610445938E0,1.016482422E3
7.690445938E0,1.016484863E3
7.770447500E0,1.016500488E3
7.850445938E0,1.016511230E3
7.930447500E0,1.016507812E3
8.010447500E0,1.016494629E3
8.090447500E0,1.016483887E3
8.170447500E0,1.016473145E3
8.250445938E0,1.016485352E3
8.330447500E0,1.016483887E3
8.410447500E0,1.016496582E3
8.490445938E0,1.016492676E3
8.570445938E0,1.016506836E3
8.650445938E0,1.016511719E3
8.730447500E0,1.016516113E3
8.810447500E0,1.016523926E3
8.890445938E0,1.016512695E3
8.970445938E0,1.016493652E3
9.050445938E0,1.016474121E3
9.130447500E0,1.016485352E3
9.210445938E0,1.016482910E3
9.290445938E0,1.016483887E3
9.370447500E0,1.016489258E3
9.450447500E0,1.016505371E3
9.530449063E0,1.016500000E3
9.610447500E0,1.016502441E3
9.690445938E0,1.016504395E3
9.770447500E0,1.016513184E3
9.850445938E0,1.016513184E3
9.930445938E0,1.016511719E3
1.001044750E1,1.016517090E3
1.009044750E1,1.016511230E3
1.017044750E1,1.016511230E3
1.025044594E1,1.016496094E3
1.033044750E1,1.016499512E3
1.041044594E1,1.016498535E3
1.049044594E1,1.016506836E3
1.057044594E1,1.016511719E3
1.065044594E1,1.016515625E3
1.073044750E1,1.016519043E3
1.081044750E1,1.016529297E3
1.089044594E1,1.016534180E3
1.097044594E1,1.016514160E3
1.105044594E1,1.016494629E3
1.113044750E1,1.016497559E3
1.121044750E1,1.016492188E3
1.129044594E1,1.016496582E3
1.137044750E1,1.016500977E3
1.145044750E1,1.016504883E3
1.153044750E1,1.016504395E3
1.161044594E1,1.016502441E3
1.169044594E1,1.016520020E3
1.177044750E1,1.016523926E3
1.185044594E1,1.016515137E3
1.193044750E1,1.016517090E3
1.201044750E1,1.016517090E3
1.209044750E1,1.016517578E3
1.217044750E1,1.016511230E3
1.225044594E1,1.016504883E3
1.233044750E1,1.016488770E3
1.241044750E1,1.016492188E3
1.249044594E1,1.016508789E3
1.257044594E1,1.016514160E3
1.265044594E1,1.016520508E3
1.273044750E1,1.016523926E3
1.281044594E1,1.016523926E3
1.289044594E1,1.016508789E3
1.297044594E1,1.016518555E3
1.305044594E1,1.016511719E3
1.313044594E1,1.016509277E3
1.321044750E1,1.016513672E3
1.329044594E1,1.016510742E3
1.337044750E1,1.016513672E3
1.345044594E1,1.016515137E3
1.353044750E1,1.016520020E3
1.361044594E1,1.016536133E3
1.369044594E1,1.016540039E3
1.377044750E1,1.016539551E3
1.385044750E1,1.016536621E3
1.393044750E1,1.016534180E3
1.401044750E1,1.016546387E3
1.409044750E1,1.016532715E3
1.417044750E1,1.016521484E3
1.425044750E1,1.016523438E3
1.433044594E1,1.016535645E3
1.441044594E1,1.016532227E3
1.449044594E1,1.016539551E3
1.457044594E1,1.016540039E3
1.465044594E1,1.016540039E3
1.473044750E1,1.016520020E3
1.481044750E1,1.016521484E3
1.489044594E1,1.016525391E3
1.497044594E1,1.016523926E3
1.505044594E1,1.016532715E3
1.513044750E1,1.016515137E3
1.521044594E1,1.016518066E3
1.529044594E1,1.016538086E3
1.537044750E1,1.016541504E3
1.545044750E1,1.016544922E3
1.553044750E1,1.016528320E3
1.561044594E1,1.016543457E3
1.569044594E1,1.016531738E3
1.577044750E1,1.016522461E3
1.585044594E1,1.016512695E3
1.593044594E1,1.016512207E3
1.601044594E1,1.016497070E3
1.609044750E1,1.016498535E3
1.617044750E1,1.016493652E3
1.625044594E1,1.016507324E3
1.633044750E1,1.016536621E3
1.641044594E1,1.016553223E3
1.649044750E1,1.016558105E3
1.657044594E1,1.016538574E3
1.665044594E1,1.016521973E3
1.673044750E1,1.016506836E3
1.681044750E1,1.016500488E3
1.689044750E1,1.016503906E3
1.697044594E1,1.016507324E3
1.705044594E1,1.016512207E3
1.713044750E1,1.016503906E3
1.721044750E1,1.016509277E3
1.729044594E1,1.016528320E3
1.737044750E1,1.016530273E3
1.745044750E1,1.016532227E3
1.753044750E1,1.016539062E3
1.761044594E1,1.016519043E3
1.769044594E1,1.016528809E3
1.777044750E1,1.016538574E3
1.785044750E1,1.016530762E3
1.793044594E1,1.016532715E3
1.801044594E1,1.016523438E3
1.809044750E1,1.016524902E3
1.817044750E1,1.016518066E3
1.825044594E1,1.016512695E3
1.833044594E1,1.016521973E3
1.841044594E1,1.016527344E3
1.849044594E1,1.016531738E3
1.857044594E1,1.016528320E3
1.865044594E1,1.016530762E3
1.873044750E1,1.016540527E3
1.881044750E1,1.016535156E3
1.889044750E1,1.016529297E3
1.897044594E1,1.016517090E3
1.905044594E1,1.016522949E3
1.913044750E1,1.016520020E3
1.921044594E1,1.016535645E3
1.929044594E1,1.016543945E3
1.937044750E1,1.016544434E3
1.945044750E1,1.016527344E3
1.953044750E1,1.016522949E3
1.961044594E1,1.016519531E3
1.969044594E1,1.016513672E3
1.977044750E1,1.016519043E3
1.985044594E1,1.016515625E3
1.993044594E1,1.016513672E3
2.001044594E1,1.016523438E3
2.009045219E1,1.016517578E3
2.017044750E1,1.016527832E3
2.025044594E1,1.016525879E3
2.033044750E1,1.016536133E3
2.041044594E1,1.016534668E3
2.049044750E1,1.016538086E3
2.057044594E1,1.016529785E3
2.065044750E1,1.016517090E3
2.073044750E1,1.016518066E3
2.081044750E1,1.016512695E3
2.089044750E1,1.016514160E3
2.097044594E1,1.016505371E3
2.105044594E1,1.016512207E3
2.113044750E1,1.016514648E3
2.121044594E1,1.016525879E3
2.129044594E1,1.016530273E3
2.137044594E1,1.016528320E3
2.145044750E1,1.016521484E3
2.153044750E1,1.016511719E3
2.161044750E1,1.016503418E3
2.169044594E1,1.016505859E3
2.177044750E1,1.016495605E3
2.185044750E1,1.016492188E3
2.193044750E1,1.016495605E3
2.201044594E1,1.016490723E3
2.209044750E1,1.016499023E3
2.217044750E1,1.016510254E3
2.225044750E1,1.016513672E3
2.233044750E1,1.016513672E3
2.241044594E1,1.016516113E3
2.249044594E1,1.016500977E3
2.257044594E1,1.016493164E3
2.265044594E1,1.016490234E3
2.273044750E1,1.016492676E3
2.281044750E1,1.016496582E3
2.289044750E1,1.016498047E3
2.297044594E1,1.016494629E3
2.305044594E1,1.016501953E3
2.313044750E1,1.016501465E3
2.321044594E1,1.016512207E3
2.329044594E1,1.016510742E3
2.337044750E1,1.016510254E3
2.345044750E1,1.016510742E3
2.353044750E1,1.016494141E3
2.361044594E1,1.016488281E3
2.369044594E1,1.016493164E3
2.377044750E1,1.016483887E3
2.385044750E1,1.016478027E3
2.393044750E1,1.016474609E3
2.401044594E1,1.016484375E3
2.409044750E1,1.016498047E3
2.417044594E1,1.016510742E3
2.425044750E1,1.016509277E3
2.433044594E1,1.016500000E3
2.441044594E1,1.016498535E3
2.449044594E1,1.016475586E3
2.457044750E1,1.016472656E3
2.465044594E1,1.016464844E3
2.473044750E1,1.016462402E3
2.481044750E1,1.016476074E3
2.489044750E1,1.016463867E3
2.497044594E1,1.016460449E3
2.505044594E1,1.016452637E3
2.513044594E1,1.016459961E3
2.521044594E1,1.016480957E3
2.529044594E1,1.016488281E3
2.537044594E1,1.016483398E3
2.545044750E1,1.016484375E3
2.553044750E1,1.016495117E3
2.561044594E1,1.016483398E3
2.569044594E1,1.016470215E3
2.577044594E1,1.016472656E3
2.585044594E1,1.016463379E3
2.593044750E1,1.016449219E3
2.601044594E1,1.016473633E3
2.609044750E1,1.016455078E3
2.617044750E1,1.016453613E3
2.625044750E1,1.016477051E3
2.633044750E1,1.016468750E3
2.641045531E1,1.016446289E3
2.649044594E1,1.016458496E3
2.657044594E1,1.016445312E3
2.665044906E1,1.016448242E3
2.673044594E1,1.016456543E3
2.681044750E1,1.016466797E3
2.689044750E1,1.016459961E3
2.697045375E1,1.016445312E3
2.705044906E1,1.016445312E3
2.713044594E1,1.016449707E3
2.721044594E1,1.016449707E3
2.729044906E1,1.016458984E3
2.737044750E1,1.016454102E3
2.745044750E1,1.016445312E3
2.753044750E1,1.016454590E3
2.761044750E1,1.016439453E3
2.769044594E1,1.016451172E3
2.777044594E1,1.016473145E3
2.785044750E1,1.016476562E3
2.793044750E1,1.016480469E3
2.801044594E1,1.016476074E3
2.809044750E1,1.016479980E3
2.817047250E1,1.016479980E3
2.825044750E1,1.016478027E3
2.833044750E1,1.016483887E3
2.841044594E1,1.016482422E3
2.849044594E1,1.016475586E3
2.857044750E1,1.016479004E3
2.865044594E1,1.016479004E3
2.873044594E1,1.016470215E3
2.881044750E1,1.016472656E3
2.889044750E1,1.016479492E3
2.897044594E1,1.016476074E3
2.905044750E1,1.016475586E3
2.913044750E1,1.016478027E3
2.921044594E1,1.016477539E3
2.929044594E1,1.016464355E3
2.937045375E1,1.016472656E3
2.945044750E1,1.016461914E3
2.953044750E1,1.016467285E3
2.961044750E1,1.016473145E3
2.969044750E1,1.016465820E3
2.977044594E1,1.016476562E3
2.985044594E1,1.016474121E3
2.993044750E1,1.016466797E3
3.001044750E1,1.016474121E3
3.009044750E1,1.016485352E3
3.017044750E1,1.016496582E3
3.025044750E1,1.016489746E3
3.033044750E1,1.016493164E3
3.041044594E1,1.016499023E3
3.049044594E1,1.016506348E3
3.057044750E1,1.016506348E3
3.065045062E1,1.016509277E3
3.073044594E1,1.016510742E3
3.081044750E1,1.016487793E3
3.089044750E1,1.016485840E3
3.097044594E1,1.016492188E3
3.105044594E1,1.016493652E3
3.113044594E1,1.016499023E3
3.121044594E1,1.016492188E3
3.129044594E1,1.016485352E3
3.137044594E1,1.016483887E3
3.145044750E1,1.016485352E3
3.153044750E1,1.016482910E3
3.161044750E1,1.016488770E3
3.169044594E1,1.016505371E3
3.177044594E1,1.016498535E3
3.185044594E1,1.016490723E3
3.193044750E1,1.016482910E3
3.201044750E1,1.016483887E3
3.209044594E1,1.016500977E3
3.217044750E1,1.016507324E3
3.225044750E1,1.016486328E3
3.233044750E1,1.016483398E3
3.241044594E1,1.016474609E3
3.249044594E1,1.016475098E3
3.257044750E1,1.016492188E3
3.265044594E1,1.016494629E3
3.273044594E1,1.016491699E3
3.281044750E1,1.016495605E3
3.289044750E1,1.016482422E3
3.297044750E1,1.016477051E3
3.305044594E1,1.016479004E3
3.313044750E1,1.016476562E3
3.321044594E1,1.016479004E3
3.329044594E1,1.016478516E3
3.337044594E1,1.016473145E3
3.345044750E1,1.016475586E3
3.353044750E1,1.016474121E3
3.361044750E1,1.016475098E3
3.369044594E1,1.016463379E3
3.377044594E1,1.016463379E3
3.385044594E1,1.016466309E3
