"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.204976800E1,1.187841170E2,0.000000000E0,0.000000000E0,0.000000000E0,2.500000000E1,0.000000000E0
8.057276040E-1,3.204959052E1,1.187840218E2,6.835608703E1,5.721360445E-1,3.402686462E2,3.345755005E1,3.345755005E1
1.810606771E0,3.204953268E1,1.187840050E2,9.246331750E1,9.189015031E-1,3.024433899E2,3.070241928E1,3.070241928E1
2.809477604E0,3.204954772E1,1.187840589E2,1.199389940E2,9.559141397E-1,2.835583191E2,2.914875031E1,2.914875031E1
3.529479687E0,3.204960930E1,1.187841010E2,8.674943893E1,1.099490523E0,2.779492188E2,1.304555130E1,1.304555130E1
4.564336458E0,3.204960604E1,1.187841029E2,8.786400306E1,1.331274986E0,2.928444519E2,1.361248589E1,1.361248589E1
5.532813020E0,3.204967398E1,1.187839467E2,6.453746926E1,1.528608441E0,2.736377563E2,1.242814445E1,1.242814445E1
6.534358332E0,3.204966797E1,1.187839553E2,5.518879812E1,1.053305268E0,2.736377563E2,1.046216106E1,1.046216106E1
7.534877082E0,3.204966302E1,1.187839386E2,4.814661616E1,8.669996858E-1,2.729217834E2,8.655556679E0,8.655556679E0
8.539859374E0,3.204966525E1,1.187839209E2,4.814667983E1,6.068997979E-1,2.729217834E2,1.429232836E0,1.429232836E0
9.544454165E0,3.204966724E1,1.187839072E2,4.814672942E1,4.248298407E-1,2.729217834E2,3.469245434E0,3.469245434E0
1.054135469E1,3.204967148E1,1.187838933E2,4.419874064E1,7.648841143E-1,3.056272583E2,3.982688904E0,3.982688904E0
1.153878021E1,3.204967436E1,1.187838786E2,4.268023081E1,1.163335919E0,2.927324829E2,3.811853409E0,3.811853409E0
1.253677812E1,3.204967674E1,1.187838664E2,4.214386620E1,1.322221279E0,2.944114075E2,3.777886152E0,3.777886152E0
1.354171406E1,3.204968102E1,1.187838542E2,4.132691078E1,1.420832276E0,2.902772522E2,4.299680233E0,4.299680233E0
1.453802135E1,3.204968355E1,1.187838393E2,4.090297825E1,1.458659291E0,2.979535522E2,4.127365589E0,4.127365589E0
1.554448854E1,3.204968578E1,1.187838271E2,4.041904889E1,1.490517378E0,3.043468933E2,4.138667107E0,4.138667107E0
1.653939010E1,3.204968751E1,1.187838140E2,3.993655822E1,1.516935468E0,2.915413208E2,4.418668270E0,4.418668270E0
1.755177968E1,3.204969426E1,1.187837980E2,3.996152975E1,1.550435543E0,2.777710571E2,4.948840618E0,4.948840618E0
1.854264323E1,3.204969867E1,1.187837759E2,3.998877343E1,1.554431677E0,3.010663452E2,4.699999809E0,4.699999809E0
1.954096510E1,3.204970406E1,1.187837588E2,3.978578524E1,1.544763446E0,2.961675110E2,4.699999809E0,4.699999809E0
2.054510416E1,3.204972248E1,1.187837501E2,3.930877899E1,1.396290779E0,3.043044739E2,4.699999809E0,4.699999809E0
2.154330208E1,3.204974410E1,1.187837397E2,3.868138171E1,1.419967651E0,3.340177917E2,4.699999809E0,4.699999809E0
2.253984896E1,3.204975721E1,1.187837353E2,3.837856301E1,1.368034005E0,3.439808655E2,4.699999809E0,4.699999809E0
2.354258646E1,3.204976588E1,1.187837228E2,3.780018379E1,1.200351357E0,3.050175171E2,4.699999809E0,4.699999809E0
2.454587187E1,3.204977273E1,1.187837101E2,3.750924071E1,1.150548697E0,3.018561096E2,4.699999809E0,4.699999809E0
2.554644739E1,3.204977805E1,1.187836997E2,3.736638404E1,1.157316208E0,3.010785522E2,4.699999809E0,4.699999809E0
2.654891406E1,3.204978141E1,1.187836820E2,3.726196354E1,1.217662573E0,2.995935669E2,4.699999809E0,4.699999809E0
2.755866875E1,3.204978457E1,1.187836653E2,3.686801984E1,1.279115558E0,2.871787109E2,4.699999809E0,4.699999809E0
2.854426093E1,3.204978745E1,1.187836502E2,3.685770202E1,1.333669901E0,2.832936707E2,4.699999809E0,4.699999809E0
2.957036041E1,3.204979032E1,1.187836351E2,3.679072495E1,1.174102187E0,2.874368896E2,4.699999809E0,4.699999809E0
3.054718541E1,3.204978713E1,1.187836165E2,3.730130722E1,1.009801149E0,2.803286438E2,4.699999809E0,4.699999809E0
3.154060364E1,3.204978212E1,1.187835961E2,3.776408232E1,1.129058480E0,2.760969238E2,4.699999809E0,4.699999809E0
3.254496927E1,3.204977506E1,1.187835760E2,3.829183578E1,1.262310982E0,2.761050415E2,4.903653622E0,4.903653622E0
3.354188958E1,3.204976629E1,1.187835505E2,3.924125337E1,1.355806112E0,2.699980774E2,4.814060211E0,4.814060211E0
3.454356145E1,3.204976451E1,1.187835304E2,4.060104674E1,1.440763593E0,2.673078308E2,4.968634129E0,4.968634129E0
3.553825260E1,3.204976668E1,1.187835134E2,3.974497513E1,1.494068384E0,2.619385376E2,4.843554497E0,4.843554497E0
3.654894791E1,3.204976868E1,1.187834976E2,3.796496797E1,1.505435586E0,2.690805359E2,4.829799652E0,4.829799652E0
3.755427031E1,3.204976643E1,1.187834828E2,3.864941763E1,1.510409355E0,2.706657715E2,4.953528404E0,4.953528404E0
3.855492604E1,3.204977061E1,1.187834618E2,3.943704843E1,1.495807052E0,2.757343445E2,4.964907646E0,4.964907646E0
3.956758385E1,3.204977574E1,1.187834451E2,3.977683411E1,1.363517404E0,2.828959961E2,4.831133842E0,4.831133842E0
4.054226874E1,3.204978542E1,1.187834385E2,4.027229316E1,1.343466043E0,2.929137573E2,4.941691399E0,4.941691399E0
4.154946562E1,3.204979364E1,1.187834326E2,4.026960411E1,1.245664477E0,2.988673401E2,4.699999809E0,4.699999809E0
4.254108176E1,3.204980478E1,1.187834226E2,4.025570429E1,1.288590550E0,3.075506592E2,4.699999809E0,4.699999809E0
4.354593541E1,3.204980753E1,1.187834025E2,4.003080313E1,1.279951096E0,3.010450745E2,4.970631599E0,4.970631599E0
4.455004895E1,3.204981388E1,1.187833813E2,4.004164597E1,1.325893283E0,2.990385437E2,4.964502811E0,4.964502811E0
4.554271874E1,3.204982335E1,1.187833670E2,3.903522404E1,1.308812380E0,2.950766602E2,4.699999809E0,4.699999809E0
4.654018697E1,3.204983656E1,1.187833530E2,3.806037723E1,9.855532050E-1,2.982468872E2,4.699999809E0,4.699999809E0
4.754348281E1,3.204983748E1,1.187833459E2,3.775638381E1,6.689726114E-1,3.027219543E2,4.900000095E0,4.900000095E0
4.854784270E1,3.204983903E1,1.187833412E2,3.745119643E1,6.932317615E-1,3.539590759E2,4.900000095E0,4.900000095E0
4.957303645E1,3.204984385E1,1.187833388E2,3.719184515E1,6.186368465E-1,3.537146912E2,4.900000095E0,4.900000095E0
5.055868645E1,3.204984830E1,1.187833364E2,3.672835409E1,4.554549158E-1,3.459192276E1,4.900000095E0,4.900000095E0
5.154501666E1,3.204985127E1,1.187833384E2,3.638850510E1,5.805008411E-1,3.787947083E1,4.699999809E0,4.699999809E0
