"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.768098900E-2,6.863908768E-1,7.300429344E-1,-1.641054153E0
1.018051560E-1,1.091289520E0,2.142550945E-1,-2.454134464E0
1.259293230E-1,-3.397667408E-1,5.221056938E-1,-2.110817432E0
1.496301560E-1,-7.071101665E-1,2.668437958E-1,-6.471471786E-1
1.732814060E-1,-3.619987965E-1,2.913465500E-1,-2.974290848E-1
1.969327080E-1,-1.105413437E-1,6.784033775E-1,-3.316640854E-1
2.205839580E-1,-7.811880112E-2,5.243134499E-1,-4.761552811E-1
2.442352080E-1,-4.329907894E-1,1.693701744E-1,-8.249526024E-1
2.678864580E-1,-5.071494579E-1,2.519197464E-1,-1.241569042E0
2.915377080E-1,-1.125929356E-1,4.841403961E-1,-1.520214081E-1
3.151889580E-1,3.328120708E-1,5.495367050E-1,-6.785731316E-1
3.388402600E-1,4.204957485E-1,5.294232368E-1,-1.454188347E0
3.624915100E-1,1.625552177E-1,7.080936432E-1,-1.499295235E0
3.861427600E-1,9.470331669E-1,-2.860691547E-1,1.901206970E-1
4.097940100E-1,-1.496041775E0,-5.346975327E-1,1.747513294E0
4.334452600E-1,-7.794475555E-1,3.269312382E-1,2.783441544E0
4.570965100E-1,-2.146706104E0,1.532029152E0,1.461489677E0
4.807478120E-1,-7.896953821E-1,1.123697877E0,1.831007004E-1
5.043990620E-1,2.601088524E0,8.452308178E-2,1.755525589E0
5.280503120E-1,2.260757208E0,-5.009253502E0,2.690004349E0
5.517015620E-1,-2.280927896E0,-3.337747097E0,-4.283246994E-1
5.753528640E-1,-7.174463272E-1,-5.522933006E0,3.800933838E0
5.990041140E-1,-2.537721157E0,-8.214200139E-1,4.791154861E0
6.226553640E-1,2.030313492E0,1.892735720E0,5.688486099E0
6.463066140E-1,8.814259529E0,-2.069179058E0,2.986365318E0
6.699578640E-1,7.934168339E0,-5.486528873E-1,-1.415548611E1
6.936091140E-1,-4.756011963E-1,4.577839375E-1,-6.614646912E0
7.172604160E-1,7.668354988E0,-7.161554098E-1,-2.324485779E-2
7.409116660E-1,8.259174347E0,-2.457767963E0,1.729660988E0
7.645629160E-1,5.337148190E0,-4.236330509E0,3.709517956E0
7.882141660E-1,9.832997322E-1,-5.972209930E0,6.040239334E0
8.118654680E-1,-2.928623676E0,-5.752667427E0,1.719257832E0
8.355167180E-1,-3.026797295E0,-7.621329308E0,4.139789581E0
8.591679680E-1,-1.691827774E-1,-6.430467606E0,1.240904331E1
8.828192700E-1,2.972653389E0,-5.247200966E0,6.847218513E0
9.064705200E-1,-1.259430885E0,-2.070277214E0,3.468869925E0
9.301217700E-1,-9.098663330E-1,-7.860560417E-1,1.077951908E1
9.537730200E-1,8.155837059E-1,6.249842644E-1,1.059125614E1
9.774243230E-1,2.598701000E0,2.117733955E-1,6.023912430E0
1.001075573E0,1.520620823E0,1.151854992E0,1.284446239E0
1.024726823E0,1.068340683E1,5.244977474E0,1.173582792E0
1.048378125E0,-1.352470875E0,-1.245388508E0,5.220728874E0
1.072029375E0,-5.847539902E0,-3.537610054E0,1.308065414E0
1.095680625E0,-3.362860680E0,-6.107779503E0,-2.045760632E0
1.119331927E0,1.008753777E-1,8.777389526E-1,-8.672371864E0
1.142983177E0,3.125794172E0,4.717641830E0,-2.848996639E0
1.166634479E0,-8.988050461E0,-6.699796677E0,-6.118377209E0
1.190285729E0,-5.306872845E0,-1.083537579E0,-8.192474365E0
1.213937031E0,4.569109440E0,1.110882759E-1,-5.450016022E0
1.237588281E0,-2.450575113E0,-3.377281666E0,1.459578991E0
1.261239583E0,-1.313340425E0,-5.883755684E-1,4.630027294E0
1.284890833E0,5.272808075E0,-2.862059116E0,3.527805805E0
1.308542135E0,-2.883990765E0,-1.130580902E-2,-2.279054642E0
1.332193437E0,-3.641590834E0,-6.887817383E-2,-5.870097160E0
1.355844687E0,-3.677701950E-1,-1.640372276E0,-4.759527206E0
1.379495989E0,2.270956039E0,1.156091213E0,1.261666775E0
1.403147239E0,6.888592243E-2,-1.691807508E0,1.608778477E0
1.426798541E0,-5.598523617E-1,-7.437772751E-1,-1.438402176E0
1.450449843E0,4.424202919E0,2.195997715E0,1.383872032E0
1.474101145E0,-5.055447817E-1,-1.248288155E-1,-8.764333725E-1
1.497752448E0,4.337444305E-1,-1.118135452E-1,-9.407043457E-1
1.521403698E0,-2.688724041E0,7.313747406E-1,4.175402164E0
