"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.992224693E0,3.641875982E0,9.676275253E0
2.151864500E-2,-4.455136776E0,3.445365429E0,9.365208626E0
4.322661400E-2,-4.433601379E0,3.601198196E0,8.697012901E0
6.493833300E-2,-3.815953970E0,4.458127499E0,8.843274117E0
8.665010400E-2,-2.041975021E0,4.067798615E0,7.344470024E0
1.083618750E-1,-2.563610315E0,4.340879440E0,5.852844238E0
1.300736450E-1,-3.327518940E0,4.360022068E0,6.302993774E0
1.513620310E-1,-3.631407499E0,4.273880482E0,7.466504097E0
1.726481770E-1,-3.346661568E0,4.307379723E0,7.612466335E0
1.939343230E-1,-3.104687452E0,4.747958183E0,7.516753197E0
2.152204160E-1,-2.855833769E0,4.692624092E0,7.464111328E0
2.365065620E-1,-3.401696444E0,4.683053017E0,7.138687134E0
2.577927080E-1,-3.296412230E0,4.273880482E0,6.511169434E0
2.790788540E-1,-3.282055378E0,4.786243439E0,6.925426960E0
3.003649480E-1,-2.872583628E0,4.881956577E0,7.478467941E0
3.216510930E-1,-2.369791746E0,4.869992256E0,6.506383896E0
3.429372390E-1,-2.606980324E0,4.980062008E0,6.269494534E0
3.642233850E-1,-2.650051117E0,4.884349346E0,6.326921940E0
3.855095310E-1,-2.132902384E0,3.598805189E0,7.820940971E0
4.067956250E-1,-4.546063900E0,2.868396044E0,9.353244781E0
4.280817700E-1,-3.167199850E0,2.913859844E0,1.144786167E1
4.493679160E-1,-4.862215519E0,4.446163654E0,1.127079296E1
4.706540620E-1,-2.800798893E0,2.511865616E0,1.063639545E1
4.919401560E-1,-1.790429592E0,2.796611547E0,1.114636612E1
5.132263020E-1,2.188535452E0,1.295115203E-1,1.034417248E1
5.345124480E-1,-1.129711390E0,-5.403292656E0,1.022692394E1
5.557985930E-1,-3.282055378E0,-1.156032443E0,9.894321442E0
5.770847390E-1,-2.733799934E0,-3.739383698E0,1.249890900E1
5.983708330E-1,-3.399303675E0,-4.331009090E-1,1.457468319E1
6.196569790E-1,1.187737346E0,2.219642162E0,1.553240967E1
6.409431250E-1,7.663911819E0,-3.275175989E-1,1.441914940E1
6.622292700E-1,1.184387398E1,-7.441678643E-1,2.661715984E0
6.835153640E-1,3.019443035E0,1.783849239E0,-2.641377211E0
7.048015100E-1,6.909574509E0,-2.964109182E-1,5.826523304E0
7.260876560E-1,1.269392395E1,-2.276471615E0,7.715656757E0
7.473738020E-1,1.036929703E1,-1.630110383E0,1.044227791E1
7.686599480E-1,1.082154083E1,-3.787240028E0,1.210379410E1
7.899460410E-1,7.771588802E0,-4.550849438E0,1.219023514E1
8.112321870E-1,5.540281773E0,-3.171985626E0,6.092425346E0
8.325183330E-1,6.543472767E0,-4.162913322E0,6.338886261E0
8.538044790E-1,7.577770233E0,-1.833500385E0,1.280309677E1
8.750906250E-1,1.138415241E1,-7.633104324E-1,7.832904816E0
8.963767700E-1,6.677470684E0,2.497508526E0,1.804487348E0
9.176629160E-1,5.580959797E0,5.092525005E0,4.160221100E0
9.389490620E-1,5.339284420E0,7.594520092E0,9.867701530E0
9.602351560E-1,6.794719219E0,7.886444569E0,5.378766060E0
9.815213020E-1,7.479365349E0,7.115656376E0,2.355135679E0
1.002807448E0,7.661519051E0,1.484148216E1,-1.097767162E1
1.024093593E0,1.471197128E1,1.222941780E1,-2.274976015E0
1.045379739E0,9.364909530E-1,7.426723480E0,2.039283037E0
1.066665885E0,-2.980260611E0,4.767100811E0,-2.524128675E0
1.087952031E0,-9.302098304E-2,8.575277925E-1,-2.526521683E0
1.109238177E0,3.498007536E0,4.776672363E0,-9.098110199E0
1.130524323E0,4.462913513E0,1.287338543E1,-9.795019150E0
1.151810468E0,6.969096065E-1,6.134000778E0,-1.031186962E1
1.173096614E0,-8.680562019E0,-2.629113793E-1,-1.371177101E1
1.194382760E0,2.901297510E-1,6.636792660E0,-1.604836273E1
1.215668906E0,6.519544601E0,6.323033810E0,-1.273250866E1
1.236955052E0,-1.002891779E0,2.535793781E0,-6.186942101E0
1.258241198E0,1.175474152E-1,5.128417015E0,-2.662912607E0
1.279527343E0,5.449354649E0,4.369593143E0,-5.404190063E0
1.300813489E0,1.845464408E-1,4.163810730E0,-6.538986206E0
1.322099635E0,-1.306780219E0,6.067001820E0,-1.155464172E1
1.343385781E0,-6.891329288E-1,5.968895912E0,-1.491595936E1
1.364671927E0,1.702493310E0,3.802195072E0,-1.156421280E1
1.385958125E0,2.461616278E0,6.165107727E0,-8.700901031E0
1.407244270E0,2.207678080E0,2.245963097E0,-7.159026146E0
1.428530416E0,2.296212435E0,3.526721478E0,-9.122037888E0
1.449816614E0,2.126322031E0,9.631709099E0,-7.582854748E0
1.471102760E0,8.862416744E-1,4.764708042E0,-8.820542336E0
1.492388906E0,2.839682341E0,3.802195072E0,-1.037198925E1
1.513675104E0,-1.153639674E0,5.793920994E0,-7.774280548E0
1.534961250E0,2.494517565E-1,6.229713917E0,-7.271489143E0
1.556247395E0,2.880360365E0,4.431806564E0,-7.338488102E0
1.577533593E0,5.123631477E0,1.226022482E0,-1.297179031E1
1.598819739E0,-2.635694027E0,7.412366390E0,-9.258728027E0
1.620105937E0,-9.741778970E-1,6.308676720E0,-4.685744762E0
1.641392083E0,1.850848317E0,6.976872444E0,-1.448016644E1
1.662678281E0,1.633101463E0,7.771588802E0,-2.491855621E1
1.683964427E0,4.663910389E0,9.303893089E0,-3.054228783E1
1.705250625E0,1.289252853E1,1.866940117E1,5.036592484E0
1.726536823E0,1.177926731E1,2.174118614E1,1.380658627E0
1.747822968E0,8.796315193E0,1.983291054E1,6.094818592E0
1.769109166E0,8.468199730E0,1.476700592E1,1.328016520E0
1.790395364E0,3.021835804E0,9.358927727E0,2.539382935E0
1.811681562E0,4.456632137E-1,4.376771927E0,3.535395384E0
1.832967708E0,-3.780061483E0,2.980858803E0,1.569990754E0
1.854253906E0,-7.275377274E0,5.542674541E0,4.179363728E0
1.875540104E0,-4.259224236E-1,2.186142683E0,-2.947658300E0
1.896826302E0,-6.963114142E-1,-3.541377485E-1,-1.008455086E1
1.918112500E0,-7.313662529E0,5.270192027E-1,-5.892624855E0
1.939398698E0,-3.928416491E0,1.625923038E0,1.567597985E0
1.960684895E0,-1.073779166E-1,3.634697676E0,-8.401499748E0
1.981971093E0,-2.781656265E0,8.808279037E0,-1.064716339E1
2.003257291E0,1.822134495E0,8.966205597E0,-6.117550373E0
2.024543437E0,3.416651726E0,4.226023674E0,-2.260619164E0
2.045829687E0,6.667899609E0,3.261118174E0,-4.657031059E0
2.067115885E0,4.623232365E0,2.933002472E0,2.807678223E0
2.088402083E0,7.568199158E0,2.535853577E1,9.178269386E0
2.109688281E0,1.332592869E1,1.007946587E1,-2.306770706E1
2.130974479E0,-3.056830883E0,4.649553299E0,-7.668996811E0
2.152260677E0,-8.196912766E0,-6.101697683E-1,5.120341301E0
2.173546927E0,-1.558325768E0,1.420439339E1,-5.514259815E0
2.194833125E0,-2.951546669E0,8.645566940E0,4.725226402E0
2.216119323E0,-8.158627510E0,7.829016685E0,1.195304680E1
2.237405520E0,-5.694918036E-1,1.147777176E1,-5.057829022E-1
2.258691770E0,5.497210979E0,7.388438225E0,-4.568496704E0
2.279977968E0,6.129215240E0,5.466104031E0,9.547362328E-1
2.301264166E0,3.787838221E0,9.378069878E0,-3.455235958E0
2.322550416E0,5.190630436E0,6.260820389E0,-5.538187981E0
2.343836614E0,-3.686442375E0,6.258427620E0,1.983949065E0
2.365122864E0,-7.452445984E0,6.014359951E0,-5.186143875E0
2.386409062E0,-7.031010151E0,6.284748554E0,-4.800899506E0
2.407695260E0,4.695914388E-1,9.164810181E0,-1.139880848E1
2.428981510E0,-4.127020836E0,5.308177948E0,-1.042941666E1
2.450267708E0,-7.198806763E0,8.772386551E0,-9.576973915E0
2.471553958E0,-1.426421404E0,8.563912392E0,-1.112363434E1
2.492840208E0,2.578864574E0,8.583054543E0,-4.736293316E0
2.514126406E0,6.797111988E0,4.867599487E0,-2.835195780E0
2.535412656E0,1.041775107E0,6.363711834E0,-8.801400185E0
2.556698854E0,-1.931516266E1,9.734601021E0,-1.228953743E1
2.577985104E0,-9.034998894E0,5.590530872E0,-1.514327717E1
2.599271354E0,5.940182209E0,5.387141228E0,-1.217468166E1
2.620557552E0,1.115683460E1,1.262213898E1,-1.128634644E1
2.641843802E0,-2.834298372E0,5.691029549E0,3.573680639E0
2.663130052E0,-6.195616245E0,7.575377464E0,6.891927242E0
2.684416302E0,2.799004316E0,1.116879845E1,1.057627559E0
