"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.436860413E1,-3.291701376E-1,-3.223262727E-1,-4.104787111E-2
2.438870713E1,-1.067456454E-1,-1.637150645E-1,-2.184314430E-1
2.440881012E1,8.585107327E-2,6.643490400E-3,-3.998077512E-1
2.442891312E1,2.309635729E-1,5.855901912E-2,-5.750329494E-1
2.444901612E1,3.143730760E-1,1.683978885E-1,-7.011703849E-1
2.446911913E1,3.478295505E-1,4.308260679E-1,-8.594841361E-1
2.448922213E1,2.881520987E-1,6.844053268E-1,-1.132859468E0
2.450932613E1,1.457886696E-1,7.282149792E-1,-1.194419384E0
2.452942913E1,9.384588152E-2,6.879904866E-1,-8.013915420E-1
2.454953213E1,-3.394725174E-2,4.894839227E-1,-1.104893982E-1
2.456963513E1,-1.558090746E-1,2.026984841E-1,2.159848511E-1
2.458973812E1,-2.176666260E-1,2.614889741E-1,1.121318266E-1
2.460984112E1,-1.670780331E-1,4.526510537E-1,-1.184652969E-1
2.462994413E1,-6.101635098E-2,5.787240863E-1,-2.655383646E-1
2.465004812E1,1.500823069E-3,5.882638693E-1,-2.155040950E-1
2.467015112E1,-1.926361211E-2,5.502511263E-1,-8.375924826E-2
2.469025413E1,-1.516439170E-1,4.759818017E-1,5.806379765E-2
2.471035713E1,-3.160580099E-1,3.745669127E-1,1.932515800E-1
2.473046013E1,-4.320259392E-1,3.020447791E-1,2.200626880E-1
2.475056312E1,-4.003095329E-1,4.443856776E-1,2.068161368E-1
2.477066612E1,-3.198104501E-1,6.097487211E-1,1.074111089E-1
2.479076913E1,-2.359046042E-1,5.086750388E-1,-2.845484763E-2
2.481087312E1,-2.224821597E-2,3.123874068E-1,-9.575598687E-2
2.483097612E1,1.965328753E-1,2.203009129E-1,1.995542832E-2
2.485107913E1,3.301485777E-1,1.813151538E-1,2.481880784E-1
2.487118213E1,3.855349123E-1,9.878620505E-2,4.623525441E-1
2.489128533E1,4.578589797E-1,-5.060355365E-2,6.143292785E-1
2.491138833E1,6.579574347E-1,-2.223610580E-1,7.560737729E-1
2.493149133E1,8.348764181E-1,-3.674507439E-1,8.535815477E-1
2.495159533E1,8.073755503E-1,-3.314787447E-1,7.735553384E-1
2.497169833E1,6.657587290E-1,-1.222994477E-1,4.662464857E-1
2.499180133E1,3.602702618E-1,4.443854094E-2,-2.834925242E-2
2.501190433E1,2.844210714E-3,-2.339540720E-1,-2.671819627E-1
2.503200733E1,-2.664495260E-2,-3.811516464E-1,-5.848185718E-2
2.505211033E1,-2.855474316E-2,-3.720573485E-1,1.959689409E-1
2.507221333E1,-6.713958085E-2,-4.830507040E-1,3.554616570E-1
2.509231633E1,-7.264548540E-2,-4.499067366E-1,2.718281448E-1
2.511242033E1,-1.226575151E-1,-3.447701931E-1,5.247582123E-2
2.513252333E1,-1.868269444E-1,-2.940232754E-1,-1.361256540E-1
2.515262633E1,-2.343787998E-1,-2.143871635E-1,-2.357929945E-1
2.517272933E1,-2.666836083E-1,-2.219476104E-1,-2.099709809E-1
2.519283233E1,-2.649412751E-1,-2.709831893E-1,-7.678855211E-2
2.521293533E1,-2.970715165E-1,-4.231460989E-1,9.868685901E-2
2.523303833E1,-4.118166566E-1,-5.776769519E-1,2.415187061E-1
2.525314233E1,-4.760912955E-1,-5.636411905E-1,3.435908854E-1
2.527324533E1,-2.991149724E-1,-3.720019460E-1,2.675871849E-1
2.529334833E1,-5.198617280E-2,-2.165738866E-2,6.337853521E-2
2.531345133E1,-8.664727211E-2,4.860172421E-2,-2.037116140E-1
2.533355433E1,-2.562019825E-1,-8.375458419E-2,-4.964331090E-1
2.535365733E1,-2.319972068E-1,3.403570130E-2,-6.978778243E-1
2.537376033E1,-1.560020447E-1,1.660110354E-1,-8.542013168E-1
2.539386433E1,-1.023146957E-1,2.795184255E-1,-9.372821450E-1
2.541396733E1,-1.110949665E-1,3.210633397E-1,-7.162193656E-1
2.543407033E1,-1.748100370E-1,2.403863370E-1,-2.200498581E-1
2.545417333E1,-2.630298734E-1,-2.692485601E-2,3.449300528E-1
2.547427633E1,-1.570435911E-1,-2.241589576E-1,6.094018221E-1
2.549437933E1,1.927838624E-1,-5.110982060E-2,5.279190540E-1
2.551448233E1,1.764739454E-1,2.102940828E-1,2.292846739E-1
2.553458633E1,2.465393767E-2,4.290705025E-1,-1.267792881E-1
2.555468933E1,-9.138881415E-2,5.012244582E-1,-3.759072423E-1
2.557479233E1,-1.171789020E-1,4.764882326E-1,-4.534717798E-1
2.559489533E1,-1.186166853E-1,4.104327559E-1,-3.289809823E-1
2.561499833E1,-1.036688164E-1,3.225395381E-1,-9.281706065E-2
2.563510133E1,-9.584350139E-2,2.569051087E-1,1.540784836E-1
2.565520433E1,-7.986357063E-2,2.206453979E-1,3.074682951E-1
2.567530833E1,-1.349888593E-1,2.777624726E-1,3.218291402E-1
2.569541133E1,-1.927659512E-1,3.057942688E-1,2.752084732E-1
2.571551433E1,-1.660142094E-1,3.007607460E-1,2.888088524E-1
2.573561733E1,-3.924536332E-2,2.210053205E-1,3.325455487E-1
2.575572033E1,1.142608002E-1,1.199920252E-1,3.381623030E-1
2.577582333E1,2.070991546E-1,3.404368833E-2,3.152770698E-1
2.579592633E1,2.803369761E-1,-1.131185964E-1,3.159972131E-1
2.581603033E1,3.040716350E-1,-3.364390433E-1,3.711621761E-1
2.583613333E1,3.695599735E-1,-5.986762643E-1,6.893151402E-1
2.585623633E1,4.314480722E-1,-6.082417369E-1,9.515786767E-1
2.587633971E1,2.557879388E-1,-5.679907799E-1,8.069996834E-1
2.589644271E1,-9.107731283E-2,-5.903202891E-1,4.341760278E-1
2.591654571E1,-9.222955257E-2,-7.736531496E-1,2.402121723E-1
2.593664871E1,-1.192612480E-2,-8.225363493E-1,3.184857965E-1
2.595675271E1,3.050183132E-2,-8.381612897E-1,5.430333018E-1
2.597685571E1,-2.913831174E-2,-8.208268881E-1,7.834185958E-1
2.599695871E1,-1.561633497E-1,-8.336039186E-1,8.806913495E-1
2.601706171E1,-2.499560118E-1,-7.912850976E-1,7.874515653E-1
2.603716471E1,-2.756736577E-1,-7.576657534E-1,6.158692837E-1
2.605726771E1,-2.474091500E-1,-7.389502525E-1,4.789848030E-1
2.607737071E1,-2.323540598E-1,-7.117503285E-1,4.120337367E-1
2.609747471E1,-2.252011895E-1,-7.063002586E-1,4.114112258E-1
2.611757771E1,-2.613422871E-1,-6.850622892E-1,4.398304522E-1
2.613768071E1,-2.383958399E-1,-6.589697003E-1,4.187595248E-1
2.615778371E1,-1.479540467E-1,-5.712139606E-1,3.352769017E-1
2.617788671E1,-3.034163639E-2,-4.812825024E-1,1.116565838E-1
2.619798971E1,1.172965541E-1,-4.263060689E-1,-2.040624917E-1
2.621809271E1,1.970177591E-1,-4.121014178E-1,-5.152737498E-1
2.623819671E1,2.525509894E-1,-2.555558980E-1,-7.317684293E-1
2.625829971E1,3.085666299E-1,-1.643812656E-2,-8.234120607E-1
2.627840271E1,2.961500883E-1,1.648758799E-1,-8.555940986E-1
2.629850571E1,1.435214281E-1,3.415726125E-1,-8.396534324E-1
2.631860871E1,8.936980367E-2,5.805114508E-1,-7.382408381E-1
2.633871171E1,9.951069206E-2,7.359426618E-1,-4.494448006E-1
2.635881471E1,-2.614019811E-2,4.936206043E-1,-2.240263373E-1
2.637891871E1,-1.278861761E-1,3.166562021E-1,-1.712992191E-1
2.639902171E1,-1.349241734E-1,4.032227993E-1,-2.525195181E-1
2.641912471E1,-1.778188348E-2,6.055868268E-1,-3.928273320E-1
2.643922771E1,1.245769262E-1,6.300320029E-1,-3.977621794E-1
2.645933071E1,1.647415012E-1,5.804171562E-1,-2.626721263E-1
2.647943371E1,9.288395196E-2,4.708636105E-1,-6.682447344E-2
2.649953771E1,-8.643343300E-2,4.006230235E-1,1.003245711E-1
2.651964071E1,-2.585204244E-1,3.957311809E-1,1.802754700E-1
2.653974371E1,-3.241677284E-1,5.480528474E-1,1.482759863E-1
2.655984671E1,-2.603920102E-1,6.287469864E-1,5.626763031E-2
2.657994971E1,-1.252214313E-1,4.977551401E-1,-1.014068816E-2
2.660005271E1,1.075891405E-1,2.887777090E-1,-3.620451316E-2
2.662015571E1,3.331651092E-1,7.933726907E-2,-3.407092020E-2
2.664025971E1,4.719938636E-1,-5.613866821E-2,-2.355689555E-2
2.666036271E1,5.555826426E-1,-1.653447747E-1,-9.126289748E-3
2.668046571E1,5.428065062E-1,-1.720634103E-1,2.337286714E-3
2.670056871E1,6.000761986E-1,-3.102640212E-1,3.172554076E-1
2.672067171E1,5.460262299E-1,-3.821942806E-1,6.007741094E-1
2.674077471E1,4.607595801E-1,-2.062041909E-1,5.596584678E-1
2.676087871E1,2.247018516E-1,-9.092488140E-2,1.465898007E-1
2.678098171E1,7.587773725E-4,-3.891449869E-1,-5.918665975E-2
2.680108471E1,1.931278966E-2,-2.970390320E-1,5.233587325E-2
2.682118771E1,-1.662022993E-2,-2.517024279E-1,2.045688182E-1
2.684129071E1,-9.328894317E-2,-2.562039793E-1,2.521717548E-1
2.686139371E1,-1.504876614E-1,-1.508868784E-1,1.663718969E-1
2.688149583E1,-2.327532321E-1,-6.146778166E-2,8.012169600E-2
2.690159983E1,-3.656632006E-1,9.231964499E-2,8.286076039E-2
2.692170283E1,-4.979557395E-1,1.159643903E-1,1.743796319E-1
2.694180583E1,-5.374790430E-1,2.140685730E-2,3.414081633E-1
2.696190883E1,-5.490000248E-1,-1.125055328E-1,5.636693239E-1
2.698201183E1,-5.673684478E-1,-2.565104961E-1,6.457757950E-1
2.700211483E1,-5.483552814E-1,-2.934928834E-1,5.248561502E-1
2.702221883E1,-4.365507662E-1,-2.069739848E-1,2.519055605E-1
2.704232183E1,-2.923113108E-1,-3.081000969E-2,-9.060584009E-2
2.706242483E1,-1.692564636E-1,1.231168360E-1,-4.202786684E-1
2.708252783E1,-5.165773630E-2,2.132114470E-1,-7.057273388E-1
2.710263083E1,7.809438556E-2,2.952217460E-1,-9.513425231E-1
2.712273383E1,2.207161784E-1,4.570617974E-1,-1.168848515E0
2.714283683E1,2.842596471E-1,6.544036269E-1,-1.388131380E0
2.716294083E1,2.221080661E-1,9.036804438E-1,-1.628615737E0
2.718304383E1,-2.131504565E-2,1.256451488E0,-1.641815662E0
2.720314683E1,-2.124345154E-1,1.109081388E0,-1.039261222E0
2.722324983E1,-3.898316026E-1,5.195153356E-1,-3.640151620E-1
2.724335283E1,-1.877795011E-1,2.294776291E-1,3.111061081E-2
2.726345583E1,-2.187841982E-1,1.249122098E-1,7.048264891E-2
2.728355983E1,-1.699693501E-1,2.643685043E-1,2.501516789E-2
2.730366283E1,-9.545664489E-2,3.792965710E-1,-3.293827921E-2
2.732376583E1,-8.382405341E-2,3.794759214E-1,-6.185048819E-2
2.734386883E1,-1.729331762E-1,3.337070942E-1,-6.906498969E-2
2.736397183E1,-2.771354914E-1,1.968788207E-1,-9.331879765E-2
2.738407483E1,-4.165833592E-1,1.147806123E-1,-8.473262936E-2
2.740417883E1,-4.553530812E-1,1.616992503E-1,-5.681804568E-2
2.742428183E1,-3.725986481E-1,2.773046792E-1,-9.922709316E-3
2.744438483E1,-3.198345602E-1,3.129745126E-1,4.182357714E-2
2.746448783E1,-2.307413667E-1,2.956912816E-1,9.376147389E-2
2.748459083E1,-4.404934868E-2,2.964039147E-1,1.448962986E-1
2.750469383E1,1.495962888E-1,2.894338965E-1,1.720219254E-1
2.752479783E1,3.334868252E-1,2.693849802E-1,1.440420896E-1
2.754490083E1,4.644713402E-1,2.165907323E-1,1.007630602E-1
2.756500383E1,5.460422039E-1,-4.184255376E-2,2.334030718E-2
2.758510683E1,5.265547633E-1,-3.359669745E-1,1.628000587E-1
2.760520983E1,4.424101412E-1,-2.977482378E-1,3.828687966E-1
2.762531283E1,3.585129678E-1,-1.891522408E-1,3.144332767E-1
2.764541683E1,2.360804379E-1,-2.083750814E-1,-1.279632002E-1
2.766551983E1,-1.061311550E-2,-2.819156051E-1,-2.584722042E-1
2.768562283E1,-7.568369061E-2,-4.595813453E-1,1.986235008E-2
2.770572583E1,-4.658501595E-2,-5.955156088E-1,3.666880727E-1
2.772582883E1,-9.991391562E-4,-7.128181458E-1,6.413562894E-1
2.774593183E1,2.077879012E-2,-7.055805922E-1,6.540138125E-1
2.776603583E1,-1.176097430E-3,-6.303293705E-1,3.894467950E-1
2.778613883E1,-4.480661079E-2,-5.596482754E-1,9.389663488E-2
2.780624183E1,-8.988107741E-2,-4.996686876E-1,-8.093389869E-2
2.782634483E1,-1.390987337E-1,-5.243107677E-1,-8.222220838E-2
2.784644783E1,-1.182196513E-1,-6.689666510E-1,8.197592199E-2
2.786655083E1,-1.090173945E-1,-8.226101398E-1,3.540043831E-1
2.788665896E1,-1.056372970E-1,-8.229244947E-1,4.751935303E-1
2.790676196E1,-7.032849640E-2,-7.747218609E-1,4.005096853E-1
2.792686496E1,3.021719400E-3,-6.751775146E-1,1.960949004E-1
2.794696796E1,1.442751586E-1,-4.930635393E-1,-7.810296118E-2
2.796707096E1,2.405391037E-1,-3.438580632E-1,-3.760765791E-1
2.798717396E1,2.829971611E-1,-2.411366254E-1,-5.839266181E-1
2.800727796E1,3.000935018E-1,-1.092564967E-2,-6.607155204E-1
2.802738096E1,1.334528476E-1,2.701795399E-1,-5.578612685E-1
2.804748396E1,-1.877016388E-2,5.591493845E-1,-5.571730137E-1
2.806758696E1,-3.922319040E-2,8.476737738E-1,-5.728170872E-1
2.808768996E1,-1.004578546E-1,6.240403056E-1,-4.010204375E-1
2.810779296E1,-2.163664550E-1,5.401467085E-1,-4.001671672E-1
2.812789696E1,-1.995587349E-1,5.919656754E-1,-5.147496462E-1
2.814799996E1,-1.367653906E-1,7.025807500E-1,-6.376456022E-1
2.816810296E1,-9.037453681E-2,7.489814162E-1,-6.829255819E-1
2.818820596E1,-8.142813295E-2,7.017118931E-1,-5.965382457E-1
2.820830896E1,-1.354695559E-1,6.355565190E-1,-4.247321486E-1
2.822841196E1,-2.123562396E-1,5.495899916E-1,-2.134276330E-1
2.824851596E1,-2.566296160E-1,5.269711018E-1,-3.743116558E-2
2.826861896E1,-2.368482649E-1,6.257686615E-1,6.538136303E-2
2.828872196E1,-2.203612477E-1,6.802566648E-1,7.947374880E-2
2.830882496E1,-1.685040146E-1,6.338205934E-1,5.582767352E-2
2.832892796E1,-3.024689853E-2,5.716407299E-1,3.443543240E-2
2.834903196E1,1.784828752E-1,5.557401180E-1,7.371772826E-2
2.836913496E1,3.737705350E-1,5.622317195E-1,1.396127194E-1
2.838923796E1,5.006957650E-1,5.512154698E-1,2.244984508E-1
2.840934096E1,5.925327539E-1,4.121036530E-1,2.785489261E-1
2.842944396E1,7.094972134E-1,1.258569658E-1,3.453028798E-1
2.844954696E1,8.036552668E-1,-4.344537854E-2,4.716513753E-1
2.846965096E1,7.631574273E-1,-8.370770514E-2,5.335569382E-1
2.848975396E1,6.017876863E-1,4.126684740E-2,2.963370979E-1
2.850985696E1,2.041807026E-1,2.425753325E-1,-1.761714816E-1
2.852995996E1,-1.666793823E-1,-5.175044388E-2,-3.771829903E-1
2.855006296E1,-1.828462929E-1,-3.200870752E-1,-2.020980120E-1
2.857016696E1,-7.717683911E-2,-3.773028553E-1,1.266373992E-1
2.859026996E1,-6.976322085E-2,-5.236946940E-1,4.237258136E-1
2.861037296E1,-7.799801230E-2,-6.299819946E-1,5.561935902E-1
2.863047596E1,-1.231696978E-1,-3.937133849E-1,3.521707952E-1
2.865057896E1,-2.171981037E-1,-2.532699704E-1,1.146064401E-1
2.867068196E1,-3.372222483E-1,-1.506257653E-1,-5.308442563E-2
2.869078596E1,-4.031830728E-1,-1.504145712E-1,-1.086225212E-1
2.871088896E1,-4.283470511E-1,-3.219602108E-1,-7.621071301E-3
2.873099196E1,-3.913364410E-1,-5.669702291E-1,2.352054119E-1
2.875109496E1,-4.002438784E-1,-7.798473835E-1,4.163374007E-1
2.877119796E1,-4.131070375E-1,-8.219872117E-1,5.119785666E-1
2.879130096E1,-2.566687167E-1,-8.240349889E-1,4.792299569E-1
2.881140496E1,-8.716785163E-2,-7.011572123E-1,3.783571124E-1
2.883150796E1,9.343573451E-2,-5.379974246E-1,1.935708970E-1
2.885161096E1,2.271791697E-1,-3.853392005E-1,-4.770990089E-2
2.887171396E1,2.891377807E-1,-2.375029922E-1,-2.917951345E-1
2.889181383E1,3.253971338E-1,-2.998536080E-2,-4.557844698E-1
2.891191783E1,2.659646571E-1,1.986454129E-1,-6.183297038E-1
2.893202083E1,1.535496563E-1,4.093686938E-1,-7.833957672E-1
2.895212383E1,1.437019706E-1,5.669050813E-1,-7.187951803E-1
2.897222683E1,4.721531272E-2,6.604604721E-1,-3.112922907E-1
2.899232983E1,-2.055803537E-1,4.911434650E-1,-3.151887562E-3
2.901243283E1,-4.034341574E-1,5.632663965E-1,-1.610997170E-1
2.903253683E1,-4.514617026E-1,8.399902582E-1,-4.296434224E-1
2.905263983E1,-3.138572574E-1,9.661754966E-1,-5.932703018E-1
2.907274283E1,-1.624034196E-1,9.705866575E-1,-5.906128287E-1
2.909284583E1,-1.475942433E-1,9.402481914E-1,-5.282784104E-1
2.911294883E1,-1.858829558E-1,7.949023247E-1,-4.073491693E-1
2.913305283E1,-3.267494738E-1,6.570205688E-1,-2.343228012E-1
2.915315583E1,-4.109976292E-1,5.677126646E-1,-1.037310883E-1
2.917325883E1,-4.359889030E-1,5.884124637E-1,-3.370020911E-2
2.919336183E1,-4.325899482E-1,4.781539142E-1,-5.135430396E-2
2.921346483E1,-3.184473813E-1,2.690788507E-1,-1.161105335E-1
2.923356883E1,-5.817298219E-2,2.322305441E-1,-1.393202394E-1
2.925367183E1,1.897195876E-1,3.500589132E-1,-5.407245830E-2
2.927377483E1,3.371400535E-1,3.911769092E-1,1.241509393E-1
2.929387783E1,4.153746665E-1,3.353470862E-1,3.168022931E-1
2.931398083E1,4.252052903E-1,8.782768995E-2,4.695618749E-1
2.933408483E1,5.626098514E-1,-2.000078261E-1,6.518602967E-1
2.935418783E1,6.432996988E-1,-2.405643016E-1,8.652407527E-1
2.937429083E1,5.376483202E-1,-7.534871250E-2,8.100486398E-1
2.939439383E1,1.980482638E-1,1.094353870E-1,2.361423224E-1
2.941449683E1,-1.512902677E-1,1.545123011E-2,-2.629064918E-1
2.943459983E1,-1.865449548E-1,-1.077664420E-1,-2.299691886E-1
2.945470383E1,-7.283938676E-2,-1.357916743E-1,2.773239277E-2
2.947480683E1,-1.699877530E-1,-2.261997312E-1,2.329077870E-1
2.949490983E1,-2.572636902E-1,-2.223241776E-1,3.009796441E-1
2.951501283E1,-3.489488661E-1,-1.343944669E-1,2.545227706E-1
2.953511583E1,-4.281527102E-1,1.315558515E-2,1.108058393E-1
2.955521983E1,-5.064711571E-1,7.502081245E-2,-4.256187752E-2
2.957532283E1,-5.223472714E-1,3.097026795E-2,-1.269899458E-1
2.959542583E1,-5.043574572E-1,-1.038361490E-1,-5.172275007E-2
2.961552883E1,-4.203313589E-1,-2.733224034E-1,1.022327244E-1
2.963563183E1,-3.549674451E-1,-4.095212519E-1,2.198498994E-1
2.965573583E1,-3.297953904E-1,-5.226524472E-1,2.452038676E-1
2.967583883E1,-3.464047313E-1,-5.432745218E-1,1.963054389E-1
2.969594183E1,-2.421351522E-1,-5.360527039E-1,1.160831600E-1
2.971604483E1,1.352845691E-2,-4.364612401E-1,-7.225059904E-3
2.973614783E1,2.252694666E-1,-3.530631661E-1,-1.754224598E-1
2.975625183E1,2.406554520E-1,-4.080501199E-1,-3.422688246E-1
2.977635483E1,2.954373658E-1,-3.492471278E-1,-4.328095317E-1
2.979645783E1,3.650913835E-1,-2.080232650E-1,-5.000222325E-1
2.981656083E1,3.540318608E-1,-1.203754395E-1,-5.645096302E-1
2.983666383E1,2.337415367E-1,-1.668132544E-1,-4.910239577E-1
2.985676783E1,9.606018662E-2,-1.916735917E-1,-2.617439032E-1
2.987687083E1,9.802278131E-2,-1.938821524E-1,1.918994933E-1
2.989697283E1,9.737855941E-2,-3.819274306E-1,5.440945029E-1
2.991707583E1,-1.302504987E-1,-3.542104363E-1,5.411912799E-1
2.993717883E1,-2.668391168E-1,-1.147978529E-1,4.265299737E-1
2.995728283E1,-2.116325349E-1,1.104363278E-1,2.283809483E-1
2.997738583E1,-1.590056270E-1,2.339345664E-1,4.214741662E-2
2.999748883E1,-1.697817296E-1,2.602962554E-1,-3.831533343E-2
3.001759183E1,-2.188071609E-1,1.789872944E-1,-4.790511355E-2
3.003769483E1,-2.896060944E-1,2.508400241E-3,-3.709081188E-2
3.005779883E1,-3.442687392E-1,-1.168472916E-1,-2.469726093E-2
3.007790183E1,-2.299331576E-1,3.376844898E-2,1.073383540E-2
3.009800483E1,-3.778100014E-2,3.461580276E-1,4.564468190E-2
3.011810783E1,1.897753179E-1,5.581580400E-1,3.288933635E-2
3.013821083E1,2.075872421E-1,3.659372032E-1,2.213229612E-2
3.015831483E1,3.784421384E-1,2.555535734E-1,3.096640110E-2
3.017841783E1,5.013279319E-1,2.624319792E-1,1.194544509E-1
3.019852083E1,5.581527948E-1,2.679624259E-1,2.839143872E-1
3.021862383E1,5.549603701E-1,6.119155511E-2,4.105730951E-1
3.023872683E1,5.915888548E-1,-2.206494510E-1,5.574693680E-1
3.025883083E1,5.750010014E-1,-4.300131798E-1,6.936550140E-1
3.027893383E1,3.782965243E-1,-3.099529445E-1,5.183073282E-1
3.029903683E1,3.883063793E-2,2.635900676E-2,9.001374245E-2
3.031913983E1,-3.726816177E-1,-1.773825437E-1,5.953985825E-2
3.033924283E1,-6.694180965E-1,-4.570743740E-1,3.251845837E-1
3.035934683E1,-7.506092787E-1,-5.586149693E-1,4.593917727E-1
3.037944983E1,-6.079777479E-1,-6.503483653E-1,4.714196920E-1
3.039955283E1,-4.854080379E-1,-5.688806772E-1,3.962905705E-1
3.041965583E1,-4.095535874E-1,-3.996436894E-1,2.725236416E-1
3.043975883E1,-4.403803647E-1,-2.901702225E-1,1.400422901E-1
3.045986283E1,-5.014253855E-1,-2.925900817E-1,1.113865450E-1
3.047996583E1,-4.543586373E-1,-3.740043938E-1,9.954599291E-2
3.050006883E1,-3.760535121E-1,-4.384610057E-1,7.746026665E-2
3.052017183E1,-3.496469855E-1,-4.458065331E-1,4.521977156E-2
3.054027583E1,-2.531498969E-1,-4.093694389E-1,5.013303831E-2
3.056037883E1,-1.453730464E-1,-3.378016651E-1,-1.707356237E-2
3.058048183E1,-1.736808196E-2,-2.734266520E-1,-2.031462342E-1
3.060058483E1,1.754122823E-1,-2.861653268E-1,-4.416349530E-1
3.062068783E1,3.911097944E-1,-2.392076850E-1,-6.277076602E-1
3.064079183E1,5.380767584E-1,-1.060517654E-1,-7.290188074E-1
3.066089483E1,6.545333266E-1,5.775035173E-2,-8.428691030E-1
3.068099783E1,6.594977975E-1,2.129316777E-1,-9.660639763E-1
3.070110083E1,4.103692472E-1,2.540162802E-1,-9.988781214E-1
3.072120383E1,2.822028697E-1,1.768644899E-1,-6.602172256E-1
3.074130783E1,1.914428622E-1,2.240873873E-2,9.820988029E-2
3.076141083E1,6.258151960E-3,-1.050622687E-1,4.415346384E-1
3.078151383E1,-1.431917697E-1,-1.663031280E-1,4.166499078E-1
3.080161683E1,-9.336534142E-2,-5.218480527E-2,2.733971477E-1
3.082172083E1,-9.039435536E-3,7.409749925E-2,1.434093118E-1
3.084182383E1,-1.422661729E-2,9.482141584E-2,1.275864094E-1
3.086192683E1,-1.090225130E-1,2.885159105E-2,1.679622084E-1
3.088203462E1,-2.166423053E-1,-6.864287704E-2,2.561705112E-1
3.090213763E1,-3.156336248E-1,-1.113192365E-1,2.782060206E-1
3.092224162E1,-2.403788120E-1,-7.029470056E-2,2.651020586E-1
3.094234463E1,-6.484201550E-2,1.655135602E-1,2.718372047E-1
3.096244763E1,8.217129111E-2,2.794099152E-1,2.038100809E-1
3.098255063E1,1.683418155E-1,2.435232848E-1,1.080579907E-1
3.100265463E1,3.196878135E-1,2.235379815E-1,6.192284822E-2
3.102275763E1,4.535692036E-1,2.527262270E-1,8.861757815E-2
3.104286063E1,5.809137225E-1,1.439873725E-1,8.731888980E-2
3.106296363E1,6.603105068E-1,-1.992317736E-1,1.829402149E-1
3.108306662E1,6.788665652E-1,-5.217422843E-1,5.578785539E-1
3.110317063E1,7.003389001E-1,-6.992152333E-1,9.411448836E-1
3.112327362E1,4.402866066E-1,-3.333835900E-1,4.829803109E-1
3.114337662E1,-1.109145582E-3,-1.097125411E-1,3.024148941E-2
3.116347963E1,-2.510034740E-1,-5.038791299E-1,1.231947243E-1
3.118358362E1,-2.747900486E-1,-6.124860644E-1,3.969650269E-1
3.120368662E1,-2.302130908E-1,-7.134231925E-1,5.994407535E-1
3.122378963E1,-1.511278301E-1,-7.110763788E-1,5.519638062E-1
3.124389263E1,-1.533432901E-1,-4.991218150E-1,3.199644089E-1
3.126399563E1,-1.871933192E-1,-3.697719574E-1,8.795738220E-2
3.128409963E1,-3.467361033E-1,-3.067230880E-1,-3.949045390E-2
3.130420263E1,-4.170080721E-1,-3.306506574E-1,-5.820222199E-2
3.132430563E1,-3.513143063E-1,-4.598870873E-1,4.849452898E-2
3.134440862E1,-2.602245510E-1,-6.198506355E-1,1.924897879E-1
3.136451263E1,-2.428288609E-1,-6.666747332E-1,2.188730538E-1
3.138461563E1,-1.855707616E-1,-5.902735591E-1,5.650318414E-2
3.140471862E1,-2.992813289E-2,-4.877236485E-1,-1.872891039E-1
3.142482162E1,1.913599372E-1,-3.946843445E-1,-4.035163522E-1
3.144492563E1,3.698267043E-1,-3.394427001E-1,-5.955262184E-1
3.146502862E1,5.080824494E-1,-1.840653270E-1,-7.355318069E-1
3.148513162E1,5.493375659E-1,-2.453546785E-2,-7.760378122E-1
3.150523463E1,3.847091198E-1,1.384025812E-1,-7.526561022E-1
3.152533862E1,2.552730143E-1,2.679339647E-1,-6.875924468E-1
3.154544162E1,6.354549527E-2,3.844962418E-1,-4.423677325E-1
3.156554463E1,-1.129744649E-1,2.507452369E-1,-7.892867178E-2
3.158564763E1,-3.511005640E-1,1.619802117E-1,1.103310846E-3
3.160575063E1,-4.105899930E-1,2.339410931E-1,-6.955900788E-2
3.162585463E1,-2.918495238E-1,3.765352666E-1,-1.566246748E-1
3.164595763E1,-1.790629029E-1,4.032040238E-1,-1.301907897E-1
3.166606063E1,-1.996614039E-1,3.477657735E-1,3.729833290E-2
3.168616362E1,-3.196743131E-1,2.582116723E-1,1.783713102E-1
3.170626763E1,-4.144119620E-1,1.471779644E-1,3.135369718E-1
3.172637063E1,-4.406482577E-1,1.543666422E-1,3.942360878E-1
3.174647362E1,-3.262247145E-1,2.777868509E-1,4.296912849E-1
3.176657662E1,-2.352174520E-1,4.068449438E-1,4.137075245E-1
3.178668062E1,-1.555645019E-1,3.810906112E-1,3.284772933E-1
3.180678362E1,6.196027994E-2,3.373893201E-1,2.071169317E-1
3.182688663E1,2.935917079E-1,3.627547324E-1,1.623376012E-1
3.184698963E1,4.197220802E-1,3.850170374E-1,2.083915174E-1
3.186709362E1,5.360519290E-1,3.315307796E-1,2.977337837E-1
3.188719271E1,5.982222557E-1,1.003227085E-1,4.038268030E-1
3.190729571E1,6.814392805E-1,-1.632323563E-1,6.202452183E-1
3.192739871E1,7.278209329E-1,-3.409154117E-1,8.813784719E-1
3.194750271E1,6.584531069E-1,-2.840333581E-1,8.321923614E-1
3.196760571E1,3.432030678E-1,1.773192286E-1,2.093803436E-1
3.198770871E1,-1.700491458E-2,1.595534086E-1,-2.050076574E-1
3.200781171E1,-3.011290729E-1,-1.265955269E-1,-1.850981116E-1
3.202791571E1,-3.555328548E-1,-9.813351929E-2,-2.110678703E-2
