"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.845080083E0,3.549718323E0,-5.100643158E0,4.929548950E0
3.865183333E0,3.954776001E0,-5.468877411E0,6.139931946E0
3.885285333E0,4.178560638E0,-5.990392914E0,6.610553284E0
3.905388333E0,4.038451996E0,-6.532415771E0,7.178172913E0
3.925491333E0,3.473227386E0,-8.179889832E0,9.626781006E0
3.945593333E0,1.960922241E0,-1.582434311E1,9.906549225E0
3.965696333E0,1.989363098E-1,-2.527044983E1,4.763843536E0
3.985798333E0,-2.123484192E0,-2.211201782E1,7.319329376E0
4.005901333E0,-2.223326569E0,-1.551284088E1,6.549929352E0
4.026004333E0,-1.590292969E0,-1.151465515E1,5.664071503E0
4.046106333E0,-1.403780823E0,-8.529113617E0,4.405488739E0
4.066209333E0,-8.446934509E-1,-6.189778290E0,3.736679535E0
4.086311333E0,2.212399292E-1,-5.208868103E0,3.637884979E0
4.106414333E0,1.104104004E0,-5.163213043E0,4.808001709E0
4.126517333E0,9.394464111E-1,-4.512665863E0,3.372935944E0
4.146619333E0,3.255729675E-1,-4.085454254E0,2.030377808E0
4.166722333E0,1.269360352E-1,-4.072581024E0,1.901495819E0
4.186825333E0,4.418811035E-1,-4.345313873E0,3.010988617E0
4.206927333E0,7.894583130E-1,-4.657414856E0,3.688030701E0
4.227030333E0,1.055904236E0,-4.948260040E0,4.159250793E0
4.247132333E0,1.396895142E0,-5.236261139E0,4.529730377E0
4.267235333E0,1.724414063E0,-5.384303284E0,5.630241852E0
4.287338333E0,1.628912659E0,-5.094505920E0,7.121889954E0
4.307440333E0,1.821861420E0,-4.975054321E0,8.609795837E0
4.327543333E0,2.012115784E0,-5.437143402E0,9.878856812E0
4.347645333E0,1.501976624E0,-6.170169067E0,1.020278320E1
4.367748333E0,5.310955811E-1,-8.063132629E0,9.642049255E0
4.387851333E0,1.007554779E0,-1.143846359E1,9.215586090E0
4.407953333E0,2.153871002E0,-1.325089462E1,8.054001617E0
4.428056333E0,2.525099030E0,-1.520133865E1,5.877976685E0
4.448159333E0,2.819087677E0,-1.795366516E1,5.078189850E0
4.468261333E0,3.798351288E0,-2.035212753E1,4.773573303E0
4.488364333E0,3.813469849E0,-1.931777847E1,4.413571930E0
4.508467333E0,3.154390411E0,-1.515059418E1,4.790937195E0
4.528569333E0,2.473606110E0,-1.130554001E1,5.200485535E0
4.548672333E0,1.478176117E0,-7.803123322E0,4.779860229E0
4.568774333E0,6.077362061E-1,-5.041216736E0,4.596341858E0
4.588877333E0,1.245410156E-1,-3.649560699E0,4.399201813E0
4.608980333E0,1.466949463E-2,-2.768193512E0,3.364852753E0
4.629082333E0,5.025050354E-1,-1.745969238E0,2.253713379E0
4.649185333E0,7.247927856E-1,-7.840695190E-1,9.367520142E-1
4.669288333E0,5.641767883E-1,-6.333329773E-1,4.589456177E-1
4.689390333E0,6.843768311E-1,-4.185296631E-1,4.079017639E-1
4.709493333E0,6.834786987E-1,-4.423301697E-1,3.143463135E-3
4.729596333E0,4.418811035E-1,-7.646099854E-1,3.367996216E-1
4.749698333E0,5.492079163E-1,-1.821861420E0,1.411115570E0
4.769801333E0,1.375489655E0,-3.352877655E0,2.830913086E0
4.789904333E0,2.186652832E0,-4.717739410E0,4.279899902E0
4.810006333E0,2.528392181E0,-6.408623199E0,7.903564453E0
4.830109333E0,3.338806915E0,-8.874146118E0,2.157837753E1
4.850211333E0,4.079616394E0,-1.235351074E1,1.624811188E1
4.870314208E0,4.537065125E0,-1.499461853E1,1.179891403E1
4.890417208E0,5.219046936E0,-2.213162704E1,5.501359863E0
4.910519208E0,6.676116943E-1,-2.253294250E1,5.768254852E0
4.930622208E0,-1.645079041E0,-1.671903259E1,5.928421783E0
4.950725208E0,-2.755469971E0,-1.139565262E1,5.022206268E0
4.970827208E0,-2.340532837E0,-7.853418732E0,4.700824585E0
4.990930208E0,-1.611249390E0,-5.697452087E0,3.879632263E0
5.011033208E0,-7.991880798E-1,-4.577331390E0,4.326602783E0
5.031135208E0,-1.856140137E-1,-4.408781891E0,4.431534576E0
5.051238208E0,5.089416504E-3,-4.313280487E0,3.870351563E0
5.071341208E0,1.309776306E-1,-4.165088654E0,3.706143036E0
5.091443208E0,-2.662962341E-1,-4.206253052E0,3.865860901E0
5.111546208E0,-6.483018494E-1,-5.082979889E0,3.743116150E0
5.131649208E0,-8.196954346E-1,-6.333329773E0,4.539609833E0
5.151751208E0,-4.397854614E-1,-7.528743896E0,5.626499634E0
5.171854208E0,2.386038208E-1,-7.695646820E0,6.810387726E0
5.191957208E0,6.444099426E-1,-7.087012482E0,7.439080353E0
5.212059208E0,6.125262451E-1,-6.842121735E0,8.110883331E0
5.232162208E0,3.956272888E-1,-7.105573883E0,8.297694855E0
5.252265208E0,4.547543335E-1,-8.677904205E0,7.887547760E0
5.272367208E0,1.227148132E0,-1.089674011E1,7.610024872E0
5.292470208E0,1.600920868E0,-1.252250931E1,7.604636078E0
5.312573208E0,5.839356995E-1,-1.218032089E1,5.591622162E0
5.332675208E0,-2.242337036E-1,-1.198752182E1,3.398083649E0
5.352778208E0,6.526428223E-1,-1.295960037E1,2.704575806E0
5.372881208E0,1.800006866E0,-1.304686890E1,2.652933197E0
5.392984208E0,2.723885651E0,-1.174532547E1,2.963986359E0
5.413086208E0,2.763702850E0,-9.531129913E0,3.745211792E0
5.433189208E0,1.988464966E0,-7.662715302E0,4.378844147E0
5.453292208E0,1.078956299E0,-6.167923737E0,4.356091461E0
5.473394208E0,2.670446777E-1,-4.991370392E0,3.902834015E0
5.493497208E0,1.423539734E-1,-4.190535736E0,3.482657776E0
5.513600208E0,1.682501221E-1,-4.159101105E0,2.671344910E0
5.533702208E0,4.429289246E-1,-4.416715393E0,2.019450531E0
5.553805208E0,6.990463257E-1,-4.657414856E0,2.206262054E0
5.573908208E0,1.101559296E0,-4.959037628E0,3.222349091E0
5.594010208E0,1.266815643E0,-5.084177399E0,3.836521912E0
5.614113208E0,1.609453125E0,-5.216502228E0,5.234315186E0
5.634216208E0,2.060614929E0,-5.289999390E0,6.259233856E0
5.654319208E0,2.575993195E0,-5.445675659E0,6.842720490E0
5.674421208E0,3.287613373E0,-5.889353027E0,7.761958923E0
5.694524208E0,4.065695343E0,-6.763834534E0,8.512647858E0
5.714627208E0,3.034340057E0,-7.944878540E0,9.283694458E0
5.734729208E0,1.384171600E0,-1.243913269E1,9.884395294E0
5.754832208E0,-5.159770203E-1,-2.479908005E1,2.482737122E0
5.774935208E0,-4.484973450E0,-2.729603760E1,1.267564087E0
5.795037208E0,-3.910168762E0,-1.865765121E1,3.207230530E0
5.815140208E0,-1.875599670E0,-1.165955383E1,4.729864197E0
5.835243208E0,-7.952961731E-1,-8.336464233E0,6.060447235E0
