"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.362755946E1,5.668513489E1,2.760260773E1,3.970036316E1
4.364766346E1,5.571899033E1,2.699462891E1,4.004127121E1
4.366776646E1,5.477529144E1,2.635387421E1,3.970114517E1
4.368787046E1,5.354767227E1,2.576116943E1,3.921448135E1
4.370797346E1,5.251202393E1,2.584887695E1,3.910845184E1
4.372807746E1,5.113509369E1,2.531172180E1,3.973796082E1
4.374818046E1,4.868204880E1,2.394988251E1,4.201804733E1
4.376828446E1,4.624450302E1,2.230826569E1,4.301096344E1
4.378838746E1,4.561569977E1,2.139633179E1,4.451971436E1
4.380849146E1,4.612340927E1,2.178697968E1,4.438723373E1
4.382859446E1,4.791827011E1,2.293347931E1,4.422327423E1
4.384869846E1,5.033387375E1,2.441448975E1,4.386483765E1
4.386880146E1,5.234616089E1,2.591072083E1,4.351844025E1
4.388890446E1,5.421997070E1,2.707180786E1,4.490743637E1
4.390900796E1,5.451151657E1,2.703542328E1,4.694594574E1
4.392911096E1,5.430625534E1,2.639386749E1,4.940731812E1
4.394921496E1,5.414929962E1,2.529347992E1,5.051869965E1
4.396931796E1,5.396710205E1,2.503316498E1,5.032851028E1
4.398942196E1,5.424021530E1,2.545523834E1,5.022219849E1
4.400952496E1,5.463097000E1,2.580824280E1,5.018141937E1
4.402962896E1,5.554714203E1,2.664208984E1,4.881698608E1
4.404973196E1,5.685655975E1,2.769901276E1,4.759169769E1
4.406983596E1,5.907873917E1,2.868135834E1,4.601878357E1
4.408993896E1,6.106732941E1,2.970185089E1,4.547914505E1
4.411004296E1,6.222747421E1,3.023982239E1,4.413993835E1
4.413014596E1,6.270974350E1,3.045605469E1,4.386893845E1
4.415024996E1,6.325336075E1,3.017544556E1,4.367588806E1
4.417035296E1,6.355980682E1,2.978512573E1,4.378342056E1
4.419045696E1,6.117224503E1,2.816211700E1,4.376117706E1
4.421055996E1,5.460069656E1,2.410652924E1,4.305348206E1
4.423066296E1,4.861870575E1,2.106626892E1,4.172172165E1
4.425076696E1,4.724557877E1,2.007819748E1,4.182084274E1
4.427086996E1,4.780852509E1,2.049668121E1,4.178350830E1
4.429097396E1,4.967449951E1,2.152082062E1,4.232928467E1
4.431107696E1,5.234238052E1,2.270206451E1,4.259617615E1
4.433118096E1,5.511087799E1,2.400618744E1,4.332981491E1
4.435128396E1,5.811296844E1,2.485574341E1,4.299362946E1
4.437138796E1,5.973320389E1,2.548561859E1,4.358949661E1
4.439149096E1,6.044720459E1,2.610565948E1,4.328851318E1
4.441159496E1,6.099522400E1,2.660861206E1,4.305838776E1
4.443169796E1,6.205854034E1,2.737923431E1,4.270061874E1
4.445180196E1,6.273017883E1,2.769048309E1,4.203725052E1
4.447190496E1,6.260404587E1,2.776271820E1,4.162712860E1
4.449200896E1,6.230807877E1,2.799753571E1,4.079762650E1
4.451211196E1,6.162394333E1,2.788590240E1,4.007666016E1
4.453221596E1,6.098295593E1,2.771298218E1,3.995462799E1
4.455231896E1,5.956628036E1,2.721331024E1,3.949795532E1
4.457242296E1,5.812002563E1,2.659629822E1,3.922292328E1
4.459252596E1,5.719370651E1,2.685888672E1,3.923945999E1
4.461262996E1,5.675138474E1,2.723049164E1,3.966680145E1
4.463273296E1,5.472794342E1,2.681508636E1,4.068613052E1
4.465283596E1,5.098228455E1,2.465497589E1,4.396425629E1
4.467293996E1,5.026435471E1,2.379403687E1,4.496867752E1
4.469304296E1,5.068828964E1,2.398915863E1,4.487366867E1
4.471314696E1,5.212093353E1,2.434278870E1,4.449563980E1
4.473324996E1,5.377370834E1,2.570934296E1,4.424155807E1
4.475335396E1,5.595999908E1,2.730258942E1,4.438387680E1
4.477345696E1,5.728012085E1,2.847396088E1,4.460302353E1
4.479356096E1,5.778224182E1,2.888798523E1,4.569915390E1
4.481366396E1,5.802569199E1,2.861806488E1,4.779244995E1
4.483376796E1,5.746611786E1,2.818603516E1,4.881262207E1
4.485387096E1,5.709384155E1,2.775299835E1,4.933780670E1
4.487397496E1,5.717090607E1,2.749754333E1,4.893759155E1
4.489408183E1,5.722052383E1,2.777265930E1,4.831164551E1
4.491418583E1,5.834054947E1,2.850811005E1,4.681711578E1
4.493428883E1,6.006603622E1,2.953234100E1,4.604457092E1
4.495439283E1,6.170358276E1,3.067008972E1,4.491167450E1
4.497449583E1,6.338591385E1,3.165579224E1,4.341189575E1
4.499459983E1,6.537932587E1,3.368912506E1,4.145121765E1
4.501470283E1,6.690036774E1,3.465501404E1,4.011560059E1
4.503480683E1,6.765948486E1,3.427493286E1,3.941143036E1
4.505490983E1,6.634020996E1,3.256121063E1,3.947158813E1
4.507501383E1,6.128222656E1,2.861812592E1,3.942874146E1
4.509511683E1,5.666908646E1,2.610783386E1,3.960955811E1
4.511522083E1,5.524925232E1,2.529480743E1,3.924837875E1
4.513532383E1,5.498338699E1,2.569425964E1,3.924966049E1
4.515542783E1,5.592645645E1,2.579899597E1,3.831984329E1
4.517553083E1,5.739627457E1,2.649391937E1,3.712005615E1
4.519563483E1,5.963330841E1,2.762944794E1,3.645439911E1
4.521573783E1,6.221551895E1,2.873776245E1,3.567223358E1
4.523584183E1,6.460818481E1,3.039260864E1,3.518829346E1
4.525594483E1,6.613173676E1,3.056204987E1,3.549501038E1
4.527604783E1,6.645297241E1,3.054600525E1,3.531753922E1
4.529615183E1,6.812637329E1,3.084367371E1,3.509552002E1
4.531625483E1,6.909613800E1,3.162319946E1,3.406415939E1
4.533635883E1,6.919319153E1,3.202265167E1,3.329963303E1
4.535646183E1,6.872157288E1,3.192085266E1,3.224703979E1
4.537656583E1,6.805391693E1,3.087935638E1,3.230994797E1
4.539666883E1,6.714249420E1,2.981732178E1,3.257522964E1
4.541677283E1,6.657539368E1,2.902712250E1,3.270257950E1
4.543687583E1,6.630886841E1,2.891529083E1,3.236577988E1
4.545697983E1,6.562236023E1,2.938270569E1,3.225828552E1
4.547708283E1,6.518287659E1,3.001895905E1,3.213667679E1
4.549718683E1,6.444409180E1,3.102067566E1,3.153855324E1
4.551728983E1,6.326584244E1,3.144496918E1,3.189684296E1
4.553739383E1,6.023526382E1,3.052416992E1,3.394286728E1
4.555749683E1,5.589115906E1,2.838124084E1,3.709559631E1
4.557760083E1,5.334349823E1,2.608839417E1,3.898982620E1
4.559770383E1,5.280137634E1,2.543938446E1,3.958142090E1
4.561780783E1,5.360158920E1,2.657294464E1,3.928945541E1
4.563791083E1,5.582141876E1,2.893908691E1,3.876670074E1
4.565801483E1,5.821312332E1,3.099997711E1,3.847972107E1
4.567811783E1,6.026650620E1,3.284629822E1,3.922166061E1
4.569822183E1,6.123450089E1,3.268446350E1,4.009520721E1
4.571832483E1,6.129402542E1,3.182395935E1,4.234501648E1
4.573842883E1,6.128570938E1,3.187805939E1,4.321816635E1
4.575853183E1,6.088176727E1,3.213056183E1,4.316825867E1
4.577863583E1,6.073740005E1,3.229685211E1,4.275977325E1
4.579873883E1,6.139419937E1,3.303485870E1,4.205152130E1
4.581884283E1,6.238340759E1,3.410701752E1,4.098234940E1
4.583894583E1,6.391429901E1,3.495845032E1,3.986065674E1
4.585904983E1,6.612538910E1,3.630471802E1,3.843764114E1
4.587915283E1,6.838905334E1,3.749317169E1,3.752235413E1
4.589925308E1,7.004045105E1,3.815546417E1,3.720610809E1
4.591935608E1,7.035546875E1,3.825244904E1,3.703999710E1
4.593946008E1,6.998728943E1,3.743027496E1,3.654139709E1
4.595956308E1,6.791973877E1,3.585159302E1,3.576756668E1
4.597966708E1,6.312678146E1,3.239612579E1,3.569147873E1
4.599977008E1,5.771324539E1,2.950508118E1,3.541962814E1
4.601987408E1,5.427773285E1,2.783510590E1,3.498693085E1
4.603997708E1,5.344346619E1,2.773592377E1,3.485593033E1
4.606008108E1,5.322447586E1,2.817246246E1,3.504470444E1
4.608018408E1,5.433506012E1,2.897433472E1,3.429285812E1
4.610028808E1,5.687034607E1,3.004187775E1,3.374468613E1
4.612039108E1,5.976580048E1,3.174207306E1,3.248607254E1
4.614049508E1,6.165404129E1,3.271676636E1,3.193257141E1
4.616059808E1,6.283926773E1,3.318702698E1,3.224596024E1
4.618070208E1,6.412074280E1,3.377510834E1,3.231380463E1
4.620080508E1,6.522583771E1,3.443254089E1,3.307971954E1
4.622090908E1,6.563262177E1,3.445716095E1,3.275125504E1
4.624101208E1,6.516820526E1,3.501390839E1,3.154818535E1
4.626111608E1,6.512310791E1,3.595187378E1,2.998262596E1
4.628121908E1,6.320169449E1,3.513776398E1,2.936193848E1
4.630132308E1,6.082161713E1,3.378541565E1,2.935928917E1
4.632142608E1,5.929923248E1,3.314431000E1,2.928031540E1
4.634153008E1,5.835178375E1,3.278884125E1,2.905309677E1
4.636163308E1,5.773630142E1,3.339766693E1,2.859313583E1
4.638173708E1,5.757449341E1,3.369846344E1,2.822983932E1
4.640184008E1,5.722114944E1,3.457173920E1,2.746829224E1
4.642194408E1,5.668602371E1,3.503525543E1,2.781485748E1
4.644204708E1,5.512315369E1,3.428751373E1,3.045418167E1
4.646215108E1,5.226889038E1,3.222499084E1,3.368173218E1
4.648225408E1,5.054721069E1,3.000250244E1,3.533309174E1
4.650235808E1,5.046608734E1,2.937128448E1,3.536116791E1
4.652246108E1,5.038143539E1,2.996012115E1,3.500677109E1
4.654256508E1,5.179873657E1,3.127252960E1,3.436852646E1
4.656266808E1,5.318434525E1,3.244222260E1,3.394676971E1
4.658277208E1,5.340053558E1,3.309445953E1,3.425366211E1
4.660287508E1,5.246327209E1,3.306713867E1,3.510116577E1
4.662297908E1,5.133003235E1,3.171228027E1,3.727907562E1
4.664308208E1,4.968978882E1,3.092070770E1,3.822990417E1
4.666318608E1,4.867177200E1,3.067327881E1,3.799504852E1
4.668328908E1,4.856883240E1,3.116459656E1,3.727630615E1
4.670339308E1,4.845361328E1,3.221784210E1,3.591970062E1
4.672349708E1,4.871111298E1,3.303406525E1,3.349061203E1
4.674360008E1,4.902820587E1,3.470891571E1,3.191698265E1
4.676370408E1,5.001382828E1,3.610643768E1,2.996827888E1
4.678380708E1,5.095122910E1,3.771134186E1,2.850488472E1
4.680391108E1,5.196729660E1,3.878972626E1,2.704487991E1
4.682401408E1,5.257505798E1,4.017367554E1,2.512523842E1
4.684411808E1,5.357273865E1,4.097050476E1,2.412484360E1
4.686422108E1,5.289922333E1,4.084485626E1,2.379003143E1
4.688432508E1,4.857548141E1,3.755130768E1,2.469800568E1
4.690442808E1,4.585330200E1,3.519950867E1,2.560275269E1
4.692453208E1,3.873387146E1,2.880612946E1,2.898691559E1
4.694463508E1,3.913227081E1,2.900205994E1,2.949103546E1
4.696473908E1,4.156699371E1,3.088720703E1,3.009349442E1
4.698484208E1,4.374279022E1,3.300613403E1,2.999003601E1
4.700494608E1,4.552373505E1,3.460424805E1,3.046867180E1
4.702504908E1,4.662759018E1,3.508947754E1,3.149948311E1
4.704515308E1,4.654141235E1,3.443018341E1,3.390820312E1
4.706525608E1,4.514499283E1,3.210328674E1,3.762562943E1
4.708536008E1,4.277391815E1,2.948343658E1,4.182698822E1
4.710546308E1,4.154649734E1,2.828311920E1,4.430624390E1
4.712556708E1,4.213455582E1,2.878686523E1,4.443620682E1
4.714567008E1,4.377562714E1,3.009266663E1,4.375458527E1
4.716577408E1,4.594043732E1,3.187334442E1,4.255495453E1
4.718587708E1,4.700680923E1,3.346808624E1,4.137728500E1
4.720598108E1,4.793497467E1,3.487801361E1,4.030703354E1
4.722608408E1,4.833451843E1,3.629550934E1,3.721078110E1
4.724618808E1,4.854426575E1,3.810990143E1,3.391366577E1
4.726629208E1,4.789434433E1,3.928191376E1,3.072852325E1
4.728639508E1,4.655198288E1,3.986316681E1,2.813348389E1
4.730649908E1,4.488579941E1,3.975121307E1,2.700501442E1
4.732660208E1,4.223164368E1,3.929254150E1,2.811226082E1
4.734670608E1,3.958459854E1,3.799186707E1,2.911782646E1
4.736680908E1,3.918983459E1,3.752910614E1,3.010784340E1
4.738691308E1,4.049508286E1,3.764291382E1,2.983511734E1
4.740701608E1,4.212994003E1,3.869629669E1,2.880730057E1
4.742712008E1,4.414176941E1,3.961012268E1,2.787347984E1
4.744722308E1,4.561619186E1,4.025957489E1,2.783038902E1
4.746732708E1,4.673318481E1,4.009040833E1,2.908522606E1
4.748743008E1,4.745552826E1,3.962723541E1,3.092789650E1
4.750753408E1,4.727728271E1,3.908067322E1,3.292251587E1
4.752763708E1,4.594456482E1,3.814310455E1,3.375364685E1
4.754774108E1,4.475481415E1,3.722889709E1,3.466860199E1
4.756784408E1,4.442614365E1,3.636486053E1,3.551935959E1
4.758794808E1,4.445793915E1,3.624578857E1,3.647591782E1
4.760805108E1,4.518690872E1,3.645545197E1,3.695184708E1
4.762815508E1,4.576773834E1,3.660018158E1,3.704674149E1
4.764825808E1,4.621740723E1,3.687750244E1,3.668885422E1
4.766836208E1,4.703305435E1,3.732798767E1,3.618899918E1
4.768846608E1,4.791419983E1,3.856529236E1,3.542285919E1
4.770856908E1,4.915407944E1,3.994557953E1,3.377102280E1
4.772867308E1,5.052968979E1,4.112432861E1,3.147533607E1
4.774877608E1,5.117105865E1,4.147006989E1,3.052081490E1
4.776888008E1,5.060245132E1,4.126191711E1,3.041563606E1
4.778898308E1,4.885582352E1,3.968875885E1,3.077318954E1
4.780908708E1,4.498953247E1,3.548869324E1,3.128050041E1
4.782919008E1,4.019385910E1,3.134197998E1,3.229506302E1
4.784929408E1,3.840978622E1,2.965402222E1,3.197872925E1
4.786939708E1,3.890850830E1,3.099491119E1,3.196969414E1
4.788950108E1,4.104730988E1,3.289365387E1,3.118756485E1
4.790960846E1,4.277320862E1,3.415093231E1,3.156926346E1
4.792971246E1,4.427383423E1,3.408644104E1,3.266926956E1
4.794981546E1,4.595977783E1,3.406052399E1,3.411548233E1
4.796991946E1,4.725090027E1,3.440168762E1,3.435334015E1
4.799002246E1,4.753855896E1,3.471641541E1,3.445432281E1
4.801012646E1,4.725000763E1,3.483643341E1,3.411119461E1
4.803023046E1,4.670510101E1,3.527428436E1,3.353831482E1
4.805033346E1,4.673983765E1,3.566860962E1,3.342764282E1
4.807043746E1,4.616918182E1,3.576581573E1,3.284417725E1
4.809054046E1,4.562208939E1,3.612873077E1,3.272347260E1
4.811064446E1,4.520301437E1,3.625617981E1,3.227249146E1
4.813074746E1,4.489259338E1,3.617536163E1,3.225720978E1
4.815085146E1,4.498577499E1,3.628315735E1,3.244332886E1
4.817095446E1,4.468765259E1,3.662954712E1,3.148448181E1
4.819105846E1,4.385882187E1,3.687203217E1,3.059646797E1
4.821116146E1,4.289585876E1,3.663804626E1,2.971772003E1
4.823126546E1,4.216230774E1,3.619342804E1,2.900615883E1
4.825136846E1,4.126223755E1,3.591042328E1,2.855275345E1
4.827147246E1,4.024774551E1,3.565969086E1,2.840285110E1
4.829157546E1,3.832022858E1,3.425507355E1,2.913781166E1
4.831167946E1,3.685385895E1,3.281700897E1,2.986503983E1
4.833178346E1,3.669551086E1,3.205580139E1,3.004801369E1
4.835188646E1,3.728933716E1,3.288970947E1,2.954620361E1
4.837199046E1,3.946505737E1,3.431213379E1,3.002737808E1
4.839209346E1,4.187854767E1,3.543214417E1,3.129885483E1
4.841219746E1,4.354277039E1,3.580936432E1,3.244123077E1
4.843230046E1,4.425951004E1,3.547283173E1,3.434300995E1
4.845240446E1,4.423833847E1,3.461105347E1,3.607138062E1
4.847250746E1,4.347914886E1,3.340770721E1,3.800119019E1
4.849261146E1,4.319757080E1,3.298632050E1,3.867351532E1
4.851271446E1,4.347644806E1,3.304019928E1,3.798603439E1
4.853281846E1,4.402525330E1,3.362770844E1,3.661810303E1
4.855292146E1,4.465338135E1,3.384033203E1,3.651300430E1
4.857302546E1,4.498332214E1,3.467055511E1,3.553993607E1
4.859312946E1,4.553796387E1,3.505825806E1,3.505287170E1
4.861323246E1,4.617048645E1,3.541049957E1,3.407758331E1
4.863333646E1,4.667590332E1,3.547904205E1,3.262742996E1
4.865343946E1,4.716219330E1,3.561682892E1,3.155558968E1
4.867354346E1,4.665499878E1,3.524868774E1,3.079811668E1
4.869364646E1,4.605040741E1,3.451059723E1,3.046279907E1
4.871375046E1,4.428482437E1,3.232854462E1,3.099062729E1
4.873385346E1,4.067376709E1,2.881996918E1,3.098511887E1
4.875395746E1,3.728720856E1,2.662660217E1,3.031866837E1
4.877406046E1,3.581834412E1,2.546070099E1,3.022673988E1
4.879416446E1,3.676173401E1,2.598175049E1,3.000255775E1
4.881426846E1,3.866172028E1,2.743403625E1,3.056082916E1
4.883437146E1,4.074531174E1,2.823674774E1,3.102744865E1
4.885447546E1,4.285081482E1,2.876067352E1,3.114381790E1
4.887457846E1,4.458079147E1,2.914591980E1,3.111161041E1
4.889468246E1,4.593282318E1,2.946883392E1,3.098353004E1
4.891478133E1,4.628542709E1,2.956109619E1,3.077690125E1
4.893488533E1,4.584461975E1,2.903846741E1,3.157338905E1
4.895498833E1,4.558122253E1,2.871105957E1,3.188259125E1
4.897509233E1,4.623095703E1,2.880518341E1,3.178478050E1
4.899519533E1,4.646854401E1,2.923483276E1,3.096291924E1
4.901529933E1,4.670878601E1,2.977447510E1,2.982628822E1
4.903540333E1,4.691060257E1,2.963524628E1,2.966722679E1
4.905550633E1,4.691457367E1,2.959978485E1,3.024898338E1
4.907561033E1,4.610005188E1,2.898261261E1,2.960062981E1
4.909571333E1,4.547085190E1,2.872112274E1,2.908099174E1
4.911581733E1,4.504370499E1,2.866759491E1,2.888274002E1
4.913592033E1,4.493251801E1,2.850763702E1,2.850376129E1
4.915602433E1,4.412126541E1,2.826691437E1,2.778608131E1
4.917612733E1,4.323974609E1,2.777476501E1,2.779766464E1
4.919623133E1,4.138355255E1,2.690786743E1,2.876094627E1
4.921633433E1,3.924509430E1,2.519528198E1,3.022448921E1
4.923643833E1,3.865688324E1,2.410668182E1,3.107344055E1
4.925654233E1,3.914785004E1,2.408087158E1,3.103746414E1
4.927664533E1,4.117233276E1,2.535771942E1,3.059304619E1
4.929674933E1,4.373224258E1,2.658646393E1,3.073700714E1
4.931685233E1,4.517715836E1,2.751039124E1,3.136619377E1
4.933695633E1,4.698635864E1,2.770076752E1,3.311257172E1
4.935705933E1,4.754167175E1,2.700028229E1,3.532839966E1
4.937716333E1,4.732308578E1,2.611527252E1,3.812120819E1
4.939726733E1,4.708324432E1,2.525045013E1,3.892752838E1
4.941737033E1,4.729209900E1,2.500329590E1,3.855391312E1
4.943747433E1,4.724300766E1,2.530187225E1,3.769969177E1
4.945757733E1,4.782918549E1,2.585874176E1,3.717371368E1
4.947768133E1,4.837388229E1,2.648448181E1,3.700733185E1
4.949778433E1,4.904923248E1,2.601634216E1,3.623464203E1
4.951788833E1,4.959143066E1,2.616659546E1,3.613685989E1
4.953799133E1,4.980902100E1,2.633914185E1,3.564546585E1
4.955809533E1,5.007765961E1,2.637644958E1,3.459676743E1
4.957819933E1,4.965222931E1,2.636152649E1,3.430160904E1
4.959830233E1,4.974794388E1,2.631967163E1,3.435113907E1
4.961840633E1,4.985366058E1,2.550286865E1,3.424819565E1
4.963850933E1,4.878765106E1,2.387550354E1,3.459432602E1
4.965861333E1,4.522439575E1,2.125272369E1,3.455090714E1
4.967871633E1,4.233859253E1,1.920180511E1,3.430580139E1
4.969882033E1,4.167381287E1,1.880355453E1,3.461021423E1
4.971892333E1,4.234788513E1,1.906738281E1,3.525461578E1
4.973902733E1,4.494046402E1,2.086647797E1,3.551545715E1
4.975913133E1,4.785847855E1,2.219509125E1,3.561417770E1
4.977923433E1,5.096476746E1,2.335186005E1,3.527416992E1
4.979933833E1,5.312071228E1,2.422430420E1,3.530221176E1
4.981944133E1,5.421136093E1,2.456561279E1,3.521226120E1
4.983954533E1,5.423524475E1,2.450044250E1,3.552365875E1
4.985964833E1,5.421857834E1,2.418729401E1,3.519128036E1
4.987975233E1,5.415995789E1,2.407491302E1,3.491339874E1
4.989985550E1,5.455324936E1,2.471589661E1,3.412493515E1
4.991995950E1,5.447521591E1,2.495977783E1,3.384551239E1
4.994006350E1,5.355364227E1,2.433717346E1,3.296781158E1
4.996016650E1,5.338143921E1,2.410034943E1,3.327048874E1
4.998027050E1,5.307778168E1,2.398896027E1,3.333034897E1
5.000037350E1,5.327325439E1,2.410710907E1,3.337801361E1
5.002047750E1,5.312441254E1,2.444934082E1,3.309793854E1
5.004058050E1,5.281119537E1,2.451464081E1,3.309752655E1
5.006068450E1,5.264441681E1,2.480106354E1,3.298303223E1
5.008078850E1,5.190632629E1,2.469371796E1,3.253874207E1
5.010089150E1,5.071297836E1,2.430663300E1,3.288265991E1
5.012099550E1,4.833344650E1,2.339752197E1,3.404111099E1
5.014109850E1,4.621030045E1,2.243605804E1,3.495671844E1
5.016120250E1,4.540450668E1,2.208814240E1,3.515406799E1
5.018130550E1,4.610065079E1,2.282090759E1,3.534741974E1
5.020140950E1,4.814318085E1,2.393015289E1,3.509262085E1
5.022151350E1,5.005144882E1,2.543064880E1,3.594347382E1
5.024161650E1,5.151115417E1,2.655625916E1,3.688302994E1
5.026172050E1,5.279201508E1,2.707741547E1,3.737102890E1
5.028182350E1,5.325486374E1,2.642727661E1,3.988238525E1
5.030192750E1,5.286415482E1,2.537788391E1,4.286484528E1
5.032203050E1,5.241268539E1,2.460927582E1,4.386328888E1
5.034213450E1,5.177367401E1,2.443660736E1,4.322271729E1
5.036223850E1,5.182916260E1,2.457553864E1,4.279085541E1
5.038234150E1,5.261708069E1,2.545427704E1,4.302058411E1
5.040244550E1,5.297590256E1,2.590303802E1,4.187902832E1
5.042254850E1,5.307754517E1,2.622226715E1,4.185623169E1
5.044265250E1,5.300697708E1,2.592256927E1,4.224145126E1
5.046275550E1,5.339238739E1,2.631163788E1,4.174365234E1
5.048285950E1,5.310032272E1,2.645185089E1,3.997845459E1
5.050296350E1,5.286971283E1,2.675716400E1,3.906384277E1
5.052306650E1,5.382369995E1,2.675984192E1,3.831647873E1
5.054317050E1,5.416506195E1,2.667642212E1,3.791201401E1
5.056327350E1,5.364313507E1,2.488829803E1,3.824454498E1
5.058337750E1,5.090079498E1,2.236864471E1,3.741387939E1
5.060348050E1,4.819776535E1,2.032511902E1,3.637671661E1
5.062358450E1,4.678393936E1,2.004187393E1,3.627349091E1
5.064368850E1,4.726553345E1,2.094031525E1,3.542916489E1
5.066379150E1,4.894226074E1,2.245379639E1,3.523786163E1
5.068389550E1,5.086632538E1,2.376031494E1,3.538237000E1
5.070399850E1,5.308984756E1,2.417674255E1,3.490791702E1
5.072410250E1,5.484320450E1,2.486342621E1,3.383075714E1
5.074420550E1,5.580567551E1,2.555087280E1,3.397000122E1
5.076430950E1,5.618414688E1,2.538497162E1,3.373284149E1
5.078441350E1,5.698404694E1,2.567382812E1,3.426672745E1
5.080451650E1,5.846265793E1,2.665940857E1,3.505754852E1
5.082462050E1,5.765570450E1,2.659620667E1,3.363578796E1
5.084472350E1,5.584668732E1,2.577350616E1,3.209516907E1
5.086482750E1,5.445800400E1,2.492873383E1,3.097815323E1
5.088493050E1,5.359568787E1,2.448329163E1,3.155953598E1
5.090503437E1,5.327101517E1,2.409532928E1,3.171227646E1
5.092513838E1,5.286470795E1,2.403055573E1,3.229434204E1
5.094524137E1,5.219552612E1,2.416567230E1,3.188637161E1
5.096534538E1,5.188281250E1,2.435565186E1,3.176381683E1
5.098544837E1,5.138265991E1,2.483179474E1,3.127211952E1
5.100555238E1,5.093032837E1,2.480573273E1,3.077516556E1
5.102565538E1,4.996826553E1,2.515454102E1,3.126753426E1
5.104575938E1,4.779868317E1,2.428718567E1,3.213835526E1
5.106586337E1,4.555994034E1,2.304909515E1,3.315145874E1
5.108596638E1,4.462002563E1,2.190145111E1,3.336041260E1
5.110607037E1,4.499807358E1,2.220966339E1,3.314047623E1
5.112617337E1,4.635094070E1,2.297500610E1,3.340542603E1
5.114627737E1,4.814547729E1,2.399461365E1,3.368799591E1
5.116638138E1,4.995896149E1,2.501737976E1,3.402098846E1
5.118648438E1,5.121267700E1,2.578708649E1,3.544478607E1
5.120658838E1,5.149317551E1,2.540401459E1,3.718985748E1
5.122669138E1,5.068581772E1,2.470558167E1,3.961965179E1
5.124679538E1,5.017538071E1,2.418968964E1,4.098995209E1
5.126689838E1,5.012631989E1,2.367643738E1,4.035464859E1
5.128700238E1,4.996719360E1,2.461256409E1,3.793026733E1
5.130710637E1,4.989032364E1,2.583015442E1,3.626279831E1
5.132720937E1,4.987963104E1,2.733029938E1,3.391072845E1
5.134731338E1,4.974451447E1,2.815373993E1,3.220014572E1
5.136741637E1,4.940877533E1,2.810748291E1,3.130572891E1
5.138752038E1,4.882373047E1,2.858829498E1,2.990601730E1
5.140762438E1,4.926145172E1,2.881828308E1,2.892588043E1
5.142772738E1,5.010529327E1,2.978656769E1,2.680377007E1
5.144783138E1,5.155212784E1,3.036547852E1,2.636949730E1
5.146793438E1,5.318985367E1,3.094567108E1,2.655352592E1
5.148803837E1,5.332410049E1,3.000157928E1,2.628070831E1
5.150814138E1,5.093294525E1,2.759755707E1,2.689081955E1
5.152824537E1,4.702805328E1,2.508798218E1,2.681957817E1
5.154834938E1,4.488694000E1,2.418376160E1,2.655262947E1
5.156845237E1,4.446983337E1,2.430748749E1,2.657571793E1
5.158855638E1,4.612762070E1,2.538310242E1,2.733455467E1
5.160865938E1,4.903127670E1,2.647347260E1,2.712471199E1
5.162876338E1,5.187727356E1,2.729724884E1,2.620335388E1
5.164886737E1,5.336394882E1,2.783927917E1,2.575115585E1
5.166897038E1,5.433687210E1,2.810828400E1,2.563142776E1
5.168907437E1,5.480651093E1,2.804621124E1,2.683081436E1
5.170917737E1,5.460352325E1,2.784387970E1,2.704591560E1
5.172928137E1,5.456137466E1,2.848600769E1,2.663961411E1
5.174938437E1,5.505498123E1,2.922174072E1,2.497655106E1
5.176948838E1,5.554812241E1,3.052709961E1,2.317854881E1
5.178959238E1,5.633351135E1,3.127501678E1,2.186291885E1
5.180969538E1,5.594419098E1,3.072669983E1,2.213192368E1
5.182979938E1,5.445044327E1,2.988818359E1,2.214125443E1
5.184990238E1,5.231518173E1,2.850145721E1,2.183004761E1
5.187000638E1,5.131148148E1,2.766495514E1,2.150610733E1
5.189010938E1,5.173332977E1,2.783454895E1,2.124588966E1
5.191021321E1,5.202735138E1,2.828720856E1,2.078878403E1
5.193031721E1,5.208806229E1,2.875187683E1,2.093652534E1
5.195042021E1,5.150185394E1,2.832643127E1,2.216637421E1
5.197052421E1,5.049866486E1,2.750201416E1,2.488120461E1
5.199062721E1,4.997824860E1,2.654619598E1,2.594841957E1
5.201073121E1,5.008503723E1,2.625970459E1,2.620653534E1
5.203083521E1,5.036260223E1,2.688452148E1,2.571497726E1
5.205093821E1,5.121862030E1,2.781716919E1,2.488306999E1
5.207104221E1,5.241485214E1,2.862891388E1,2.517079544E1
5.209114521E1,5.280807877E1,2.895988464E1,2.662970924E1
5.211124921E1,5.258214951E1,2.889711761E1,2.822897530E1
5.213135221E1,5.186521149E1,2.813339233E1,3.014209366E1
5.215145621E1,5.143656158E1,2.769465637E1,3.064841080E1
5.217156021E1,5.057962036E1,2.767308807E1,3.045829582E1
5.219166321E1,5.029399109E1,2.809127808E1,2.994126511E1
5.221176721E1,5.055163574E1,2.840723419E1,2.988461685E1
5.223187021E1,5.090360260E1,2.865572357E1,3.003067589E1
5.225197421E1,5.129604340E1,2.920570374E1,2.954939461E1
5.227207821E1,5.218592834E1,2.951544952E1,2.954491615E1
5.229218121E1,5.326013565E1,3.011939240E1,2.932664108E1
5.231228521E1,5.390865326E1,3.034232330E1,2.861442566E1
5.233238821E1,5.415514374E1,3.038433075E1,2.720837975E1
5.235249221E1,5.345042801E1,3.015799713E1,2.722217369E1
5.237259621E1,5.291433716E1,2.929845428E1,2.782565308E1
