"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.381121083E0,1.282117514E0,4.188647085E-1,5.947091943E-1
3.401224083E0,2.069652532E0,7.716359997E-1,1.777017953E0
3.421326083E0,2.635685080E0,1.261105253E0,1.983911154E0
3.441429083E0,2.883462305E0,9.562998408E-1,2.228700745E0
3.461531083E0,2.806353903E0,-9.489446282E-2,1.943708038E0
3.481634083E0,2.610417215E0,-2.046513199E0,9.714558238E-1
3.501736083E0,1.349318541E0,-3.773638031E0,-3.243684411E-1
3.521839083E0,-4.842507590E-1,-5.364404624E0,-6.328318709E-1
3.541941083E0,-2.122906048E0,-6.858213857E0,6.439193612E-1
3.562044083E0,-3.482284139E0,-6.894693466E0,1.020786443E0
3.582147083E0,-3.123817075E0,-6.310970020E0,5.356850606E-1
3.602249083E0,-1.754199925E0,-3.194347944E0,-2.288050568E-1
3.622352083E0,-7.474405137E-1,2.971087217E-2,-1.027977934E0
3.642454083E0,-3.817360586E-1,2.580018418E0,-1.275619211E0
3.662557083E0,-8.071496487E-2,4.199079688E0,-1.487273800E0
3.682660083E0,-2.758540928E-2,5.002815147E0,-1.037397214E0
3.702762083E0,-1.228393297E-1,5.282799128E0,-9.972417524E-1
3.722865083E0,1.210177758E-1,4.978183751E0,-1.566260912E0
3.742967083E0,5.522826746E-1,4.548716871E0,-1.768264672E0
3.763070083E0,1.011929520E0,4.047790584E0,-1.595964476E0
3.783172083E0,1.488035838E0,3.634075518E0,-1.286445331E0
3.803275083E0,1.413313392E0,3.226056810E0,-6.152539712E-1
3.823378083E0,1.551086072E0,3.235233430E0,1.170881546E-1
3.843480083E0,1.891265384E0,3.417638492E0,2.643146127E-1
3.863583333E0,2.348180849E0,2.990206443E0,1.307654352E0
3.883685333E0,2.607783337E0,2.336807576E0,1.629234256E0
3.903788333E0,2.510306159E0,1.668893580E0,1.823972849E0
3.923891333E0,2.082900130E0,-4.995802581E-2,3.717964936E0
3.943993333E0,8.007832003E-1,-7.221927043E0,4.565818223E0
3.964096333E0,-7.922692157E-1,-1.718709987E1,-9.787899864E-1
3.984198333E0,-3.112164744E0,-1.456308934E1,1.728816431E0
4.004301333E0,-3.334157502E0,-7.791470405E0,1.078379179E0
4.024404333E0,-2.712582690E0,-3.545967919E0,4.424126154E-1
4.044506333E0,-2.539235258E0,-5.016671294E-1,-8.306969708E-1
4.064609333E0,-2.022621184E0,1.914592413E0,-1.462704384E0
4.084711333E0,-9.136312464E-1,2.974262840E0,-1.661241914E0
4.104814333E0,9.074169718E-2,3.025177470E0,-5.191818792E-1
4.124917333E0,5.193855084E-2,3.645287554E0,-1.880786735E0
4.145019333E0,-4.915548085E-1,4.076347216E0,-3.263030509E0
4.165122333E0,-6.065434472E-1,4.132475224E0,-3.481240996E0
4.185225333E0,-2.232252051E-1,3.901837065E0,-2.362534740E0
4.205327333E0,2.013634159E-1,3.587922860E0,-1.648230690E0
4.225430333E0,4.861626524E-1,3.292673553E0,-1.201560717E0
4.245532333E0,8.072788721E-1,3.001965778E0,-7.827919024E-1
