"Time (s)","Pressure (hPa)"
7.844593800E-2,1.019968262E3
1.584459380E-1,1.019965820E3
2.384443750E-1,1.019969727E3
3.184459380E-1,1.019956055E3
3.984459380E-1,1.019952148E3
4.784521880E-1,1.019969727E3
5.584443750E-1,1.019961426E3
6.384443750E-1,1.019956055E3
7.184459380E-1,1.019955566E3
7.984459380E-1,1.019966797E3
8.784443750E-1,1.019968750E3
9.584443750E-1,1.019969238E3
1.038444375E0,1.019961426E3
1.118445938E0,1.019977051E3
1.198444375E0,1.019966797E3
1.278445938E0,1.019972168E3
1.358445938E0,1.019960449E3
1.438445938E0,1.019968750E3
1.518445938E0,1.019975586E3
1.598445938E0,1.019987793E3
1.678444375E0,1.019989258E3
1.758444375E0,1.019978027E3
1.838444375E0,1.019984375E3
1.918444375E0,1.019992676E3
1.998445938E0,1.019979492E3
2.078445938E0,1.019982910E3
2.158444375E0,1.019979980E3
2.238444375E0,1.019975586E3
2.318444375E0,1.019970703E3
2.398444375E0,1.019963379E3
2.478444375E0,1.019974121E3
2.558444375E0,1.019983398E3
2.638445938E0,1.019988770E3
2.718445938E0,1.019986816E3
2.798444375E0,1.020001465E3
2.878444375E0,1.019991699E3
2.958444375E0,1.020000977E3
3.038444375E0,1.020018066E3
3.118444375E0,1.020009766E3
3.198444375E0,1.020020020E3
3.278445938E0,1.020031738E3
3.358445938E0,1.020033203E3
3.438444375E0,1.020046387E3
3.518444375E0,1.020044922E3
3.598444375E0,1.020039551E3
3.678444375E0,1.020034180E3
3.758444375E0,1.020028809E3
3.838444375E0,1.020033203E3
3.918444375E0,1.020041504E3
3.998445938E0,1.020039062E3
4.078445938E0,1.020037109E3
4.158445938E0,1.020044434E3
4.238444375E0,1.020043945E3
4.318444375E0,1.020045410E3
4.398445938E0,1.020036621E3
4.478444375E0,1.020042480E3
4.558444375E0,1.020044922E3
4.638445938E0,1.020046875E3
4.718445938E0,1.020049316E3
4.798445938E0,1.020039551E3
4.878444375E0,1.020053223E3
4.958444375E0,1.020034180E3
5.038444375E0,1.020037598E3
5.118444375E0,1.020034668E3
5.198445938E0,1.020032715E3
5.278445938E0,1.020017578E3
5.358445938E0,1.020011719E3
5.438445938E0,1.020009277E3
5.518444375E0,1.020003906E3
5.598444375E0,1.020008301E3
5.678444375E0,1.020014160E3
5.758444375E0,1.020022461E3
5.838444375E0,1.020017090E3
5.918444375E0,1.020036133E3
5.998445938E0,1.020053711E3
6.078445938E0,1.020058594E3
6.158445938E0,1.020049805E3
6.238444375E0,1.020050293E3
6.318447500E0,1.020047852E3
6.398444375E0,1.020053223E3
6.478444375E0,1.020045898E3
6.558444375E0,1.020049316E3
6.638445938E0,1.020034668E3
6.718447500E0,1.020017578E3
6.798445938E0,1.020014648E3
6.878444375E0,1.020016113E3
6.958444375E0,1.020015137E3
7.038444375E0,1.019999512E3
7.118444375E0,1.020002441E3
7.198444375E0,1.019986328E3
7.278444375E0,1.020000488E3
7.358445938E0,1.020007812E3
7.438445938E0,1.020010742E3
7.518444375E0,1.020007812E3
7.598444375E0,1.020008301E3
7.678444375E0,1.020026367E3
7.758445938E0,1.020027344E3
7.838444375E0,1.020019531E3
7.918444375E0,1.020015137E3
7.998445938E0,1.020027832E3
8.078445938E0,1.020042969E3
8.158444375E0,1.020018555E3
8.238445938E0,1.020014648E3
8.318444375E0,1.020025879E3
8.398444375E0,1.020034668E3
8.478444375E0,1.020041504E3
8.558444375E0,1.020029785E3
8.638444375E0,1.020029297E3
8.718445938E0,1.020031738E3
8.798445938E0,1.020035156E3
8.878444375E0,1.020022949E3
8.958444375E0,1.020039062E3
9.038444375E0,1.020033203E3
9.118445938E0,1.020032227E3
9.198444375E0,1.020026855E3
9.278444375E0,1.020031250E3
9.358445938E0,1.020037109E3
9.438445938E0,1.020039551E3
9.518444375E0,1.020036133E3
9.598444375E0,1.020021484E3
9.678444375E0,1.020018066E3
9.758445938E0,1.020020020E3
9.838450625E0,1.020031738E3
9.918444375E0,1.020044434E3
9.998445938E0,1.020041504E3
1.007844594E1,1.020012207E3
1.015844594E1,1.020007324E3
1.023844438E1,1.020017578E3
1.031844594E1,1.020024902E3
1.039844438E1,1.020026367E3
1.047844438E1,1.020031738E3
1.055844594E1,1.020039551E3
1.063844438E1,1.020031738E3
1.071844594E1,1.020019531E3
1.079844594E1,1.020020020E3
1.087844438E1,1.020027344E3
1.095844438E1,1.020034668E3
1.103844594E1,1.020027832E3
1.111844906E1,1.020030273E3
1.119844438E1,1.020040527E3
1.127844438E1,1.020023926E3
1.135844906E1,1.020020996E3
1.143844438E1,1.020020020E3
1.151844438E1,1.020015625E3
1.159844438E1,1.020031250E3
1.167844438E1,1.020043945E3
1.175844438E1,1.020048828E3
1.183844594E1,1.020033691E3
1.191844594E1,1.020021484E3
1.199845219E1,1.020018555E3
1.207844594E1,1.020013184E3
1.215844594E1,1.020029785E3
1.223844438E1,1.020017578E3
1.231844438E1,1.020029785E3
1.239844438E1,1.020029785E3
1.247844438E1,1.020040039E3
1.255844594E1,1.020034180E3
1.263844438E1,1.020031738E3
1.271844594E1,1.020029785E3
1.279844594E1,1.020037598E3
1.287844438E1,1.020028320E3
1.295844438E1,1.020033691E3
1.303844438E1,1.020039551E3
1.311844438E1,1.020042969E3
1.319844438E1,1.020034180E3
1.327844438E1,1.020029785E3
1.335844594E1,1.020018555E3
1.343844594E1,1.020012695E3
1.351844594E1,1.019994629E3
1.359844594E1,1.019997070E3
1.367844438E1,1.019996582E3
1.375844438E1,1.020003906E3
1.383844438E1,1.020010254E3
1.391844438E1,1.019990723E3
1.399844594E1,1.019993652E3
1.407844594E1,1.020000488E3
1.415844594E1,1.020000977E3
1.423844594E1,1.020003418E3
1.431844438E1,1.020009766E3
1.439844438E1,1.020002930E3
1.447844594E1,1.019998535E3
1.455844438E1,1.020005859E3
1.463844438E1,1.020013184E3
1.471844594E1,1.020003418E3
1.479844594E1,1.019999512E3
1.487844438E1,1.020004883E3
1.495844438E1,1.019994141E3
1.503844438E1,1.019998047E3
1.511844438E1,1.019996094E3
1.519844438E1,1.019995117E3
1.527844594E1,1.019997070E3
1.535844594E1,1.019988281E3
1.543844594E1,1.019991699E3
1.551844594E1,1.019990723E3
1.559844594E1,1.019987305E3
1.567844438E1,1.019988770E3
1.575844438E1,1.019982422E3
1.583844594E1,1.019992188E3
1.591844438E1,1.019997559E3
1.599844438E1,1.020003418E3
1.607844594E1,1.019996094E3
1.615844594E1,1.019988770E3
1.623844438E1,1.019992188E3
1.631844438E1,1.019976562E3
1.639844594E1,1.019990234E3
1.647844438E1,1.019999023E3
1.655844438E1,1.020001465E3
1.663844438E1,1.019991211E3
1.671844594E1,1.019997559E3
1.679844594E1,1.019997070E3
1.687844594E1,1.019994629E3
1.695844438E1,1.019992188E3
1.703844438E1,1.019996582E3
1.711844438E1,1.019996582E3
1.719844438E1,1.020000977E3
1.727844438E1,1.019999023E3
1.735844594E1,1.020001465E3
1.743844594E1,1.020003418E3
1.751844594E1,1.020024902E3
1.759844438E1,1.020017578E3
1.767844438E1,1.020007324E3
1.775844438E1,1.019984863E3
1.783844438E1,1.020005859E3
1.791844438E1,1.020007324E3
1.799844594E1,1.020005371E3
1.807844594E1,1.020012207E3
1.815844594E1,1.020024902E3
1.823844438E1,1.020020508E3
1.831844438E1,1.020016113E3
1.839844438E1,1.020016602E3
1.847844594E1,1.020020996E3
1.855844438E1,1.020010742E3
1.863844438E1,1.020005371E3
1.871844594E1,1.020004883E3
1.879844594E1,1.020012695E3
1.887844594E1,1.020012207E3
1.895844438E1,1.020025391E3
1.903844438E1,1.020011230E3
1.911844438E1,1.020013184E3
1.919844438E1,1.020026367E3
1.927844438E1,1.020029297E3
1.935844594E1,1.020022949E3
1.943844594E1,1.020018066E3
1.951844594E1,1.019999512E3
1.959844438E1,1.019990723E3
1.967844438E1,1.019996582E3
1.975844438E1,1.020000977E3
1.983844594E1,1.019998047E3
1.991844438E1,1.020002930E3
1.999844594E1,1.019995605E3
2.007844594E1,1.019998535E3
2.015844594E1,1.020005371E3
2.023844438E1,1.020007812E3
2.031844438E1,1.019990234E3
2.039844438E1,1.019997070E3
2.047844594E1,1.020001953E3
2.055844438E1,1.019993652E3
2.063844438E1,1.020008301E3
2.071844594E1,1.020021484E3
2.079844594E1,1.020030762E3
2.087844594E1,1.020027832E3
2.095844438E1,1.020011230E3
2.103844438E1,1.020018555E3
2.111844438E1,1.020009277E3
2.119844438E1,1.020013672E3
2.127844438E1,1.020006348E3
2.135844438E1,1.020006348E3
2.143844594E1,1.020009766E3
2.151844594E1,1.020016113E3
2.159844438E1,1.020013184E3
2.167844438E1,1.020024414E3
2.175844594E1,1.020033203E3
2.183844438E1,1.020041504E3
2.191844594E1,1.020029785E3
2.199844750E1,1.020019043E3
2.207844750E1,1.020025391E3
2.215844594E1,1.020020508E3
2.223844594E1,1.020014648E3
2.231844438E1,1.020029297E3
2.239844594E1,1.020027832E3
2.247844438E1,1.020000000E3
2.255844438E1,1.020018066E3
2.263844438E1,1.020025879E3
2.271844594E1,1.020017578E3
2.279844594E1,1.020024902E3
2.287844594E1,1.020023926E3
2.295844438E1,1.020013184E3
2.303844438E1,1.020010742E3
2.311844438E1,1.020009277E3
2.319844438E1,1.020025879E3
2.327844438E1,1.020014648E3
2.335844594E1,1.020042969E3
2.343844594E1,1.020041992E3
2.351844594E1,1.020016113E3
2.359844594E1,1.020033203E3
2.367844438E1,1.020021484E3
2.375844438E1,1.020014648E3
2.383844438E1,1.020028809E3
2.391844438E1,1.020036621E3
2.399844438E1,1.020029297E3
2.407844594E1,1.020030762E3
2.415844594E1,1.020026855E3
2.423844438E1,1.020006836E3
2.431844438E1,1.020008789E3
2.439844438E1,1.020023438E3
2.447844438E1,1.019999023E3
2.455844438E1,1.020023926E3
2.463844438E1,1.020035156E3
2.471844438E1,1.020023926E3
2.479844438E1,1.020020020E3
2.487844438E1,1.020033691E3
2.495844438E1,1.020023438E3
2.503844438E1,1.020012695E3
2.511844438E1,1.020024902E3
2.519844438E1,1.020020996E3
2.527844438E1,1.020020020E3
2.535844438E1,1.020030273E3
2.543844594E1,1.020021973E3
2.551844594E1,1.020003906E3
2.559844438E1,1.020022461E3
2.567844438E1,1.020020996E3
2.575844438E1,1.020017090E3
2.583844438E1,1.020020996E3
2.591844438E1,1.020041992E3
2.599844438E1,1.020017090E3
2.607844594E1,1.020015137E3
2.615844438E1,1.020009766E3
2.623844438E1,1.020020508E3
2.631844438E1,1.020019531E3
2.639844594E1,1.020032227E3
2.647844438E1,1.020004883E3
2.655844438E1,1.020005859E3
2.663844438E1,1.020031250E3
2.671844594E1,1.020030273E3
2.679844594E1,1.020025879E3
2.687844594E1,1.020039062E3
2.695844438E1,1.020024414E3
2.703844438E1,1.020025879E3
2.711844438E1,1.020022949E3
2.719844438E1,1.020021484E3
2.727844438E1,1.020013672E3
2.735844438E1,1.020022949E3
2.743844594E1,1.020004395E3
2.751844594E1,1.020018066E3
2.759844594E1,1.020029297E3
2.767844438E1,1.020017090E3
2.775844438E1,1.020022949E3
2.783844438E1,1.020020020E3
2.791844438E1,1.020032715E3
2.799844594E1,1.020012207E3
2.807844594E1,1.020015625E3
2.815844438E1,1.020018555E3
2.823844438E1,1.020016113E3
2.831844438E1,1.020019043E3
2.839844594E1,1.020015137E3
2.847844438E1,1.020010254E3
2.855844438E1,1.020027832E3
2.863844438E1,1.020029297E3
2.871844438E1,1.020024414E3
2.879844594E1,1.020035645E3
2.887844594E1,1.020027832E3
2.895844438E1,1.020018066E3
2.903844438E1,1.020025391E3
2.911844438E1,1.020020020E3
2.919844438E1,1.020015625E3
2.927844438E1,1.020037109E3
2.935844438E1,1.020019043E3
2.943844594E1,1.020019043E3
2.951844594E1,1.020029297E3
2.959844594E1,1.020021973E3
2.967844438E1,1.020027344E3
2.975844438E1,1.020038086E3
2.983844438E1,1.020033691E3
2.991844438E1,1.020029785E3
2.999844438E1,1.020032715E3
3.007844594E1,1.020031738E3
3.015844594E1,1.020015137E3
3.023844594E1,1.020041016E3
3.031844438E1,1.020029785E3
3.039844438E1,1.020021973E3
3.047844438E1,1.020034180E3
3.055844438E1,1.020034668E3
3.063844438E1,1.020036133E3
3.071844438E1,1.020042480E3
3.079844594E1,1.020025879E3
3.087844594E1,1.020019531E3
3.095844438E1,1.020023926E3
3.103844438E1,1.020005371E3
3.111844438E1,1.020002441E3
3.119844438E1,1.020021973E3
3.127844438E1,1.020007812E3
3.135844438E1,1.020016602E3
3.143844594E1,1.020022949E3
3.151844594E1,1.020023438E3
3.159844594E1,1.020024414E3
3.167844438E1,1.020045898E3
3.175844438E1,1.020021484E3
3.183844594E1,1.020020996E3
3.191844438E1,1.020032227E3
3.199844594E1,1.020026367E3
3.207844594E1,1.020027832E3
3.215844438E1,1.020033691E3
3.223844438E1,1.020004395E3
3.231844438E1,1.020006836E3
3.239844438E1,1.020025391E3
3.247844438E1,1.020020996E3
3.255844594E1,1.020032715E3
3.263844438E1,1.020042969E3
3.271844438E1,1.020020020E3
3.279844438E1,1.020014160E3
3.287844438E1,1.020031738E3
3.295844438E1,1.020020996E3
3.303844594E1,1.020015137E3
3.311844594E1,1.020032227E3
3.319844594E1,1.020011719E3
3.327844438E1,1.020015625E3
3.335844594E1,1.020031250E3
3.343844594E1,1.020031250E3
3.351844594E1,1.020021973E3
3.359844594E1,1.020015137E3
3.367844438E1,1.020011719E3
3.375844438E1,1.020019043E3
3.383844438E1,1.020031250E3
3.391844438E1,1.020025391E3
3.399844594E1,1.020017090E3
3.407844438E1,1.020037598E3
3.415844594E1,1.020024902E3
3.423844594E1,1.020025391E3
3.431844438E1,1.020036621E3
3.439844438E1,1.020028809E3
3.447844438E1,1.020022949E3
3.455844438E1,1.020031250E3
3.463844438E1,1.020017578E3
3.471844438E1,1.020025879E3
3.479844438E1,1.020028809E3
3.487844438E1,1.020024902E3
3.495844594E1,1.020015137E3
3.503844438E1,1.020017090E3
3.511844438E1,1.020024902E3
3.519844438E1,1.020014648E3
3.527844438E1,1.020016113E3
3.535844438E1,1.020028320E3
3.543844594E1,1.020019043E3
3.551844594E1,1.020015625E3
3.559844594E1,1.020012207E3
3.567844438E1,1.020023926E3
3.575844438E1,1.020023438E3
3.583844438E1,1.020017090E3
3.591844438E1,1.020033203E3
3.599844594E1,1.020013184E3
3.607844438E1,1.020020996E3
3.615844594E1,1.020019531E3
3.623844594E1,1.020020996E3
3.631844438E1,1.020011230E3
3.639844438E1,1.020014160E3
3.647844438E1,1.020025879E3
3.655844438E1,1.020019531E3
3.663844438E1,1.020016113E3
3.671844438E1,1.020022949E3
3.679844594E1,1.020020020E3
3.687844594E1,1.020024902E3
3.695844594E1,1.020016113E3
3.703844594E1,1.020015137E3
3.711844438E1,1.020007812E3
3.719844438E1,1.020018066E3
3.727844438E1,1.020013672E3
3.735844438E1,1.020018066E3
3.743844594E1,1.020010742E3
3.751844594E1,1.020020996E3
3.759844594E1,1.020022949E3
3.767844438E1,1.020022949E3
3.775844438E1,1.020019531E3
3.783844438E1,1.020018555E3
3.791844438E1,1.020033691E3
3.799844594E1,1.020022949E3
3.807844438E1,1.020028320E3
3.815844594E1,1.020028809E3
3.823844594E1,1.020021484E3
3.831844438E1,1.020013672E3
3.839844438E1,1.020014648E3
3.847844594E1,1.020012207E3
3.855844438E1,1.020002930E3
3.863844438E1,1.020020020E3
3.871844438E1,1.020012207E3
3.879844594E1,1.020005859E3
3.887844594E1,1.020020020E3
3.895844594E1,1.020028320E3
3.903844438E1,1.020005371E3
3.911844438E1,1.019997070E3
3.919844438E1,1.020021484E3
3.927844438E1,1.020014648E3
3.935844438E1,1.020011230E3
3.943844438E1,1.020030273E3
3.951844594E1,1.020018066E3
3.959844594E1,1.020016113E3
3.967844438E1,1.020017578E3
