"Time (s)","Pressure (hPa)"
1.424600000E-1,1.018595703E3
2.224662500E-1,1.018608887E3
3.024584370E-1,1.018595215E3
3.824568750E-1,1.018601074E3
4.624584370E-1,1.018589355E3
5.424600000E-1,1.018600586E3
6.224584370E-1,1.018602539E3
7.024584370E-1,1.018603516E3
7.824584370E-1,1.018599121E3
8.624803120E-1,1.018606934E3
9.424584370E-1,1.018607910E3
1.022458437E0,1.018604980E3
1.102458437E0,1.018612793E3
1.182458437E0,1.018623535E3
1.262472500E0,1.018623535E3
1.342458437E0,1.018613281E3
1.422458437E0,1.018612305E3
1.502463125E0,1.018593750E3
1.582460000E0,1.018606445E3
1.662458437E0,1.018606445E3
1.742458437E0,1.018608398E3
1.822456875E0,1.018601562E3
1.902458437E0,1.018608887E3
1.982460000E0,1.018604492E3
2.062491250E0,1.018589844E3
2.142458437E0,1.018601074E3
2.222458437E0,1.018626465E3
2.302458437E0,1.018624512E3
2.382458437E0,1.018609375E3
2.462489687E0,1.018608398E3
2.542458437E0,1.018606934E3
2.622464687E0,1.018615723E3
2.702461562E0,1.018615723E3
2.782458437E0,1.018602051E3
2.862466250E0,1.018594238E3
2.942458437E0,1.018608398E3
3.022458437E0,1.018617188E3
3.102464687E0,1.018637207E3
3.182458437E0,1.018638672E3
3.262478750E0,1.018636719E3
3.342458437E0,1.018630859E3
3.422458437E0,1.018625488E3
3.502480312E0,1.018628418E3
3.582458437E0,1.018624512E3
3.662460000E0,1.018643555E3
3.742458437E0,1.018632812E3
3.822458437E0,1.018632324E3
3.902460000E0,1.018631836E3
3.982458437E0,1.018646973E3
4.062460000E0,1.018651855E3
4.142460000E0,1.018649414E3
4.222458437E0,1.018654297E3
4.302460000E0,1.018643066E3
4.382458437E0,1.018632324E3
4.462474062E0,1.018622559E3
4.542458437E0,1.018612305E3
4.622458437E0,1.018627441E3
4.702458437E0,1.018651367E3
4.782458437E0,1.018637207E3
4.862458437E0,1.018629883E3
4.942458437E0,1.018637207E3
5.022458437E0,1.018625488E3
5.102460000E0,1.018626465E3
5.182458437E0,1.018651367E3
5.262460000E0,1.018634766E3
5.342458437E0,1.018623535E3
5.422463125E0,1.018631348E3
5.502458437E0,1.018629395E3
5.582458437E0,1.018650879E3
5.662458437E0,1.018635254E3
