"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.746743679E0,5.966513634E0,5.127681255E0
2.000625000E-2,-3.098920584E0,5.780005455E0,5.374772072E0
4.199843700E-2,-2.658186197E0,5.027584076E0,7.041596413E0
6.200000000E-2,-1.866596341E0,4.769393444E0,8.487751961E0
8.200000000E-2,-3.204064369E0,4.262090683E0,1.076168728E1
1.020015620E-1,-2.132496357E0,4.314370632E0,1.101134586E1
1.240000000E-1,-2.048488617E0,6.350888252E0,1.379045773E1
1.440062500E-1,-1.515491366E0,3.739053488E0,1.189834023E1
1.660000000E-1,4.441818893E-1,1.307310820E0,7.186579704E0
1.860046870E-1,2.136566401E0,-7.515686750E-1,9.616397858E0
2.079984370E-1,3.163123608E0,-2.788067102E0,1.560998440E1
2.279984370E-1,5.258950233E0,-5.947005749E-1,1.311665344E1
2.480000000E-1,4.045913696E0,1.314895630E0,9.308243752E0
2.680031250E-1,1.309092045E0,-3.640910387E-1,1.229266548E1
2.899984370E-1,-3.925475597E0,3.127612829E0,9.768074989E0
3.100062500E-1,-3.404191017E0,2.189928442E-1,8.942544937E0
3.319984370E-1,-1.366131455E-1,1.290694952E0,8.427159309E0
3.520078120E-1,6.985514760E-1,1.707247853E0,1.124894619E1
3.739984370E-1,6.927383542E-1,2.610972643E0,1.066508579E1
3.939984370E-1,-9.307411313E-1,2.216552019E0,1.100715065E1
4.139984370E-1,-1.789962649E0,2.458988667E0,9.509251595E0
4.339984370E-1,-1.096898675E0,2.445581198E0,8.549397469E0
4.539984370E-1,8.922231793E-1,2.895317554E0,7.900357723E0
4.739984370E-1,6.560112834E-1,2.689828157E0,5.746725559E0
4.939984370E-1,5.133264065E-1,3.402534246E0,3.327576399E0
5.139984370E-1,1.633937240E0,2.800354004E0,2.242801905E0
5.340156250E-1,1.431579351E0,2.664957285E0,7.432808399E0
5.559984370E-1,1.911386967E0,2.194400787E0,9.026494980E0
5.760031250E-1,3.050854445E0,1.453203917E0,8.270156860E0
5.979984370E-1,-7.745242119E-1,3.087897778E0,9.460525513E0
6.179984370E-1,-1.836831570E-1,2.558625937E0,9.121362686E0
6.379984370E-1,3.160135508E0,1.979573846E0,8.039777756E0
6.579984370E-1,4.835090160E0,2.092905760E0,9.607461929E0
6.779984370E-1,5.953747749E0,1.251047015E0,1.253343582E1
6.979984370E-1,5.995483398E0,3.979546130E-1,1.240312386E1
7.179984370E-1,5.842158794E0,7.042113543E-1,1.127631664E1
7.379984370E-1,4.909224510E0,1.292610407E0,9.200592041E0
7.579984370E-1,4.623241901E0,2.101352453E0,1.039672565E1
7.779984370E-1,4.134125710E0,2.112758636E0,1.503039646E1
7.979984370E-1,2.705620289E0,2.009577990E0,1.337579155E1
8.179984370E-1,1.604028940E0,2.165315866E0,9.273806572E0
8.379984370E-1,3.469341755E0,2.485459089E0,7.685751438E0
8.580203120E-1,2.715034485E0,4.026558876E0,6.863074780E0
8.799984370E-1,3.297447681E0,3.358998060E0,1.436650276E1
9.000046870E-1,8.834029436E-1,3.189900398E0,5.118851185E0
9.219984370E-1,-3.489501178E-1,5.013822079E0,2.610666275E0
9.420031250E-1,-5.714192986E-1,4.510235310E0,6.685932636E0
9.639984370E-1,5.775293708E-1,2.489299297E0,1.034663868E1
9.839984370E-1,9.610804319E-1,1.835213065E0,8.618762016E0
1.003998437E0,-5.551578999E-1,2.319473982E0,1.080854702E1
1.024000000E0,1.294784248E-2,1.464820385E0,1.256488609E1
1.046000000E0,9.468780756E-1,-7.635588199E-2,1.352277660E1
1.067998437E0,1.412646055E0,-2.538907230E-1,1.280851936E1
1.087998437E0,9.275712371E-1,1.618288904E-1,1.373718262E1
1.107998437E0,1.819420934E0,-3.825646937E-1,1.253150082E1
1.127998437E0,2.729964495E0,-3.625204563E-1,8.608630180E0
