"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.246625000E-2,1.575000000E1,-3.975000000E1,-1.500000000E1
6.245843700E-2,1.531250000E1,-3.925000000E1,-1.637500000E1
8.246000000E-2,1.462500000E1,-3.881250000E1,-1.800000000E1
1.024600000E-1,1.375000000E1,-3.787500000E1,-2.081250000E1
1.224600000E-1,1.343750000E1,-3.693750000E1,-2.368750000E1
1.424600000E-1,1.093750000E1,-3.606250000E1,-2.693750000E1
1.624600000E-1,7.437500000E0,-3.537500000E1,-2.968750000E1
1.824600000E-1,4.687500000E0,-3.462500000E1,-3.106250000E1
2.024615620E-1,2.375000000E0,-3.431250000E1,-3.137500000E1
2.224662500E-1,7.500000000E-1,-3.443750000E1,-3.081250000E1
2.524600000E-1,-1.250000000E-1,-3.525000000E1,-2.937500000E1
2.724631250E-1,8.125000000E-1,-3.575000000E1,-2.893750000E1
3.024584370E-1,2.875000000E0,-3.550000000E1,-2.893750000E1
3.224631250E-1,3.562500000E0,-3.525000000E1,-2.887500000E1
3.524928120E-1,5.187500000E0,-3.418750000E1,-2.900000000E1
3.824568750E-1,6.000000000E0,-3.325000000E1,-2.943750000E1
4.024615620E-1,5.687500000E0,-3.306250000E1,-2.981250000E1
4.224662500E-1,4.937500000E0,-3.293750000E1,-3.012500000E1
4.524584370E-1,3.000000000E0,-3.362500000E1,-3.006250000E1
4.724584370E-1,2.000000000E0,-3.456250000E1,-2.943750000E1
5.024631250E-1,1.250000000E0,-3.518750000E1,-2.862500000E1
5.324584370E-1,2.062500000E0,-3.543750000E1,-2.793750000E1
5.524584370E-1,2.875000000E0,-3.500000000E1,-2.806250000E1
5.724584370E-1,3.062500000E0,-3.487500000E1,-2.825000000E1
5.924584370E-1,2.375000000E0,-3.481250000E1,-2.875000000E1
6.124584370E-1,1.500000000E0,-3.506250000E1,-2.900000000E1
6.324584370E-1,1.250000000E-1,-3.481250000E1,-2.950000000E1
6.524584370E-1,-8.125000000E-1,-3.475000000E1,-3.037500000E1
6.724584370E-1,-1.687500000E0,-3.431250000E1,-3.075000000E1
6.924584370E-1,-2.750000000E0,-3.362500000E1,-3.168750000E1
7.124584370E-1,-3.625000000E0,-3.362500000E1,-3.250000000E1
7.324584370E-1,-3.625000000E0,-3.356250000E1,-3.287500000E1
7.524584370E-1,-3.250000000E0,-3.350000000E1,-3.287500000E1
7.724584370E-1,-2.937500000E0,-3.306250000E1,-3.343750000E1
7.924584370E-1,-3.062500000E0,-3.256250000E1,-3.368750000E1
8.124584370E-1,-3.750000000E0,-3.237500000E1,-3.368750000E1
8.324584370E-1,-3.500000000E0,-3.256250000E1,-3.356250000E1
8.524584370E-1,-2.000000000E0,-3.268750000E1,-3.356250000E1
8.724584370E-1,4.375000000E-1,-3.331250000E1,-3.300000000E1
8.924584370E-1,1.500000000E0,-3.356250000E1,-3.287500000E1
9.124584370E-1,1.000000000E0,-3.337500000E1,-3.293750000E1
9.324584370E-1,2.000000000E0,-3.262500000E1,-3.368750000E1
9.524584370E-1,3.687500000E0,-3.106250000E1,-3.418750000E1
9.724584370E-1,4.625000000E0,-2.943750000E1,-3.512500000E1
9.924584370E-1,5.500000000E0,-2.756250000E1,-3.612500000E1
1.012458437E0,6.187500000E0,-2.543750000E1,-3.725000000E1
1.032458437E0,6.437500000E0,-2.381250000E1,-3.831250000E1
1.052458437E0,6.937500000E0,-2.337500000E1,-3.893750000E1
1.072458437E0,7.562500000E0,-2.381250000E1,-3.893750000E1
1.092458437E0,8.187500000E0,-2.550000000E1,-3.806250000E1
1.112458437E0,8.375000000E0,-2.750000000E1,-3.650000000E1
1.132458437E0,8.875000000E0,-2.937500000E1,-3.425000000E1
1.152458437E0,1.012500000E1,-3.112500000E1,-3.193750000E1
1.172458437E0,1.012500000E1,-3.262500000E1,-2.962500000E1
1.192458437E0,9.687500000E0,-3.381250000E1,-2.843750000E1
1.212458437E0,9.562500000E0,-3.462500000E1,-2.725000000E1
1.232458437E0,9.687500000E0,-3.518750000E1,-2.656250000E1
1.252458437E0,1.012500000E1,-3.550000000E1,-2.637500000E1
1.272458437E0,1.000000000E1,-3.500000000E1,-2.662500000E1
1.292458437E0,9.937500000E0,-3.481250000E1,-2.687500000E1
1.312458437E0,9.687500000E0,-3.468750000E1,-2.706250000E1
1.332458437E0,9.812500000E0,-3.487500000E1,-2.650000000E1
1.352463125E0,1.018750000E1,-3.531250000E1,-2.556250000E1
1.382458437E0,9.437500000E0,-3.575000000E1,-2.531250000E1
1.402464687E0,8.500000000E0,-3.625000000E1,-2.481250000E1
1.432458437E0,7.812500000E0,-3.725000000E1,-2.362500000E1
1.452461562E0,7.687500000E0,-3.768750000E1,-2.337500000E1
1.482458437E0,8.687500000E0,-3.762500000E1,-2.375000000E1
1.502463125E0,9.000000000E0,-3.725000000E1,-2.368750000E1
1.532458437E0,1.043750000E1,-3.631250000E1,-2.418750000E1
1.552463125E0,1.106250000E1,-3.556250000E1,-2.412500000E1
1.582460000E0,1.168750000E1,-3.487500000E1,-2.493750000E1
1.612458437E0,1.131250000E1,-3.393750000E1,-2.700000000E1
1.632460000E0,1.043750000E1,-3.387500000E1,-2.793750000E1
1.662458437E0,9.687500000E0,-3.362500000E1,-2.818750000E1
1.682458437E0,9.062500000E0,-3.375000000E1,-2.812500000E1
1.702461562E0,8.125000000E0,-3.412500000E1,-2.812500000E1
1.732458437E0,7.250000000E0,-3.437500000E1,-2.762500000E1
1.752458437E0,7.187500000E0,-3.506250000E1,-2.731250000E1
1.772458437E0,6.937500000E0,-3.506250000E1,-2.731250000E1
1.792458437E0,6.687500000E0,-3.431250000E1,-2.812500000E1
1.812458437E0,7.000000000E0,-3.350000000E1,-2.918750000E1
1.832458437E0,7.500000000E0,-3.287500000E1,-2.981250000E1
1.852458437E0,7.937500000E0,-3.237500000E1,-3.031250000E1
1.872460000E0,8.625000000E0,-3.181250000E1,-3.050000000E1
1.892463125E0,8.625000000E0,-3.181250000E1,-3.056250000E1
1.922458437E0,8.812500000E0,-3.156250000E1,-3.018750000E1
1.942458437E0,9.062500000E0,-3.156250000E1,-2.993750000E1
