"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.508510000E-1,-1.258382350E-1,-3.593999386E0,1.698833704E0
1.708510000E-1,-9.512044489E-3,-2.371710539E0,1.557514310E0
1.928510000E-1,1.773254573E-2,-1.006862998E0,1.427312851E0
2.148494370E-1,6.195394993E-1,-7.924143672E-1,1.104374528E0
2.348494370E-1,1.222446084E0,2.051809132E-1,5.604426861E-1
2.548510000E-1,1.437784791E0,1.924696684E0,-3.783873916E-1
2.768494370E-1,-8.396779001E-2,1.747074574E-1,-2.196060419E0
2.968494370E-1,-4.206068814E-1,7.948229462E-2,-1.459810853E0
3.168494370E-1,-8.254185319E-1,8.993681669E-1,-2.646791935E-1
3.368728750E-1,-1.168288469E0,1.811128139E0,1.919164062E-1
3.588494370E-1,-8.472002745E-1,8.320159316E-1,-4.510977864E-1
3.808713120E-1,-3.286280334E-1,-6.222797036E-1,-6.422811747E-1
4.028541250E-1,1.744980216E-1,-2.178642035E0,-8.604298830E-1
4.248494370E-1,7.340331078E-1,-2.836718559E0,-6.645166278E-1
4.448494370E-1,1.112595081E0,-2.934491873E0,-5.301437378E-1
4.648494370E-1,1.334949970E0,-2.608394623E0,-7.352199554E-1
4.848494370E-1,1.209617853E0,-2.226778269E0,-7.968824506E-1
5.048494370E-1,5.955587029E-1,-2.716081440E-1,-3.999247551E-1
5.248494370E-1,2.553416602E-2,2.114239454E0,1.267109066E-1
5.448494370E-1,-4.652698636E-1,1.302591562E0,-1.349139493E-2
5.648494370E-1,-2.184454054E-1,-1.860171854E-1,-3.105638921E-1
5.848494370E-1,-1.027998924E-1,-1.557880878E0,-7.360576987E-1
6.048494370E-1,-1.856855750E-1,-2.447160959E0,-4.131368995E-1
6.248494370E-1,-1.711644381E-1,-1.824305415E0,5.523443222E-1
6.448494370E-1,-5.366189480E-1,-6.659478545E-1,8.020486236E-1
6.648494370E-1,-9.616414905E-1,-8.706051111E-1,7.513467669E-1
6.848494370E-1,-9.677675962E-1,-1.756412029E0,3.136007488E-1
7.048494370E-1,-4.141142666E-1,-9.843657017E-1,-3.764675185E-2
7.248494370E-1,8.103563637E-2,2.202780098E-1,-1.167974323E-1
7.448510000E-1,-2.507340014E-1,5.522919893E-1,-2.251998335E-1
7.668494370E-1,-7.891855240E-1,3.856304884E-1,-4.357912540E-1
7.868494370E-1,-5.950700045E-1,-1.179458618E0,-7.012034655E-1
8.068494370E-1,-7.634069771E-2,-1.873069882E0,-8.402712941E-1
8.268494370E-1,4.726177156E-1,-4.012162983E-1,-1.215115666E0
8.468494370E-1,7.066838145E-1,6.892654300E-1,-1.994527340E0
8.668494370E-1,1.036987424E0,1.452113986E0,-2.224299908E0
8.868494370E-1,2.338217646E-1,-1.991106510E0,-1.614028096E0
9.068494370E-1,-3.413340449E-1,-1.447436452E0,-9.698445797E-1
9.268494370E-1,-1.167311072E0,1.166822433E0,-3.849847317E-1
9.468494370E-1,-1.948171377E0,2.066295385E0,8.223991096E-2
9.668494370E-1,-2.596980095E0,1.317008018E0,1.768193096E-1
9.868494370E-1,-3.023608446E0,1.317828298E0,7.618362457E-2
1.008849437E0,-3.040555477E0,9.423032403E-1,1.276533753E-1
1.028849437E0,-1.968050718E0,5.542991161E-1,3.119252324E-1
1.048849437E0,-1.799608916E-1,6.663318276E-1,3.319790661E-1
1.068849437E0,1.504403949E0,1.016793966E0,3.338465691E-1
1.088849437E0,2.632741928E0,5.544911027E-1,2.007303238E-1
1.108849437E0,3.268460512E0,1.363625675E-1,-1.467123777E-1
1.128849437E0,3.521184206E0,8.914094567E-1,-5.415931344E-1
1.148849437E0,3.460883141E0,1.235867620E0,-7.185520530E-1
1.168849437E0,2.435554504E0,-8.325744271E-1,-7.515387982E-2
1.188849437E0,1.534423709E0,3.717551380E-2,4.355992675E-1
1.208849437E0,7.789928317E-1,7.789928317E-1,6.478138566E-1
