"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.205702400E1,1.187751780E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
4.830395830E-1,3.205702400E1,1.187751780E2,0.000000000E0,0.000000000E0,0.000000000E0,5.000000000E1,0.000000000E0
4.049819270E0,3.205692697E1,1.187752063E2,5.454583434E1,7.783877850E-1,1.774848175E2,2.541443825E1,2.541443825E1
5.047734895E0,3.205692148E1,1.187752144E2,3.555724653E1,9.725527763E-1,1.741868591E2,4.699999809E0,4.699999809E0
6.050968228E0,3.205691131E1,1.187752216E2,3.210904220E1,9.968478680E-1,1.661398315E2,4.699999809E0,4.699999809E0
7.048876041E0,3.205690503E1,1.187752280E2,3.016799618E1,1.054405332E0,1.815328369E2,3.437886238E0,3.437886238E0
8.063770832E0,3.205689770E1,1.187752309E2,2.927522560E1,9.668155909E-1,1.750282745E2,4.699999809E0,4.699999809E0
9.051927603E0,3.205689068E1,1.187752323E2,2.886239132E1,9.480857849E-1,1.825195160E2,4.699999809E0,4.699999809E0
1.004796406E1,3.205688428E1,1.187752311E2,2.833413556E1,1.135994673E0,1.827510986E2,4.699999809E0,4.699999809E0
1.105134271E1,3.205687634E1,1.187752273E2,2.791600295E1,1.073349595E0,1.705397491E2,4.699999809E0,4.699999809E0
1.206479635E1,3.205686747E1,1.187752240E2,2.751786725E1,1.094416261E0,1.689498749E2,4.699999809E0,4.699999809E0
1.305144427E1,3.205685920E1,1.187752211E2,2.716740805E1,1.148682714E0,1.693692169E2,4.699999809E0,4.699999809E0
1.405398021E1,3.205685284E1,1.187752158E2,2.650820382E1,1.252523184E0,1.720129852E2,4.699999809E0,4.699999809E0
1.506057083E1,3.205684374E1,1.187752148E2,2.604793222E1,1.324648261E0,1.772340088E2,4.699999809E0,4.699999809E0
1.605762760E1,3.205683540E1,1.187752143E2,2.534024895E1,1.024767995E0,1.711390381E2,4.699999809E0,4.699999809E0
1.705297916E1,3.205682780E1,1.187752125E2,2.512080951E1,1.174759150E0,1.752407227E2,5.691146851E0,5.691146851E0
1.805719323E1,3.205682028E1,1.187752120E2,2.465628173E1,9.350445271E-1,1.813353119E2,4.699999809E0,4.699999809E0
1.905036979E1,3.205681027E1,1.187752117E2,2.417808220E1,1.002249241E0,1.737727509E2,4.699999809E0,4.699999809E0
2.005014010E1,3.205679773E1,1.187752165E2,2.372658671E1,1.046921492E0,1.757949524E2,4.699999809E0,4.699999809E0
2.105164114E1,3.205678781E1,1.187752184E2,2.363535929E1,9.695121646E-1,1.765017242E2,4.699999809E0,4.699999809E0
2.205245833E1,3.205677349E1,1.187752223E2,2.220786089E1,1.219614506E0,1.691716003E2,4.699999809E0,4.699999809E0
2.305481562E1,3.205675774E1,1.187752255E2,2.035171345E1,1.454322577E0,1.677370911E2,4.699999809E0,4.699999809E0
2.405350052E1,3.205673875E1,1.187752267E2,2.032772154E1,1.440965414E0,1.632748260E2,4.699999809E0,4.699999809E0
2.505217343E1,3.205671046E1,1.187752325E2,2.228010199E1,1.298661470E0,1.718960419E2,1.981046915E0,1.981046915E0
2.606291510E1,3.205669261E1,1.187752340E2,2.440055641E1,1.375815749E0,1.740321350E2,4.419120312E0,4.419120312E0
2.705989635E1,3.205667673E1,1.187752351E2,2.514307471E1,1.282920122E0,1.741168213E2,4.699999809E0,4.699999809E0
2.805214791E1,3.205665994E1,1.187752376E2,2.612486700E1,1.444042921E0,1.732292328E2,4.699999809E0,4.699999809E0
2.905425104E1,3.205664249E1,1.187752383E2,2.760899885E1,1.190023184E0,1.670663147E2,4.699999809E0,4.699999809E0
3.005772291E1,3.205662946E1,1.187752394E2,2.778955445E1,1.177896976E0,1.668055878E2,4.699999809E0,4.699999809E0
3.105753229E1,3.205661685E1,1.187752399E2,2.712464395E1,1.187701106E0,1.746009827E2,4.699999809E0,4.699999809E0
