"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.422539949E0,4.758618355E0,7.767339230E0
2.177635400E-2,-3.278811216E0,4.466369629E0,8.950705528E0
4.216739500E-2,-3.657296896E0,4.193284988E0,8.648875237E0
6.246328100E-2,-4.260957241E0,4.337013721E0,7.992514133E0
8.256119800E-2,-4.045364380E0,4.394505501E0,8.193734169E0
1.026591140E-1,-3.508777142E0,3.896245956E0,8.759067535E0
1.227570310E-1,-2.449975729E0,3.695025682E0,9.439383507E0
1.428549480E-1,-2.133772612E0,3.560878754E0,8.826140404E0
1.629528640E-1,-1.065389037E0,5.036493778E0,8.447654724E0
1.830507810E-1,4.054347575E-1,4.092675209E0,9.118389130E0
2.031486980E-1,1.282179832E0,2.339184761E0,1.011490822E1
2.232466140E-1,2.403263807E0,3.748923838E-1,1.070419598E1
2.433449480E-1,1.037841082E0,-7.545757294E-2,1.227563000E1
2.634433850E-1,-2.652992606E-1,8.156604171E-1,1.132702065E1
2.835418230E-1,3.653104603E-2,1.093535900E0,9.137553215E0
3.036401040E-1,8.270389438E-1,1.112699747E0,8.423700333E0
3.237380200E-1,1.162405968E0,1.113897488E-1,1.019156361E1
3.438359370E-1,2.039151192E0,1.874462008E0,1.343983269E1
3.639338540E-1,3.538720608E0,7.629598975E-1,1.080001545E1
3.840317700E-1,2.221207380E0,4.371748269E-1,6.497735500E0
4.041296870E-1,3.236890316E0,-6.839091182E-1,4.269940376E0
4.242276040E-1,1.119287372E0,7.390051484E-1,6.531272411E0
4.443255200E-1,-1.247445464E0,1.793015718E0,1.231874847E1
4.644234370E-1,1.732529879E0,-8.228468895E-1,1.412973022E1
4.845218230E-1,9.084852338E-1,-1.364225030E0,1.372729015E1
5.046202600E-1,-7.348130345E-1,-1.215705395E0,1.265890598E1
5.247186980E-1,-1.137852296E-2,-3.820788264E-1,1.231874847E1
5.448169270E-1,1.837930918E0,5.389826745E-2,1.681745720E1
5.649148430E-1,-3.275817037E-1,1.361829519E0,1.186360741E1
5.850127600E-1,-1.352846503E0,1.357038617E0,1.049339390E1
6.051106770E-1,-3.317138910E0,1.491185427E0,9.084852219E0
6.252085930E-1,-3.551895857E0,2.219410896E0,9.223790169E0
6.453065100E-1,-1.673840642E0,2.411049128E0,9.693304062E0
6.654044270E-1,-5.383837819E-1,2.559568882E0,1.039757442E1
6.855023430E-1,9.995134473E-1,3.982483149E0,8.830931664E0
7.056002600E-1,8.078751564E-1,4.250776768E0,8.610548019E0
7.256986980E-1,-1.098925829E0,2.492495537E0,1.029696465E1
7.457971350E-1,4.341804981E-1,1.366620541E0,1.783793068E1
7.658955730E-1,2.561365366E0,1.673241735E0,1.845117378E1
7.859937500E-1,3.112325430E0,1.994235873E0,1.382310867E1
8.060916660E-1,2.815286160E0,2.693715572E0,9.999925613E0
