"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.754161400E-2,-8.552355766E-1,-1.135606766E-1,-7.528877258E-2
9.763953100E-2,-4.392116070E-1,-3.037428856E-1,3.456659317E-1
1.177374480E-1,-5.825090408E-2,-5.906584263E-1,5.730466843E-1
1.378353640E-1,7.749605179E-1,1.026487350E-2,4.165077209E-1
1.579332810E-1,6.784191132E-1,6.259644032E-1,-7.495260239E-1
1.780311980E-1,1.411819339E0,9.742679596E-1,-1.961889267E-1
1.981291140E-1,1.597293139E0,-5.691211224E-1,3.274850845E-1
2.182270310E-1,2.522482634E0,-2.159280062E0,1.003487587E0
2.383252600E-1,1.316271782E0,-2.378525019E0,2.191582680E0
2.584236980E-1,-7.801933289E-1,-1.468976974E0,1.929666519E0
2.785221350E-1,-8.374445438E-1,-4.430088997E-1,-4.890727997E-1
2.986205200E-1,-1.987228394E-1,-3.010621071E-1,-1.726605415E0
3.187184370E-1,-2.144558430E-1,-1.375566721E0,-1.225979805E0
3.388163540E-1,2.337742448E-1,1.213234901E0,2.953989029E0
3.589142700E-1,1.975048900E0,1.121734619E0,1.850236893E0
3.790121870E-1,1.774805188E0,-2.168408632E-1,-2.372243404E0
3.991101040E-1,1.225797296E0,-6.039953232E-1,-5.144989014E0
4.192080200E-1,1.103211999E0,-1.392210245E0,-4.996241093E0
4.393059370E-1,-3.392679214E0,1.388350487E0,1.300717354E0
4.594038540E-1,-5.536597967E-1,-9.475097656E-1,4.145231247E0
4.795021350E-1,-8.556067944E-1,-2.128724098E0,4.119245529E0
4.996005730E-1,-2.522334814E0,-1.937600732E0,3.148869514E0
5.196990100E-1,-2.513046741E0,-1.601150274E0,2.356525421E0
5.397973430E-1,-1.700997949E0,-8.366658688E-1,2.084094048E0
5.598952600E-1,-6.208781004E-1,-2.269679904E-1,1.020348549E0
5.799931770E-1,-1.955178618E0,-1.066271067E-1,1.114829063E0
6.000910930E-1,-2.979130983E0,-5.408817530E-1,-9.837245941E-1
6.201890100E-1,-4.483852863E0,1.355273724E-1,-1.000720978E0
6.402869270E-1,-2.874614477E0,-1.352250576E-1,-5.665950775E-1
6.603848430E-1,-1.743515491E0,-1.077697277E-1,4.297065735E-1
6.804827600E-1,-1.090611219E0,4.288427830E-1,8.839607239E-3
7.005806770E-1,-1.320241690E-1,1.090052843E0,-1.382451057E0
7.206790100E-1,-2.389023542E0,1.251511574E-1,-4.067411423E-1
7.407774480E-1,-2.943881989E0,-1.101437330E0,5.925295830E0
7.608758850E-1,-3.358504772E-1,-2.156588554E0,9.180783272E0
7.809741660E-1,2.834889889E-1,-9.311666489E-1,5.840436935E0
8.010720830E-1,-7.717530727E-1,-5.220124722E-1,1.382351875E0
8.211700000E-1,-1.535600185E0,-1.093914032E0,-5.769052505E-1
8.412679160E-1,-2.401671648E0,-1.642081261E0,-2.257899284E0
8.613658330E-1,-3.883163691E0,-2.046617031E0,-2.924619198E0
8.814637500E-1,-3.909697533E0,-2.418733597E0,-2.822841167E0
9.015616660E-1,-3.898115873E0,-2.645821095E0,-3.212146759E0
9.216595830E-1,-4.501037121E0,-2.896557331E0,-3.205393791E0
9.417575000E-1,-3.694907188E0,-3.497134447E0,-2.811779022E0
9.618558850E-1,-3.666499615E0,-4.516756058E0,-4.850800037E0
9.819543230E-1,-5.174817085E0,-5.917720795E0,-6.291494370E0
1.002052760E0,-4.523344040E0,-7.231757164E0,-6.608540535E0
1.022150989E0,-8.169453621E0,-7.617645264E0,-4.806072235E0
1.042248906E0,-7.159417152E0,-8.003705025E0,-5.370339394E0
1.062346823E0,-3.319294453E0,-6.939837456E0,-8.482172012E0
1.082444739E0,-2.018651009E0,-5.836982727E0,-7.912663460E0
1.102542656E0,-1.137565613E0,-5.743273735E0,-3.581064224E0
1.122637187E0,-1.946934700E0,-7.695646286E0,-2.412870407E0
1.142705937E0,-2.471108437E0,-9.255556107E0,-1.628766656E0
1.162832760E0,-3.111568451E0,-1.048965263E1,-2.196836710E0
1.182935520E0,-8.003520966E-2,-1.165370274E1,-1.317175150E0
1.203033437E0,7.052894115E0,-1.270053673E1,-1.624679565E-1
1.223131354E0,1.068199348E1,-1.168228340E1,-1.555630207E0
1.243229270E0,1.166800690E1,-1.127571964E1,-1.881951332E0
1.263327187E0,1.149504948E1,-1.106546402E1,-2.204072475E-1
1.283425104E0,1.319645882E1,-8.716158867E0,2.361328840E0
1.303523020E0,1.633453751E1,-6.474558353E0,4.076284409E0
1.323620937E0,1.709491539E1,-2.992129326E0,4.482460022E0
1.343719323E0,1.433011341E1,9.824447632E-1,6.019821167E0
1.363817760E0,1.133823109E1,3.675034046E0,5.680328369E0
1.383916198E0,9.325226784E0,4.702998161E0,3.741741896E0
1.404014427E0,5.937928677E0,4.331047058E0,9.708071947E-1
1.424112343E0,2.091940880E0,3.857367039E0,-5.148055553E-1
1.444210260E0,-1.983543873E0,3.223443985E0,-4.625222683E-1
1.464308177E0,-4.414824486E0,4.056839466E0,-3.812079430E-1
1.484406093E0,-4.903925896E0,4.307320118E0,9.466991425E-1
1.504504010E0,-4.172346592E0,3.926944971E0,1.765937448E0
1.524601927E0,-2.883991718E0,3.368093014E0,2.328708649E0
1.544699843E0,-2.440909386E0,2.408422470E0,2.535268068E0
1.564798073E0,-1.436957359E0,2.657634735E0,1.890102029E0
1.584896510E0,8.729195595E-1,2.376136780E0,4.108204842E-1
1.604994948E0,3.756614685E0,2.202101707E0,-5.779294968E-1
1.625092135E0,5.747564793E0,1.628096581E0,-2.312131405E0
1.645186562E0,7.341294765E0,2.236717224E0,-4.294149399E0
1.665289479E0,1.027380371E1,3.135281563E0,-5.641403198E0
1.685387395E0,1.158862972E1,4.024612427E0,-5.717226028E0
1.705485312E0,1.208261108E1,3.920099258E0,-4.824750900E0
1.725583229E0,1.155347633E1,2.675473690E0,-2.820839405E0
1.745681145E0,1.000352573E1,1.255258560E0,-1.076719165E0
1.765779062E0,7.476039886E0,9.088716507E-1,4.053996801E-1
1.785876979E0,5.395368576E0,1.383621216E0,1.079172969E0
1.805974948E0,4.228920460E0,8.147006035E-1,6.485825777E-1
1.826073385E0,3.682516098E0,-9.976530075E-2,2.223746777E-1
1.846169114E0,2.842175961E0,-9.626932144E-1,1.669827700E-1
1.866265208E0,1.455490112E0,-6.312055588E-1,8.727134466E-1
1.886368541E0,1.606911182E0,1.065158844E-2,1.615412354E0
1.906466458E0,2.302760124E0,-5.391125679E-1,1.956504822E0
1.926564375E0,1.300146103E0,8.491992950E-3,2.235783815E0
1.946662291E0,1.303190231E0,-4.031615257E-1,2.028254271E0
1.966760208E0,8.973760605E-1,-1.316650867E0,1.898371100E0
1.986858125E0,1.226634979E-1,-1.913284779E0,2.210941076E0
