"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.451989400E-2,4.267500305E1,9.150000572E0,-4.057500076E1
8.451989400E-2,4.290000153E1,8.475000381E0,-4.080000305E1
1.045198940E-1,4.275000000E1,8.175000191E0,-4.020000076E1
1.245198940E-1,4.320000076E1,7.575000286E0,-4.072500229E1
1.445198940E-1,4.297500229E1,7.275000095E0,-4.072500229E1
1.645198940E-1,4.335000229E1,6.825000286E0,-4.072500229E1
1.845198940E-1,4.350000000E1,6.450000286E0,-4.102500153E1
2.045198940E-1,4.425000000E1,6.375000477E0,-4.102500153E1
2.245198940E-1,4.365000153E1,6.075000286E0,-4.065000153E1
2.445198940E-1,4.432500076E1,5.850000381E0,-4.072500229E1
2.645198940E-1,4.477500153E1,6.000000000E0,-4.020000076E1
2.845198940E-1,4.597500229E1,5.700000286E0,-4.080000305E1
3.045198940E-1,4.597500229E1,5.175000191E0,-3.960000229E1
3.245198940E-1,4.605000305E1,4.875000000E0,-4.005000305E1
3.445198940E-1,4.672500229E1,4.125000000E0,-3.967500305E1
3.645198940E-1,4.687500000E1,4.350000381E0,-4.020000076E1
3.845198940E-1,4.740000153E1,3.675000191E0,-3.990000153E1
4.045198940E-1,4.710000229E1,3.675000191E0,-4.020000076E1
4.245198940E-1,4.762500000E1,3.000000000E0,-4.005000305E1
4.445198940E-1,4.762500000E1,2.850000143E0,-4.005000305E1
4.645198940E-1,4.762500000E1,2.775000095E0,-4.050000000E1
4.845198940E-1,4.800000000E1,2.400000095E0,-4.057500076E1
5.045198940E-1,4.762500000E1,2.175000191E0,-4.102500153E1
5.245198940E-1,4.725000000E1,2.475000143E0,-4.042500305E1
5.445198940E-1,4.717500305E1,2.100000143E0,-4.155000305E1
5.645198940E-1,4.695000076E1,2.325000048E0,-4.095000076E1
5.845198940E-1,4.717500305E1,2.325000048E0,-4.125000000E1
6.045198940E-1,4.650000000E1,2.325000048E0,-4.102500153E1
6.245198940E-1,4.642500305E1,2.850000143E0,-4.170000076E1
6.445198940E-1,4.650000000E1,2.775000095E0,-4.140000153E1
6.645198940E-1,4.680000305E1,3.075000048E0,-4.207500076E1
6.845198940E-1,4.575000000E1,3.150000095E0,-4.185000229E1
7.045198940E-1,4.582500076E1,3.525000095E0,-4.192500305E1
7.245198940E-1,4.537500000E1,3.750000238E0,-4.177500153E1
7.445198940E-1,4.500000000E1,4.125000000E0,-4.125000000E1
7.645198940E-1,4.545000076E1,4.725000381E0,-4.185000229E1
7.845198940E-1,4.507500076E1,4.575000286E0,-4.162500000E1
8.045198940E-1,4.537500000E1,4.575000286E0,-4.200000000E1
8.245198940E-1,4.485000229E1,4.650000095E0,-4.087500000E1
8.445198940E-1,4.477500153E1,5.100000381E0,-4.102500153E1
8.645198940E-1,4.440000153E1,5.100000381E0,-4.050000000E1
8.845198940E-1,4.477500153E1,5.025000095E0,-4.132500076E1
9.045198940E-1,4.492500305E1,5.325000286E0,-4.147500229E1
9.245198940E-1,4.447500229E1,5.325000286E0,-4.132500076E1
9.445198940E-1,4.462500000E1,5.325000286E0,-4.125000000E1
9.645198940E-1,4.395000076E1,5.775000095E0,-4.147500229E1
9.845198940E-1,4.432500076E1,5.775000095E0,-4.155000305E1
1.004519894E0,4.402500153E1,5.475000381E0,-4.177500153E1
1.024519894E0,4.387500000E1,5.400000095E0,-4.200000000E1
1.044519894E0,4.365000153E1,5.550000191E0,-4.237500000E1
1.064519894E0,4.260000229E1,4.650000095E0,-4.290000153E1
1.084519894E0,4.305000305E1,4.950000286E0,-4.290000153E1
1.104519894E0,4.230000305E1,4.350000381E0,-4.372500229E1
1.124519894E0,4.237500000E1,5.325000286E0,-4.372500229E1
1.144519894E0,4.230000305E1,4.650000095E0,-4.387500000E1
1.164519894E0,4.290000153E1,5.175000191E0,-4.312500000E1
1.184519894E0,4.275000000E1,4.725000381E0,-4.327500153E1
1.204519894E0,4.267500305E1,5.325000286E0,-4.342500305E1
1.224519894E0,4.200000000E1,5.175000191E0,-4.387500000E1
1.244519894E0,4.155000305E1,4.800000191E0,-4.395000076E1
1.264519894E0,4.170000076E1,4.725000381E0,-4.432500076E1
1.284519894E0,4.192500305E1,4.950000286E0,-4.455000305E1
1.304519894E0,4.132500076E1,5.025000095E0,-4.477500153E1
1.324519894E0,4.095000076E1,5.175000191E0,-4.440000153E1
1.344519894E0,4.147500229E1,5.475000381E0,-4.440000153E1
1.364519894E0,4.095000076E1,6.150000095E0,-4.530000305E1
1.384519894E0,4.050000000E1,6.000000000E0,-4.365000153E1
1.404519894E0,4.125000000E1,6.375000477E0,-4.410000229E1
1.424519894E0,4.087500000E1,6.525000095E0,-4.372500229E1
1.444519894E0,4.110000229E1,7.575000286E0,-4.305000305E1
1.464519894E0,4.185000229E1,7.650000095E0,-4.230000305E1
1.484519894E0,4.185000229E1,8.100000381E0,-4.260000229E1
1.504519894E0,4.207500076E1,8.775000572E0,-4.200000000E1
1.524519894E0,4.200000000E1,8.550000191E0,-4.207500076E1
1.544519894E0,4.200000000E1,8.925000191E0,-4.185000229E1
1.564519894E0,4.185000229E1,9.000000000E0,-4.155000305E1
1.584519894E0,4.170000076E1,9.300000191E0,-4.245000076E1
1.604519894E0,4.177500153E1,9.450000763E0,-4.132500076E1
1.624519894E0,4.237500000E1,9.900000572E0,-4.117500305E1
1.644519894E0,4.290000153E1,1.035000038E1,-3.997500229E1
1.664519894E0,4.440000153E1,1.005000019E1,-3.952500153E1
1.684519894E0,4.402500153E1,9.675000191E0,-3.915000153E1
1.704519894E0,4.440000153E1,9.300000191E0,-4.042500305E1
1.724519894E0,4.410000229E1,8.850000381E0,-3.990000153E1
1.744519894E0,4.380000305E1,7.575000286E0,-4.132500076E1
1.764519894E0,4.417500305E1,6.675000191E0,-4.140000153E1
1.784519894E0,4.477500153E1,6.300000191E0,-4.222500229E1
1.804519894E0,4.470000076E1,5.400000095E0,-4.245000076E1
1.824519894E0,4.462500000E1,5.625000000E0,-4.230000305E1
1.844519894E0,4.552500153E1,5.175000191E0,-4.177500153E1
1.864519894E0,4.402500153E1,5.625000000E0,-4.275000000E1
1.884519894E0,4.440000153E1,5.250000000E0,-4.275000000E1
1.904519894E0,4.462500000E1,5.625000000E0,-4.215000153E1
1.924519894E0,4.500000000E1,6.000000000E0,-4.222500229E1
1.944519894E0,4.485000229E1,5.775000095E0,-4.200000000E1
1.964519894E0,4.515000153E1,5.400000095E0,-4.275000000E1
1.984519894E0,4.455000305E1,5.775000095E0,-4.230000305E1
2.004519894E0,4.492500305E1,5.550000191E0,-4.350000000E1
2.024519894E0,4.537500000E1,5.100000381E0,-4.252500153E1
2.044519894E0,4.545000076E1,5.250000000E0,-4.320000076E1
2.064519894E0,4.470000076E1,4.875000000E0,-4.297500229E1
2.084519894E0,4.462500000E1,5.175000191E0,-4.327500153E1
2.104519894E0,4.440000153E1,4.575000286E0,-4.365000153E1
2.124519894E0,4.395000076E1,3.975000143E0,-4.357500076E1
2.144519894E0,4.425000000E1,3.900000095E0,-4.417500305E1
2.164519894E0,4.417500305E1,3.375000238E0,-4.380000305E1
2.184519894E0,4.417500305E1,3.225000143E0,-4.432500076E1
2.204519894E0,4.357500076E1,3.675000191E0,-4.500000000E1
2.224519894E0,4.297500229E1,3.450000048E0,-4.567500305E1
2.244519894E0,4.222500229E1,3.975000143E0,-4.567500305E1
2.264519894E0,4.132500076E1,3.525000095E0,-4.657500076E1
2.284519894E0,4.140000153E1,3.825000048E0,-4.627500153E1
2.304519894E0,4.072500229E1,2.925000191E0,-4.755000305E1
2.324519894E0,3.997500229E1,3.075000048E0,-4.732500076E1
2.344519894E0,3.975000000E1,3.225000143E0,-4.845000076E1
2.364519894E0,3.967500305E1,2.625000000E0,-4.740000153E1
2.384519894E0,3.922500229E1,2.850000143E0,-4.875000381E1
2.404519894E0,3.885000229E1,2.400000095E0,-4.822500229E1
2.424519894E0,3.877500153E1,2.625000000E0,-4.927500153E1
2.444519894E0,3.900000000E1,2.625000000E0,-4.845000076E1
