"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.451989400E-2,-6.184828654E-2,-1.291942000E-1,6.403206587E-1
8.451989400E-2,1.760767251E-1,-2.496838123E-1,8.612946272E-1
1.045198940E-1,2.695363462E-1,-2.012741715E-1,7.939487100E-1
1.245198940E-1,2.345653474E-1,-1.566823274E-1,6.656708121E-1
1.445198940E-1,1.308740228E-1,-3.756710514E-2,5.801522136E-1
1.645198940E-1,-4.474456236E-2,6.994201243E-2,5.720584393E-1
1.845198940E-1,-2.422009408E-1,1.887518018E-1,5.890094638E-1
2.045198940E-1,-3.855973184E-1,2.119639963E-1,5.859552622E-1
2.245198940E-1,-4.017847776E-1,1.577513069E-1,6.325323582E-1
2.445198940E-1,-3.118375242E-1,1.342336833E-1,7.237012982E-1
2.645198940E-1,-1.812689304E-1,1.267508119E-1,7.953231335E-1
2.845198940E-1,-1.256818175E-1,1.090362370E-1,7.803573608E-1
3.045198940E-1,-1.496575773E-1,6.337540597E-2,7.160657048E-1
3.245198940E-1,-1.653869003E-1,2.519745007E-2,6.018372774E-1
3.445198940E-1,-1.537808031E-1,-4.703523964E-2,5.320479870E-1
3.645198940E-1,-1.139230132E-1,-8.154810965E-2,5.598415136E-1
3.845198940E-1,-7.971556485E-2,-5.650337040E-2,6.131379604E-1
4.045198940E-1,-2.076880634E-2,-5.803048983E-2,6.430694461E-1
4.245198940E-1,2.031067200E-2,-9.132166207E-2,6.197045445E-1
4.445198940E-1,-2.031067200E-2,-1.411057115E-1,5.322006941E-1
4.645198940E-1,-1.183516532E-1,-2.460187376E-1,4.526378214E-1
4.845198940E-1,-1.846285909E-1,-3.591781855E-1,4.129327536E-1
5.045198940E-1,-2.322746664E-1,-3.636068404E-1,3.474193811E-1
5.245198940E-1,-2.605263591E-1,-3.116848171E-1,2.533488870E-1
5.445198940E-1,-2.738122940E-1,-2.892361879E-1,1.699682474E-1
5.645198940E-1,-2.939702570E-1,-3.352024257E-1,9.987352788E-2
5.845198940E-1,-3.141281903E-1,-3.872771561E-1,6.642963737E-2
6.045198940E-1,-3.355078697E-1,-3.626905680E-1,4.581354558E-2
6.245198940E-1,-3.316900730E-1,-3.432961702E-1,5.971032009E-2
6.445198940E-1,-3.523061574E-1,-3.142809272E-1,8.658760041E-2
6.645198940E-1,-3.749074936E-1,-3.052709103E-1,8.994726092E-2
6.845198940E-1,-4.265241027E-1,-2.689255178E-1,7.559234649E-2
7.045198940E-1,-4.588989913E-1,-3.489464819E-1,7.330167294E-2
7.245198940E-1,-4.715740979E-1,-3.666610718E-1,6.520794332E-2
7.445198940E-1,-4.885250926E-1,-3.396310806E-1,1.036913246E-1
7.645198940E-1,-4.451549351E-1,-2.269297540E-1,1.624853760E-1
7.845198940E-1,-3.535278440E-1,-2.412846684E-2,1.844758689E-1
8.045198940E-1,-2.721324563E-1,1.374406274E-3,1.840177327E-1
8.245198940E-1,-2.223484069E-1,-5.360184610E-2,1.175880954E-1
8.445198940E-1,-1.499630064E-1,-1.078145429E-1,-4.581354442E-4
8.645198940E-1,-1.246128380E-1,-1.001789495E-1,-8.307522535E-2
8.845198940E-1,-1.661504507E-1,-8.933641016E-2,-6.398624927E-2
9.045198940E-1,-1.482831687E-1,-2.377723008E-1,-1.313321572E-2
9.245198940E-1,-1.276670843E-1,-2.880144715E-1,5.146388337E-2
9.445198940E-1,-1.475196183E-1,-1.933331639E-1,1.418692768E-1
9.645198940E-1,-1.481304616E-1,-9.819369763E-2,1.559187621E-1
9.845198940E-1,4.825693369E-2,-1.484358907E-1,4.657710344E-2
1.004519894E0,3.674246371E-1,-2.786990702E-1,-1.728697717E-1
1.024519894E0,5.896202922E-1,-3.646758199E-1,-3.788780272E-1
1.044519894E0,6.429167390E-1,-3.492519259E-1,-4.686725736E-1
1.064519894E0,5.638120174E-1,-2.843494117E-1,-4.807367921E-1
1.084519894E0,4.366030693E-1,-6.658235192E-2,-4.633276463E-1
1.104519894E0,3.246653080E-1,1.634016484E-1,-4.039227366E-1
1.124519894E0,2.119639963E-1,2.880144715E-1,-3.545968235E-1
1.144519894E0,5.283828825E-2,3.274141252E-1,-3.078670204E-1
1.164519894E0,-4.230117425E-2,1.809635013E-1,-2.623589039E-1
1.184519894E0,5.039489828E-3,-1.160609815E-2,-2.460187376E-1
1.204519894E0,1.788255423E-1,-1.464506239E-1,-2.699944973E-1
1.224519894E0,3.272614181E-1,-1.585148573E-1,-3.235963285E-1
1.244519894E0,3.168770075E-1,-8.246438205E-2,-3.752129376E-1
