"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.210035400E1,1.189242430E2,0.000000000E0,0.000000000E0,0.000000000E0,6.758356476E1,0.000000000E0
5.541832290E-1,3.210022800E1,1.189238695E2,1.738448337E1,5.400000215E-1,3.093999939E2,4.593118191E0,4.954851151E0
1.481769740E0,3.210023906E1,1.189238722E2,1.751150842E1,7.599999905E-1,3.283999939E2,4.115388870E0,4.180798531E0
2.480573646E0,3.210024569E1,1.189238655E2,1.625263165E1,9.599999785E-1,3.196000061E2,3.790092468E0,3.319171429E0
3.480548593E0,3.210025053E1,1.189238510E2,1.467096292E1,1.080000043E0,3.167999878E2,3.790092468E0,2.788892984E0
4.480391926E0,3.210025887E1,1.189238461E2,1.442551080E1,1.090000033E0,3.240000000E2,3.790092468E0,2.500000000E0
5.480325259E0,3.210026675E1,1.189238408E2,1.395490074E1,1.090000033E0,3.347000122E2,3.790092468E0,2.500000000E0
6.480092706E0,3.210027469E1,1.189238383E2,1.334115400E1,1.080000043E0,3.440000000E2,3.790092468E0,2.500000000E0
7.480739164E0,3.210028192E1,1.189238362E2,1.286662573E1,1.049999952E0,3.457000122E2,3.790092468E0,2.500000000E0
8.480447237E0,3.210028970E1,1.189238342E2,1.281934407E1,1.110000014E0,3.477000122E2,3.790092468E0,2.500000000E0
9.480117914E0,3.210029736E1,1.189238302E2,1.231601432E1,1.059999943E0,3.445000000E2,3.790092468E0,2.500000000E0
1.048046994E1,3.210030487E1,1.189238240E2,1.175592923E1,1.100000024E0,3.341000061E2,3.790092468E0,2.500000000E0
1.147994557E1,3.210031106E1,1.189238155E2,1.155610908E1,1.090000033E0,3.282999878E2,3.790092468E0,2.500000000E0
1.247982880E1,3.210031733E1,1.189238064E2,1.146197366E1,1.100000024E0,3.246000061E2,3.790092468E0,2.500000000E0
1.348007250E1,3.210032419E1,1.189237970E2,1.109952986E1,1.110000014E0,3.226000061E2,3.790092468E0,2.500000000E0
1.448062609E1,3.210033142E1,1.189237875E2,1.103695251E1,1.120000005E0,3.228999939E2,3.790092468E0,2.500000000E0
1.547991474E1,3.210033813E1,1.189237787E2,1.101618124E1,1.169999957E0,3.301000061E2,3.790092468E0,2.500000000E0
1.647994515E1,3.210034376E1,1.189237695E2,1.087843521E1,1.100000024E0,3.222000122E2,3.790092468E0,2.500000000E0
1.748075145E1,3.210035227E1,1.189237639E2,1.092116330E1,1.159999967E0,3.337999878E2,3.790092468E0,2.500000000E0
1.848072255E1,3.210036107E1,1.189237584E2,1.100701309E1,1.129999995E0,3.358999939E2,3.790092468E0,2.500000000E0
1.948077692E1,3.210036858E1,1.189237516E2,1.118014514E1,1.149999976E0,3.291000061E2,3.790092468E0,2.500000000E0
2.048011775E1,3.210037588E1,1.189237447E2,1.123978242E1,1.149999976E0,3.298999939E2,3.790092468E0,2.500000000E0
2.148088385E1,3.210038075E1,1.189237356E2,1.141157448E1,1.139999986E0,3.122999878E2,3.790092468E0,2.500000000E0
2.248012697E1,3.210038736E1,1.189237281E2,1.104851344E1,1.129999995E0,3.227999878E2,3.790092468E0,2.500000000E0
2.348013442E1,3.210039303E1,1.189237204E2,1.046029252E1,1.100000024E0,3.222000122E2,3.790092468E0,2.500000000E0
2.448072921E1,3.210039330E1,1.189237081E2,1.091910504E1,1.100000024E0,2.807000122E2,3.790092468E0,2.500000000E0
2.548029817E1,3.210039245E1,1.189236950E2,1.133394221E1,1.110000014E0,2.753999939E2,3.790092468E0,2.500000000E0
2.648078223E1,3.210039275E1,1.189236820E2,1.179348972E1,1.110000014E0,2.793999939E2,3.790092468E0,2.500000000E0
2.748083962E1,3.210039491E1,1.189236708E2,1.179655217E1,1.070000052E0,2.903999939E2,3.790092468E0,2.500000000E0
2.848030947E1,3.210040152E1,1.189236626E2,1.155946998E1,1.169999957E0,3.198999939E2,3.790092468E0,2.500000000E0
2.947990968E1,3.210040909E1,1.189236570E2,1.180544348E1,1.100000024E0,3.293999939E2,3.790092468E0,2.500000000E0
3.048059572E1,3.210041548E1,1.189236488E2,1.168203903E1,1.129999995E0,3.142999878E2,3.790092468E0,2.500000000E0
3.147989676E1,3.210042353E1,1.189236425E2,1.191202450E1,1.110000014E0,3.303999939E2,3.790092468E0,2.500000000E0
3.248003436E1,3.210043232E1,1.189236374E2,1.212915951E1,1.070000052E0,3.293999939E2,3.790092468E0,2.500000000E0
3.348031978E1,3.210044141E1,1.189236296E2,1.219554741E1,1.129999995E0,3.292999878E2,3.790092468E0,2.500000000E0
3.448049968E1,3.210045082E1,1.189236225E2,1.176382527E1,1.080000043E0,3.318999939E2,3.790092468E0,2.500000000E0
3.547992358E1,3.210045972E1,1.189236136E2,1.147926406E1,1.179999948E0,3.230000000E2,3.790092468E0,2.500000000E0
3.648011665E1,3.210046835E1,1.189236059E2,1.131911881E1,1.090000033E0,3.240000000E2,3.790092468E0,2.500000000E0
3.748077572E1,3.210047762E1,1.189235978E2,1.148130255E1,1.129999995E0,3.298999939E2,3.790092468E0,2.500000000E0
3.848088967E1,3.210048545E1,1.189235890E2,1.068987266E1,1.000000000E0,3.132999878E2,3.790092468E0,2.500000000E0
3.948029488E1,3.210049161E1,1.189235787E2,1.028845963E1,1.080000043E0,2.987000122E2,3.790092468E0,2.500000000E0
4.048032405E1,3.210050262E1,1.189235753E2,1.040311485E1,1.129999995E0,3.400000000E2,3.790092468E0,2.500000000E0
4.147997358E1,3.210051291E1,1.189235711E2,1.082874562E1,1.039999962E0,3.351000061E2,3.790092468E0,2.500000000E0
4.248023045E1,3.210052275E1,1.189235663E2,1.151167118E1,1.019999981E0,3.422999878E2,3.790092468E0,2.500000000E0
4.347997915E1,3.210053158E1,1.189235615E2,1.099360649E1,1.019999981E0,3.378999939E2,3.790092468E0,2.500000000E0
4.447990056E1,3.210054072E1,1.189235567E2,1.109767330E1,1.059999943E0,3.350000000E2,3.790092468E0,2.500000000E0
4.548038535E1,3.210054926E1,1.189235515E2,1.056117674E1,1.039999962E0,3.355000000E2,3.790092468E0,2.500000000E0
