"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.633744800E-2,-4.493538141E-1,7.373940945E-2,-4.190464020E-1
9.999088500E-2,-1.197554708E0,1.201545000E-1,-1.599487305E0
1.236442710E-1,-1.704736710E0,6.807949543E-1,-5.654678345E-1
1.472976560E-1,1.818085015E-1,-4.326978326E-1,1.190856934E0
1.709510930E-1,6.594632268E-1,-6.730180979E-2,9.044513702E-1
1.946044790E-1,5.983473361E-2,1.758084893E-1,3.786020279E-1
2.182579160E-1,-8.704271317E-1,5.796973705E-1,3.866195679E-2
2.419113020E-1,-5.264909863E-1,4.765235186E-1,4.875183105E-2
2.655647390E-1,4.513735771E-1,1.001852751E-1,-6.963834763E-1
2.892181250E-1,2.939940393E-1,6.093637943E-1,-7.483968735E-1
3.128715100E-1,1.437547356E-1,3.269637823E-1,1.271858215E-1
3.365249480E-1,-1.081229806E0,1.965457797E-1,4.272499084E-1
3.601783330E-1,-1.420780897E0,-3.559792638E-1,-1.251621246E-1
3.838317710E-1,-1.219375849E0,6.197628379E-2,-8.108425140E-2
4.074851560E-1,-1.091422886E-2,-1.376966536E-1,3.174610138E-1
4.311385930E-1,-2.650194466E-1,-4.604008496E-1,-1.749010086E-1
4.547920310E-1,-1.737156868E0,-7.340279818E-1,-6.507978439E-1
4.784454160E-1,-1.809998274E0,-1.423457146E0,-6.281299591E-1
5.020988540E-1,-1.266890049E0,-1.187117815E0,2.641839981E-1
5.257522390E-1,-5.908395648E-1,-7.481561899E-1,1.923618317E-1
5.494056770E-1,-2.530660629E-1,-2.420991659E-2,-8.534431458E-2
5.730591140E-1,-8.331435919E-2,4.800733030E-1,-5.706310272E-1
5.967125000E-1,1.103073716E0,1.549896479E0,-1.689991951E0
6.203659370E-1,5.058656216E0,1.796462536E0,3.451591492E0
6.440193750E-1,5.564940453E0,5.286884308E0,4.792956352E0
6.676727600E-1,2.929011106E0,2.500842094E0,1.854222298E0
6.913261980E-1,2.626096725E0,9.060214758E-1,-4.379549026E-1
7.149796350E-1,-5.734586716E-2,8.116350174E-1,-1.737582684E0
7.386330730E-1,-1.139675021E0,-4.155768156E-1,-3.785724640E-1
7.622864580E-1,-1.868278861E0,1.324901581E-1,2.957951546E0
7.859398960E-1,4.066873789E-1,8.102822304E-2,-9.432468414E-1
8.095933330E-1,-3.905594349E-2,2.323534489E-1,-1.717594147E0
8.332467710E-1,1.239260316E0,-7.161641121E-1,-2.964364052E0
8.569002080E-1,1.263183832E0,-9.267184734E-1,-6.392307281E-1
8.805536460E-1,7.932888269E-1,-2.579002380E-1,1.336169243E0
9.042070310E-1,-3.195143938E-1,-1.285352230E0,4.709625244E-2
9.278604680E-1,1.025683045E0,-3.130393028E0,-8.173646927E-1
9.515139060E-1,3.327120304E0,-5.186741352E0,2.196339607E0
9.751673430E-1,2.168149710E0,-1.670786619E0,-7.429202080E0
9.988207810E-1,1.964165092E0,-4.316126823E0,-5.845416546E0
1.022474218E0,-1.568474960E1,2.613706589E-1,1.310042572E1
1.046127656E0,-6.704165459E0,2.467397213E0,1.602372169E0
1.069781093E0,1.187505603E0,-4.212903976E-2,-2.329473495E0
1.093434531E0,2.361617088E0,7.752459526E0,2.860052586E0
1.117087968E0,2.702163935E0,6.076392651E0,-1.370523453E0
1.140741458E0,1.250026345E0,1.318952560E0,9.238629341E-1
1.164394896E0,-2.856946707E0,1.833225727E0,-1.586251736E0
1.188048333E0,4.313862801E0,7.729339600E-1,-3.728785515E-1
1.211701771E0,1.718518496E0,3.691868782E-1,-6.505302906E0
1.235355208E0,1.375824451E0,-5.731542110E0,4.215842724E0
1.259008698E0,-2.618147373E0,-9.581686974E0,1.022430897E0
1.282662135E0,-1.274568915E0,-2.571008205E0,-3.309974194E0
1.306315573E0,-6.987202168E-2,2.571046591E0,-2.662071705E0
1.329969062E0,1.104843259E0,4.473558426E0,-1.298984051E0
1.353622500E0,1.155774713E0,1.228229046E0,-4.141898155E-1
1.377275937E0,-6.131725311E-1,-2.517940521E0,8.255209923E-1
1.400929427E0,1.350252628E0,-7.082711697E0,-7.779378891E-1
1.424582864E0,-5.115063190E-1,-2.831995487E0,-1.100187302E-1
1.448236354E0,-2.894679785E0,3.199200153E0,3.251880646E0
1.471889843E0,1.004930496E0,2.814558983E0,-1.692991257E-1
1.495543281E0,1.909247160E0,6.587314606E-1,-5.949449539E-2
1.519196771E0,6.322443485E-1,-8.829150200E-1,-6.791362762E-1
1.542850260E0,-1.921839237E0,-3.741488457E-1,-7.560620308E-1
1.566503698E0,-2.919453621E0,2.469854355E0,6.885604858E-1
1.590157187E0,3.457150459E-1,1.153895855E0,2.208905220E-1
1.613810677E0,1.515465736E0,5.313124180E0,2.861462116E0
1.637464166E0,-6.012783051E-1,6.991905212E0,-4.626633644E0
1.661117604E0,-2.107982635E0,-1.897101402E0,4.527607441E0
1.684771093E0,6.550359726E-2,-1.015087128E1,-4.067594528E0
1.708424583E0,1.484720945E0,-9.914226532E-1,-2.000937462E-1
1.732078073E0,1.652550697E-2,5.890272617E0,2.662638187E0
1.755731562E0,-5.286808014E-1,1.750098705E0,2.290550709E0
1.779385052E0,-6.536154747E-1,-5.466412544E0,-2.539489746E0
1.803038541E0,-4.080527306E0,-1.307117939E0,-1.194340229E0
1.826692083E0,-2.193851471E-1,-1.349584103E0,-6.740674973E-1
1.850345573E0,6.260909081E0,-1.356554985E0,7.566852570E-1
1.873999062E0,2.603418827E0,-9.603481293E-1,-6.363892555E-1
1.897652552E0,-1.892474174E0,1.442906857E0,-1.016266346E0
1.921306041E0,-2.525831938E0,2.581650257E0,3.499317169E-2
1.944959583E0,2.987132072E-1,3.269473314E0,8.051223755E-1
1.968613073E0,6.891667843E-2,4.576378822E0,1.606102467E0
1.992266614E0,1.517276764E0,1.154950619E0,-2.541265488E-1
2.015920104E0,3.643697977E0,-4.567880630E-1,1.081129551E0
2.039573593E0,-1.002801657E-1,-4.055859089E0,-3.303144455E0
2.063227135E0,-9.236154556E-1,1.225904942E0,1.518213749E0
2.086880625E0,-3.812853336E0,7.447096825E0,2.602225780E0
2.110534166E0,4.807858944E0,-3.590067863E0,6.648492813E-1
