"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,1.917249113E-1,1.534995675E0,9.874879837E0
2.130520800E-2,6.011966988E-2,1.427318692E0,1.011446095E1
4.258927100E-2,-2.653042078E-1,1.448854089E0,1.038485050E1
6.387729100E-2,2.662015148E-2,9.987043738E-1,9.956535339E0
8.516536400E-2,-6.340979934E-1,1.228415370E0,8.907880783E0
1.064534370E-1,-1.553540111E0,1.355534077E0,7.859225750E0
1.277415100E-1,-2.053939104E0,1.788634896E0,9.561420441E0
1.490295310E-1,6.969095767E-2,2.925225794E-1,1.070100212E1
1.703176040E-1,3.667000830E-1,6.729813814E-1,1.060768223E1
1.916056770E-1,-7.148557901E-2,8.575277925E-1,1.020060253E1
2.128937500E-1,-9.981061220E-1,1.211665511E0,9.803094864E0
2.341818230E-1,-9.526425004E-1,1.190130115E0,9.850952148E0
2.554698960E-1,8.404789865E-2,7.929216027E-1,9.460921288E0
2.767579680E-1,3.164508045E-1,1.170987606E0,8.941379547E0
2.980460410E-1,3.236292601E-1,1.156630635E0,9.276374817E0
3.193340620E-1,-9.302098304E-2,9.173483849E-1,1.002353382E1
3.406221350E-1,-1.294816136E0,7.136593461E-1,1.011924744E1
3.619102080E-1,-1.376172066E0,1.031904742E-1,9.535099030E0
3.831982810E-1,-1.225424290E0,4.911268353E-1,9.690632820E0
4.044863540E-1,-1.217348501E-1,1.701895148E-1,1.006899738E1
4.257744270E-1,-2.006980032E-1,-2.126621157E-1,9.702596664E0
4.470625000E-1,-1.687538147E0,-5.599204898E-1,9.199805260E0
4.683505730E-1,-2.336292267E0,-1.301994562E0,9.027522087E0
4.896386460E-1,-1.766501307E0,-1.725823283E0,9.281160355E0
5.109267180E-1,-1.457528114E0,-1.613360643E0,1.002592659E1
5.322148430E-1,-1.055533886E0,-1.170389414E0,9.911071777E0
5.535029160E-1,-9.143573642E-1,-6.412764788E-1,9.532706261E0
5.747909890E-1,-7.274180651E-1,-3.684946895E-1,8.941379547E0
5.960790620E-1,4.695914388E-1,4.121637046E-1,7.270292282E0
6.173671350E-1,4.338486671E0,2.327020019E-1,1.286530972E1
6.386552080E-1,4.651946545E0,3.208476067E0,1.451486206E1
6.599432810E-1,1.841277003E0,1.360319614E0,1.237448215E1
6.812313540E-1,2.028216362E0,-3.517449200E-1,1.038485050E1
7.025194270E-1,-7.148557901E-2,-4.378865361E-1,8.393124580E0
7.238075520E-1,-1.553540111E0,-1.555932879E0,7.588537693E0
7.450956250E-1,-2.994617462E0,-2.281257391E0,1.069621658E1
7.663836980E-1,-2.894119024E0,-1.972284079E0,1.252762318E1
7.876717710E-1,-8.255237937E-1,-2.190330029E0,8.907880783E0
8.089598430E-1,-1.397707582E0,-2.147259235E0,7.698906898E0
8.302479680E-1,-3.227319419E-1,-3.059223652E0,6.564110756E0
8.515360410E-1,-3.418745399E-1,-3.643371582E0,8.802596092E0
8.728241140E-1,-4.354937077E-1,-2.958725214E0,9.968499184E0
8.941121870E-1,-1.395314693E0,-3.878167391E0,1.153400326E1
9.154003120E-1,-1.194317579E0,-5.149354458E0,8.326125145E0
9.366883850E-1,4.241278172E-1,-8.958429337E0,9.329316139E0
9.579764580E-1,1.120738268E0,-5.755037785E0,1.145982552E1
9.792645830E-1,6.873382926E-1,-5.158925533E0,1.739881158E0
1.000552656E0,5.318048596E-1,-8.539385796E0,3.640679598E0
1.021840781E0,-1.384008598E1,-4.931607246E0,1.671027756E1
1.043128854E0,-8.805288315E0,-2.367398977E0,1.069621658E1
1.064416927E0,-2.343470573E0,-5.292923450E0,4.114757538E0
1.085705052E0,-2.341975123E-1,7.710871100E-1,1.231944752E1
1.106993125E0,-8.470591903E-1,2.686541557E0,7.811369419E0
1.128281250E0,-5.479564071E-1,-1.304387450E0,7.229614735E0
1.149569323E0,-3.404089212E0,-4.744668007E0,8.376375198E0
1.170857448E0,-3.835096598E0,-9.068797827E-1,6.180960178E0
1.192145521E0,3.002394199E0,-4.972285271E0,8.431409836E0
1.213433646E0,-1.620539188E0,-5.441577911E0,1.622632861E0
1.234721771E0,-2.294118702E-1,-1.219292736E1,1.303998566E1
1.256009843E0,-3.969094515E0,-1.593470287E1,9.568598747E0
1.277297968E0,-4.050450325E0,-8.898608208E0,3.995116472E0
1.298586093E0,-1.704287887E0,-6.772585392E0,4.883451939E0
1.319874166E0,-6.388836503E-1,-1.156032443E0,1.011446095E1
1.341162291E0,-1.560718536E0,-1.845464468E0,7.528717518E0
1.362450416E0,-3.514159203E0,-7.447660446E0,1.475653744E1
1.383738541E0,-4.138985157E0,-7.744669437E0,6.080461502E0
1.405026614E0,-2.616551638E0,-1.111555862E1,5.496313572E0
1.426314739E0,-5.096712112E0,-5.908178329E0,7.430611610E0
1.447602864E0,-6.648158550E0,-1.826321840E0,1.156511021E1
1.468890989E0,-3.052045345E0,-1.828714728E0,7.852047443E0
1.490179114E0,-1.742573142E0,-3.983451605E0,8.055437088E0
1.511466250E0,-2.702693224E0,-5.087141037E0,7.461718082E0
1.532755364E0,-4.931607246E0,-6.176473618E0,6.992425919E0
1.554043489E0,-7.294519901E0,-3.511766434E0,7.059424877E0
1.575331614E0,-5.711966991E0,-2.843869686E0,8.376375198E0
1.596619739E0,-3.973880291E0,-4.143770695E0,7.076473713E0
1.617907916E0,-1.788036704E0,2.398804724E-1,9.942177773E0
1.639196041E0,-5.429613590E0,1.523031592E0,3.937688828E0
1.660484166E0,-6.353542328E0,-8.450851440E0,1.140239811E1
1.681772291E0,-4.028914928E0,-1.648295784E1,3.442075491E0
1.703060416E0,-2.005783558E0,-8.391031265E0,5.950950146E0
1.724348593E0,-2.628515720E0,-1.395314693E0,8.388339043E0
1.745636718E0,-3.928416491E0,-8.344969153E-2,1.145025444E1
1.766924843E0,-4.402793646E-1,-1.330858040E1,3.580859184E0
1.788212968E0,-4.751846790E0,-9.995119095E0,5.122734070E0
1.809501146E0,-4.555634975E0,-7.533802032E0,4.883451939E0
1.830789271E0,9.675976634E-1,-8.838788033E0,5.489135265E0
1.852077448E0,4.400700092E0,-8.891429901E0,7.511967659E0
1.873365573E0,6.466603279E-1,-7.639086246E0,6.125925064E0
1.894653750E0,-3.416053534E0,-5.362315655E0,5.740381718E0
1.915941875E0,-4.361816406E0,-4.890929699E0,8.534300804E0
1.937230052E0,-3.171985626E0,-3.619443417E0,8.883952141E0
1.958518177E0,-1.175175071E0,-1.704287887E0,7.095616341E0
1.979806354E0,1.366899908E-1,-4.115056515E0,8.014759064E0
2.001094531E0,5.748756528E-1,-2.690729141E0,1.088764191E1
2.022382656E0,-1.081854939E0,-1.163510036E1,7.267899513E0
2.043670833E0,-7.274180651E-1,-9.403793335E0,7.021139622E0
2.064959010E0,-1.603789330E0,-3.099901676E0,8.994022369E0
2.086247187E0,-3.083152056E0,1.585245013E0,1.048804092E1
2.107535312E0,5.506782055E0,-9.245567322E0,9.005986214E0
2.128823489E0,5.612066269E0,-6.102295876E0,5.055735111E0
2.150111666E0,5.854040623E0,-6.600302219E0,7.368398190E0
2.171399843E0,1.252343535E0,-1.469492197E0,7.602894783E0
2.192688021E0,-7.130611539E-1,1.101326561E1,5.156233788E0
2.213976198E0,1.094387341E1,-3.157538795E1,1.288445282E1
2.235264375E0,-2.329113722E0,-7.368697166E0,5.565705299E0
2.256552552E0,-4.021736622E0,-5.451148987E0,4.011866093E0
2.277840729E0,3.117548704E0,-8.175377846E0,1.325623751E0
2.299128906E0,4.012763500E0,-5.857928753E0,1.634387589E1
2.320417083E0,1.290628672E0,-8.137092590E0,8.383553505E0
2.341705260E0,4.970490932E0,-1.144816113E1,9.496813774E0
2.362993437E0,1.549352646E0,-6.734300137E0,7.854440212E0
2.384281614E0,2.044965982E0,-3.248555899E0,8.917451859E0
2.405569791E0,3.038585663E0,-6.053841114E-1,9.338887215E0
2.426858021E0,3.021835804E0,-5.838487148E-1,7.449754238E0
2.448146198E0,1.688136339E0,-2.585145712E0,8.594121933E0
2.469434375E0,2.576471806E0,-5.075176716E0,9.199805260E0
2.490722552E0,1.304985642E0,-4.613062859E0,8.953344345E0
2.512010729E0,1.324128270E0,-3.945166349E0,9.477671623E0
2.533298958E0,1.374676585E0,-3.394518137E0,8.948558807E0
2.554587135E0,1.393819213E0,-3.530908823E0,9.061020851E0
2.575875312E0,1.558923960E0,-3.870988846E0,8.886344910E0
2.597163489E0,3.451646566E-1,-3.842274904E0,8.350053787E0
2.618451718E0,3.619144261E-1,-3.863810301E0,9.161520004E0
2.639739896E0,7.040880919E-1,-3.375375509E0,9.278767586E0
2.661028073E0,5.102694035E-1,-2.958725214E0,9.309874535E0
2.682316302E0,1.094417214E0,-3.217449188E0,9.580562592E0
2.703604479E0,6.251249313E-1,-3.157628536E0,8.989236832E0
2.724892708E0,7.881359458E-1,-3.150151014E0,8.915059090E0
2.746180885E0,8.670991063E-1,-3.054438114E0,9.618847847E0
2.767469062E0,1.180558920E0,-2.927618504E0,8.994022369E0
2.788757291E0,5.318048596E-1,-2.937189817E0,9.063413620E0
2.810045468E0,9.460622668E-1,-3.442374468E0,9.300303459E0
2.831333698E0,1.316949725E0,-3.054438114E0,9.463314056E0
2.852621875E0,1.546959877E0,-2.360220432E0,9.712167740E0
2.873910104E0,1.520638824E0,-2.376970291E0,9.738489151E0
2.895198281E0,1.182951689E0,-2.092224360E0,9.518349648E0
2.916486510E0,9.843474030E-1,-2.422433853E0,9.336494446E0
2.937774687E0,1.747956991E0,-3.444767237E0,9.700203896E0
2.959062916E0,1.869990945E0,-3.978665829E0,9.434600830E0
2.980351093E0,1.846062660E0,-3.219841957E0,9.499206543E0
3.001639323E0,1.285843015E0,-2.489432812E0,9.944570541E0
3.022927500E0,1.161416292E0,-2.120938063E0,8.555836678E0
3.044215729E0,1.307378531E0,-1.768894196E0,8.491230011E0
3.065503958E0,1.731207132E0,-1.864607096E0,8.491230011E0
3.086792135E0,2.059323072E0,-2.231008053E0,8.778668404E0
3.108080364E0,1.714457393E0,-2.575574398E0,9.022735596E0
3.129368541E0,1.408176184E0,-2.551646233E0,1.009053326E1
3.150656771E0,2.147857428E0,-2.104188442E0,1.011446095E1
3.171945000E0,2.602792740E0,-1.201496124E0,8.974879265E0
3.193233177E0,2.712862730E0,-1.251745343E0,6.958926678E0
3.214521406E0,2.717648268E0,-2.207079887E0,7.928617954E0
3.235809635E0,1.893919110E0,-3.160021305E0,9.539884567E0
3.257097812E0,1.961217284E0,-3.435195923E0,9.458528519E0
