"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.246000000E-2,2.700000000E1,1.250000000E0,-2.556250000E1
4.246000000E-2,2.668750000E1,8.125000000E-1,-2.606250000E1
6.246156300E-2,2.675000000E1,2.500000000E-1,-2.675000000E1
9.249281300E-2,2.718750000E1,-6.875000000E-1,-2.812500000E1
1.224615630E-1,2.737500000E1,-1.937500000E0,-2.931250000E1
1.424615630E-1,2.793750000E1,-2.062500000E0,-3.000000000E1
1.724600000E-1,2.837500000E1,-1.625000000E0,-3.056250000E1
1.924600000E-1,2.868750000E1,-1.312500000E0,-3.100000000E1
2.124600000E-1,2.918750000E1,-8.125000000E-1,-3.118750000E1
2.324600000E-1,2.950000000E1,-1.875000000E-1,-3.118750000E1
2.524600000E-1,2.993750000E1,5.625000000E-1,-3.106250000E1
2.724615630E-1,3.018750000E1,1.250000000E0,-3.156250000E1
3.024600000E-1,3.062500000E1,2.062500000E0,-3.187500000E1
3.224600000E-1,3.131250000E1,2.312500000E0,-3.206250000E1
3.424600000E-1,3.193750000E1,1.937500000E0,-3.237500000E1
3.624600000E-1,3.287500000E1,1.875000000E0,-3.237500000E1
3.824600000E-1,3.375000000E1,1.937500000E0,-3.243750000E1
4.024600000E-1,3.475000000E1,2.250000000E0,-3.250000000E1
4.224600000E-1,3.506250000E1,2.562500000E0,-3.243750000E1
4.424600000E-1,3.600000000E1,2.562500000E0,-3.225000000E1
4.624600000E-1,3.712500000E1,1.875000000E0,-3.200000000E1
4.824600000E-1,3.768750000E1,9.375000000E-1,-3.200000000E1
5.024600000E-1,3.912500000E1,3.125000000E-1,-3.168750000E1
5.224600000E-1,3.962500000E1,-2.500000000E-1,-3.168750000E1
5.424600000E-1,3.987500000E1,-8.750000000E-1,-3.181250000E1
5.624600000E-1,4.056250000E1,-1.437500000E0,-3.156250000E1
5.824600000E-1,4.093750000E1,-1.687500000E0,-3.143750000E1
6.024600000E-1,4.150000000E1,-2.187500000E0,-3.112500000E1
6.224600000E-1,4.237500000E1,-2.500000000E0,-3.050000000E1
6.424600000E-1,4.343750000E1,-2.250000000E0,-2.956250000E1
6.624600000E-1,4.493750000E1,-1.562500000E0,-2.762500000E1
6.824600000E-1,4.687500000E1,-4.375000000E-1,-2.531250000E1
7.024600000E-1,4.862500000E1,1.562500000E0,-2.187500000E1
7.324600000E-1,5.156250000E1,6.062500000E0,-1.506250000E1
7.524600000E-1,5.262500000E1,8.875000000E0,-1.087500000E1
7.724600000E-1,5.331250000E1,1.043750000E1,-7.000000000E0
7.924600000E-1,5.381250000E1,1.087500000E1,-4.312500000E0
8.124600000E-1,5.431250000E1,1.087500000E1,-1.812500000E0
8.324600000E-1,5.406250000E1,1.143750000E1,3.125000000E-1
8.524600000E-1,5.381250000E1,1.300000000E1,2.750000000E0
8.724600000E-1,5.300000000E1,1.437500000E1,6.000000000E0
8.924600000E-1,5.206250000E1,1.637500000E1,9.062500000E0
9.124600000E-1,5.106250000E1,1.831250000E1,1.131250000E1
9.324600000E-1,5.006250000E1,2.006250000E1,1.331250000E1
9.524600000E-1,4.925000000E1,2.143750000E1,1.512500000E1
9.724600000E-1,4.856250000E1,2.218750000E1,1.675000000E1
9.924600000E-1,4.793750000E1,2.231250000E1,1.868750000E1
1.012460000E0,4.706250000E1,2.268750000E1,2.037500000E1
1.032460000E0,4.556250000E1,2.337500000E1,2.225000000E1
1.052460000E0,4.318750000E1,2.456250000E1,2.406250000E1
1.072460000E0,4.168750000E1,2.500000000E1,2.618750000E1
1.092461563E0,4.012500000E1,2.437500000E1,2.843750000E1
1.122461563E0,3.943750000E1,2.237500000E1,3.006250000E1
1.152460000E0,4.081250000E1,1.881250000E1,3.087500000E1
1.172460000E0,4.162500000E1,1.618750000E1,3.093750000E1
1.192510000E0,4.306250000E1,1.337500000E1,3.087500000E1
1.222460000E0,4.543750000E1,9.062500000E0,2.950000000E1
1.242460000E0,4.643750000E1,7.375000000E0,2.768750000E1
1.262460000E0,4.818750000E1,6.000000000E0,2.531250000E1
1.282460000E0,4.918750000E1,4.062500000E0,2.262500000E1
1.302460000E0,5.018750000E1,1.562500000E0,2.087500000E1
1.322460000E0,5.087500000E1,-2.187500000E0,1.956250000E1
1.342460000E0,5.087500000E1,-5.687500000E0,1.900000000E1
1.362460000E0,5.118750000E1,-5.812500000E0,1.850000000E1
1.382460000E0,5.125000000E1,-5.500000000E0,1.837500000E1
1.402460000E0,5.100000000E1,-7.062500000E0,1.781250000E1
1.422460000E0,5.081250000E1,-9.437500000E0,1.687500000E1
1.452458438E0,5.081250000E1,-1.206250000E1,1.387500000E1
1.472458438E0,5.106250000E1,-1.300000000E1,1.125000000E1
1.492458438E0,5.093750000E1,-1.475000000E1,9.187500000E0
1.512460000E0,5.037500000E1,-1.762500000E1,7.062500000E0
1.532460000E0,4.962500000E1,-1.968750000E1,4.750000000E0
1.552460000E0,4.981250000E1,-2.006250000E1,3.000000000E0
1.572460000E0,5.012500000E1,-1.881250000E1,2.125000000E0
1.592460000E0,5.037500000E1,-1.787500000E1,3.125000000E0
1.612460000E0,4.987500000E1,-1.856250000E1,5.187500000E0
1.632460000E0,5.025000000E1,-1.781250000E1,6.875000000E0
1.652460000E0,5.050000000E1,-1.643750000E1,8.437500000E0
1.672460000E0,5.068750000E1,-1.568750000E1,9.687500000E0
1.692460000E0,5.043750000E1,-1.531250000E1,1.037500000E1
1.712461563E0,5.068750000E1,-1.537500000E1,9.812500000E0
1.742460000E0,5.112500000E1,-1.425000000E1,8.562500000E0
1.762460000E0,5.100000000E1,-1.268750000E1,9.187500000E0
1.782461563E0,5.106250000E1,-1.150000000E1,1.075000000E1
1.812460000E0,5.100000000E1,-9.625000000E0,1.375000000E1
1.832460000E0,5.081250000E1,-8.687500000E0,1.525000000E1
1.852460000E0,5.125000000E1,-8.187500000E0,1.612500000E1
1.872460000E0,5.143750000E1,-7.937500000E0,1.643750000E1
1.892460000E0,5.118750000E1,-8.187500000E0,1.668750000E1
1.912460000E0,5.093750000E1,-7.937500000E0,1.750000000E1
1.932460000E0,5.075000000E1,-7.750000000E0,1.743750000E1
1.952460000E0,5.068750000E1,-8.250000000E0,1.687500000E1
1.972460000E0,5.075000000E1,-9.250000000E0,1.543750000E1
1.992460000E0,5.062500000E1,-1.093750000E1,1.468750000E1
2.012460000E0,5.025000000E1,-1.231250000E1,1.368750000E1
2.032460000E0,4.993750000E1,-1.331250000E1,1.300000000E1
2.052461563E0,4.981250000E1,-1.406250000E1,1.212500000E1
2.082460000E0,5.006250000E1,-1.500000000E1,9.000000000E0
2.102460000E0,5.006250000E1,-1.650000000E1,7.500000000E0
2.122460000E0,4.987500000E1,-1.756250000E1,6.937500000E0
2.142460000E0,4.987500000E1,-1.737500000E1,6.937500000E0
2.162460000E0,5.037500000E1,-1.618750000E1,7.812500000E0
2.182460000E0,5.075000000E1,-1.512500000E1,8.562500000E0
2.202460000E0,5.075000000E1,-1.518750000E1,9.000000000E0
2.222460000E0,5.031250000E1,-1.625000000E1,8.562500000E0
2.242460000E0,4.987500000E1,-1.737500000E1,7.625000000E0
2.262460000E0,4.937500000E1,-1.893750000E1,6.500000000E0
2.282460000E0,4.875000000E1,-2.068750000E1,5.625000000E0
2.302460000E0,4.806250000E1,-2.231250000E1,4.562500000E0
2.332460000E0,4.668750000E1,-2.525000000E1,2.125000000E0
2.352460000E0,4.506250000E1,-2.750000000E1,8.750000000E-1
2.372460000E0,4.356250000E1,-2.956250000E1,6.250000000E-2
2.392460000E0,4.250000000E1,-3.081250000E1,6.250000000E-1
2.412460000E0,4.268750000E1,-3.037500000E1,1.875000000E0
2.432460000E0,4.393750000E1,-2.875000000E1,3.500000000E0
2.452460000E0,4.475000000E1,-2.706250000E1,5.875000000E0
2.472460000E0,4.481250000E1,-2.650000000E1,8.250000000E0
2.492460000E0,4.450000000E1,-2.668750000E1,9.312500000E0
2.512460000E0,4.387500000E1,-2.781250000E1,9.125000000E0
2.532460000E0,4.343750000E1,-2.831250000E1,9.000000000E0
2.552460000E0,4.406250000E1,-2.725000000E1,1.012500000E1
2.572460000E0,4.500000000E1,-2.456250000E1,1.175000000E1
2.592460000E0,4.606250000E1,-2.181250000E1,1.412500000E1
2.612460000E0,4.631250000E1,-1.968750000E1,1.668750000E1
2.632460000E0,4.668750000E1,-1.768750000E1,1.856250000E1
2.652460000E0,4.700000000E1,-1.575000000E1,2.031250000E1
2.672460000E0,4.712500000E1,-1.443750000E1,2.175000000E1
2.692460000E0,4.637500000E1,-1.431250000E1,2.293750000E1
2.712460000E0,4.562500000E1,-1.525000000E1,2.350000000E1
2.732460000E0,4.425000000E1,-1.650000000E1,2.381250000E1
2.752460000E0,4.375000000E1,-1.756250000E1,2.443750000E1
2.772460000E0,4.318750000E1,-1.825000000E1,2.525000000E1
2.792460000E0,4.250000000E1,-1.800000000E1,2.643750000E1
2.812460000E0,4.218750000E1,-1.706250000E1,2.806250000E1
2.832460000E0,4.168750000E1,-1.593750000E1,2.962500000E1
2.852460000E0,4.150000000E1,-1.443750000E1,3.075000000E1
2.872460000E0,4.137500000E1,-1.362500000E1,3.118750000E1
2.892460000E0,4.162500000E1,-1.268750000E1,3.125000000E1
2.912460000E0,4.193750000E1,-1.162500000E1,3.112500000E1
2.932460000E0,4.256250000E1,-9.875000000E0,3.062500000E1
2.952460000E0,4.375000000E1,-8.125000000E0,2.950000000E1
2.972460000E0,4.506250000E1,-7.125000000E0,2.793750000E1
2.992460000E0,4.568750000E1,-9.000000000E0,2.600000000E1
3.012460000E0,4.625000000E1,-1.131250000E1,2.431250000E1
3.032460000E0,4.625000000E1,-1.318750000E1,2.306250000E1
3.052460000E0,4.593750000E1,-1.281250000E1,2.356250000E1
3.072460000E0,4.650000000E1,-1.150000000E1,2.293750000E1
3.092460000E0,4.687500000E1,-1.106250000E1,2.175000000E1
3.112460000E0,4.712500000E1,-1.093750000E1,2.181250000E1
3.132460000E0,4.718750000E1,-1.137500000E1,2.175000000E1
3.152460000E0,4.787500000E1,-1.087500000E1,2.050000000E1
3.172460000E0,4.843750000E1,-1.000000000E1,1.943750000E1
3.192460000E0,4.875000000E1,-9.062500000E0,1.825000000E1
3.212460000E0,4.962500000E1,-8.250000000E0,1.725000000E1
3.232460000E0,5.043750000E1,-7.375000000E0,1.612500000E1
3.252460000E0,5.081250000E1,-6.812500000E0,1.450000000E1
3.272460000E0,5.137500000E1,-7.500000000E0,1.262500000E1
3.292460000E0,5.168750000E1,-7.437500000E0,1.062500000E1
3.312460000E0,5.150000000E1,-7.000000000E0,8.875000000E0
3.342460000E0,5.206250000E1,-7.187500000E0,6.125000000E0
3.372458438E0,5.225000000E1,-8.187500000E0,3.875000000E0
3.392458438E0,5.231250000E1,-8.562500000E0,2.500000000E0
3.412460000E0,5.237500000E1,-8.187500000E0,6.875000000E-1
3.442458438E0,5.243750000E1,-7.687500000E0,0.000000000E0
3.462458438E0,5.237500000E1,-7.125000000E0,1.937500000E0
3.482460000E0,5.268750000E1,-7.062500000E0,3.937500000E0
3.512458438E0,5.225000000E1,-7.687500000E0,6.250000000E0
3.532458438E0,5.237500000E1,-7.562500000E0,7.500000000E0
3.552460000E0,5.212500000E1,-7.375000000E0,8.625000000E0
3.572460000E0,5.156250000E1,-8.375000000E0,1.037500000E1
3.592460000E0,5.106250000E1,-9.812500000E0,1.181250000E1
3.612460000E0,5.037500000E1,-1.181250000E1,1.293750000E1
