"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,1.021462232E-1,2.816711187E0,8.883761406E0
2.000156300E-2,3.676152825E-1,3.153067827E0,7.194987774E0
4.000156300E-2,7.112503052E-1,2.346930742E0,6.070948601E0
6.200000000E-2,1.276080847E0,1.410280466E0,5.167281151E0
8.201562500E-2,1.788794279E0,2.018589735E0,5.233274937E0
1.040000000E-1,1.314627409E0,4.013361931E0,6.436935425E0
1.240000000E-1,5.490191579E-1,4.892675877E0,4.371553898E0
1.440015630E-1,-3.020333350E-1,4.510484219E0,4.355694294E0
1.660015630E-1,-3.267798126E-1,4.873684883E0,5.044094563E0
1.880000000E-1,2.769325376E-1,5.315894127E0,5.234892845E0
2.080000000E-1,7.446637750E-1,5.547624111E0,6.090351105E0
2.280000000E-1,1.067536235E0,6.331734180E0,7.463732243E0
2.480000000E-1,1.255739570E0,6.149133682E0,8.351990700E0
2.680015630E-1,1.668155313E0,5.399011135E0,8.810307503E0
2.900046880E-1,1.466113448E0,6.260416031E0,9.940381050E0
3.120031250E-1,1.365499377E0,6.311048985E0,1.030730629E1
3.340000000E-1,1.262385964E0,5.726595402E0,1.059460163E1
3.540000000E-1,1.421159744E0,5.079940319E0,1.038321209E1
3.740000000E-1,1.205710411E0,5.419017315E0,9.854304314E0
3.940000000E-1,4.160739481E-1,5.926922798E0,9.973439217E0
4.140000000E-1,-7.952101231E-1,5.782801628E0,9.669720650E0
4.340000000E-1,-1.729858637E0,5.494635105E0,9.849449158E0
4.540000000E-1,-1.569351315E0,5.194507599E0,1.033916855E1
4.740062500E-1,-6.853928566E-1,4.485144138E0,1.012725258E1
4.960000000E-1,5.482530594E-1,3.102349043E0,9.581259727E0
5.160000000E-1,6.357084513E-1,3.232497692E0,8.827143669E0
5.360000000E-1,2.807728350E-1,3.935847521E0,7.147678852E0
5.560000000E-1,2.610637546E-1,3.436589241E0,6.690654278E0
