"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.014382820E-1,2.641875076E1,-1.261875057E1,-7.078125000E1
1.214382820E-1,2.640000153E1,-1.224375057E1,-7.117500305E1
1.414382820E-1,2.589375114E1,-1.141875076E1,-7.128750610E1
1.614382820E-1,2.546250153E1,-1.100625038E1,-7.138125610E1
1.814382820E-1,2.482500076E1,-1.016250038E1,-7.168125153E1
2.014382820E-1,2.413125038E1,-9.450000763E0,-7.166250610E1
2.214382820E-1,2.388750076E1,-9.468750000E0,-7.138125610E1
2.414382820E-1,2.340000153E1,-9.543750763E0,-7.141875458E1
2.614382820E-1,2.291250038E1,-9.675000191E0,-7.096875000E1
2.814382820E-1,2.214375114E1,-9.731250763E0,-7.074375153E1
3.014382820E-1,2.096250153E1,-9.412500381E0,-7.070625305E1
3.214382820E-1,1.976250076E1,-8.493750572E0,-7.042500305E1
3.414382820E-1,1.893750000E1,-7.687500477E0,-7.020000458E1
3.614382820E-1,1.800000000E1,-6.937500477E0,-6.956250000E1
3.814382820E-1,1.723125076E1,-5.906250000E0,-6.920625305E1
4.014382820E-1,1.640625000E1,-5.493750095E0,-6.864375305E1
4.214382820E-1,1.586250019E1,-4.593750000E0,-6.821250153E1
4.414382820E-1,1.531875038E1,-3.900000095E0,-6.795000458E1
4.614382820E-1,1.445625019E1,-3.806250095E0,-6.731250000E1
4.814382820E-1,1.415625095E1,-3.375000238E0,-6.680625153E1
5.014382820E-1,1.284375095E1,-3.525000095E0,-6.616875458E1
5.214382820E-1,1.190625000E1,-3.318750143E0,-6.555000305E1
5.414382820E-1,1.117500019E1,-2.793750048E0,-6.489375305E1
5.614382820E-1,9.937500000E0,-2.156250000E0,-6.412500000E1
5.814382820E-1,9.431250572E0,-9.187500477E-1,-6.348750305E1
6.014382820E-1,8.868750572E0,2.812500000E-1,-6.268125153E1
6.214382820E-1,8.718750000E0,1.931250095E0,-6.221250153E1
6.414382820E-1,9.093750000E0,3.900000095E0,-6.210000229E1
6.614382820E-1,9.487500191E0,5.475000381E0,-6.140625381E1
6.814382820E-1,1.001250076E1,7.143750191E0,-6.129375076E1
7.014382820E-1,1.074375057E1,8.381250381E0,-6.095625305E1
7.214382820E-1,1.156875038E1,9.168750763E0,-6.069375229E1
7.414382820E-1,1.222500038E1,9.581250191E0,-6.071250153E1
7.614382820E-1,1.299375057E1,1.005000019E1,-6.080625153E1
7.814382820E-1,1.361250019E1,1.014375019E1,-6.105000305E1
8.014382820E-1,1.368750095E1,1.070625019E1,-6.071250153E1
8.214382820E-1,1.361250019E1,1.177500057E1,-6.048750305E1
8.414382820E-1,1.417500019E1,1.293750095E1,-5.970000076E1
8.614382820E-1,1.432500076E1,1.455000019E1,-5.846250153E1
8.814382820E-1,1.503750038E1,1.605000114E1,-5.745000076E1
9.014382820E-1,1.571250057E1,1.762500000E1,-5.658750153E1
9.214382820E-1,1.603125000E1,1.897500038E1,-5.561250305E1
9.414382820E-1,1.674375153E1,2.055000114E1,-5.510625076E1
9.614382820E-1,1.715625000E1,2.188125038E1,-5.437500381E1
9.814382820E-1,1.756875038E1,2.304375076E1,-5.340000153E1
1.001438282E0,1.764375114E1,2.401875114E1,-5.242500305E1
1.021438282E0,1.798125076E1,2.465625191E1,-5.068125153E1
1.041438282E0,1.786875153E1,2.578125191E1,-4.884375381E1
1.061438282E0,1.837500000E1,2.705625153E1,-4.620000076E1
1.081438282E0,1.906875038E1,2.850000191E1,-4.331250000E1
1.101438282E0,1.981875038E1,3.013125038E1,-4.098750305E1
1.121438282E0,2.167500114E1,3.127500153E1,-3.890625000E1
1.141438282E0,2.332500076E1,3.249375153E1,-3.736875153E1
1.161438282E0,2.533125114E1,3.354375076E1,-3.575625229E1
1.181438282E0,2.797500038E1,3.448125076E1,-3.451875305E1
1.201438282E0,3.054375076E1,3.526875305E1,-3.281250000E1
1.221438282E0,3.341250229E1,3.541875076E1,-3.118125153E1
1.241438282E0,3.631875229E1,3.540000153E1,-3.060000038E1
1.261438282E0,3.868125153E1,3.547500229E1,-2.934375191E1
1.281438282E0,4.102500153E1,3.540000153E1,-2.904375076E1
1.301438282E0,4.295625305E1,3.534375000E1,-2.941875076E1
