"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211382500E1,1.189504700E2,0.000000000E0,0.000000000E0,0.000000000E0,6.697063446E1,0.000000000E0
1.232292000E-3,3.211382500E1,1.189504700E2,0.000000000E0,0.000000000E0,0.000000000E0,6.697063446E1,0.000000000E0
8.774458330E-1,3.211388082E1,1.189504742E2,9.644490423E0,1.009999990E0,2.550000000E1,9.027306557E0,1.494279957E1
1.877075416E0,3.211396322E1,1.189505079E2,4.311156862E1,7.900000215E-1,3.200000000E1,8.902970314E0,1.299653435E1
2.879773593E0,3.211405568E1,1.189505908E2,5.682795102E1,9.599999785E-1,2.450000000E1,9.532398224E0,1.351234341E1
3.882045415E0,3.211405379E1,1.189506093E2,5.505151845E1,8.500000238E-1,4.470000076E1,8.827126503E0,1.197753620E1
4.881703279E0,3.211393217E1,1.189505118E2,1.479136958E1,1.379999995E0,3.979999924E1,6.700594425E0,1.094129562E1
5.661927133E0,3.211392114E1,1.189505151E2,1.712282055E1,6.999999881E-1,3.970000076E1,4.527406693E0,7.403120041E0
6.668824060E0,3.211393308E1,1.189505266E2,1.642120460E1,1.519999981E0,3.559999847E1,4.277524948E0,6.967261791E0
7.667810622E0,3.211393640E1,1.189505262E2,1.558680045E1,6.999999881E-1,3.959999847E1,4.052960873E0,6.258379459E0
8.662128278E0,3.211395047E1,1.189505314E2,1.624330266E1,1.559999943E0,4.000000000E0,3.954575777E0,6.039562225E0
9.662924840E0,3.211395651E1,1.189505215E2,1.606066857E1,1.169999957E0,3.140000000E2,3.790092468E0,5.365852833E0
1.066106630E1,3.211396445E1,1.189505128E2,1.543937416E1,1.100000024E0,3.272999878E2,3.790092468E0,4.914248943E0
1.166308750E1,3.211396500E1,1.189505057E2,1.498987507E1,7.500000000E-1,3.272000122E2,3.790092468E0,4.562932491E0
1.266420817E1,3.211397496E1,1.189504960E2,1.532934213E1,1.299999952E0,3.271000061E2,3.790092468E0,3.951371193E0
1.366056135E1,3.211398284E1,1.189504882E2,1.543857445E1,9.399999976E-1,3.250000000E2,3.790092468E0,3.597076893E0
1.466065104E1,3.211399257E1,1.189504823E2,1.524769377E1,1.330000043E0,3.330000000E2,3.790092468E0,3.216000557E0
1.566204333E1,3.211400218E1,1.189504762E2,1.526976515E1,1.019999981E0,3.301000061E2,3.790092468E0,2.875920773E0
1.666295968E1,3.211401011E1,1.189504707E2,1.514937564E1,9.399999976E-1,3.321000061E2,3.790092468E0,2.500000000E0
1.766178317E1,3.211401871E1,1.189504651E2,1.503673902E1,1.110000014E0,3.342000122E2,3.790092468E0,2.500000000E0
1.866726338E1,3.211402855E1,1.189504606E2,1.507253854E1,1.159999967E0,3.387999878E2,3.790092468E0,2.500000000E0
1.966425838E1,3.211403800E1,1.189504558E2,1.433123901E1,1.090000033E0,3.373999939E2,3.790092468E0,2.500000000E0
2.066183004E1,3.211404476E1,1.189504522E2,1.477004510E1,6.000000238E-1,3.323999939E2,3.790092468E0,2.500000000E0
2.166453869E1,3.211405111E1,1.189504485E2,1.485228316E1,8.500000238E-1,3.342000122E2,3.790092468E0,2.500000000E0
2.266694202E1,3.211405791E1,1.189504446E2,1.486829979E1,7.699999809E-1,3.342000122E2,3.790092468E0,2.500000000E0
2.366571890E1,3.211406452E1,1.189504413E2,1.450980239E1,8.000000119E-1,3.342000122E2,3.790092468E0,2.500000000E0
2.467101582E1,3.211407137E1,1.189504375E2,1.466516204E1,7.200000286E-1,3.341000061E2,3.790092468E0,2.500000000E0
2.566784275E1,3.211407985E1,1.189504332E2,1.506594869E1,9.300000072E-1,3.347999878E2,3.790092468E0,2.500000000E0
