"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.858226538E0,4.838885784E0,8.982057571E0
2.137442800E-2,-2.906083107E0,4.757529736E0,7.883154392E0
4.267166700E-2,-3.205485106E0,4.817350388E0,7.076473713E0
6.396536500E-2,-3.289233923E0,4.802993298E0,7.861618996E0
8.525948000E-2,-2.812762976E0,4.692624092E0,8.697012901E0
1.065535940E-1,-2.779263496E0,4.316951275E0,8.876773834E0
1.278477090E-1,-3.296412230E0,4.074976921E0,8.982057571E0
1.491418230E-1,-3.104687452E0,3.888336897E0,9.645169258E0
1.704359380E-1,-2.736192703E0,3.605983734E0,9.664311409E0
1.917300530E-1,-1.847857237E0,2.674577475E0,9.108877182E0
2.130242190E-1,-2.123331070E0,3.658625841E0,9.460921288E0
2.343183340E-1,-2.463111877E0,4.036691666E0,9.649954796E0
2.556124480E-1,-3.270091295E0,3.988835335E0,1.049282646E1
2.769065630E-1,-3.894917011E0,3.804588079E0,1.135214901E1
2.982007300E-1,-3.121437073E0,2.377568483E0,1.073210907E1
3.194948440E-1,-1.886142492E0,2.248355865E0,9.944570541E0
3.407889590E-1,-1.048355460E0,2.193320990E0,1.038724327E1
3.620830730E-1,-4.486542661E-3,2.178964138E0,1.056461143E1
3.833771880E-1,-1.716252089E0,1.872383714E0,7.990831375E0
4.046713550E-1,-6.245267391E-1,1.252343535E0,9.305088997E0
4.259654690E-1,-1.208674550E0,1.534995675E0,9.262018204E0
4.472595840E-1,-2.113759756E0,2.830111027E0,8.824131966E0
4.685537500E-1,-1.618146300E0,2.973680258E0,7.940581799E0
4.898478650E-1,-1.184746265E0,2.260320187E0,7.651050568E0
5.111419800E-1,-5.024927258E-1,1.357926846E0,7.698906898E0
5.324361460E-1,-1.001994461E-1,1.829312921E0,7.761120319E0
5.537302610E-1,4.480560422E-1,2.150250196E0,7.356434345E0
5.750243750E-1,1.465603895E-2,2.047358990E0,6.856035233E0
5.963184900E-1,-8.303094506E-1,1.503889084E0,7.210472107E0
6.176126570E-1,1.704886183E-2,1.725823283E-1,8.086544037E0
6.389067710E-1,3.403790295E-1,3.212364316E-1,9.786345482E0
6.602009380E-1,6.562315822E-1,8.790631890E-1,9.503992081E0
6.814950530E-1,1.980359793E0,-2.008176327E0,8.776275635E0
7.027891670E-1,1.235593796E0,-2.190330029E0,1.133779144E1
7.240833340E-1,-5.144568682E-1,-5.144568682E-1,1.075603676E1
7.453774480E-1,8.503493667E-1,-2.147259235E0,6.722036839E0
7.666715630E-1,3.212364316E-1,6.514459848E-1,8.948558807E0
7.879657300E-1,2.126322031E0,-1.098604679E0,9.247661591E0
8.092598440E-1,6.921239495E-1,-2.803191662E0,9.987641335E0
8.305540110E-1,1.704886183E-2,-2.513360977E0,1.058853912E1
8.518481250E-1,1.901396751E0,-1.697109461E0,1.246062374E1
8.731422920E-1,4.446163654E0,-2.695514679E0,1.029631615E1
8.944364070E-1,1.757528186E0,-2.448754787E0,9.570991516E0
9.157305730E-1,5.270192027E-1,-4.687240601E0,9.393922806E0
9.370246880E-1,1.044167995E0,-3.849453449E0,1.060289669E1
9.583188030E-1,1.149452209E0,-4.134199142E0,8.160721779E0
9.796129690E-1,1.068096161E0,-3.626621723E0,3.892225027E0
1.000907084E0,8.479565382E-1,-3.621836185E0,2.903391123E0
1.022201250E0,-1.336989701E-1,-6.040082455E0,5.592026711E0
1.043495365E0,-3.090330362E0,-7.112665176E0,1.342313671E1
1.064789532E0,-1.239781260E0,-6.410970211E0,1.343510056E1
1.086083646E0,-1.447956800E0,-5.331208706E0,6.942176819E0
1.107377813E0,-1.452742457E0,-6.590730667E0,8.783453941E0
1.128671980E0,-1.838286042E0,-6.772585392E0,1.318834114E1
1.149966094E0,-4.079164505E0,-7.526623726E0,1.361695576E1
1.171260261E0,-1.575075507E0,-6.992724895E0,1.232662582E1
1.192554375E0,3.471686602E0,-4.761417866E0,1.291316605E1
1.213848542E0,-1.309173107E0,-4.775774956E0,9.738489151E0
1.235142709E0,-5.848357677E0,-5.420042515E0,1.279831123E1
1.256436823E0,-1.408774406E-1,-3.289233923E0,1.597986794E1
1.277730990E0,-6.508477330E-1,-2.506182671E0,9.724132538E0
1.299025157E0,-5.235496044E0,-3.710370541E0,9.204590797E0
1.320319271E0,-4.507778645E0,-3.174378395E0,7.674978733E0
1.341613438E0,-3.210270643E0,-2.348256350E0,5.781059742E0
1.362907605E0,-4.483850479E0,-3.978665829E0,6.722036839E0
1.384201771E0,-2.472683191E0,-4.311567307E0,6.456134796E0
1.405495938E0,-1.639681697E0,-4.641777039E0,9.360423088E0
1.426790053E0,-5.700002670E0,-5.364708424E0,1.224526978E1
1.448084219E0,-9.856036186E0,-6.123831272E0,3.763012648E0
1.469378386E0,-1.257099247E1,-6.521039963E0,7.521538734E0
1.490672553E0,-1.016740227E1,-6.245865345E0,5.316552639E0
1.511966719E0,-5.640182018E0,-6.152545452E0,6.705287457E0
1.533260886E0,-2.233400822E0,-5.762216091E0,1.368694544E0
1.554555053E0,7.761718631E-1,-6.973582268E0,-5.871089458E0
1.575849219E0,-5.065605640E0,-8.548956871E0,7.989036441E-1
