"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.187531200E-2,9.062500000E0,-4.475000000E1,-2.731250000E1
4.188156200E-2,8.812500000E0,-4.431250000E1,-2.781250000E1
7.187531200E-2,8.375000000E0,-4.431250000E1,-2.881250000E1
9.188000000E-2,8.000000000E0,-4.400000000E1,-2.937500000E1
1.218737500E-1,7.125000000E0,-4.368750000E1,-3.000000000E1
1.418800000E-1,6.562500000E0,-4.400000000E1,-2.987500000E1
1.718737500E-1,5.437500000E0,-4.406250000E1,-2.950000000E1
1.918753120E-1,4.625000000E0,-4.387500000E1,-2.981250000E1
2.218737500E-1,3.000000000E0,-4.362500000E1,-3.018750000E1
2.418846870E-1,1.937500000E0,-4.337500000E1,-3.062500000E1
2.718753120E-1,5.000000000E-1,-4.343750000E1,-3.043750000E1
2.918768750E-1,-1.250000000E-1,-4.362500000E1,-3.050000000E1
3.218737500E-1,-1.187500000E0,-4.343750000E1,-3.087500000E1
3.418784370E-1,-1.875000000E0,-4.306250000E1,-3.162500000E1
3.718737500E-1,-3.250000000E0,-4.218750000E1,-3.218750000E1
3.918753120E-1,-4.250000000E0,-4.125000000E1,-3.300000000E1
4.218737500E-1,-5.875000000E0,-4.006250000E1,-3.443750000E1
4.418753120E-1,-6.562500000E0,-3.893750000E1,-3.556250000E1
4.618753120E-1,-6.625000000E0,-3.812500000E1,-3.681250000E1
4.918753120E-1,-6.000000000E0,-3.712500000E1,-3.787500000E1
5.218800000E-1,-6.625000000E0,-3.612500000E1,-3.825000000E1
5.518737500E-1,-7.875000000E0,-3.468750000E1,-3.862500000E1
5.718737500E-1,-9.187500000E0,-3.400000000E1,-3.925000000E1
5.918737500E-1,-1.087500000E1,-3.331250000E1,-3.943750000E1
6.118737500E-1,-1.287500000E1,-3.275000000E1,-3.937500000E1
6.318737500E-1,-1.456250000E1,-3.268750000E1,-3.918750000E1
6.518737500E-1,-1.643750000E1,-3.225000000E1,-3.850000000E1
6.718753120E-1,-1.837500000E1,-3.168750000E1,-3.806250000E1
7.018737500E-1,-2.081250000E1,-3.018750000E1,-3.731250000E1
7.218737500E-1,-2.175000000E1,-2.937500000E1,-3.712500000E1
7.418753120E-1,-2.143750000E1,-2.868750000E1,-3.787500000E1
7.718737500E-1,-1.893750000E1,-2.837500000E1,-3.937500000E1
7.918737500E-1,-1.693750000E1,-2.881250000E1,-3.968750000E1
8.118737500E-1,-1.475000000E1,-2.937500000E1,-4.000000000E1
8.318737500E-1,-1.231250000E1,-3.000000000E1,-4.018750000E1
8.518737500E-1,-1.037500000E1,-3.043750000E1,-4.000000000E1
8.718737500E-1,-8.875000000E0,-3.156250000E1,-3.975000000E1
8.918753120E-1,-8.125000000E0,-3.256250000E1,-3.887500000E1
9.218737500E-1,-6.875000000E0,-3.525000000E1,-3.700000000E1
9.418737500E-1,-6.187500000E0,-3.650000000E1,-3.631250000E1
9.618753120E-1,-5.187500000E0,-3.756250000E1,-3.568750000E1
9.918737500E-1,-2.750000000E0,-3.893750000E1,-3.537500000E1
1.011873750E0,-2.312500000E0,-3.962500000E1,-3.512500000E1
1.031875312E0,-1.562500000E0,-4.031250000E1,-3.412500000E1
1.061873750E0,-6.875000000E-1,-4.075000000E1,-3.287500000E1
