"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.599531200E-2,2.233999968E-1,4.619999826E-1,1.828999996E0
3.600156200E-2,5.196999907E-1,2.319999933E-1,1.573399901E0
6.599531200E-2,1.269000024E-1,1.743000001E-1,6.549999714E-1
8.600000000E-2,-1.393000036E-1,-7.699999958E-3,1.657099962E0
1.159937500E-1,-4.118999839E-1,-3.612000048E-1,2.326299906E0
1.360000000E-1,-9.477999806E-1,-3.680999875E-1,1.436100006E0
1.659937500E-1,-1.183799982E0,-3.269999921E-1,-8.016999960E-1
1.859953120E-1,-1.591799974E0,-9.132999778E-1,-4.980999827E-1
2.159937500E-1,-1.265999913E0,-1.594399929E0,2.465699911E0
2.360046870E-1,-7.549999952E-1,-2.251999855E0,2.076699972E0
2.659953120E-1,-1.113299966E0,-1.813799977E0,-4.195999801E-1
2.859968750E-1,-1.378000021E0,-1.626999974E0,-1.914899945E0
3.159937500E-1,-7.172999978E-1,-8.915999532E-1,-1.330500007E0
3.359984370E-1,-2.239999920E-2,-9.680999517E-1,-1.183899999E0
3.659937500E-1,1.509599924E0,-6.067999601E-1,-3.509599924E0
3.859953120E-1,1.243199944E0,-9.071999788E-1,-3.286799908E0
4.159937500E-1,2.497099876E0,-1.159699917E0,-2.168900013E0
4.359953120E-1,4.040199757E0,-1.265900016E0,-2.146899939E0
4.559953120E-1,4.282999992E0,-1.048699975E0,-1.962799907E0
4.859953120E-1,-3.215299845E0,-9.700999856E-1,9.800999761E-1
5.160000000E-1,2.628900051E0,1.095799923E0,5.999999703E-4
5.459937500E-1,1.885599971E0,6.463999748E-1,9.717999697E-1
5.659937500E-1,3.386499882E0,4.483999908E-1,-1.714599967E0
5.859937500E-1,1.639899969E0,-9.879999608E-2,1.073699951E0
6.059937500E-1,2.687099934E0,1.124400020E0,3.922099829E0
6.259937500E-1,2.691699982E0,3.964999914E-1,1.316399932E0
6.459937500E-1,1.910799980E0,-4.712999761E-1,2.279299974E0
6.659953120E-1,1.502099991E0,3.920999765E-1,2.021499872E0
6.959937500E-1,4.748600006E0,3.859999776E-1,2.169699907E0
7.159937500E-1,5.289700031E0,6.236000061E-1,7.830699921E0
7.359953120E-1,6.248600006E0,5.451999903E-1,5.361099720E0
7.659937500E-1,4.568500042E0,-2.894999981E-1,7.343299866E0
7.859937500E-1,3.134399891E0,-1.192399979E0,5.588699818E0
8.059937500E-1,2.340100050E0,-1.632699966E0,1.591300011E0
8.259937500E-1,1.582399964E0,-1.519699931E0,-1.948199987E0
8.459937500E-1,1.291700006E0,-4.456000030E-1,-1.753499985E0
8.659937500E-1,1.468899965E0,3.123999834E-1,-7.310999632E-1
8.859953120E-1,2.165699959E0,-5.579000115E-1,-1.377099991E0
9.159937500E-1,1.559199929E0,-2.381000042E0,-2.970099926E0
9.359937500E-1,1.071599960E0,-3.267999887E0,-2.758499861E0
9.559953120E-1,8.618999720E-1,-3.062799931E0,-2.437899828E0
9.859937500E-1,1.620000005E-1,-1.424099922E0,-3.194199800E0
1.005993750E0,4.917999804E-1,-6.405000091E-1,-3.776099920E0
1.025995312E0,4.493999779E-1,-6.348999739E-1,-4.279500008E0
1.055993750E0,-8.337000012E-1,-1.376500010E0,-3.721099854E0
1.075993750E0,-8.434000015E-1,-8.139999509E-1,-2.884599924E0
