"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.800000000E-2,-2.459999919E-2,-5.421999693E-1,-8.793999553E-1
3.800000000E-2,4.618999958E-1,-2.572999895E-1,-3.349999785E-1
6.800000000E-2,1.076200008E0,-1.109899998E0,-1.368999928E-1
8.800000000E-2,3.064000010E-1,-5.519999862E-1,2.976000011E-1
1.080000000E-1,-3.071999848E-1,-9.959999472E-2,-4.235999882E-1
1.380140630E-1,-9.159999490E-1,8.909999579E-2,1.289899945E0
1.680000000E-1,1.569700003E0,-1.538999975E-1,-9.989999980E-2
1.880000000E-1,1.903499961E0,-3.595999777E-1,-1.883699894E0
2.080000000E-1,1.134999990E-1,-8.682000041E-1,3.728999794E-1
2.280046880E-1,-1.135100007E0,4.789999872E-2,6.153999567E-1
2.580000000E-1,1.309999973E-1,5.550999641E-1,-1.953199983E0
2.780000000E-1,3.791999817E-1,-1.799999923E-1,-2.683799982E0
2.980000000E-1,1.123999953E-1,8.429999650E-2,-1.905399919E0
3.180062500E-1,3.098999858E-1,-7.098999619E-1,2.393899918E0
3.480000000E-1,-4.761999846E-1,-7.358999848E-1,9.214999676E-1
3.680046880E-1,-4.126999974E-1,3.537999988E-1,-1.981000006E-1
3.980000000E-1,4.799000025E-1,7.719999552E-1,-1.492200017E0
4.180078130E-1,3.662000000E-1,-6.125999689E-1,-1.457700014E0
4.480000000E-1,1.001999974E-1,-7.178999782E-1,-1.864499927E0
4.680031250E-1,5.615999699E-1,1.165999994E-1,-1.604900002E0
4.980000000E-1,-2.125999928E-1,-5.421999693E-1,-7.308999896E-1
5.180062500E-1,1.238399982E0,-2.321999967E-1,-2.183899879E0
5.480000000E-1,2.390699863E0,-1.494199991E0,-1.810400009E0
5.680062500E-1,8.732999563E-1,-1.646099925E0,-3.111799955E0
5.980000000E-1,7.549999952E-1,-4.942999780E-1,-1.688199997E0
6.180046880E-1,1.244499922E0,-1.803999990E-1,-1.870700002E0
6.480000000E-1,-1.711399913E0,8.382999897E-1,-2.800199986E0
6.680000000E-1,-1.066399932E0,-1.409799933E0,-5.023499966E0
6.880000000E-1,9.596999884E-1,-4.233799934E0,-3.836099863E0
7.080000000E-1,8.685999513E-1,-5.575299740E0,-4.055399895E0
7.280000000E-1,4.290999770E-1,-5.362899780E0,-2.237099886E0
7.480000000E-1,-1.248999953E0,-5.410500050E0,-4.131000042E-1
7.680000000E-1,5.432000160E-1,-4.835099697E0,3.867599964E0
7.880000000E-1,-9.669999480E-1,-4.299799919E0,3.024999857E0
8.080046880E-1,-4.989299774E0,-5.152800083E0,1.423999906E0
8.380000000E-1,-4.640999794E0,-6.462800026E0,5.694999695E-1
8.580000000E-1,-3.196399927E0,-5.876299858E0,1.627599955E0
8.780000000E-1,-4.729599953E0,-3.490799904E0,4.174499989E0
8.980234380E-1,-7.629499912E0,-4.299999774E-1,3.870899916E0
9.280000000E-1,-6.134099960E0,1.304499984E0,2.621199846E0
9.480000000E-1,-3.974599838E0,1.725499988E0,4.644199848E0
9.680000000E-1,-3.033799887E0,3.540099859E0,5.456899643E0
9.880000000E-1,-1.407400012E0,3.931099892E0,6.359600067E0
1.008000000E0,-1.899999976E-1,4.733099937E0,6.822700024E0
1.028000000E0,-2.208999991E-1,3.417899847E0,3.845399857E0
1.048000000E0,-3.021999896E-1,4.499000072E0,4.624599934E0
1.068000000E0,3.332000017E0,1.877900004E0,3.325099945E0
1.088000000E0,5.938000083E-1,5.171999931E-1,1.069199920E0
1.108000000E0,-8.200000040E-3,-6.746000051E-1,-2.429999828E0
1.128000000E0,-1.389999986E-1,3.418000042E-1,-2.563899994E0
1.148000000E0,4.626999795E-1,-1.723999977E-1,-2.460099936E0
1.168000000E0,8.693999648E-1,8.590999842E-1,-1.155200005E0
1.188000000E0,9.812999964E-1,2.446899891E0,7.186999917E-1
1.208000000E0,1.414999962E0,1.650999904E0,1.299299955E0
1.228000000E0,2.674799919E0,1.516999900E-1,1.406899929E0
1.248000000E0,4.039499760E0,1.291700006E0,8.409999609E-1
1.268000000E0,4.096499920E0,1.977199912E0,8.210999966E-1
1.288000000E0,2.741099834E0,2.893499851E0,4.760999978E-1
1.308000000E0,2.546700001E0,1.968299985E0,1.542199969E0
1.328000000E0,3.585099936E0,5.532999635E-1,-3.499999875E-3
1.348000000E0,2.178699970E0,9.000999928E-1,-4.118999839E-1
1.368000000E0,-3.439999744E-2,9.764999747E-1,3.308399916E0
1.388000000E0,2.039399862E0,3.206999898E-1,1.202899933E0
1.408000000E0,-5.597999692E-1,2.206300020E0,-3.112999797E-1
1.428000000E0,-5.751499653E0,8.969999552E-1,-1.795899987E0
1.448000000E0,-6.083600044E0,-2.657799959E0,-1.919399977E0
1.468000000E0,-3.903399944E0,-3.403599977E0,-2.659600019E0
1.488000000E0,-2.435099840E0,-2.471699953E0,-2.592000008E0
1.508000000E0,1.063799977E0,-2.144399881E0,-1.955999881E-1
1.528000000E0,3.219899893E0,-1.190799952E0,5.830000043E-1
1.548000000E0,1.085699916E0,-2.125900030E0,-4.635999799E-1
1.568000000E0,2.042199850E0,-2.890899897E0,-4.087999761E-1
1.588000000E0,1.322399974E0,-2.329499960E0,-2.387999892E-1
1.608000000E0,-9.921000004E-1,3.032999933E-1,9.176999927E-1
1.628000000E0,-1.202399969E0,1.687799931E0,7.732999921E-1
1.648000000E0,-8.220999837E-1,2.012199879E0,-3.540000021E-1
1.668000000E0,-1.438399911E0,2.421700001E0,9.681999683E-1
1.688000000E0,-5.752999783E-1,1.977599978E0,6.276999712E-1
1.708000000E0,-3.659999743E-2,1.816399932E0,9.993999600E-1
1.728000000E0,-4.696999788E-1,4.166999757E-1,1.636500001E0
1.748000000E0,3.540000021E-1,-3.777999878E-1,-1.263199925E0
1.768000000E0,6.718999743E-1,1.464999914E-1,-5.722999573E-1
1.788000000E0,3.163199902E0,1.416399956E0,2.232499838E0
1.808000000E0,2.721400023E0,1.396799922E0,-2.829000056E-1
1.828000000E0,7.999999523E-1,6.952999830E-1,-7.239999771E-1
1.848000000E0,-2.623600006E0,1.250699997E0,-3.136799812E0
1.868000000E0,1.119099975E0,9.486999512E-1,-9.785999656E-1
1.888000000E0,1.384899974E0,-1.774599910E0,3.843099833E0
1.908000000E0,-1.854699969E0,-3.228999853E0,-3.039799929E0
1.928000000E0,-2.984799862E0,-7.094099998E0,9.032999873E-1
1.948000000E0,-1.094699979E0,-4.583199978E0,-1.698199987E0
1.968000000E0,-8.288999796E-1,-6.776999831E-1,-1.214499950E0
1.988000000E0,-1.631399989E0,-5.105000138E-1,-2.280999869E-1
2.008000000E0,-6.164000034E-1,2.302999943E-1,1.012699962E0
2.028000000E0,-3.786000013E-1,9.455999732E-1,-2.655999959E-1
2.048000000E0,-1.503899932E0,2.016599894E0,-4.520999789E-1
2.068000000E0,-5.702999830E-1,3.487999916E0,-1.370899916E0
2.088000000E0,3.612699986E0,2.233000040E0,4.281599998E0
2.108000000E0,1.740999937E0,-2.167700052E0,-1.596300006E0
2.128000000E0,4.580999911E-1,-2.896600008E0,-1.033399940E0
2.148000000E0,-1.095600009E0,1.881599903E0,-6.152999997E-1
2.168000000E0,-2.426699877E0,1.534899950E0,-1.229099989E0
2.188000000E0,1.314000010E0,-2.087800026E0,-7.626999617E-1
2.208000000E0,4.648999691E0,-2.071699858E0,6.699000001E-1
2.228000000E0,-1.118000001E-1,1.011799932E0,-4.275999963E-1
2.248000000E0,-7.376999855E-1,8.777999878E-1,-4.739999771E-2
