"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.508510000E-1,6.475171447E-2,-7.450286746E-1,5.976007506E-2
1.708603750E-1,1.755626649E-1,-8.851088285E-1,-2.429498360E-2
1.928510000E-1,2.580469251E-1,-5.675810575E-2,-2.433687150E-1
2.128588130E-1,2.458994389E-1,-6.042329967E-2,-3.623129129E-1
2.348510000E-1,7.726572454E-2,-6.330134869E-1,-3.222226799E-1
2.548510000E-1,-8.496262878E-2,-4.401022196E-1,-2.982942164E-1
2.748510000E-1,-1.110727564E-1,2.752733231E-1,-2.611536086E-1
2.948556880E-1,-2.046049535E-1,1.025311112E0,-2.885029316E-1
3.168510000E-1,-2.596177161E-1,6.154031157E-1,-3.420845270E-1
3.368556880E-1,-3.054326167E-3,-3.213325739E-1,-7.497934699E-1
3.588525630E-1,3.539702296E-1,3.214896619E-1,-7.472627163E-1
3.808510000E-1,5.036321878E-1,6.362248659E-1,-6.966656446E-1
4.008510000E-1,6.771702766E-1,1.146018147E0,-6.724055409E-1
4.208510000E-1,9.966353774E-1,2.042349339E0,-7.191803455E-1
4.408510000E-1,1.003581762E0,2.301234007E0,-6.731211543E-1
4.608588130E-1,5.007175207E-1,1.844603539E0,-5.921727419E-1
4.828510000E-1,-9.751154482E-2,1.355143428E0,-6.179512739E-1
5.028791250E-1,-2.579073012E-1,1.521473289E0,-6.436774135E-1
5.248510000E-1,-1.834864616E-1,2.335250616E0,-7.671419978E-1
5.448510000E-1,-2.553067505E-1,2.218383312E0,-1.160033107E0
5.648510000E-1,-6.791076064E-1,9.845576882E-1,-1.282450438E0
5.848556880E-1,-1.032676458E0,1.061875820E0,-8.687551022E-1
6.068510000E-1,-9.174323082E-1,1.468816757E0,-8.695753813E-1
6.268541250E-1,-1.005082726E0,9.091943502E-1,-1.133416772E0
6.488510000E-1,-1.361775637E0,2.604554892E-1,-5.775643587E-1
6.688510000E-1,-1.862301230E0,7.470532656E-1,4.195596874E-1
6.888510000E-1,-2.757428169E0,3.242123723E-1,8.422958851E-1
7.088510000E-1,-3.402467012E0,3.832044899E-1,3.856130540E-1
7.288510000E-1,-3.244601965E0,2.164923906E0,-2.379930913E-1
7.488510000E-1,-3.404264688E0,2.838149786E0,-5.996951461E-1
7.688510000E-1,-3.911405087E0,1.783691525E0,-2.298598588E-1
7.888510000E-1,-5.101544857E0,4.775220901E-2,-5.478588492E-2
8.088556880E-1,-5.778680325E0,-1.010074377E0,1.306640744E0
8.308510000E-1,-5.931204796E0,-1.021244526E0,2.615707397E0
8.508510000E-1,-6.051335812E0,-5.346990824E-1,2.178781748E0
8.708510000E-1,-5.801840782E0,-2.333330661E-1,8.865574598E-1
8.908541250E-1,-4.971378326E0,-4.141491652E-1,4.393168390E-1
9.108697500E-1,-4.244570732E0,-1.591565758E-1,1.062643766E0
9.328510000E-1,-3.810978651E0,5.383816957E-1,1.419005036E0
9.528510000E-1,-3.196134090E0,8.315795660E-1,1.071265578E0
9.728510000E-1,-2.266065598E0,6.982713342E-1,8.647931814E-1
9.928510000E-1,-9.263684154E-1,6.067985892E-1,7.545232773E-1
1.012851000E0,-8.152432740E-2,3.075968325E-1,6.821793914E-1
1.032851000E0,5.316272750E-2,1.595579982E-1,9.164200425E-1
1.052851000E0,5.233195424E-1,7.283259183E-2,1.191100001E0
1.072851000E0,8.601506352E-1,-8.744099736E-2,5.168792605E-1
1.092851000E0,5.280493498E-1,-5.805663466E-1,5.351703167E-1
1.112851000E0,-5.207538605E-1,-1.060374737E0,9.594947696E-1
1.132851000E0,-1.058280349E0,-1.386402249E0,1.420715451E0
1.152851000E0,-1.063062549E0,-1.239323378E0,1.253251076E0
1.172851000E0,-8.433954716E-1,-7.177143097E-1,8.250520229E-1
1.192855688E0,-4.406083822E-1,-4.944866896E-1,6.846577525E-1
1.214855688E0,-3.368485486E-3,-4.770508409E-1,8.049807549E-1
1.236851000E0,7.239625603E-2,-3.422067165E-1,6.206914186E-1
1.256851000E0,8.552113432E-4,-4.481481910E-1,5.958204865E-1
1.276851000E0,2.130174339E-1,-8.108799458E-1,8.503418565E-1
1.296851000E0,6.394188404E-1,-1.180191636E0,1.491226792E0
1.316851000E0,1.309782386E0,-1.443876028E0,1.737649798E0
1.336851000E0,1.280809879E0,-1.613207817E0,1.314232945E0
1.356851000E0,9.041329026E-1,-1.293219209E0,1.133975267E0
1.376851000E0,6.666634083E-1,-1.318282127E0,8.324347734E-1
1.396851000E0,7.789404690E-2,-7.107329965E-1,-5.048888326E-1
1.416852563E0,-7.953814268E-1,3.178593516E-1,-1.502588868E0
1.438851000E0,-1.313848972E0,1.337690115E0,-1.044317722E0
1.458851000E0,-1.099749446E0,1.050792933E0,-8.276351094E-1
1.478851000E0,-1.238729954E0,8.258723617E-1,-1.192199469E0
1.498851000E0,-1.011645198E0,1.448169470E0,-1.705239058E0
1.518851000E0,-7.078182697E-1,1.379996896E0,-2.396162510E0
1.538851000E0,-7.717671394E-1,8.624544740E-1,-2.404330730E0
1.558851000E0,-1.011104107E0,9.232093692E-1,-1.991403222E0
1.578851000E0,-1.161760926E0,1.627344966E0,-1.899930477E0
1.598851000E0,-1.251889706E0,1.705902219E0,-2.085685968E0
1.618851000E0,-1.086310387E0,1.174589157E0,-1.892233610E0
1.638851000E0,-7.307868004E-1,4.889016151E-1,-1.560184717E0
1.658851000E0,-4.754975140E-1,-5.805139542E-1,-1.232027888E0
1.678851000E0,-5.146975815E-2,-1.653751850E0,-8.905891776E-1
1.698851000E0,1.783726513E-1,-2.326576233E0,-7.505614161E-1
1.718851000E0,7.228804827E-1,-2.071775675E0,-6.945014000E-1
1.738851000E0,1.072661877E0,-7.725176215E-1,-5.870240331E-1
1.758851000E0,2.638239563E-1,-1.188045591E-1,-6.882357001E-1
1.778851000E0,-3.525565192E-2,8.042477071E-2,-6.902602911E-1
1.798851000E0,1.422617882E-1,-8.118398786E-1,-7.553086877E-1
1.818851000E0,-1.503601074E-1,-1.120344281E0,-7.432135344E-1
1.838851000E0,-6.135705113E-1,-4.047418386E-2,-2.189864665E-1
1.858851000E0,-1.540253043E0,1.236059666E0,8.550193310E-1
1.878851000E0,-1.847361207E0,1.546187162E0,1.485781312E0
1.898851000E0,-1.834271193E0,8.459959626E-1,1.385442376E0
1.918851000E0,-1.616768241E0,1.326764345E0,1.254629970E0
1.938851000E0,-9.918880463E-1,4.200832844E-1,-4.173780382E-1
1.958851000E0,-2.253220044E-2,8.043873310E-1,-1.789747834E0
1.978851000E0,7.891331911E-1,5.871810913E-1,-2.758562803E0
1.998851000E0,1.281874537E0,-1.933650225E-1,-3.684198141E0
2.018851000E0,1.527913570E0,-1.130414844E0,-4.216087341E0
2.038851000E0,1.746725559E0,-8.368155360E-1,-4.235477924E0
2.058851000E0,1.640173197E0,1.711295396E-1,-3.092461586E0
2.078851000E0,1.093797833E-1,1.060235143E0,-3.899763525E-1
2.098851000E0,-6.661921740E-2,-1.693475485E0,8.859116435E-1
2.118851000E0,2.356369048E-1,-1.137814999E0,-2.601413131E-1
2.138865063E0,-1.741838604E-1,-8.275827765E-1,-1.436231434E-1
2.160851000E0,-1.223475784E-1,-3.839724362E-1,3.349984884E-1
2.180851000E0,9.765116870E-2,1.816015095E-1,7.283782363E-1
2.200851000E0,1.968731359E-2,2.425658554E-1,2.275560200E-1
2.220851000E0,8.883725852E-3,2.844013870E-1,-1.329591870E-1
2.240851000E0,-1.191536263E-1,2.411696017E-1,-7.471754402E-2
2.260854125E0,-5.802696347E-1,-3.804817796E-3,-6.003932562E-3
2.282851000E0,-9.848892689E-2,2.862340072E-3,-1.393296272E-1
