"Time (s)","Pressure (hPa)"
1.164365620E-1,1.019250977E3
1.964365620E-1,1.019261230E3
2.764365620E-1,1.019265137E3
3.564365620E-1,1.019269043E3
4.364381250E-1,1.019264648E3
5.164365620E-1,1.019267090E3
5.964365620E-1,1.019276367E3
6.764365620E-1,1.019252930E3
7.564365620E-1,1.019249023E3
8.364365620E-1,1.019235840E3
9.164365620E-1,1.019241211E3
9.964365620E-1,1.019240723E3
1.076436562E0,1.019241699E3
1.156436562E0,1.019250000E3
1.236436562E0,1.019253906E3
1.316436562E0,1.019247559E3
1.396436562E0,1.019253906E3
1.476436562E0,1.019254883E3
1.556436562E0,1.019267090E3
1.636436562E0,1.019251953E3
1.716438125E0,1.019236328E3
1.796438125E0,1.019240723E3
1.876436562E0,1.019248535E3
1.956436562E0,1.019244629E3
2.036436562E0,1.019243652E3
2.116436562E0,1.019247559E3
2.196436562E0,1.019256348E3
2.276436562E0,1.019250977E3
2.356436562E0,1.019264648E3
2.436436562E0,1.019258301E3
2.516436562E0,1.019259766E3
2.596449062E0,1.019254395E3
2.676435000E0,1.019266113E3
2.756436562E0,1.019251465E3
2.836435000E0,1.019251465E3
2.916435000E0,1.019249023E3
2.996438125E0,1.019260742E3
3.076436562E0,1.019253906E3
3.156436562E0,1.019251465E3
3.236436562E0,1.019252441E3
3.316436562E0,1.019254883E3
3.396436562E0,1.019257812E3
3.476436562E0,1.019243164E3
3.556436562E0,1.019249023E3
3.636436562E0,1.019240723E3
3.716436562E0,1.019238281E3
3.796441250E0,1.019244629E3
3.876436562E0,1.019241211E3
3.956436562E0,1.019246094E3
4.036435000E0,1.019246094E3
4.116436562E0,1.019246094E3
4.196435000E0,1.019244629E3
4.276435000E0,1.019259277E3
4.356436562E0,1.019252930E3
4.436436562E0,1.019250977E3
4.516436562E0,1.019251953E3
4.596444375E0,1.019246094E3
4.676436562E0,1.019243164E3
4.756436562E0,1.019242676E3
4.836436562E0,1.019252441E3
4.916436562E0,1.019258301E3
4.996442812E0,1.019252930E3
5.076436562E0,1.019256836E3
5.156436562E0,1.019262695E3
5.236436562E0,1.019253906E3
5.316436562E0,1.019251953E3
5.396435000E0,1.019259766E3
5.476436562E0,1.019266113E3
5.556436562E0,1.019262207E3
5.636436562E0,1.019245605E3
5.716436562E0,1.019253418E3
5.796436562E0,1.019248535E3
5.876436562E0,1.019257812E3
5.956436562E0,1.019250000E3
6.036436562E0,1.019252441E3
6.116436562E0,1.019245605E3
6.196438125E0,1.019254883E3
6.276436562E0,1.019265137E3
6.356436562E0,1.019264648E3
6.436438125E0,1.019259766E3
6.516436562E0,1.019262207E3
6.596436562E0,1.019254883E3
6.676436562E0,1.019244629E3
