"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.643656200E-2,2.543750000E1,2.675000000E1,-2.062500000E1
5.643656200E-2,2.487500000E1,2.743750000E1,-2.018750000E1
7.643656200E-2,2.375000000E1,2.862500000E1,-2.006250000E1
9.643812500E-2,2.231250000E1,3.025000000E1,-1.968750000E1
1.264365620E-1,1.937500000E1,3.318750000E1,-1.850000000E1
1.464365620E-1,1.706250000E1,3.581250000E1,-1.681250000E1
1.664365620E-1,1.475000000E1,3.837500000E1,-1.400000000E1
1.864365620E-1,1.243750000E1,4.050000000E1,-1.106250000E1
2.064365620E-1,1.087500000E1,4.193750000E1,-8.312500000E0
2.264365620E-1,9.750000000E0,4.281250000E1,-5.437500000E0
2.464365620E-1,8.937500000E0,4.350000000E1,-2.562500000E0
2.664365620E-1,8.625000000E0,4.387500000E1,2.500000000E-1
2.864381250E-1,9.125000000E0,4.412500000E1,2.937500000E0
3.164365620E-1,9.875000000E0,4.468750000E1,6.000000000E0
3.364365620E-1,1.025000000E1,4.481250000E1,8.750000000E0
3.564365620E-1,1.062500000E1,4.468750000E1,1.087500000E1
3.764365620E-1,1.062500000E1,4.481250000E1,1.318750000E1
3.964365620E-1,1.000000000E1,4.437500000E1,1.562500000E1
4.264365620E-1,8.750000000E0,4.387500000E1,1.825000000E1
4.464365620E-1,7.687500000E0,4.387500000E1,1.937500000E1
4.764365620E-1,7.125000000E0,4.337500000E1,2.081250000E1
4.964365620E-1,7.250000000E0,4.350000000E1,2.068750000E1
5.164365620E-1,7.687500000E0,4.375000000E1,2.031250000E1
5.364365620E-1,7.937500000E0,4.375000000E1,1.950000000E1
5.564365620E-1,7.687500000E0,4.393750000E1,1.825000000E1
5.764365620E-1,7.437500000E0,4.450000000E1,1.662500000E1
5.964365620E-1,7.875000000E0,4.468750000E1,1.456250000E1
6.164365620E-1,8.437500000E0,4.493750000E1,1.218750000E1
6.464365620E-1,9.875000000E0,4.487500000E1,6.750000000E0
6.664365620E-1,1.137500000E1,4.425000000E1,3.062500000E0
6.864365620E-1,1.218750000E1,4.325000000E1,-5.625000000E-1
7.064365620E-1,1.393750000E1,4.212500000E1,-3.375000000E0
7.264365620E-1,1.543750000E1,4.112500000E1,-5.625000000E0
7.464365620E-1,1.681250000E1,3.962500000E1,-7.562500000E0
7.664365620E-1,1.850000000E1,3.787500000E1,-9.437500000E0
7.864365620E-1,1.968750000E1,3.650000000E1,-1.181250000E1
8.064365620E-1,2.118750000E1,3.456250000E1,-1.393750000E1
8.264365620E-1,2.225000000E1,3.306250000E1,-1.556250000E1
8.464365620E-1,2.293750000E1,3.150000000E1,-1.675000000E1
