"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211799939E1,1.189532997E2,0.000000000E0,0.000000000E0,0.000000000E0,1.191570473E1,0.000000000E0
1.591718800E-2,3.211799939E1,1.189532997E2,0.000000000E0,0.000000000E0,0.000000000E0,1.191570473E1,0.000000000E0
2.303489590E-1,3.211813861E1,1.189532129E2,1.346570761E1,5.415790677E-1,3.131715393E2,6.271442413E0,6.271442413E0
1.250780209E0,3.211812923E1,1.189531448E2,2.682959185E1,7.502658963E-1,2.924304199E2,7.010095596E0,7.010095596E0
2.254936458E0,3.211814959E1,1.189531537E2,2.335425553E1,7.117772102E-1,3.025326233E2,4.699999809E0,4.699999809E0
3.252569792E0,3.211816050E1,1.189531467E2,2.401249886E1,9.807683229E-1,2.882099609E2,4.699999809E0,4.699999809E0
4.249301562E0,3.211817023E1,1.189531395E2,2.314398378E1,1.065701127E0,2.882099609E2,4.699999809E0,4.699999809E0
5.246257812E0,3.211817471E1,1.189531310E2,2.325534869E1,1.423103690E0,2.878684387E2,4.699999809E0,4.699999809E0
6.247510416E0,3.211817729E1,1.189531144E2,2.351818506E1,1.084531546E0,2.888895874E2,2.268374443E0,2.268374443E0
7.251015104E0,3.211818056E1,1.189531027E2,2.268708163E1,1.154518962E0,3.039963989E2,3.081904650E0,3.081904650E0
8.256072395E0,3.211818614E1,1.189530919E2,2.218347950E1,1.244601250E0,3.055073853E2,3.427097082E0,3.427097082E0
9.253205728E0,3.211818917E1,1.189530844E2,2.250145425E1,1.047002077E0,3.077093201E2,3.547307968E0,3.547307968E0
1.025318177E1,3.211819389E1,1.189530782E2,2.268359914E1,9.405009747E-1,3.078499756E2,3.540052414E0,3.540052414E0
1.125691198E1,3.211820331E1,1.189530686E2,2.258192434E1,1.097124577E0,3.085990906E2,3.786072493E0,3.786072493E0
1.225606771E1,3.211821035E1,1.189530614E2,2.315740548E1,1.207831264E0,3.009104919E2,3.771673203E0,3.771673203E0
1.325342239E1,3.211821775E1,1.189530478E2,2.302057920E1,1.297447205E0,2.960054626E2,3.805966854E0,3.805966854E0
1.425314062E1,3.211822180E1,1.189530367E2,2.273237069E1,1.348563552E0,2.893939514E2,3.855026960E0,3.855026960E0
1.524628906E1,3.211822447E1,1.189530283E2,2.287320340E1,1.387205362E0,2.924359741E2,4.032170296E0,4.032170296E0
1.624640416E1,3.211823074E1,1.189530161E2,2.255452849E1,1.449997663E0,2.909902649E2,4.210093498E0,4.210093498E0
1.724785312E1,3.211823182E1,1.189529893E2,2.212302625E1,1.509755254E0,2.945518188E2,4.271214485E0,4.271214485E0
1.824628802E1,3.211822587E1,1.189529730E2,2.187466508E1,1.641472936E0,2.599382019E2,4.284272671E0,4.284272671E0
1.924990989E1,3.211822428E1,1.189529563E2,2.169181488E1,1.854674101E0,2.743869934E2,4.295169353E0,4.295169353E0
2.024697187E1,3.211822009E1,1.189529381E2,2.184524663E1,1.690885305E0,2.632133179E2,4.262668133E0,4.262668133E0
2.124793489E1,3.211821673E1,1.189529247E2,2.161819920E1,1.502470493E0,2.824428101E2,4.214861393E0,4.214861393E0
2.225009270E1,3.211821713E1,1.189529129E2,2.141108469E1,1.166775107E0,2.708150940E2,4.192402840E0,4.192402840E0
2.324630573E1,3.211821663E1,1.189529029E2,2.130477132E1,1.189385891E0,3.115924072E2,4.029295921E0,4.029295921E0
2.425602864E1,3.211821994E1,1.189528929E2,2.116846570E1,1.259600759E0,3.052397156E2,3.871852160E0,3.871852160E0
2.525637187E1,3.211822693E1,1.189528798E2,2.112769496E1,1.122572660E0,3.009821777E2,3.662759066E0,3.662759066E0
2.624751041E1,3.211823094E1,1.189528683E2,2.116527023E1,9.476960301E-1,2.985163574E2,3.560787916E0,3.560787916E0
2.724981093E1,3.211823380E1,1.189528576E2,2.131823508E1,9.070039988E-1,3.019189758E2,3.541453600E0,3.541453600E0
2.825868125E1,3.211823833E1,1.189528525E2,2.131061194E1,9.700469375E-1,2.883442993E2,3.541532040E0,3.541532040E0
2.924799895E1,3.211824258E1,1.189528453E2,2.129857714E1,1.188394427E0,3.023081970E2,3.578728914E0,3.578728914E0
3.025467864E1,3.211825184E1,1.189528361E2,2.078013990E1,1.107624173E0,3.036873779E2,3.659924984E0,3.659924984E0
3.125135677E1,3.211826171E1,1.189528260E2,2.033496224E1,1.069566846E0,3.038324280E2,3.536413908E0,3.536413908E0
3.225494895E1,3.211826935E1,1.189528173E2,2.014390836E1,1.151962519E0,3.119576721E2,3.509484053E0,3.509484053E0
3.325426614E1,3.211827732E1,1.189528082E2,1.959936615E1,9.995421171E-1,2.990021362E2,3.579013348E0,3.579013348E0
3.424825156E1,3.211828338E1,1.189527997E2,1.966796397E1,9.041340947E-1,2.838024902E2,3.892988682E0,3.892988682E0
3.525499635E1,3.211828754E1,1.189527870E2,1.930203745E1,1.148035645E0,2.942058411E2,4.120640278E0,4.120640278E0
3.625680052E1,3.211829165E1,1.189527739E2,1.951943907E1,1.237594724E0,2.802597656E2,4.442381382E0,4.442381382E0
3.725163125E1,3.211829434E1,1.189527594E2,1.952114843E1,1.338808179E0,2.867628174E2,4.553822517E0,4.553822517E0
3.824710625E1,3.211829662E1,1.189527454E2,1.948639156E1,1.347620726E0,2.732759399E2,4.636236668E0,4.636236668E0
3.924480624E1,3.211829873E1,1.189527326E2,1.982044263E1,1.181316972E0,2.654455872E2,4.379629135E0,4.379629135E0
4.025173020E1,3.211830155E1,1.189527212E2,1.977279897E1,1.253397465E0,2.875626221E2,4.248700619E0,4.248700619E0
4.124829947E1,3.211830576E1,1.189527087E2,1.939464507E1,1.291572094E0,2.876280518E2,4.272674561E0,4.272674561E0
4.225023645E1,3.211830952E1,1.189526969E2,1.910612327E1,1.129783630E0,3.040769043E2,4.281053066E0,4.281053066E0
4.324729895E1,3.211831714E1,1.189526859E2,1.883598687E1,1.297727466E0,3.051102295E2,4.203270912E0,4.203270912E0
4.424791770E1,3.211832486E1,1.189526760E2,1.874646206E1,1.348067999E0,2.955035400E2,4.179398537E0,4.179398537E0
4.524553072E1,3.211833259E1,1.189526649E2,1.849891640E1,1.201277137E0,3.130155029E2,4.147886276E0,4.147886276E0
4.624667604E1,3.211834086E1,1.189526546E2,1.826056365E1,1.282493830E0,3.016007080E2,3.974108458E0,3.974108458E0
4.725227968E1,3.211834918E1,1.189526431E2,1.815420178E1,1.377659440E0,3.191373901E2,3.874679089E0,3.874679089E0
4.824730104E1,3.211836000E1,1.189526319E2,1.810196596E1,1.289070129E0,2.969526672E2,3.896537781E0,3.896537781E0
4.924817030E1,3.211836711E1,1.189526232E2,1.754432676E1,1.216110110E0,2.870290527E2,3.961946011E0,3.961946011E0
5.024694426E1,3.211837239E1,1.189526100E2,1.724400259E1,1.090231061E0,2.865173645E2,3.973123074E0,3.973123074E0
5.124583697E1,3.211837618E1,1.189525991E2,1.686181402E1,9.639409184E-1,3.071903992E2,3.946580887E0,3.946580887E0
5.225888281E1,3.211838266E1,1.189525917E2,1.659966994E1,1.116742730E0,3.024075623E2,3.914408207E0,3.914408207E0
5.325123176E1,3.211838706E1,1.189525854E2,1.671095787E1,9.879345298E-1,2.991404114E2,3.784202576E0,3.784202576E0
5.425776301E1,3.211838928E1,1.189525777E2,1.640357046E1,8.917548656E-1,2.874998169E2,3.731566668E0,3.731566668E0
5.525700416E1,3.211839206E1,1.189525693E2,1.659667987E1,8.711566329E-1,2.940292969E2,3.689595699E0,3.689595699E0
5.625660624E1,3.211839561E1,1.189525619E2,1.667073315E1,8.627628684E-1,2.937633362E2,3.730854750E0,3.730854750E0
5.725466718E1,3.211839968E1,1.189525542E2,1.664168119E1,1.073828816E0,2.934038086E2,3.803735018E0,3.803735018E0
5.825921458E1,3.211840772E1,1.189525435E2,1.672983620E1,1.213868618E0,2.910812073E2,3.906937361E0,3.906937361E0
5.925169895E1,3.211841461E1,1.189525330E2,1.670457407E1,1.015232921E0,3.057849121E2,3.975168228E0,3.975168228E0
6.025514270E1,3.211841936E1,1.189525218E2,1.674519639E1,1.145143986E0,2.863737183E2,3.985328674E0,3.985328674E0
6.125703280E1,3.211842121E1,1.189525079E2,1.662575053E1,1.172731638E0,2.764560242E2,3.853549242E0,3.853549242E0
6.225863749E1,3.211841959E1,1.189524922E2,1.654200069E1,1.050008535E0,2.396771851E2,3.845563173E0,3.845563173E0
6.325527187E1,3.211841868E1,1.189524790E2,1.646751061E1,9.158107638E-1,2.410369568E2,3.984305620E0,3.984305620E0
6.425593437E1,3.211841586E1,1.189524668E2,1.634083189E1,9.299991131E-1,2.338569031E2,3.944752932E0,3.944752932E0
6.525403541E1,3.211841775E1,1.189524517E2,1.651746479E1,8.950309157E-1,2.738275757E2,3.958514690E0,3.958514690E0
6.625651718E1,3.211842015E1,1.189524365E2,1.660111427E1,1.025155067E0,2.727675781E2,4.087065220E0,4.087065220E0
6.725760468E1,3.211842237E1,1.189524228E2,1.661715512E1,1.010437965E0,2.965832520E2,4.049859524E0,4.049859524E0
6.826015207E1,3.211842655E1,1.189524078E2,1.611681091E1,1.197948456E0,3.040893860E2,3.855178118E0,3.855178118E0
6.925514999E1,3.211843144E1,1.189523971E2,1.585418157E1,1.143937588E0,3.055471497E2,3.680058718E0,3.680058718E0
7.024771666E1,3.211843814E1,1.189523869E2,1.561846662E1,1.016450524E0,3.043459778E2,3.445492983E0,3.445492983E0
7.125471249E1,3.211844545E1,1.189523744E2,1.539566328E1,1.067735314E0,3.288728333E2,3.134801865E0,3.134801865E0
7.225741041E1,3.211845234E1,1.189523636E2,1.539063719E1,9.854569435E-1,3.084793701E2,2.958933592E0,2.958933592E0
7.325537082E1,3.211845908E1,1.189523505E2,1.503937752E1,1.175859332E0,3.022215881E2,2.696061611E0,2.696061611E0
7.425178593E1,3.211846574E1,1.189523393E2,1.514208449E1,1.171956062E0,3.251007385E2,2.544682980E0,2.544682980E0
7.524669426E1,3.211847316E1,1.189523285E2,1.513259164E1,1.044369698E0,3.028261719E2,2.506216526E0,2.506216526E0
7.625773801E1,3.211847858E1,1.189523157E2,1.523295190E1,1.031749845E0,3.060651245E2,2.552021503E0,2.552021503E0
7.725746301E1,3.211848400E1,1.189523004E2,1.558013547E1,1.015311599E0,3.011358337E2,2.512248993E0,2.512248993E0
7.826555103E1,3.211848986E1,1.189522862E2,1.538808106E1,9.895255566E-1,3.023264771E2,2.647227049E0,2.647227049E0
7.925413332E1,3.211849672E1,1.189522729E2,1.509589887E1,1.224745393E0,2.994888306E2,2.734826565E0,2.734826565E0
8.025522551E1,3.211850426E1,1.189522595E2,1.489099300E1,1.389363766E0,2.938637085E2,2.793475389E0,2.793475389E0
8.125528853E1,3.211851177E1,1.189522467E2,1.458081398E1,1.304098964E0,2.924430847E2,2.955599546E0,2.955599546E0
8.225225988E1,3.211851925E1,1.189522337E2,1.452164682E1,1.431634068E0,2.966089783E2,3.062450171E0,3.062450171E0
8.325220572E1,3.211852622E1,1.189522181E2,1.426214261E1,1.515545964E0,2.969927063E2,3.213721752E0,3.213721752E0
8.425389842E1,3.211853554E1,1.189522023E2,1.420404245E1,1.371407270E0,3.094940491E2,3.383280993E0,3.383280993E0
8.525626874E1,3.211854437E1,1.189521863E2,1.413678706E1,1.282039762E0,3.207792969E2,3.581066608E0,3.581066608E0
8.625564374E1,3.211855177E1,1.189521742E2,1.378707681E1,1.387804508E0,2.860491638E2,3.650503874E0,3.650503874E0
8.725971353E1,3.211855889E1,1.189521606E2,1.334425439E1,1.439550877E0,3.008735962E2,3.651442051E0,3.651442051E0
8.825198957E1,3.211856810E1,1.189521464E2,1.293979415E1,1.245400310E0,3.044173889E2,3.607035160E0,3.607035160E0
8.925479842E1,3.211858047E1,1.189521352E2,1.274914241E1,1.384201050E0,2.840707092E2,3.645216703E0,3.645216703E0
9.024856509E1,3.211858607E1,1.189521242E2,1.262863229E1,1.371410728E0,2.997984314E2,3.621029615E0,3.621029615E0
9.125000259E1,3.211859331E1,1.189521154E2,1.302471600E1,1.200493097E0,2.947136230E2,3.626904011E0,3.626904011E0
9.224910051E1,3.211859867E1,1.189521040E2,1.332795167E1,1.148184896E0,2.871031799E2,3.690620899E0,3.690620899E0
9.325228957E1,3.211860199E1,1.189520910E2,1.362416469E1,1.270666122E0,2.833302002E2,3.778640270E0,3.778640270E0
9.424941874E1,3.211860366E1,1.189520774E2,1.380397268E1,1.396917701E0,2.733621216E2,3.631661892E0,3.631661892E0
9.525738176E1,3.211860588E1,1.189520646E2,1.400562531E1,1.379591346E0,2.959812012E2,3.547806501E0,3.547806501E0
9.625214634E1,3.211861142E1,1.189520541E2,1.413063605E1,1.407531857E0,2.920773315E2,3.424930096E0,3.424930096E0
9.725591353E1,3.211861432E1,1.189520415E2,1.421361635E1,1.218935132E0,2.931883545E2,3.295321226E0,3.295321226E0
9.825722499E1,3.211861839E1,1.189520296E2,1.446291003E1,1.079885006E0,2.887467651E2,3.204028368E0,3.204028368E0
9.926102863E1,3.211862195E1,1.189520168E2,1.469608368E1,8.749713302E-1,2.912322388E2,3.326367855E0,3.326367855E0
1.002495104E2,3.211862418E1,1.189520067E2,1.496349049E1,8.080664873E-1,2.998834839E2,3.368122816E0,3.368122816E0
1.012599651E2,3.211862728E1,1.189519966E2,1.517139971E1,9.195767641E-1,2.923254395E2,3.420421600E0,3.420421600E0
1.022586359E2,3.211862979E1,1.189519834E2,1.506336119E1,1.141713619E0,2.845037537E2,3.527930737E0,3.527930737E0
1.032447984E2,3.211863144E1,1.189519712E2,1.455219739E1,1.274846554E0,3.085855713E2,3.399158001E0,3.399158001E0
1.042477094E2,3.211863566E1,1.189519581E2,1.430398691E1,1.325798392E0,2.849440002E2,3.325325012E0,3.325325012E0
1.052540656E2,3.211863776E1,1.189519439E2,1.459354012E1,1.337078333E0,3.015212402E2,3.214620113E0,3.214620113E0
1.062431974E2,3.211864110E1,1.189519312E2,1.504988326E1,1.156247377E0,2.902521362E2,3.182183743E0,3.182183743E0
1.072620057E2,3.211864535E1,1.189519186E2,1.532015756E1,1.293951154E0,2.790606689E2,3.063847303E0,3.063847303E0
1.082586505E2,3.211864754E1,1.189519018E2,1.564266818E1,1.190310955E0,2.765580750E2,3.110059500E0,3.110059500E0
1.092516427E2,3.211864932E1,1.189518856E2,1.589253725E1,1.153414130E0,2.678721008E2,3.021899700E0,3.021899700E0
1.102602349E2,3.211865176E1,1.189518708E2,1.613200065E1,1.281835794E0,2.669372559E2,3.119419813E0,3.119419813E0
1.112592703E2,3.211865570E1,1.189518585E2,1.619759004E1,1.397451282E0,2.852079468E2,3.078303576E0,3.078303576E0
1.122506245E2,3.211866096E1,1.189518471E2,1.624170788E1,1.422430038E0,2.858529053E2,3.151892185E0,3.151892185E0
1.132569661E2,3.211866863E1,1.189518341E2,1.609522879E1,1.273058295E0,3.070072632E2,3.149138927E0,3.149138927E0
1.142543781E2,3.211867599E1,1.189518251E2,1.606044803E1,1.325214624E0,2.924663391E2,3.161653996E0,3.161653996E0
1.152539880E2,3.211868214E1,1.189518153E2,1.611322809E1,1.169895172E0,2.937309570E2,3.102140665E0,3.102140665E0
1.162601708E2,3.211868936E1,1.189518077E2,1.609997055E1,1.002483726E0,3.268967896E2,3.210357666E0,3.210357666E0
1.172591698E2,3.211869958E1,1.189518023E2,1.590863345E1,1.192818046E0,3.138807678E2,3.208037138E0,3.208037138E0
1.182636104E2,3.211870928E1,1.189517956E2,1.589418358E1,1.132108688E0,3.114811401E2,3.214846849E0,3.214846849E0
