"Time (s)","Pressure (hPa)"
1.204459370E-1,1.018666016E3
2.004443750E-1,1.018661621E3
2.804459370E-1,1.018672363E3
3.604443750E-1,1.018677734E3
4.404443750E-1,1.018674805E3
5.204443750E-1,1.018677246E3
6.004443750E-1,1.018681641E3
6.804443750E-1,1.018668457E3
7.604443750E-1,1.018697754E3
8.404443750E-1,1.018694336E3
9.204443750E-1,1.018672363E3
1.000444375E0,1.018685059E3
1.080444375E0,1.018693848E3
1.160444375E0,1.018684082E3
1.240444375E0,1.018682129E3
1.320444375E0,1.018678223E3
1.400449062E0,1.018697266E3
1.480444375E0,1.018690430E3
1.560444375E0,1.018678223E3
1.640444375E0,1.018681152E3
1.720445937E0,1.018682129E3
1.800444375E0,1.018682617E3
1.880445937E0,1.018691895E3
1.960444375E0,1.018687500E3
2.040452187E0,1.018701660E3
2.120445937E0,1.018701172E3
2.200444375E0,1.018697754E3
2.280444375E0,1.018674316E3
2.360445937E0,1.018686523E3
2.440445937E0,1.018682617E3
2.520449062E0,1.018684082E3
2.600444375E0,1.018669434E3
2.680444375E0,1.018662109E3
2.760445937E0,1.018666504E3
2.840444375E0,1.018674805E3
2.920449062E0,1.018675293E3
3.000445937E0,1.018686035E3
3.080444375E0,1.018685547E3
3.160449062E0,1.018669922E3
3.240444375E0,1.018668945E3
3.320444375E0,1.018662598E3
3.400444375E0,1.018672363E3
3.480444375E0,1.018672363E3
3.560444375E0,1.018674805E3
3.640444375E0,1.018685059E3
3.720444375E0,1.018681641E3
3.800444375E0,1.018673828E3
3.880444375E0,1.018676758E3
3.960444375E0,1.018677734E3
4.040444375E0,1.018678223E3
4.120445937E0,1.018697754E3
4.200444375E0,1.018696289E3
4.280444375E0,1.018694336E3
4.360444375E0,1.018683105E3
4.440444375E0,1.018694336E3
4.520450625E0,1.018688477E3
4.600445937E0,1.018702637E3
4.680444375E0,1.018713379E3
4.760445937E0,1.018703125E3
4.840445937E0,1.018703125E3
4.920444375E0,1.018703125E3
5.000444375E0,1.018691895E3
5.080444375E0,1.018686035E3
5.160444375E0,1.018696289E3
5.240444375E0,1.018695312E3
5.320444375E0,1.018689941E3
5.400445937E0,1.018693848E3
5.480444375E0,1.018698242E3
5.560444375E0,1.018702637E3
5.640444375E0,1.018705078E3
5.720492812E0,1.018693359E3
5.800445937E0,1.018694336E3
5.880444375E0,1.018702637E3
5.960444375E0,1.018695801E3
6.040444375E0,1.018711914E3
6.120444375E0,1.018710449E3
6.200444375E0,1.018707520E3
6.280444375E0,1.018719727E3
6.360444375E0,1.018708008E3
6.440444375E0,1.018709961E3
6.520444375E0,1.018716309E3
6.600445937E0,1.018718262E3
6.680444375E0,1.018715820E3
6.760444375E0,1.018720215E3
6.840444375E0,1.018719238E3
6.920444375E0,1.018723633E3
7.000444375E0,1.018721191E3
7.080444375E0,1.018722656E3
7.160444375E0,1.018715332E3
7.240444375E0,1.018707520E3
7.320444375E0,1.018697754E3
7.400444375E0,1.018693848E3
7.480444375E0,1.018701172E3
7.560444375E0,1.018689453E3
7.640444375E0,1.018679199E3
7.720445937E0,1.018699219E3
7.800444375E0,1.018710449E3
7.880444375E0,1.018696289E3
7.960444375E0,1.018693848E3
8.040444375E0,1.018674316E3
8.120445937E0,1.018681152E3
8.200445937E0,1.018691895E3
8.280444375E0,1.018703125E3
8.360444375E0,1.018698242E3
8.440444375E0,1.018703613E3
8.520444375E0,1.018692383E3
8.600445937E0,1.018705078E3
8.680444375E0,1.018727051E3
8.760444375E0,1.018720215E3
8.840444375E0,1.018716797E3
8.920444375E0,1.018731934E3
9.000444375E0,1.018733398E3
9.080445937E0,1.018704590E3
9.160444375E0,1.018699219E3
9.240444375E0,1.018709961E3
9.320444375E0,1.018718262E3
9.400444375E0,1.018714844E3
9.480444375E0,1.018713379E3
9.560444375E0,1.018707520E3
9.640444375E0,1.018699219E3
9.720444375E0,1.018709473E3
9.800444375E0,1.018720703E3
9.880444375E0,1.018723145E3
9.960444375E0,1.018736816E3
1.004044438E1,1.018753418E3
1.012044438E1,1.018724121E3
1.020044438E1,1.018724121E3
1.028044438E1,1.018724121E3
1.036044594E1,1.018735840E3
1.044044594E1,1.018729492E3
1.052044594E1,1.018734375E3
1.060044438E1,1.018737305E3
1.068044438E1,1.018708496E3
1.076044438E1,1.018718750E3
1.084044438E1,1.018717773E3
1.092044438E1,1.018744629E3
1.100044438E1,1.018737793E3
1.108044438E1,1.018766602E3
1.116044438E1,1.018737793E3
1.124044438E1,1.018723145E3
1.132044438E1,1.018694336E3
1.140044438E1,1.018687500E3
1.148044438E1,1.018707520E3
1.156044438E1,1.018716797E3
1.164044438E1,1.018716797E3
1.172044438E1,1.018689941E3
1.180044438E1,1.018713379E3
1.188044438E1,1.018717773E3
1.196044438E1,1.018732422E3
1.204044438E1,1.018736328E3
1.212044438E1,1.018765137E3
1.220044438E1,1.018736328E3
1.228044438E1,1.018738281E3
1.236044438E1,1.018736328E3
1.244044438E1,1.018725098E3
1.252044438E1,1.018741211E3
1.260044438E1,1.018737793E3
1.268044438E1,1.018731934E3
1.276044438E1,1.018702637E3
1.284044438E1,1.018718262E3
1.292044438E1,1.018719238E3
1.300044594E1,1.018746094E3
1.308044594E1,1.018729492E3
1.316044594E1,1.018758301E3
1.324044438E1,1.018752441E3
1.332044438E1,1.018751465E3
1.340044438E1,1.018722656E3
1.348044438E1,1.018708496E3
1.356044438E1,1.018704590E3
1.364044438E1,1.018688965E3
1.372044438E1,1.018701660E3
1.380044594E1,1.018680176E3
1.388044438E1,1.018705566E3
1.396044438E1,1.018715332E3
1.404044438E1,1.018744629E3
1.412044594E1,1.018742676E3
1.420044438E1,1.018742188E3
1.428044438E1,1.018718750E3
1.436044594E1,1.018689941E3
1.444044438E1,1.018660645E3
1.452044594E1,1.018689941E3
1.460044438E1,1.018711426E3
1.468044438E1,1.018729004E3
1.476044438E1,1.018721680E3
1.484044438E1,1.018721680E3
1.492044438E1,1.018717285E3
1.500044594E1,1.018711426E3
1.508044594E1,1.018730469E3
1.516044438E1,1.018742188E3
1.524044438E1,1.018752441E3
1.532044594E1,1.018762695E3
1.540044438E1,1.018738281E3
1.548044438E1,1.018723633E3
1.556044438E1,1.018722656E3
1.564044438E1,1.018729004E3
1.572044438E1,1.018725098E3
1.580044594E1,1.018722656E3
1.588044438E1,1.018706055E3
1.596044438E1,1.018693359E3
1.604044438E1,1.018704590E3
1.612044594E1,1.018712891E3
1.620044438E1,1.018734863E3
1.628044594E1,1.018730957E3
1.636044594E1,1.018724609E3
1.644044594E1,1.018695801E3
1.652044438E1,1.018694824E3
1.660044438E1,1.018694824E3
1.668044438E1,1.018696777E3
1.676044594E1,1.018711914E3
1.684044438E1,1.018705566E3
1.692044438E1,1.018718262E3
1.700044438E1,1.018689453E3
1.708044594E1,1.018712402E3
1.716044438E1,1.018708496E3
1.724044438E1,1.018727539E3
1.732044438E1,1.018733887E3
1.740044438E1,1.018753906E3
1.748044438E1,1.018730469E3
1.756044438E1,1.018712891E3
1.764044438E1,1.018684082E3
1.772044594E1,1.018708984E3
1.780044594E1,1.018733398E3
1.788044438E1,1.018734863E3
1.796044438E1,1.018721191E3
1.804044438E1,1.018712402E3
1.812044438E1,1.018704102E3
1.820044438E1,1.018712402E3
1.828044438E1,1.018728516E3
1.836044594E1,1.018733887E3
1.844044594E1,1.018749023E3
1.852044438E1,1.018760254E3
1.860044438E1,1.018731445E3
1.868044594E1,1.018702637E3
1.876044438E1,1.018710938E3
1.884044438E1,1.018717773E3
1.892044438E1,1.018721191E3
1.900044438E1,1.018724121E3
1.908044438E1,1.018728027E3
1.916044438E1,1.018701660E3
1.924044438E1,1.018714844E3
1.932044438E1,1.018742188E3
1.940044438E1,1.018748535E3
1.948044438E1,1.018751953E3
1.956044438E1,1.018770508E3
1.964044438E1,1.018770508E3
1.972044438E1,1.018756348E3
1.980044438E1,1.018727051E3
1.988044438E1,1.018720215E3
1.996044438E1,1.018720215E3
2.004044438E1,1.018735840E3
2.012044594E1,1.018728027E3
2.020044438E1,1.018699219E3
2.028044438E1,1.018707031E3
2.036044438E1,1.018704102E3
2.044044594E1,1.018731445E3
2.052044594E1,1.018736328E3
2.060044438E1,1.018764648E3
2.068044594E1,1.018756348E3
2.076044438E1,1.018743164E3
2.084044438E1,1.018735352E3
2.092044438E1,1.018720703E3
2.100044438E1,1.018720215E3
2.108044438E1,1.018720215E3
2.116044438E1,1.018723145E3
2.124044438E1,1.018708984E3
2.132044438E1,1.018708984E3
2.140044438E1,1.018737793E3
2.148044594E1,1.018754395E3
2.156044438E1,1.018750000E3
2.164044438E1,1.018760254E3
2.172044594E1,1.018741211E3
2.180044438E1,1.018712402E3
2.188044438E1,1.018683594E3
2.196044438E1,1.018693848E3
2.204044438E1,1.018700684E3
2.212044594E1,1.018717285E3
2.220044438E1,1.018721680E3
2.228044438E1,1.018706543E3
2.236045375E1,1.018712402E3
2.244044438E1,1.018730469E3
2.252044438E1,1.018754395E3
2.260044438E1,1.018747070E3
2.268044438E1,1.018768066E3
2.276044438E1,1.018746094E3
2.284044438E1,1.018717285E3
2.292044438E1,1.018688477E3
2.300044438E1,1.018714844E3
2.308044594E1,1.018721191E3
2.316044438E1,1.018729492E3
2.324044594E1,1.018719727E3
2.332044594E1,1.018719727E3
2.340044438E1,1.018715332E3
2.348044438E1,1.018719727E3
2.356044438E1,1.018745117E3
2.364044438E1,1.018738281E3
2.372044594E1,1.018752930E3
2.380044594E1,1.018758789E3
2.388044594E1,1.018743164E3
2.396044438E1,1.018714355E3
2.404044438E1,1.018721191E3
2.412044594E1,1.018725586E3
2.420044438E1,1.018729492E3
2.428044438E1,1.018729004E3
2.436044438E1,1.018722656E3
2.444044438E1,1.018700684E3
2.452044438E1,1.018726562E3
2.460044438E1,1.018739258E3
2.468044438E1,1.018753906E3
2.476044438E1,1.018760254E3
2.484044438E1,1.018760254E3
2.492044438E1,1.018730957E3
2.500044438E1,1.018717285E3
2.508044594E1,1.018702148E3
2.516044438E1,1.018674316E3
2.524044438E1,1.018698242E3
2.532044594E1,1.018710938E3
2.540044438E1,1.018709961E3
2.548044438E1,1.018707520E3
2.556044438E1,1.018707520E3
2.564044438E1,1.018717285E3
2.572044438E1,1.018740234E3
2.580044438E1,1.018739258E3
2.588044438E1,1.018754395E3
2.596044438E1,1.018780762E3
2.604044438E1,1.018751953E3
2.612044594E1,1.018742188E3
2.620044594E1,1.018741211E3
2.628044438E1,1.018727051E3
