"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.598593700E-2,1.334399939E0,-3.329999745E-2,-1.772300005E0
3.598593700E-2,4.271000028E-1,9.167999625E-1,-1.476199985E0
6.598593700E-2,1.208999977E-1,1.632299900E0,3.256999850E-1
8.598593700E-2,1.565999985E-1,1.784599900E0,1.061000004E-1
1.159859370E-1,5.771999955E-1,7.881000042E-1,1.640000008E-2
1.359859370E-1,4.206999838E-1,4.935999811E-1,-2.219999954E-2
1.559859370E-1,-8.069999516E-2,4.424999952E-1,1.947999895E-1
1.759875000E-1,-6.122999787E-1,7.285999656E-1,5.109999701E-2
2.059843750E-1,-4.032000005E-1,6.943999529E-1,-3.449999988E-1
2.259843750E-1,1.473999918E-1,3.716000021E-1,-6.470999718E-1
2.459843750E-1,1.796000004E-1,3.018999994E-1,-1.040999964E-1
2.659843750E-1,6.039999798E-2,1.119999960E-2,-8.619999886E-2
2.859859370E-1,-8.799999952E-3,-6.272999644E-1,-5.008999705E-1
3.159859370E-1,-1.893000007E-1,-4.682999849E-1,-2.708999813E-1
3.459859370E-1,4.044999778E-1,-5.230999589E-1,1.853999972E0
3.659921870E-1,6.097999811E-1,-3.731999993E-1,3.051599979E0
3.959843750E-1,-4.400999844E-1,-8.967999816E-1,1.775999904E0
4.159890620E-1,-4.691999853E-1,-1.108600020E0,2.312099934E0
4.459843750E-1,-1.791999936E-1,-2.084300041E0,1.786700010E0
4.659875000E-1,7.702999711E-1,-2.305799961E0,6.275999546E-1
4.959843750E-1,3.129999936E-1,-9.492999911E-1,1.219399929E0
5.159843750E-1,7.192999721E-1,-5.880999565E-1,3.411999941E-1
5.359859370E-1,3.497000039E-1,-1.006999969E0,1.096799970E0
5.659906250E-1,-4.634999931E-1,-5.537999868E-1,1.278699994E0
5.959843750E-1,-4.138000011E-1,-3.285000026E-1,-1.773999929E-1
