"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.138880300E-2,8.255792782E-3,-3.768370152E-1,1.399490088E-1
1.117888030E-1,-1.411474310E-2,-2.170474678E-1,1.026647836E-1
1.321888030E-1,1.145158429E-2,-9.028109163E-2,5.579318479E-2
1.525888030E-1,8.921582997E-2,-2.849580161E-2,8.921583183E-3
1.728215110E-1,1.318263710E-1,-1.890842989E-2,-3.155843541E-2
1.929183860E-1,9.773793817E-2,-6.684529036E-2,-4.966791719E-2
2.130152610E-1,2.956106514E-2,-9.667267650E-2,-7.629951090E-2
2.331121360E-1,1.864211401E-3,-8.282424510E-2,-8.588688076E-2
2.532090110E-1,4.021370411E-2,-3.808317333E-2,-8.375635743E-2
2.733058860E-1,7.323687524E-2,-1.358211134E-2,-6.245107949E-2
2.934027610E-1,5.619265884E-2,-1.890842989E-2,-3.688475490E-2
3.134996360E-1,2.743053809E-2,-4.873581231E-2,-2.090579830E-2
3.335969800E-1,2.316948399E-2,-1.041295230E-1,-2.942790836E-2
3.536943750E-1,1.358211134E-2,-1.169126853E-1,-5.712476373E-2
3.737917710E-1,-9.853689000E-3,-9.134636074E-2,-7.523424178E-2
3.938890630E-1,-2.476738021E-2,-5.725792050E-2,-8.801741153E-2
4.139859380E-1,-2.796317078E-2,-2.316948399E-2,-9.973530471E-2
4.340828130E-1,-3.861580789E-2,-1.864211401E-3,-1.189100519E-1
4.541796880E-1,-5.992107838E-2,8.788425475E-3,-1.210405827E-1
4.742765630E-1,-8.335687965E-2,-1.145158429E-2,-1.391500682E-1
4.943734380E-1,-1.451421678E-1,-1.571263932E-2,-1.966743022E-1
5.144703130E-1,-2.037316710E-1,-8.255792782E-3,-2.691122293E-1
5.345673440E-1,-2.282327414E-1,1.304947957E-2,-3.468764722E-1
5.546647400E-1,-2.665822208E-1,-5.060002208E-3,-4.033354521E-1
5.747621360E-1,-3.486075401E-1,1.304947957E-2,-4.075964987E-1
5.948595320E-1,-5.360939503E-1,-3.488738462E-2,-4.406196773E-1
6.149567710E-1,-7.757782340E-1,-2.106558830E-1,-5.396891832E-1
6.350536460E-1,-9.888309836E-1,-5.334307551E-1,-6.121271253E-1
6.551505210E-1,-1.113466859E0,-1.044757366E0,-6.398239732E-1
6.752473960E-1,-1.227450013E0,-2.046105146E0,-6.483460665E-1
6.953442710E-1,-1.313736439E0,-3.486341476E0,-6.387587190E-1
7.154411460E-1,-1.353151083E0,-3.609912157E0,-6.025397182E-1
7.355382300E-1,-1.948633552E0,-2.169675827E0,-7.005439997E-1
7.556356250E-1,-2.883934975E0,-9.158604145E-1,-4.193144143E-1
7.757330210E-1,-3.790474415E0,-2.266348451E-1,-1.444763839E-1
7.958304170E-1,-4.438154697E0,7.270424068E-2,7.922898233E-2
8.159278130E-1,-4.630967140E0,1.611211300E-1,3.327617347E-1
8.360246880E-1,-4.178230286E0,3.166496158E-1,5.266396999E-1
8.561215630E-1,-3.002179146E0,5.765739679E-1,4.936165512E-1
8.762184380E-1,-1.501222730E0,4.093275666E-1,5.830987096E-1
8.963153130E-1,-3.826959729E-1,-3.065296113E-1,1.214800000E0
9.164121880E-1,1.989379823E-1,8.045403361E-1,1.964745641E0
9.365093750E-1,3.779022694E-1,2.495113850E0,2.391916275E0
9.566067710E-1,2.809632719E-1,3.431480408E0,2.206560373E0
9.767041670E-1,3.701791167E-2,1.654620767E0,1.018791556E0
9.968015630E-1,2.210422046E-2,8.524772525E-1,-1.796300858E-1
1.016898907E0,4.673844278E-1,6.713824272E-1,-5.247755051E-1
1.036995782E0,1.141696334E0,2.932138145E-1,-5.514070988E-1
1.057092657E0,1.463405967E0,7.225150466E-1,-5.769734383E-1
1.077189532E0,1.745700836E0,8.578035235E-1,-3.319627941E-1
1.097286407E0,1.352618456E0,-1.797632426E-1,-3.479417264E-1
1.117383438E0,1.003211975E0,-8.828372359E-1,-4.278365076E-1
1.137480834E0,2.159821987E-1,-1.746766090E0,-1.902827173E-1
1.157578230E0,-1.411474310E-2,-1.809616566E0,-2.147837877E-1
1.177675625E0,-1.621863842E-1,-6.570013762E-1,-1.233175874E0
1.197773021E0,-1.941442937E-1,-9.286435843E-1,-9.583377838E-1
1.217870417E0,-3.209106624E-1,-3.544664681E-1,-5.833650231E-1
1.237967292E0,-8.974846452E-2,-3.203780353E-1,-4.810996950E-1
1.258064167E0,1.573926955E-1,-3.672496378E-1,-5.418196917E-1
1.278161042E0,5.824328661E-1,-1.957421899E-1,-7.953524590E-1
1.298257917E0,7.720498443E-1,1.866874546E-1,-1.008405209E0
1.318355157E0,6.974813938E-1,3.070622385E-1,-1.000948310E0
1.338452553E0,7.624624372E-1,-1.510011256E-1,-1.063798904E0
1.358549948E0,9.222519994E-1,-5.941507816E-1,-1.138367414E0
1.378647344E0,8.530098796E-1,-6.218476295E-1,-1.088299990E0
1.398744740E0,7.624624372E-1,-4.652538896E-1,-9.562072754E-1
1.418842136E0,7.901592851E-1,-4.993423223E-1,-7.900261283E-1
1.438939167E0,8.434224725E-1,-5.430181623E-1,-5.940176249E-1
1.459036042E0,7.219824195E-1,-5.142560005E-1,-5.066660047E-1
1.479132917E0,5.344960093E-1,-3.874896467E-1,-5.514070988E-1
1.499229792E0,4.684496820E-1,-2.607232630E-1,-5.737776160E-1
1.519327032E0,4.588623047E-1,-5.163865685E-1,-6.600639820E-1
1.539424428E0,3.352917433E-1,-7.496792674E-1,-7.133271694E-1
1.559521823E0,2.916159332E-1,-7.922898531E-1,-6.099966168E-1
1.579619219E0,2.340916842E-1,-6.314350367E-1,-4.523375630E-1
1.599716615E0,1.712411344E-1,-3.938812315E-1,-3.372890949E-1
1.619814011E0,2.085253596E-1,-2.170474678E-1,-3.095922470E-1
1.639911355E0,3.097254038E-1,5.779055133E-2,-2.861564457E-1
1.660008230E0,3.001380265E-1,2.484727502E-1,-2.552638054E-1
1.680105105E0,9.773793817E-2,4.434159994E-1,-2.627206445E-1
1.700201980E0,-1.515337527E-1,5.446160436E-1,-2.659164369E-1
1.720299063E0,-2.687127590E-1,3.496727943E-1,-3.287670016E-1
1.740396459E0,-2.506032586E-1,1.877527237E-1,-3.415501416E-1
1.760493855E0,-1.930790395E-1,1.802958697E-1,-2.946785688E-1
1.780591250E0,-2.420811653E-1,1.302284747E-1,-2.307627350E-1
1.800688646E0,-3.997401893E-1,7.723161485E-3,-2.041311413E-1
1.820786042E0,-4.785696864E-1,1.163800508E-1,-1.838911325E-1
1.840883438E0,-4.870918095E-1,2.804306448E-1,-1.998700947E-1
1.860980834E0,-5.062665343E-1,2.047969401E-1,-2.083922029E-1
1.881077969E0,-4.700475931E-1,-4.660528526E-2,-1.870869249E-1
1.901174844E0,-3.411506712E-1,-3.981422782E-1,-3.149185777E-1
1.921271719E0,-1.366200596E-1,-4.940160215E-1,-2.605901062E-1
1.941368646E0,-1.866874546E-1,-5.025381446E-1,-2.946785688E-1
1.961466042E0,-3.805654347E-1,-3.022685647E-1,-3.894870281E-1
1.981563438E0,-5.712476373E-1,-8.175898343E-2,-4.395544231E-1
2.001660834E0,-6.213150024E-1,1.035968885E-1,-4.022701681E-1
2.021758230E0,-4.657865167E-1,2.207758874E-1,-3.117227852E-1
2.041855625E0,-1.600558609E-1,2.484727502E-1,-2.435459048E-1
2.061953021E0,1.126516312E-1,7.590003312E-2,-2.648511827E-1
2.082050417E0,2.266348451E-1,-1.296958476E-1,-3.266364634E-1
2.102147813E0,2.852243483E-1,-1.914811432E-1,-3.841606975E-1
2.122245209E0,3.597927988E-1,-5.512739345E-2,-4.033354521E-1
2.142342344E0,3.917506933E-1,6.098634377E-2,-3.745733202E-1
2.162439219E0,3.214432895E-1,2.689790726E-2,-3.873564899E-1
2.182536094E0,1.882853508E-1,-7.856319100E-2,-4.065312445E-1
2.202633178E0,8.921582997E-2,-1.499358565E-1,-4.342280924E-1
2.222730573E0,8.388951421E-2,-1.808284968E-1,-4.576638937E-1
2.242827969E0,1.510011256E-1,-1.328916401E-1,-4.534028471E-1
2.262925365E0,1.563274413E-1,-7.323687524E-2,-4.171838760E-1
2.283022761E0,1.499358565E-1,-3.808317333E-2,-3.788343966E-1
