"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211537800E1,1.189550090E2,0.000000000E0,0.000000000E0,0.000000000E0,7.215847015E1,0.000000000E0
3.300367180E-1,3.211572865E1,1.189548692E2,1.379197108E1,1.299999952E0,2.581000061E2,1.047879887E1,2.114768791E1
1.329249426E0,3.211570261E1,1.189549619E2,3.962755149E1,1.049999952E0,2.318999939E2,5.379998684E0,6.082942963E0
1.540027968E0,3.211568705E1,1.189549491E2,3.755664292E1,9.700000286E-1,2.276000061E2,3.790092468E0,2.891343594E0
2.540955103E0,3.211568334E1,1.189549321E2,3.617107314E1,1.070000052E0,2.346999969E2,3.790092468E0,3.233415365E0
3.540927290E0,3.211568236E1,1.189549073E2,3.528797530E1,1.059999943E0,2.286999969E2,3.790092468E0,2.894917011E0
4.540527081E0,3.211567527E1,1.189548915E2,3.588963898E1,9.599999785E-1,2.300000000E2,3.790092468E0,3.107844353E0
5.540907810E0,3.211567039E1,1.189548761E2,3.613162480E1,1.250000000E0,2.333000031E2,3.790092468E0,3.029297352E0
6.542004893E0,3.211566267E1,1.189548634E2,3.700927789E1,1.360000014E0,2.378000031E2,3.790092468E0,3.123022079E0
7.541298018E0,3.211565375E1,1.189548578E2,3.648419467E1,1.129999995E0,2.021999969E2,3.790092468E0,3.001750469E0
8.543383434E0,3.211564572E1,1.189548549E2,3.509002482E1,9.599999785E-1,2.175000000E2,3.790092468E0,2.796632528E0
9.542475934E0,3.211563754E1,1.189548486E2,3.411853451E1,1.129999995E0,2.116000061E2,3.790092468E0,2.709904909E0
1.054146119E1,3.211562922E1,1.189548403E2,3.347114712E1,1.129999995E0,2.225000000E2,3.790092468E0,2.500000000E0
1.154141713E1,3.211562130E1,1.189548297E2,3.295438341E1,1.220000029E0,2.283000031E2,3.790092468E0,2.500000000E0
1.254107020E1,3.211561454E1,1.189548189E2,3.328418010E1,1.059999943E0,2.328999939E2,3.790092468E0,2.500000000E0
1.354291156E1,3.211560816E1,1.189548081E2,3.439406797E1,1.090000033E0,2.346999969E2,3.790092468E0,2.590428114E0
1.454179401E1,3.211560139E1,1.189547972E2,3.588884320E1,1.100000024E0,2.363999939E2,3.790092468E0,2.706160545E0
1.553971510E1,3.211559500E1,1.189547865E2,3.600684833E1,1.039999962E0,2.375000000E2,3.790092468E0,2.652747631E0
1.653929078E1,3.211558828E1,1.189547763E2,3.678036854E1,1.019999981E0,2.358000031E2,3.790092468E0,2.504609108E0
1.754213989E1,3.211558238E1,1.189547668E2,3.656389793E1,9.599999785E-1,2.373999939E2,3.790092468E0,2.500000000E0
1.853909020E1,3.211557806E1,1.189547574E2,3.590980779E1,1.000000000E0,2.410000000E2,3.790092468E0,2.500000000E0
1.953954343E1,3.211557589E1,1.189547471E2,3.623521655E1,9.599999785E-1,2.551999969E2,3.790092468E0,2.500000000E0
2.054261999E1,3.211557557E1,1.189547363E2,3.672670715E1,9.499999881E-1,2.668999939E2,3.790092468E0,2.500000000E0
2.154198530E1,3.211557599E1,1.189547251E2,3.731915277E1,1.059999943E0,2.732999878E2,3.790092468E0,2.500000000E0
2.254227390E1,3.211557725E1,1.189547137E2,3.714725710E1,9.800000191E-1,2.736000061E2,3.790092468E0,2.500000000E0
2.354335483E1,3.211557782E1,1.189547038E2,3.712995704E1,8.700000048E-1,2.717999878E2,3.790092468E0,2.500000000E0
2.454340020E1,3.211557895E1,1.189546923E2,3.670653562E1,1.139999986E0,2.725000000E2,3.790092468E0,2.500000000E0
2.554410608E1,3.211558009E1,1.189546808E2,3.735824876E1,1.029999971E0,2.730000000E2,3.790092468E0,2.500000000E0
2.654115822E1,3.211558207E1,1.189546694E2,3.735060000E1,1.049999952E0,2.752000122E2,3.790092468E0,2.500000000E0
2.754216942E1,3.211558374E1,1.189546584E2,3.756682609E1,1.000000000E0,2.728999939E2,3.790092468E0,2.500000000E0
2.853992306E1,3.211558568E1,1.189546483E2,3.754409750E1,1.019999981E0,2.720000000E2,3.790092468E0,2.500000000E0
2.953856051E1,3.211558759E1,1.189546395E2,3.773407169E1,8.399999738E-1,2.742999878E2,3.790092468E0,2.500000000E0
3.054038530E1,3.211558952E1,1.189546308E2,3.796078875E1,9.599999785E-1,2.772999878E2,3.790092468E0,2.500000000E0
3.154223478E1,3.211559076E1,1.189546209E2,3.833069724E1,1.019999981E0,2.728999939E2,3.790092468E0,2.500000000E0
3.254107332E1,3.211559131E1,1.189546106E2,3.821690210E1,1.009999990E0,2.691000061E2,3.790092468E0,2.500000000E0
3.354127868E1,3.211559118E1,1.189546000E2,3.782344347E1,1.019999981E0,2.647000122E2,3.790092468E0,2.500000000E0
3.454202926E1,3.211559059E1,1.189545894E2,3.757842164E1,1.019999981E0,2.642000122E2,3.790092468E0,2.500000000E0
3.553964941E1,3.211559116E1,1.189545803E2,3.788723008E1,8.000000119E-1,2.701000061E2,3.790092468E0,2.500000000E0
3.654026582E1,3.211559332E1,1.189545711E2,3.744683511E1,9.700000286E-1,2.773999939E2,3.790092468E0,2.500000000E0
3.754248712E1,3.211559616E1,1.189545612E2,3.772818450E1,9.700000286E-1,2.832999878E2,3.790092468E0,2.500000000E0
3.854382400E1,3.211559827E1,1.189545515E2,3.793677782E1,9.399999976E-1,2.801000061E2,3.790092468E0,2.500000000E0
3.953938530E1,3.211559979E1,1.189545414E2,3.773869412E1,8.700000048E-1,2.773999939E2,3.790092468E0,2.500000000E0
4.054513868E1,3.211560100E1,1.189545325E2,3.750618212E1,8.100000024E-1,2.777999878E2,3.790092468E0,2.500000000E0
4.154041431E1,3.211560161E1,1.189545230E2,3.748009214E1,9.399999976E-1,2.712000122E2,3.790092468E0,2.500000000E0
4.253931509E1,3.211560182E1,1.189545132E2,3.769319904E1,8.500000238E-1,2.693999939E2,3.790092468E0,2.500000000E0
4.354445050E1,3.211560229E1,1.189545041E2,3.773803008E1,8.600000143E-1,2.661000061E2,3.790092468E0,2.500000000E0
4.454106170E1,3.211560300E1,1.189544953E2,3.741829747E1,8.700000048E-1,2.681000061E2,3.790092468E0,2.500000000E0
4.553913727E1,3.211560342E1,1.189544873E2,3.695836403E1,8.299999833E-1,2.637000122E2,3.790092468E0,2.500000000E0
4.653890957E1,3.211560385E1,1.189544784E2,3.673256445E1,9.599999785E-1,2.671000061E2,3.790092468E0,2.500000000E0
4.754170436E1,3.211560414E1,1.189544689E2,3.697490643E1,8.999999762E-1,2.662999878E2,3.790092468E0,2.500000000E0
4.854166957E1,3.211560450E1,1.189544589E2,3.732992101E1,1.059999943E0,2.707000122E2,3.790092468E0,2.500000000E0
4.954264404E1,3.211560535E1,1.189544482E2,3.729846388E1,9.700000286E-1,2.692999878E2,3.790092468E0,2.500000000E0
5.053992498E1,3.211560623E1,1.189544389E2,3.768423905E1,8.100000024E-1,2.727000122E2,3.790092468E0,2.500000000E0
5.154424503E1,3.211560752E1,1.189544296E2,3.770832010E1,9.200000167E-1,2.740000000E2,3.790092468E0,2.500000000E0
5.254228701E1,3.211560870E1,1.189544194E2,3.684843216E1,8.999999762E-1,2.732000122E2,3.790092468E0,2.500000000E0
5.354238368E1,3.211560814E1,1.189544089E2,3.676307808E1,9.499999881E-1,2.668999939E2,3.790092468E0,2.500000000E0
5.453886144E1,3.211560643E1,1.189543980E2,3.705369985E1,1.000000000E0,2.618999939E2,3.790092468E0,2.500000000E0
5.553958347E1,3.211560387E1,1.189543865E2,3.603829170E1,9.800000191E-1,2.577999878E2,3.790092468E0,2.500000000E0
5.654246206E1,3.211560114E1,1.189543751E2,3.478020700E1,8.399999738E-1,2.585000000E2,3.790092468E0,2.500000000E0
5.754039508E1,3.211559998E1,1.189543644E2,3.414596344E1,8.899999857E-1,2.636000061E2,3.790092468E0,2.500000000E0
5.853886560E1,3.211559864E1,1.189543521E2,3.357660508E1,9.800000191E-1,2.672000122E2,3.790092468E0,2.500000000E0
5.953932914E1,3.211559760E1,1.189543400E2,3.310661202E1,9.499999881E-1,2.668999939E2,3.790092468E0,2.500000000E0
6.054270383E1,3.211559648E1,1.189543272E2,3.327279020E1,9.399999976E-1,2.640000000E2,3.790092468E0,2.500000000E0
6.154165456E1,3.211559459E1,1.189543151E2,3.301550309E1,8.899999857E-1,2.622999878E2,3.790092468E0,2.500000000E0
6.253852248E1,3.211559243E1,1.189543030E2,3.330130630E1,1.019999981E0,2.606000061E2,3.790092468E0,2.500000000E0
6.353870300E1,3.211559051E1,1.189542904E2,3.280409151E1,1.000000000E0,2.602000122E2,3.790092468E0,2.500000000E0
