"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.400156200E-2,4.066699982E0,7.664999962E-1,6.043999791E-1
4.400000000E-2,5.380799770E0,9.529999495E-1,3.141000032E0
6.400000000E-2,4.605099678E0,1.655000001E-1,2.108500004E0
8.400156200E-2,3.799799919E0,-1.986999959E-1,1.466699958E0
1.040125000E-1,3.253499985E0,1.129999980E-1,1.238799930E0
1.340000000E-1,2.704999924E0,1.100999951E0,1.465099931E0
1.540125000E-1,2.423199892E0,1.186100006E0,1.840799928E0
1.840015620E-1,2.323299885E0,-9.599999525E-3,1.468099952E0
2.040125000E-1,2.083600044E0,-3.980000019E-1,2.036700010E0
2.340015620E-1,2.087100029E0,1.757999957E-1,1.897599936E0
2.540125000E-1,1.956399918E0,1.232999921E0,1.751999974E0
2.840015620E-1,2.569999933E0,8.540999889E-1,1.103999987E-1
3.040078120E-1,1.639400005E0,-1.058300018E0,-1.537999958E-1
3.340000000E-1,1.334699988E0,-2.269999981E0,1.192099929E0
3.540140620E-1,1.724599957E0,-2.190899849E0,3.085999787E-1
3.840000000E-1,2.039299965E0,-1.498299956E0,-7.990999818E-1
4.040031250E-1,3.195899963E0,-9.451999664E-1,-7.439000010E-1
4.340000000E-1,1.766299963E0,-1.172099948E0,-1.560199976E0
4.540062500E-1,1.965599895E0,-1.493499994E0,1.378700018E0
4.840000000E-1,3.944299936E0,3.953999877E-1,-3.092399836E0
5.040078120E-1,3.678900003E0,-1.088699937E0,-5.093699932E0
5.340015620E-1,2.524899960E0,-3.194499969E0,-5.815799713E0
5.540062500E-1,2.613499880E0,-3.131599903E0,-3.676299810E0
5.840015620E-1,-3.985599995E0,-2.187000036E0,-4.026499748E0
6.140000000E-1,-1.433599949E0,-2.665400028E0,-7.361399651E0
6.340000000E-1,-1.444700003E0,-2.393800020E0,-7.118000031E0
6.540000000E-1,-1.725099921E0,-3.295099974E0,-9.514200211E0
6.740000000E-1,-2.184599876E0,-3.790799856E0,-8.397299767E0
6.940015620E-1,-2.480299950E0,-4.875599861E0,-7.137099743E0
7.240015620E-1,-1.445000023E-1,-8.415599823E0,-5.303799629E0
7.540000000E-1,4.968599796E0,-9.467999458E0,2.595099926E0
7.740015620E-1,7.375399590E0,-6.916499615E0,9.028599739E0
7.940015620E-1,8.913700104E0,-5.664399624E0,9.590199471E0
8.240000000E-1,1.062930012E1,-4.259999752E0,1.138129997E1
8.440000000E-1,1.138239956E1,-5.057499886E0,1.242339993E1
8.640000000E-1,1.127709961E1,-4.912499905E0,1.326939964E1
8.840015620E-1,1.186100006E1,-2.373699903E0,1.010439968E1
9.140000000E-1,9.950900078E0,1.024999991E-1,4.671199799E0
9.340000000E-1,6.993999958E0,3.391000032E-1,4.641099930E0
9.540015620E-1,5.232999802E0,-6.430000067E-2,4.201399803E0
9.840000000E-1,3.527999878E0,-6.620000005E-1,8.022999763E-1
1.004000000E0,3.326999903E0,4.702000022E-1,9.726999998E-1
1.024000000E0,4.135900021E0,1.071499944E0,-3.942999840E-1
1.044000000E0,1.454100013E0,3.026999831E-1,-1.727000028E-1
1.064000000E0,2.154999971E0,1.880499959E0,6.668999791E-1
1.084001562E0,1.973399997E0,8.701999784E-1,-4.539999738E-2
1.114000000E0,4.223199844E0,3.417999983E0,2.620100021E0
1.134000000E0,3.727999926E0,3.836299896E0,5.678599834E0
1.154001562E0,-1.400299907E0,6.612699986E0,-4.152400017E0
1.184000000E0,-8.240000010E-1,6.444499969E0,-1.038499951E0
1.204000000E0,1.599999960E-3,5.382699966E0,2.113999873E-1
1.224001562E0,6.013700008E0,6.914700031E0,5.445699692E0
1.254000000E0,1.624699950E0,4.328599930E0,1.183399916E0
1.274000000E0,2.154599905E0,3.470899820E0,-1.243600011E0
1.294001562E0,7.396000028E-1,2.710500002E0,-4.541599751E0
1.324000000E0,2.415400028E0,6.994999647E-1,-1.044499993E0
1.344000000E0,1.030499935E0,-2.501600027E0,3.668999970E-1
1.364000000E0,1.165999994E-1,-4.100599766E0,-6.190999746E-1
1.384000000E0,1.832799911E0,-4.255300045E0,-4.734999835E-1
1.404000000E0,4.018099785E0,-4.933099747E0,1.395499945E0
1.424000000E0,6.870999932E-1,-7.332900047E0,1.892399907E0
1.444001562E0,-2.173599958E0,-9.422399521E0,7.282999754E-1
