"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.702213500E1,-2.071923828E1,-4.002340317E1,-7.461694336E1
6.704208000E1,-2.219702148E1,-4.145286560E1,-7.381018066E1
6.706202500E1,-2.195825195E1,-4.263379669E1,-7.425378418E1
6.708197100E1,-3.100585938E1,-4.372719574E1,-6.961071777E1
6.710191600E1,-4.149658203E1,-4.458753204E1,-6.536022949E1
6.712186200E1,-4.725805664E1,-4.470265961E1,-6.381848145E1
6.714180700E1,-5.338818359E1,-4.532508087E1,-6.072155762E1
6.716175300E1,-5.673803711E1,-4.605496979E1,-6.002111816E1
6.718169800E1,-5.772460938E1,-4.671349335E1,-6.018786621E1
6.720164400E1,-5.030590820E1,-4.682500458E1,-6.316247559E1
6.722158900E1,-4.390063477E1,-4.718173599E1,-6.607348633E1
6.724153500E1,-4.297827148E1,-4.816269684E1,-6.754675293E1
6.726148000E1,-4.510888672E1,-4.928090668E1,-6.704724121E1
6.728142600E1,-5.040332031E1,-5.084390259E1,-6.532141113E1
6.730137100E1,-5.252270508E1,-5.239179611E1,-6.482092285E1
6.732131600E1,-4.743359375E1,-5.384957504E1,-6.735864258E1
6.734126200E1,-4.862646484E1,-5.579124832E1,-6.728930664E1
6.736120700E1,-4.354467773E1,-5.727539825E1,-6.901464844E1
6.738115300E1,-2.674804688E1,-5.870559311E1,-7.355786133E1
6.740109800E1,-9.779541016E0,-6.021269989E1,-7.851806641E1
6.742104400E1,-6.690429688E0,-6.175907516E1,-7.902709961E1
6.744098900E1,-1.417480469E1,-6.256788635E1,-7.440686035E1
6.746093887E1,-2.621459961E1,-6.288363647E1,-6.985498047E1
6.748088387E1,-3.941772461E1,-6.201486206E1,-6.408740234E1
6.750082988E1,-5.666699219E1,-6.132423019E1,-5.728552246E1
6.752077488E1,-7.119775391E1,-6.084689713E1,-5.092834473E1
6.754071988E1,-8.852514648E1,-6.063286591E1,-4.414929199E1
6.756066588E1,-9.117333984E1,-5.988882065E1,-4.365405273E1
6.758061087E1,-8.887744141E1,-5.923656082E1,-4.440124512E1
6.760055687E1,-8.616406250E1,-5.855805206E1,-4.580529785E1
6.762050188E1,-8.751562500E1,-5.841817856E1,-4.524011230E1
6.764044788E1,-8.153881836E1,-5.824322510E1,-4.796606445E1
6.766039288E1,-7.479077148E1,-5.808785629E1,-5.090991211E1
6.768033887E1,-5.397753906E1,-5.816541672E1,-6.035583496E1
6.770028387E1,-3.119799805E1,-5.761246490E1,-6.993066406E1
6.772022988E1,-1.608666992E1,-5.769356537E1,-7.689001465E1
6.774017488E1,-1.268066406E1,-5.751732635E1,-7.823327637E1
6.776012088E1,-1.301586914E1,-5.713263702E1,-7.895117188E1
6.778006587E1,-2.510107422E1,-5.612976837E1,-7.310412598E1
6.780001087E1,-4.204638672E1,-5.548025894E1,-6.704516602E1
6.781995687E1,-5.857934570E1,-5.401089478E1,-6.112915039E1
6.783990188E1,-7.429931641E1,-5.245894623E1,-5.506835938E1
6.785984788E1,-8.340258789E1,-5.057935333E1,-5.291198730E1
6.787979288E1,-8.482055664E1,-4.842486572E1,-5.377209473E1
6.789973887E1,-8.292065430E1,-4.694754791E1,-5.519067383E1
6.791968387E1,-7.884423828E1,-4.594153595E1,-5.683923340E1
6.793962988E1,-6.586889648E1,-4.488611984E1,-6.227355957E1
6.795957488E1,-5.136865234E1,-4.397937775E1,-6.828918457E1
6.797952088E1,-4.290307617E1,-4.304919434E1,-7.195568848E1
6.799946587E1,-4.385571289E1,-4.295569611E1,-7.169152832E1
6.801941187E1,-4.339599609E1,-4.331956863E1,-7.122314453E1
6.803935688E1,-3.735571289E1,-4.352849579E1,-7.338598633E1
6.805930188E1,-2.389892578E1,-4.356343842E1,-7.903442383E1
6.807924788E1,-8.614013672E0,-4.381684875E1,-8.562426758E1
6.809919288E1,-2.124511719E0,-4.393572235E1,-8.789880371E1
6.811913887E1,-1.343798828E1,-4.431462860E1,-8.316345215E1
6.813908387E1,-3.002075195E1,-4.469910812E1,-7.606506348E1
6.815902988E1,-3.967309570E1,-4.513057709E1,-7.159533691E1
6.817897488E1,-4.701440430E1,-4.551188660E1,-6.867687988E1
6.819892088E1,-4.986840820E1,-4.552764893E1,-6.711193848E1
6.821886587E1,-5.232885742E1,-4.552992249E1,-6.634899902E1
6.823881187E1,-5.376293945E1,-4.581923676E1,-6.546447754E1
6.825875688E1,-5.736425781E1,-4.572642899E1,-6.329614258E1
6.827870288E1,-5.877783203E1,-4.592358398E1,-6.251733398E1
6.829864788E1,-5.800903320E1,-4.586549377E1,-6.285998535E1
6.831859288E1,-5.505859375E1,-4.582607269E1,-6.461145020E1
6.833853887E1,-4.697729492E1,-4.445142365E1,-6.797399902E1
6.835848387E1,-4.094921875E1,-4.387548828E1,-7.062060547E1
6.837842988E1,-3.859594727E1,-4.335121155E1,-7.200988770E1
6.839837488E1,-3.380810547E1,-4.309967041E1,-7.390930176E1
6.841832088E1,-2.703344727E1,-4.285460281E1,-7.700268555E1
6.843826587E1,-2.333520508E1,-4.243130493E1,-7.814794922E1
6.845820742E1,-2.199243164E1,-4.245590210E1,-7.886987305E1
6.847815242E1,-1.723193359E1,-4.256626129E1,-8.087561035E1
6.849809842E1,-6.887207031E0,-4.239712524E1,-8.577880859E1
6.851804342E1,3.920410156E0,-4.250710678E1,-9.024841309E1
6.853798942E1,8.377929688E0,-4.244821167E1,-9.153674316E1
6.855793442E1,1.805541992E1,-4.214260864E1,-9.599011230E1
6.857788042E1,2.926098633E1,-4.167983246E1,-1.007025146E2
6.859782542E1,3.386450195E1,-4.144927979E1,-1.028000488E2
6.861777142E1,2.291821289E1,-4.162847137E1,-9.787683105E1
6.863771642E1,1.159667969E0,-4.181123352E1,-8.819433594E1
6.865766242E1,-2.342724609E1,-4.220227814E1,-7.809008789E1
6.867760742E1,-3.895117188E1,-4.215608215E1,-7.166638184E1
6.869755242E1,-4.410449219E1,-4.183335876E1,-6.993798828E1
6.871749842E1,-4.298657227E1,-4.106526947E1,-7.129272461E1
6.873744342E1,-3.500830078E1,-4.037751770E1,-7.480505371E1
6.875738942E1,-3.263378906E1,-3.986498260E1,-7.519042969E1
6.877733442E1,-3.632226562E1,-4.005097198E1,-7.398779297E1
6.879728042E1,-4.187890625E1,-4.006555176E1,-7.211669922E1
6.881722542E1,-4.632275391E1,-3.995159531E1,-6.984082031E1
6.883717142E1,-5.053857422E1,-3.961210251E1,-6.861096191E1
6.885711642E1,-5.388183594E1,-3.955732727E1,-6.677355957E1
6.887706242E1,-5.464111328E1,-3.915103912E1,-6.709729004E1
6.889700742E1,-5.405859375E1,-3.875733185E1,-6.818859863E1
6.891695342E1,-5.222998047E1,-3.870595551E1,-6.846862793E1
6.893689842E1,-4.569580078E1,-3.839494324E1,-7.147448730E1
6.895684442E1,-3.631518555E1,-3.804039764E1,-7.570629883E1
6.897678942E1,-3.008325195E1,-3.803983307E1,-7.830957031E1
6.899673442E1,-2.387573242E1,-3.832416534E1,-8.142456055E1
6.901668042E1,-1.496386719E1,-3.859658813E1,-8.544897461E1
6.903662542E1,-7.521484375E0,-3.843701935E1,-8.861706543E1
6.905657142E1,-7.100097656E0,-3.859651566E1,-8.849707031E1
6.907651642E1,-7.822509766E0,-3.870196533E1,-8.780163574E1
6.909646242E1,-4.983642578E0,-3.902694702E1,-8.941540527E1
6.911640742E1,-1.971191406E0,-3.899875641E1,-9.055346680E1
6.913635342E1,-2.497558594E-1,-3.922909546E1,-9.123071289E1
6.915629842E1,1.647705078E0,-3.914822769E1,-9.150146484E1
6.917624442E1,-8.718505859E0,-3.989478302E1,-8.698425293E1
6.919618942E1,-3.129223633E1,-4.089646149E1,-7.714123535E1
6.921613542E1,-5.203125000E1,-4.152387619E1,-6.845312500E1
6.923608042E1,-6.373608398E1,-4.212932587E1,-6.524975586E1
6.925602642E1,-6.258007812E1,-4.251092148E1,-6.603002930E1
6.927597142E1,-5.693798828E1,-4.228067780E1,-6.878369141E1
6.929591742E1,-4.923608398E1,-4.186194992E1,-7.187268066E1
6.931586242E1,-4.405224609E1,-4.207331848E1,-7.433178711E1
6.933580842E1,-4.276025391E1,-4.244145966E1,-7.450170898E1
6.935575342E1,-4.806323242E1,-4.295955658E1,-7.202148438E1
6.937569842E1,-5.524609375E1,-4.354351807E1,-6.961779785E1
6.939564442E1,-6.265087891E1,-4.348220825E1,-6.599768066E1
6.941558942E1,-6.590234375E1,-4.349277878E1,-6.491516113E1
6.943553542E1,-6.351049805E1,-4.353675079E1,-6.617956543E1
6.945548075E1,-5.713696289E1,-4.344703674E1,-6.880871582E1
6.947542675E1,-4.688159180E1,-4.318670654E1,-7.337036133E1
6.949537175E1,-3.914672852E1,-4.289449310E1,-7.631579590E1
6.951531775E1,-3.482397461E1,-4.282951736E1,-7.883557129E1
6.953526275E1,-3.413403320E1,-4.297884369E1,-7.909875488E1
6.955520875E1,-3.075073242E1,-4.293544388E1,-8.016589355E1
6.957515375E1,-2.071508789E1,-4.292171478E1,-8.399768066E1
6.959509975E1,-9.795654297E0,-4.323638916E1,-8.857324219E1
6.961504475E1,-2.880859375E-1,-4.380187225E1,-9.233593750E1
6.963499075E1,4.343017578E0,-4.349775314E1,-9.438793945E1
6.965493575E1,1.093823242E1,-4.340619278E1,-9.712390137E1
6.967488175E1,5.367675781E0,-4.354605103E1,-9.431188965E1
6.969482675E1,2.812500000E-1,-4.367833328E1,-9.221618652E1
6.971477275E1,-2.722656250E0,-4.395630264E1,-9.074633789E1
6.973471775E1,-1.537719727E1,-4.394828796E1,-8.450012207E1
6.975466375E1,-3.652783203E1,-4.454874802E1,-7.636511230E1
6.977460875E1,-5.553735352E1,-4.434987259E1,-6.817956543E1
6.979455375E1,-6.156835938E1,-4.375086212E1,-6.603601074E1
6.981449975E1,-5.331274414E1,-4.234644318E1,-7.018212891E1
6.983444475E1,-4.110668945E1,-4.128152466E1,-7.497705078E1
6.985439075E1,-4.055517578E1,-4.101403046E1,-7.538598633E1
6.987433575E1,-4.955639648E1,-4.116612244E1,-7.099719238E1
6.989428175E1,-5.841577148E1,-4.130002594E1,-6.797155762E1
6.991422675E1,-6.279565430E1,-4.127444839E1,-6.597778320E1
6.993417275E1,-6.200878906E1,-4.096472549E1,-6.628491211E1
6.995411775E1,-5.639453125E1,-4.043737030E1,-6.931762695E1
6.997406375E1,-5.284570312E1,-4.007279968E1,-7.037207031E1
6.999400875E1,-4.781909180E1,-3.943767929E1,-7.292224121E1
7.001395475E1,-3.934155273E1,-3.902200317E1,-7.664599609E1
7.003389975E1,-2.789697266E1,-3.857717133E1,-8.128649902E1
7.005384575E1,-2.326000977E1,-3.860050964E1,-8.361779785E1
7.007379075E1,-1.648608398E1,-3.885461807E1,-8.621923828E1
7.009373675E1,-7.908691406E0,-3.915988922E1,-9.007214355E1
7.011368175E1,-9.807128906E-1,-3.901174164E1,-9.300915527E1
7.013362775E1,-2.084716797E0,-3.935336304E1,-9.278100586E1
7.015357275E1,-7.833007812E0,-3.931636810E1,-8.957678223E1
7.017351875E1,-6.370849609E0,-3.881056595E1,-9.026391602E1
7.019346375E1,1.962646484E0,-3.815704346E1,-9.385827637E1
7.021340975E1,1.358886719E1,-3.751818848E1,-9.852136230E1
7.023335475E1,1.586840820E1,-3.768186569E1,-9.888110352E1
7.025330075E1,1.622558594E0,-3.849142456E1,-9.231176758E1
7.027324575E1,-2.333642578E1,-3.958470535E1,-8.169189453E1
7.029319075E1,-4.605175781E1,-4.056960297E1,-7.205517578E1
7.031313675E1,-6.064086914E1,-4.128854370E1,-6.589746094E1
7.033308175E1,-6.479150391E1,-4.089487457E1,-6.469372559E1
7.035302775E1,-6.691845703E1,-4.072662354E1,-6.410192871E1
7.037297275E1,-6.601220703E1,-4.037230301E1,-6.413720703E1
7.039291875E1,-6.389575195E1,-4.033386230E1,-6.533752441E1
7.041286375E1,-6.322509766E1,-4.041278839E1,-6.547900391E1
7.043280975E1,-6.373632812E1,-4.058282089E1,-6.536523438E1
7.045275475E1,-6.296191406E1,-4.039076996E1,-6.592443848E1
7.047270104E1,-5.944848633E1,-4.078987885E1,-6.690161133E1
7.049264604E1,-5.411889648E1,-4.067869568E1,-6.931408691E1
7.051259204E1,-4.513354492E1,-4.026474380E1,-7.291442871E1
7.053253704E1,-3.292163086E1,-4.004487610E1,-7.862060547E1
7.055248304E1,-1.516552734E1,-3.965567017E1,-8.597412109E1
7.057242804E1,-8.299316406E0,-3.949827576E1,-8.901782227E1
7.059237404E1,-2.286376953E0,-3.953777313E1,-9.138415527E1
7.061231904E1,-1.894775391E0,-3.994063568E1,-9.166857910E1
7.063226504E1,-2.999267578E0,-4.036852264E1,-9.146081543E1
7.065221004E1,-9.426269531E-1,-3.998814392E1,-9.183862305E1
7.067215604E1,3.114501953E0,-3.997712708E1,-9.382653809E1
7.069210104E1,5.562500000E0,-3.967563629E1,-9.468029785E1
7.071204704E1,5.711669922E0,-3.975510788E1,-9.551306152E1
7.073199204E1,5.989746094E0,-3.943785095E1,-9.554370117E1
7.075193804E1,2.008544922E0,-3.916080475E1,-9.366210938E1
7.077188304E1,-5.517578125E0,-3.926373672E1,-9.094958496E1
7.079182904E1,-1.682446289E1,-3.932218170E1,-8.544580078E1
7.081177404E1,-3.045214844E1,-3.969074249E1,-7.970654297E1
7.083172004E1,-4.401000977E1,-3.953266907E1,-7.496313477E1
7.085166504E1,-4.901196289E1,-3.955711365E1,-7.297021484E1
7.087161104E1,-4.508398438E1,-3.920201111E1,-7.482495117E1
7.089155604E1,-3.925195312E1,-3.819216537E1,-7.743041992E1
7.091150104E1,-3.659863281E1,-3.793462372E1,-7.882836914E1
7.093144704E1,-4.058837891E1,-3.783279419E1,-7.697375488E1
7.095139204E1,-4.878857422E1,-3.776685333E1,-7.360375977E1
7.097133804E1,-5.798754883E1,-3.786627197E1,-7.037268066E1
7.099128304E1,-6.585327148E1,-3.769756699E1,-6.667028809E1
7.101122904E1,-7.168090820E1,-3.727509308E1,-6.509057617E1
7.103117404E1,-7.403247070E1,-3.643999481E1,-6.458215332E1
7.105112004E1,-6.661303711E1,-3.523805618E1,-6.763256836E1
7.107106504E1,-4.982128906E1,-3.388055038E1,-7.515759277E1
7.109101104E1,-2.762670898E1,-3.279211426E1,-8.451745605E1
7.111095604E1,-1.006884766E1,-3.235887527E1,-9.283508301E1
7.113090204E1,-9.545898438E-1,-3.301606369E1,-9.643200684E1
7.115084704E1,-7.705078125E-1,-3.256350708E1,-9.707360840E1
7.117079304E1,7.607910156E0,-3.182173157E1,-1.008808594E2
7.119073804E1,1.470971680E1,-3.121132278E1,-1.039161377E2
7.121068404E1,1.863427734E1,-3.033336258E1,-1.058392334E2
7.123062904E1,1.952099609E1,-2.953705597E1,-1.055782471E2
7.125057504E1,1.945605469E1,-2.959219360E1,-1.055327148E2
7.127052004E1,1.420190430E1,-2.990646744E1,-1.029587402E2
7.129046604E1,2.856689453E0,-3.011577225E1,-9.787243652E1
7.131041104E1,-1.462695312E1,-3.089891434E1,-9.061547852E1
7.133035704E1,-2.910888672E1,-3.134453583E1,-8.454699707E1
7.135030204E1,-3.582324219E1,-3.179669571E1,-8.221142578E1
7.137024804E1,-3.649023438E1,-3.192428207E1,-8.210900879E1
7.139019304E1,-4.114257812E1,-3.199267197E1,-7.995678711E1
7.141013904E1,-4.676684570E1,-3.213677979E1,-7.757519531E1
7.143008404E1,-5.120141602E1,-3.210353088E1,-7.588293457E1
7.145003004E1,-5.493505859E1,-3.205520630E1,-7.512902832E1
7.146997500E1,-5.614331055E1,-3.218410873E1,-7.386889648E1
7.148992100E1,-5.694946289E1,-3.236328125E1,-7.399499512E1
7.150986600E1,-5.545092773E1,-3.195494461E1,-7.408911133E1
7.152981200E1,-5.144433594E1,-3.187137604E1,-7.636669922E1
7.154975700E1,-4.345776367E1,-3.124417114E1,-7.995080566E1
7.156970300E1,-3.361450195E1,-3.081900406E1,-8.372521973E1
7.158964800E1,-1.500219727E1,-3.004607773E1,-9.170129395E1
7.160959400E1,-3.263671875E0,-2.998856354E1,-9.627075195E1
7.162953900E1,1.663330078E0,-3.036951828E1,-9.856860352E1
7.164948500E1,4.204345703E0,-3.043516541E1,-9.985070801E1
7.166943000E1,7.925537109E0,-3.062271118E1,-1.014984131E2
7.168937500E1,1.710351562E1,-3.038993073E1,-1.060002441E2
7.170932100E1,3.291381836E1,-3.031891251E1,-1.128022461E2
7.172926600E1,4.352685547E1,-2.971591568E1,-1.183457031E2
7.174921200E1,4.451440430E1,-2.909732819E1,-1.185572510E2
7.176915700E1,2.803100586E1,-2.856716537E1,-1.103920898E2
7.178910300E1,1.467529297E1,-2.884212875E1,-1.043608398E2
7.180904800E1,1.889648438E-1,-2.955048752E1,-9.751733398E1
7.182899400E1,-2.087011719E1,-3.006420517E1,-8.776745605E1
7.184893900E1,-3.339331055E1,-3.098889923E1,-8.286352539E1
7.186888500E1,-3.535473633E1,-3.089130402E1,-8.236767578E1
7.188883000E1,-2.752783203E1,-3.024768829E1,-8.551403809E1
7.190877600E1,-2.066064453E1,-2.959197235E1,-8.854016113E1
7.192872100E1,-2.207934570E1,-2.928891373E1,-8.781933594E1
7.194866700E1,-3.035156250E1,-2.908249283E1,-8.366589355E1
7.196861200E1,-3.824096680E1,-2.930574417E1,-8.030810547E1
7.198855800E1,-4.361157227E1,-2.931233978E1,-7.839538574E1
7.200850300E1,-4.647729492E1,-2.865129471E1,-7.677575684E1
7.202844900E1,-4.800097656E1,-2.800434494E1,-7.637451172E1
7.204839400E1,-4.951831055E1,-2.774724579E1,-7.538781738E1
7.206834000E1,-4.508593750E1,-2.720575333E1,-7.779064941E1
7.208828500E1,-3.029736328E1,-2.627582932E1,-8.393847656E1
7.210823100E1,-1.367333984E1,-2.543472290E1,-9.127465820E1
7.212817600E1,-3.301025391E0,-2.554904556E1,-9.563024902E1
7.214812200E1,1.946044922E0,-2.560451508E1,-9.719726562E1
7.216806700E1,9.795654297E0,-2.575885391E1,-1.008167725E2
7.218801300E1,1.975463867E1,-2.607232285E1,-1.051694336E2
7.220795800E1,3.082543945E1,-2.640638351E1,-1.100439453E2
7.222790400E1,3.464990234E1,-2.669795227E1,-1.117615967E2
7.224784900E1,4.076098633E1,-2.682638931E1,-1.140250244E2
7.226779500E1,4.597290039E1,-2.706106186E1,-1.169028320E2
7.228774000E1,4.470800781E1,-2.735087585E1,-1.157573242E2
7.230768600E1,3.478881836E1,-2.837714767E1,-1.116752930E2
7.232763100E1,1.599096680E1,-2.912090302E1,-1.042105713E2
7.234757700E1,-2.035400391E0,-2.991321945E1,-9.663134766E1
7.236752200E1,-1.470581055E1,-3.041246796E1,-9.170825195E1
7.238746800E1,-2.283740234E1,-3.027676392E1,-8.881628418E1
7.240741300E1,-2.981298828E1,-3.038412857E1,-8.636560059E1
7.242735900E1,-3.452587891E1,-3.065269852E1,-8.410156250E1
7.244730400E1,-4.429296875E1,-3.055841446E1,-8.081958008E1
7.246725329E1,-5.351928711E1,-3.091309738E1,-7.759606934E1
7.248719829E1,-6.476367188E1,-3.121376801E1,-7.346923828E1
7.250714429E1,-7.288549805E1,-3.126011658E1,-7.106420898E1
7.252708929E1,-7.747241211E1,-3.131860733E1,-6.862670898E1
7.254703529E1,-7.591381836E1,-3.124187088E1,-6.966296387E1
7.256698029E1,-7.266333008E1,-3.114576721E1,-7.031811523E1
7.258692629E1,-6.402001953E1,-3.095228195E1,-7.461755371E1
7.260687129E1,-4.579345703E1,-3.033847046E1,-8.300598145E1
7.262681729E1,-2.074853516E1,-2.972824478E1,-9.301025391E1
7.264676229E1,-9.309082031E-1,-2.961634827E1,-1.022513428E2
7.266670729E1,1.418872070E1,-2.976441193E1,-1.084866943E2
7.268665329E1,2.489697266E1,-2.950808334E1,-1.135086670E2
7.270659929E1,3.246777344E1,-2.983340073E1,-1.168125000E2
7.272654429E1,3.580444336E1,-2.972252655E1,-1.182423096E2
7.274649029E1,3.541259766E1,-2.983069611E1,-1.183930664E2
7.276643529E1,6.744067383E1,-3.041265869E1,-1.331494141E2
