"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.831422500E-1,-1.069503650E-1,5.141894147E-2,9.260412306E-2
9.030872500E-1,-1.002329960E-1,4.274044186E-2,8.229925483E-2
9.230322500E-1,-1.030771062E-1,5.807680637E-2,8.680275828E-2
9.429782500E-1,-1.217052862E-1,7.372309268E-2,1.082253903E-1
9.629232500E-1,-1.541267186E-1,6.270805001E-2,1.297081560E-1
9.828682500E-1,-1.696162224E-1,4.707265273E-2,1.584173143E-1
1.002814250E0,-1.846545339E-1,8.317257464E-2,1.870326996E-1
1.022759250E0,-1.822455376E-1,9.951038659E-2,1.989943981E-1
1.042704250E0,-1.634397805E-1,2.613129094E-2,1.791944653E-1
1.062650250E0,-1.122036502E-1,-4.516873881E-2,1.689696610E-1
1.082595250E0,-8.108249307E-2,-6.668451428E-2,1.985688955E-1
1.102540250E0,-9.155792743E-2,-6.072058529E-2,2.168169916E-1
1.122486250E0,-1.468122154E-1,1.395214349E-4,1.726283133E-1
1.142431250E0,-2.136237621E-1,6.126136333E-2,1.030221060E-1
1.162376250E0,-2.557799816E-1,2.338975109E-2,7.853350043E-2
1.182322250E0,-2.628938556E-1,-7.194776088E-2,9.840872884E-2
1.202267250E0,-2.236496955E-1,-1.467830688E-1,1.020409390E-1
1.222212250E0,-1.582908034E-1,-2.321898043E-1,3.613767773E-2
1.242158250E0,-6.298397481E-2,-2.699566782E-1,-7.042607665E-2
1.262103250E0,4.927113280E-2,-2.551199198E-1,-8.667287230E-2
1.282048250E0,1.674525440E-1,-1.943538338E-1,-5.120614171E-2
1.301994250E0,2.549298704E-1,-1.724378467E-1,-3.605486080E-2
1.321939250E0,3.022766709E-1,-1.794590354E-1,-2.757271938E-2
1.341884250E0,2.854412198E-1,-1.832827330E-1,-2.186208218E-2
1.361830250E0,2.141632438E-1,-1.436895877E-1,1.131111197E-2
1.381775250E0,1.065490171E-1,-1.198472306E-1,5.033056065E-2
1.401719500E0,8.750471286E-3,-1.951643676E-1,6.892323494E-2
1.421665500E0,-3.070715070E-2,-2.558736205E-1,2.686282620E-2
1.441610500E0,-4.725338519E-2,-2.669471800E-1,-3.148805350E-2
1.461555500E0,-6.310477108E-2,-1.926422119E-1,-7.571548223E-2
1.481501500E0,-4.426471516E-2,-5.742599070E-2,-9.887252748E-2
1.501446500E0,3.718771273E-3,8.739943802E-2,-1.180158406E-1
1.521391500E0,3.886390105E-2,1.686748415E-1,-1.417493224E-1
1.541337500E0,6.973749399E-2,2.166388482E-1,-1.424325258E-1
1.561282500E0,5.372325331E-2,2.334626913E-1,-1.338737905E-1
1.581228500E0,-3.935370967E-2,2.007122636E-1,-1.013046503E-1
1.601173500E0,-1.593629271E-1,1.719404757E-1,-5.690710992E-2
1.621118500E0,-2.685854137E-1,1.251302063E-1,-3.644032776E-2
1.641064500E0,-3.416296840E-1,9.033185244E-2,-1.577211916E-2
1.661009500E0,-3.270440698E-1,9.465617687E-2,-1.354442909E-2
1.680954500E0,-2.525661886E-1,1.256123483E-1,-3.363765776E-2
1.700900500E0,-1.631543040E-1,1.728689075E-1,-6.482192129E-2
1.720845500E0,-1.208232343E-1,1.965405494E-1,-9.709396213E-2
1.740791500E0,-1.263918579E-1,2.088594139E-1,-5.073795840E-2
1.760736500E0,-1.182410270E-1,3.099833131E-1,4.296729341E-2
1.780681500E0,-7.510623336E-2,4.537462294E-1,1.409435421E-1
1.800627500E0,1.326274220E-2,5.645756125E-1,2.265098542E-1
1.820572500E0,6.534072757E-2,5.419937372E-1,2.818613946E-1
1.840517500E0,8.594010025E-2,4.314267337E-1,3.561869264E-1
1.860463500E0,1.023894399E-1,2.959947586E-1,4.174214900E-1
1.880408500E0,1.314074248E-1,1.359523088E-1,4.471514821E-1
1.900353500E0,1.457776427E-1,1.440418884E-3,4.428208768E-1
1.920299500E0,1.863928735E-1,-4.183283448E-2,4.107394516E-1
1.940244500E0,2.548766732E-1,-4.414648190E-2,3.654275835E-1
1.960190500E0,3.261824846E-1,-3.328787908E-2,3.469133377E-1
1.980135500E0,3.610135615E-1,-4.921176657E-2,3.539705873E-1
2.000080500E0,3.013492227E-1,-1.806163639E-1,3.728193045E-1
2.020026500E0,2.285795808E-1,-3.842298985E-1,4.103997946E-1
2.039971500E0,2.222670913E-1,-5.394870639E-1,4.126988947E-1
2.059916500E0,3.001983762E-1,-5.624246001E-1,3.413924873E-1
2.079862500E0,3.781738579E-1,-4.812289476E-1,2.310777456E-1
2.099807500E0,4.016030729E-1,-3.627430499E-1,1.298823357E-1
2.119753500E0,3.259208202E-1,-3.031753600E-1,8.698680252E-2
2.139698500E0,1.691823751E-1,-3.632778823E-1,-1.209319755E-2
2.159643500E0,1.080536395E-1,-2.983118594E-1,-3.429904580E-2
2.179589500E0,1.308054477E-1,-1.819393188E-1,1.655680127E-2
2.199534500E0,1.510906219E-1,-1.299127936E-1,1.143487319E-1
2.219479500E0,1.356413215E-1,-1.469699889E-1,1.708487868E-1
2.239425500E0,1.205669567E-1,-1.976305097E-1,1.693340540E-1
2.259370500E0,1.153872460E-1,-3.130406737E-1,1.030622125E-1
2.279315500E0,1.106183082E-1,-3.984722495E-1,9.521548450E-2
2.299261500E0,1.541295797E-1,-4.104844034E-1,1.481796354E-1
2.319206500E0,1.952875555E-1,-4.159898162E-1,2.033130378E-1
2.339152500E0,2.154351771E-1,-4.428143203E-1,1.970790923E-1
2.359097500E0,2.390984446E-1,-5.525787473E-1,1.905135810E-1
2.379042500E0,2.453271300E-1,-6.875417829E-1,1.962270588E-1
2.398989250E0,3.057704866E-1,-8.059711456E-1,1.813887507E-1
2.418934250E0,2.735902369E-1,-9.159213305E-1,1.254452467E-1
2.438879250E0,1.499564499E-1,-7.589781880E-1,4.233946279E-2
2.458825250E0,-1.209111512E-1,-4.713101685E-1,-1.426643506E-2
2.478770250E0,-4.163829088E-1,-2.216709554E-1,-3.218000755E-2
2.498715250E0,-4.643226862E-1,-1.565321088E-1,-6.926485151E-2
2.518661250E0,-3.165137470E-1,-2.542896271E-1,-1.532689631E-1
2.538606250E0,-8.475828916E-2,-3.215401471E-1,-2.445887774E-1
2.558552250E0,1.569607854E-1,-3.040574491E-1,-3.438555896E-1
2.578497250E0,2.557523251E-1,-2.088351250E-1,-4.691876769E-1
2.598442250E0,9.887511283E-2,-1.050384566E-1,-5.757657886E-1
2.618388250E0,-1.627745032E-1,-1.332110446E-2,-6.832718849E-1
2.638333250E0,-3.701693714E-1,1.044248864E-1,-7.554684877E-1
2.658278250E0,-4.903564751E-1,2.877901495E-1,-8.031627536E-1
2.678224250E0,-5.098348260E-1,4.575228989E-1,-8.191111088E-1
2.698169250E0,-4.780500233E-1,5.348616838E-1,-8.009719849E-1
2.718115250E0,-4.475022852E-1,4.788582921E-1,-7.711445093E-1
2.738060250E0,-4.327379465E-1,3.282223940E-1,-7.529386282E-1
2.758005250E0,-3.879964054E-1,1.638899297E-1,-7.094914913E-1
2.777951250E0,-3.304348588E-1,7.998856902E-2,-6.287314296E-1
2.797896250E0,-2.904116213E-1,1.112757176E-1,-5.340849757E-1
2.817841250E0,-2.733459473E-1,2.203213274E-1,-4.572020471E-1
2.837787250E0,-2.458183318E-1,3.177817166E-1,-4.033786058E-1
2.857732250E0,-1.598811895E-1,3.397408724E-1,-3.543592989E-1
2.877678250E0,-4.799036309E-2,2.783874273E-1,-3.236674070E-1
2.897623250E0,2.938737161E-2,1.823592037E-1,-2.920062542E-1
2.917568250E0,8.311591297E-2,1.796487421E-1,-2.614178061E-1
2.937514250E0,9.298440814E-2,2.518697977E-1,-2.047400177E-1
2.957459250E0,6.705153733E-2,3.233101666E-1,-9.534260631E-2
2.977404250E0,-1.239444129E-3,3.447403312E-1,2.968463115E-2
2.997350250E0,-2.573236078E-2,3.558780551E-1,1.346044540E-1
3.017295250E0,-3.198193014E-2,3.887604773E-1,2.304622084E-1
3.037241250E0,-2.015399188E-2,4.560640156E-1,3.495829701E-1
3.057186250E0,7.911308855E-2,4.983804524E-1,4.837520719E-1
3.077131250E0,3.011560142E-1,3.887112141E-1,5.575810075E-1
3.097077250E0,5.523319840E-1,3.113639653E-1,5.731366277E-1
3.117022250E0,6.902788877E-1,3.210976124E-1,5.904567838E-1
3.136967250E0,5.094315410E-1,3.727695346E-1,6.086704731E-1
3.156913250E0,3.990369290E-2,5.003646612E-1,7.138925791E-1
3.176858250E0,-4.658881426E-1,5.027746558E-1,8.057963848E-1
3.196804250E0,-7.653335333E-1,3.651038706E-1,8.596118093E-1
3.216749250E0,-8.754213452E-1,2.008986324E-1,9.447500706E-1
3.236694250E0,-8.280850649E-1,2.154724747E-1,1.052447796E0
3.256640250E0,-6.438857317E-1,2.591688037E-1,1.111742735E0
3.276585250E0,-3.639853299E-1,1.792335957E-1,1.045495391E0
3.296530250E0,-9.773992002E-2,1.937557757E-2,8.773235679E-1
3.316476250E0,9.296154976E-2,-1.072963178E-1,7.146571279E-1
3.336421250E0,1.638080478E-1,-1.689443588E-1,6.589646339E-1
3.356367250E0,9.815748781E-2,-1.846477538E-1,6.385423541E-1
3.376312250E0,-1.951722195E-3,-2.167841941E-1,5.790211558E-1
3.396261000E0,-1.747614890E-2,-2.445867956E-1,4.828280807E-1
3.416207000E0,3.516629338E-2,-2.914747596E-1,3.812388480E-1
3.436152000E0,1.227564365E-1,-3.228478730E-1,3.017609715E-1
3.456097000E0,1.630288661E-1,-3.307019472E-1,2.479043007E-1
3.476043000E0,1.875883788E-1,-3.210458159E-1,2.184749246E-1
3.495988000E0,2.207684219E-1,-3.208406568E-1,1.632263362E-1
3.515934000E0,2.399501055E-1,-2.984597087E-1,6.156282872E-2
3.535879000E0,1.827340871E-1,-2.505621612E-1,-6.631884724E-2
3.555824000E0,-1.576946303E-2,-2.014248520E-1,-1.625606567E-1
3.575770000E0,-1.489267200E-1,-2.945132554E-1,-2.056410164E-1
3.595715000E0,-1.279470474E-1,-4.155427217E-1,-2.390302122E-1
3.615660000E0,1.917476952E-2,-4.153696895E-1,-3.689994216E-1
3.635606000E0,2.704876661E-1,-3.543039560E-1,-5.799483657E-1
3.655551000E0,5.127575397E-1,-2.682767808E-1,-7.606587410E-1
3.675497000E0,5.299545527E-1,-1.023184136E-1,-8.838937283E-1
3.695442000E0,3.112867177E-1,4.655453190E-2,-9.795258045E-1
3.715387000E0,4.114355147E-2,1.094793901E-1,-1.038487792E0
3.735333000E0,-1.807306111E-1,1.609076858E-1,-1.069858193E0
3.755278000E0,-3.124598563E-1,2.824442387E-1,-1.084228635E0
3.775223000E0,-3.702524304E-1,4.048937559E-1,-1.064779997E0
3.795169000E0,-3.605619967E-1,4.416221082E-1,-1.030572295E0
3.815114000E0,-2.770366967E-1,3.733783960E-1,-9.704856873E-1
3.835060000E0,-1.355840117E-1,2.153681219E-1,-8.363164663E-1
3.855005000E0,2.696244419E-2,6.177632138E-3,-6.681049466E-1
3.874950000E0,1.315320134E-1,-1.016476005E-1,-5.287467837E-1
3.894896000E0,1.395650357E-1,-8.333245665E-2,-4.264152348E-1
3.914841000E0,8.350962400E-2,-5.185846239E-4,-3.433050215E-1
3.934787000E0,2.291566506E-2,1.037351042E-1,-2.829947174E-1
3.954732000E0,2.608677000E-2,1.576345563E-1,-2.475707382E-1
3.974677000E0,8.872004598E-2,1.554516703E-1,-2.044805288E-1
3.994623000E0,1.099252179E-1,1.270737499E-1,-1.387712955E-1
4.014568000E0,5.857723206E-2,1.606828570E-1,-4.973479733E-2
4.034513000E0,-2.795843594E-2,2.473553866E-1,4.821491987E-2
4.054459000E0,-1.349821389E-1,3.090354800E-1,1.294962317E-1
4.074404000E0,-2.481005043E-1,3.147233427E-1,2.377290279E-1
4.094350000E0,-3.915874362E-1,2.659900486E-1,3.714776039E-1
4.114295000E0,-5.226089358E-1,2.737610340E-1,5.136855245E-1
4.134240000E0,-4.953386188E-1,2.388908416E-1,5.798298120E-1
4.154186000E0,-2.441424131E-1,1.471366882E-1,5.397886634E-1
4.174131000E0,1.222964525E-1,7.785139233E-2,4.433466792E-1
4.194077000E0,3.544366658E-1,2.112868242E-2,3.669374287E-1
4.214022000E0,2.793927193E-1,1.594772562E-2,3.465912044E-1
4.233967000E0,-2.021039836E-4,3.886699677E-2,3.734539449E-1
4.253913000E0,-3.201978207E-1,5.783095211E-2,4.270506799E-1
4.273858000E0,-5.195123553E-1,1.305687577E-1,4.931277931E-1
4.293803000E0,-5.708804727E-1,2.009959221E-1,5.620773435E-1
4.313749000E0,-5.376579165E-1,2.169981003E-1,6.124447584E-1
4.333694000E0,-4.082798660E-1,1.284040660E-1,6.409649849E-1
4.353640000E0,-2.185818851E-1,-2.727966942E-2,6.539655328E-1
4.373585000E0,-5.407583714E-2,-1.801206172E-1,6.466493607E-1
4.393526167E0,3.956919909E-2,-2.480851412E-1,6.323777437E-1
4.413472167E0,6.447607279E-2,-2.741415203E-1,5.999620557E-1
4.433417167E0,5.656775832E-2,-2.501322627E-1,5.540077090E-1
4.453363167E0,6.106097996E-2,-2.629618645E-1,4.721115232E-1
4.473308167E0,9.409991652E-2,-3.595725894E-1,3.582017124E-1
4.493253167E0,2.170537710E-1,-4.533754587E-1,2.301548123E-1
4.513199167E0,3.979216814E-1,-4.708384573E-1,8.821540326E-2
4.533144167E0,5.034539104E-1,-3.762907684E-1,3.071779944E-2
4.553089167E0,5.437282324E-1,-3.714713752E-1,-5.061418936E-2
4.573035167E0,5.491092205E-1,-5.365763307E-1,-1.917828172E-1
4.592980167E0,6.000047922E-1,-6.631067395E-1,-3.608418107E-1
4.612926167E0,4.881902337E-1,-6.092696190E-1,-4.946372807E-1
4.632871167E0,6.573905796E-2,-4.576937854E-1,-5.992126465E-1
4.652816167E0,-3.393689096E-1,-4.428389668E-1,-7.040160894E-1
4.672762167E0,-5.053746104E-1,-5.333780050E-1,-8.409961462E-1
4.692707167E0,-3.961580992E-1,-5.758842826E-1,-9.457952380E-1
4.712653167E0,-1.654268503E-1,-4.690089524E-1,-9.654000998E-1
4.732598167E0,2.860774472E-2,-2.099980861E-1,-8.472475410E-1
4.752543167E0,-4.454226419E-2,-1.107783392E-1,-6.834832430E-1
4.772489167E0,-3.574751019E-1,-2.140099704E-1,-5.481690764E-1
4.792434167E0,-6.354576349E-1,-2.761701941E-1,-5.646342039E-1
4.812380167E0,-7.454810739E-1,-2.369282544E-1,-6.294483542E-1
4.832325167E0,-7.048005462E-1,-1.383217424E-1,-7.489834428E-1
4.852270167E0,-6.414628029E-1,-6.398981810E-2,-8.810688257E-1
4.872216167E0,-5.843176246E-1,-2.676616237E-2,-9.554994702E-1
4.892161167E0,-5.445690155E-1,-5.082184821E-2,-9.491746426E-1
4.912107167E0,-5.472264290E-1,-9.631271660E-2,-8.672708273E-1
4.932052167E0,-5.982987881E-1,-1.939815879E-1,-7.647334933E-1
4.951997167E0,-6.032259464E-1,-3.208678961E-1,-6.902980208E-1
4.971943167E0,-5.910626650E-1,-4.440312088E-1,-6.620513201E-1
4.991888167E0,-5.857463479E-1,-5.401982665E-1,-6.495772004E-1
5.011833167E0,-5.791279674E-1,-5.370269418E-1,-5.386813879E-1
5.031779167E0,-5.136402249E-1,-4.541240633E-1,-3.114753067E-1
5.051724167E0,-3.317905962E-1,-3.155195713E-1,-5.823098123E-2
5.071670167E0,-1.195862144E-1,-2.791831791E-1,1.110970750E-1
5.091615167E0,5.894573778E-2,-4.093430638E-1,1.115577668E-1
5.111560167E0,1.627896577E-1,-6.169777513E-1,7.070267200E-2
5.131506167E0,2.214905471E-1,-7.656804323E-1,1.070611775E-1
5.151451167E0,3.065190911E-1,-7.810339928E-1,1.743689179E-1
5.171397167E0,3.938494921E-1,-6.844344735E-1,1.925990433E-1
5.191342167E0,4.459635913E-1,-5.107957125E-1,1.236585677E-1
5.211287167E0,4.543296993E-1,-2.868480384E-1,2.683154121E-2
5.231233167E0,4.537096322E-1,1.029356848E-3,-1.457492542E-2
5.251178167E0,3.708908260E-1,2.761854827E-1,1.292155832E-1
5.271124167E0,2.367551178E-1,4.706855118E-1,3.988865018E-1
5.291069167E0,1.161814034E-1,4.748791158E-1,5.783494115E-1
5.311014167E0,7.444121689E-2,3.197301328E-1,5.746962428E-1
5.330960167E0,1.163329184E-1,9.816572070E-2,4.337592125E-1
5.350905167E0,2.112128735E-1,-6.234178692E-2,2.787541449E-1
5.370851167E0,3.416904807E-1,-8.487322927E-2,2.378900349E-1
5.390795750E0,4.903706014E-1,6.582802627E-3,2.739478052E-1
5.410740750E0,6.342395544E-1,1.768972725E-1,3.086975813E-1
5.430686750E0,7.404114008E-1,3.419021368E-1,2.929536402E-1
5.450631750E0,8.262398243E-1,4.520635307E-1,2.399803996E-1
5.470577750E0,8.684509397E-1,5.172216892E-1,2.076775134E-1
5.490522750E0,8.656396866E-1,6.056363583E-1,1.594146937E-1
5.510467750E0,8.543461561E-1,6.952341795E-1,7.908295095E-2
5.530413750E0,8.363019824E-1,7.216637135E-1,-1.317443443E-3
5.550358750E0,7.521833777E-1,6.354188919E-1,-7.447548211E-2
5.570304750E0,6.157662868E-1,4.930666685E-1,-7.916679978E-2
5.590249750E0,4.442212582E-1,3.196991086E-1,6.992496550E-3
5.610194750E0,2.863729596E-1,1.133493483E-1,1.356792152E-1
5.630140750E0,8.615124226E-2,-2.231653929E-1,2.305480838E-1
5.650085750E0,-7.912089676E-2,-5.319104791E-1,2.429196388E-1
5.670031750E0,-7.242650539E-2,-5.272038579E-1,2.439841032E-1
5.689976750E0,3.337301686E-2,-3.030984402E-1,2.383585721E-1
5.709921750E0,7.127309591E-2,-1.221620068E-1,1.666744351E-1
5.729867750E0,-3.308598325E-2,-5.149715021E-2,6.854006648E-2
5.749812750E0,-3.131539822E-1,-9.265728295E-2,-7.957522571E-2
5.769758750E0,-5.880419016E-1,-1.079722047E-1,-2.309710234E-1
5.789703750E0,-6.402146816E-1,3.237060457E-2,-3.517204523E-1
5.809648750E0,-5.048772693E-1,2.335750461E-1,-4.252072573E-1
5.829594750E0,-3.811307251E-1,3.606377542E-1,-4.969827831E-1
5.849539750E0,-3.515399992E-1,4.011155367E-1,-6.209117174E-1
5.869485750E0,-4.227731228E-1,3.588315248E-1,-7.481357455E-1
5.889430750E0,-5.216735005E-1,2.884451747E-1,-8.049501181E-1
5.909375750E0,-5.537500978E-1,2.160197198E-1,-7.877105474E-1
5.929321750E0,-4.414837062E-1,1.903897971E-1,-7.788147926E-1
5.949266750E0,-2.525653243E-1,1.915281564E-1,-8.207837343E-1
5.969212750E0,-9.088613838E-2,1.513006091E-1,-8.877975941E-1
5.989157750E0,2.491412126E-2,1.186708063E-1,-8.778764009E-1
6.009102750E0,9.757146239E-2,1.124906987E-1,-7.635855079E-1
6.029048750E0,1.539075226E-1,1.325024664E-1,-6.259863973E-1
6.048993750E0,1.957500130E-1,1.617249995E-1,-5.115447640E-1
6.068939750E0,2.200510204E-1,1.433283091E-1,-4.301622510E-1
6.088884750E0,2.381767631E-1,9.576584399E-2,-3.674767613E-1
6.108829750E0,2.829504013E-1,7.163850963E-2,-3.167248964E-1
6.128775750E0,3.553015292E-1,7.697135210E-2,-2.403672487E-1
6.148720750E0,3.840867877E-1,2.657654881E-2,-1.164092943E-1
6.168666750E0,3.906263709E-1,-4.381812736E-2,5.709408596E-2
6.188611750E0,3.736085892E-1,-7.995741814E-2,2.438908964E-1
6.208556750E0,3.024033010E-1,-1.194572300E-1,3.755056262E-1
6.228502750E0,1.751224697E-1,-2.297463715E-1,4.315754175E-1
6.248447750E0,4.618927091E-2,-4.000731707E-1,4.132640362E-1
6.268393750E0,9.863600880E-2,-3.998525143E-1,4.011178613E-1
6.288338750E0,3.158456981E-1,-1.846341193E-1,4.441197813E-1
6.308283750E0,4.837992191E-1,3.884819150E-2,5.055077672E-1
6.328229750E0,3.930692971E-1,2.130038850E-2,4.930365384E-1
6.348174750E0,1.277436465E-1,-1.604758650E-1,4.072816670E-1
6.368120750E0,-1.441557258E-1,-3.223730624E-1,2.950559855E-1
6.388065750E0,-2.639191449E-1,-2.718845904E-1,1.728464514E-1
6.408010500E0,-2.838361561E-1,-5.228294432E-2,6.183421984E-2
6.427956500E0,-3.033406138E-1,2.242799401E-1,1.491786214E-3
6.447901500E0,-3.704441190E-1,4.739615321E-1,1.518432517E-2
6.467847500E0,-4.643667936E-1,6.700838208E-1,8.929968625E-2
6.487792500E0,-5.316518545E-1,8.349589109E-1,2.070039362E-1
6.507737500E0,-5.733134151E-1,9.377174377E-1,3.331966400E-1
6.527683500E0,-5.677493811E-1,9.747678041E-1,4.148871303E-1
6.547628500E0,-5.670835972E-1,8.925468922E-1,4.467390776E-1
6.567574500E0,-6.017142534E-1,6.506563425E-1,4.041053057E-1
6.587519500E0,-6.290674210E-1,3.126728237E-1,2.435942590E-1
6.607464500E0,-5.343707800E-1,5.314086378E-2,5.863908678E-2
6.627410500E0,-3.114191890E-1,-9.185806662E-2,-4.835605621E-2
6.647355500E0,-7.137460262E-2,-2.407611012E-1,-1.034510583E-1
6.667301500E0,1.378240585E-1,-3.865768611E-1,-1.292093098E-1
6.687246500E0,3.101946115E-1,-4.778426588E-1,-1.306733340E-1
6.707191500E0,4.316989481E-1,-5.274547935E-1,-9.353689849E-2
6.727137500E0,4.532830715E-1,-6.106744409E-1,-4.763117805E-2
6.747082500E0,2.951705158E-1,-8.115935326E-1,-4.228131101E-2
6.767028500E0,5.086828768E-2,-1.069204450E0,-1.156385168E-1
6.786973500E0,-7.058741152E-2,-1.159924269E0,-2.493419200E-1
6.806919500E0,9.654794633E-2,-9.018656611E-1,-3.942781389E-1
6.826864500E0,3.868821263E-1,-4.337349534E-1,-5.110573173E-1
6.846809500E0,5.533153415E-1,1.404359471E-2,-5.376484990E-1
6.866755500E0,4.328294694E-1,2.371633351E-1,-5.254715085E-1
6.886700500E0,1.143262908E-1,2.808056474E-1,-5.358610153E-1
6.906646500E0,-2.536967397E-1,2.794989049E-1,-6.012711525E-1
6.926591500E0,-4.882373512E-1,3.842490017E-1,-6.596590877E-1
6.946536500E0,-5.605421662E-1,5.925396085E-1,-6.369895339E-1
6.966482500E0,-5.401402712E-1,8.130958676E-1,-5.608691573E-1
6.986427500E0,-5.029482245E-1,9.516595006E-1,-4.349124134E-1
7.006373500E0,-4.742765129E-1,9.772835374E-1,-3.219263852E-1
7.026318500E0,-4.202920794E-1,9.030654430E-1,-2.596243620E-1
7.046263500E0,-3.220638931E-1,7.686049342E-1,-2.197304219E-1
7.066209500E0,-2.014677823E-1,5.980922580E-1,-1.987204105E-1
7.086154500E0,-9.009337425E-2,4.153188467E-1,-1.680790335E-1
7.106100500E0,7.499656174E-3,2.533963025E-1,-1.000146642E-1
7.126045500E0,1.148733199E-1,1.496593058E-1,3.007164411E-2
7.145990500E0,2.466044724E-1,1.354946643E-1,1.791073978E-1
7.165936500E0,3.722761571E-1,1.427992582E-1,2.911534607E-1
7.185881500E0,4.710301459E-1,1.324868351E-1,3.518533111E-1
7.205827500E0,5.408329368E-1,9.245881438E-2,3.893354237E-1
7.225772500E0,5.514431000E-1,4.059098661E-2,4.035006166E-1
7.245718500E0,4.789363742E-1,-2.483460680E-2,3.880383968E-1
7.265663500E0,3.150894046E-1,-1.028445214E-1,3.443638980E-1
7.285608500E0,6.924067438E-2,-2.168773860E-1,2.928450406E-1
7.305554500E0,-8.434931934E-2,-2.011224478E-1,2.617530823E-1
7.325499500E0,-5.063156784E-2,3.571033850E-2,2.923909128E-1
7.345445500E0,5.735583231E-2,3.602321148E-1,3.824593425E-1
7.365390500E0,3.258177638E-2,5.217704177E-1,4.538115561E-1
7.385335500E0,-1.377729475E-1,4.225405753E-1,4.399642050E-1
7.405282042E0,-3.423698843E-1,1.895745695E-1,3.445891142E-1
7.425227042E0,-4.424527287E-1,-7.542978041E-3,2.526428401E-1
7.445173042E0,-3.653523028E-1,-1.072431728E-2,2.193095982E-1
7.465118042E0,-1.985812187E-1,1.188874245E-1,2.528639436E-1
7.485063042E0,-8.651566505E-2,2.329865396E-1,3.116507828E-1
7.505009042E0,-8.654712141E-2,2.444256842E-1,3.726710081E-1
7.524954042E0,-1.153565794E-1,2.074943334E-1,4.219450653E-1
7.544900042E0,-1.259302944E-1,1.869018823E-1,4.724448621E-1
7.564845042E0,-1.013958156E-1,1.581636965E-1,5.232570171E-1
7.584791042E0,-4.268249869E-2,1.154190898E-1,5.426880121E-1
