"Time (s)","Pressure (hPa)"
8.387687500E-2,1.016269043E3
1.638768750E-1,1.016249023E3
2.438784370E-1,1.016254883E3
3.238846870E-1,1.016249512E3
4.038768750E-1,1.016252441E3
4.838768750E-1,1.016258789E3
5.638846870E-1,1.016256836E3
6.438768750E-1,1.016253906E3
7.238768750E-1,1.016256836E3
8.038768750E-1,1.016263184E3
8.838768750E-1,1.016261719E3
9.638784370E-1,1.016284180E3
1.043876875E0,1.016270996E3
1.123876875E0,1.016280762E3
1.203880000E0,1.016267578E3
1.283876875E0,1.016270020E3
1.363876875E0,1.016261230E3
1.443876875E0,1.016257324E3
1.523876875E0,1.016263184E3
1.603878437E0,1.016269531E3
1.683876875E0,1.016277344E3
1.763876875E0,1.016267090E3
1.843881562E0,1.016259277E3
1.923876875E0,1.016250977E3
2.003878437E0,1.016251953E3
2.083876875E0,1.016259766E3
2.163876875E0,1.016266113E3
2.243876875E0,1.016271973E3
2.323884687E0,1.016281250E3
2.403876875E0,1.016262207E3
2.483878437E0,1.016254395E3
2.563876875E0,1.016261230E3
2.643876875E0,1.016267578E3
2.723880000E0,1.016281738E3
2.803876875E0,1.016277832E3
2.883876875E0,1.016277832E3
2.963876875E0,1.016263672E3
3.043876875E0,1.016259766E3
3.123876875E0,1.016268066E3
3.203876875E0,1.016263672E3
3.283876875E0,1.016270508E3
3.363876875E0,1.016280273E3
3.443876875E0,1.016274414E3
3.523876875E0,1.016257812E3
3.603883125E0,1.016260254E3
3.683876875E0,1.016271973E3
3.763876875E0,1.016277344E3
3.843878437E0,1.016288086E3
3.923876875E0,1.016265137E3
4.003878437E0,1.016252441E3
4.083884687E0,1.016253418E3
4.163876875E0,1.016251465E3
4.243876875E0,1.016250000E3
4.323876875E0,1.016270996E3
4.403876875E0,1.016264648E3
4.483876875E0,1.016275879E3
4.563876875E0,1.016250977E3
4.643876875E0,1.016261719E3
4.723881562E0,1.016263672E3
4.803876875E0,1.016286621E3
4.883876875E0,1.016315430E3
4.963876875E0,1.016286621E3
5.043876875E0,1.016285156E3
5.123878437E0,1.016281738E3
5.203876875E0,1.016271973E3
5.283876875E0,1.016293457E3
5.363876875E0,1.016300781E3
5.443876875E0,1.016298340E3
5.523876875E0,1.016273438E3
5.603884687E0,1.016267578E3
5.683878437E0,1.016269531E3
5.763878437E0,1.016266602E3
5.843876875E0,1.016291504E3
5.923876875E0,1.016299316E3
6.003878437E0,1.016272461E3
6.083876875E0,1.016257324E3
