"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.154768750E-1,-5.082747936E-1,-5.192005634E-1,2.492679209E-1
2.354768750E-1,-7.733379602E-1,-4.297349751E-1,1.758070141E-1
2.554768750E-1,-8.191004395E-1,-3.253817260E-1,1.161865667E-1
2.754768750E-1,-6.111270189E-1,-1.855983138E-1,1.373574138E-1
2.954784370E-1,-2.440493852E-1,-4.293509945E-2,3.034603894E-1
3.174768750E-1,5.192354321E-2,-1.364498436E-1,5.943718553E-1
3.374768750E-1,1.204800755E-1,-3.316300213E-1,7.125830054E-1
3.574768750E-1,9.145525284E-3,-4.876450002E-1,5.330235362E-1
3.774815620E-1,-2.056521475E-1,-4.450066090E-1,2.162462920E-1
3.994768750E-1,-3.845134974E-1,-3.700447083E-1,1.836086437E-2
4.194768750E-1,-3.603930473E-1,-2.152165473E-1,4.918337986E-2
4.394768750E-1,-2.730567753E-1,-1.454382837E-1,1.728574038E-1
4.594815620E-1,-1.898743659E-1,-6.524040550E-2,2.632305622E-1
4.814846870E-1,-1.607622802E-1,-6.307619810E-2,2.757096589E-1
5.034768750E-1,-1.843416691E-1,-1.236740276E-1,3.210358620E-1
5.234768750E-1,-1.659808159E-1,-7.621853054E-2,4.006054103E-1
5.434831250E-1,-8.007570356E-2,1.929287016E-1,4.055970609E-1
5.654768750E-1,9.075712296E-4,4.192455411E-1,3.117332458E-1
5.854815620E-1,8.014551550E-2,4.346393347E-1,2.612234354E-1
6.074768750E-1,1.782853752E-1,3.579146564E-1,2.949606478E-1
6.274768750E-1,1.781108528E-1,3.015230894E-1,2.885727286E-1
6.474768750E-1,-7.684684545E-2,-3.500607014E-1,7.880161703E-2
6.674800000E-1,-4.042007923E-1,-5.452932119E-1,-1.366069168E-1
6.894768750E-1,-4.993037879E-1,-7.881906629E-2,-1.451764852E-1
7.094815620E-1,-3.875678182E-1,3.081902266E-1,3.614576906E-2
7.314768750E-1,-2.990796268E-1,3.906570375E-1,4.782725871E-1
7.515018750E-1,-4.596324563E-1,2.325127572E-1,6.728593111E-1
7.734768750E-1,-8.670970201E-1,7.525859773E-2,5.154480934E-1
7.934784370E-1,-1.333658457E0,-9.075712413E-3,2.477843910E-1
8.154768750E-1,-1.783063293E0,-2.516939342E-1,8.895943314E-2
8.354768750E-1,-2.021213531E0,-5.713684559E-1,1.397310644E-1
8.554768750E-1,-1.941905737E0,-9.290736914E-1,1.133765876E-1
8.754768750E-1,-1.523026705E0,-9.793915153E-1,3.993313387E-2
8.954768750E-1,-8.970992565E-1,-1.034404278E0,1.356295347E-1
9.154768750E-1,-5.098979473E-1,-1.046255112E0,4.246037006E-1
9.354768750E-1,-6.253514886E-1,-9.882403016E-1,7.538251281E-1
9.554768750E-1,-8.959647417E-1,-7.283607721E-1,9.768782258E-1
9.754831250E-1,-1.081510663E0,-3.801152706E-1,8.949001431E-1
9.974768750E-1,-1.158287764E0,-1.052433550E-1,7.862707973E-1
1.017480000E0,-1.156210780E0,-1.840798706E-1,8.086110353E-1
1.039476875E0,-9.423730969E-1,-3.154333532E-1,1.099889040E0
1.059476875E0,-5.544038415E-1,-3.043854237E-2,1.452061534E0
1.079476875E0,-2.687807009E-2,8.105832338E-1,1.604952455E0
1.099484687E0,4.864058197E-1,2.135131121E0,1.625425100E0
1.121483125E0,8.647757173E-1,2.975472212E0,1.445568919E0
1.143476875E0,8.592430353E-1,1.165164351E0,2.135759443E-1
1.163476875E0,9.824283719E-1,1.254106283E0,-6.989868879E-1
1.183476875E0,6.908013225E-1,6.475171447E-1,-1.314564586E0
1.203476875E0,-4.974188283E-3,-1.817236841E-1,-1.779799461E0
1.223478437E0,-1.459095180E-1,-4.486019611E-1,-1.817673087E0
1.245476875E0,4.945041239E-1,-2.015506178E-1,-1.319538713E0
1.265478437E0,1.201030850E0,3.601137698E-1,-6.883054972E-1
1.287476875E0,1.626489758E0,3.358536959E-1,-2.064899057E-1
1.307481562E0,1.289885521E0,-4.665090442E-1,-1.351408362E-1
1.329476875E0,5.902354717E-1,-4.564734101E-1,-6.002361774E-1
1.349483125E0,1.324181259E-1,3.532546386E-2,-1.129891276E0
1.371476875E0,-1.018050537E-1,5.274035931E-1,-1.420715451E0
1.391476875E0,-1.619665474E-1,8.177739978E-1,-1.331930518E0
1.411478437E0,4.951499030E-2,8.679347634E-1,-1.019760966E0
1.433476875E0,1.846383810E-1,4.569272101E-1,-4.829849601E-1
1.453476875E0,2.576106042E-2,-1.378111988E-1,-1.983915716E-1
1.473486250E0,-5.529202893E-2,-2.966012657E-1,-3.216118217E-1
1.495476875E0,1.425585002E-1,-2.364921123E-1,-4.925319254E-1
1.515484687E0,2.025803626E-1,-2.848377228E-1,-4.275358617E-1
1.537478437E0,1.207244247E-1,-2.031039596E-1,-2.548006177E-1
1.559476875E0,3.804817796E-3,2.227389216E-1,-9.471901506E-2
1.579478437E0,-8.302531391E-2,3.808133900E-1,-4.852015153E-2
1.599478437E0,-6.075491011E-2,1.993864179E-1,-1.104967967E-1
1.621478437E0,2.255488932E-1,-2.552718520E-1,-1.415462047E-1
1.643476875E0,7.040657997E-1,-5.400048494E-1,-1.093623340E-1
1.663480000E0,1.099539995E0,-5.612106323E-1,-9.728465229E-2
1.685478437E0,1.059938431E0,-4.196469784E-1,-2.546435297E-1
1.705484687E0,4.708374739E-1,-3.540225923E-1,-5.690820813E-1
1.727476875E0,-4.345869720E-1,-3.442662060E-1,-1.016671777E0
1.747484687E0,-7.551341653E-1,-2.050761878E-2,-1.266585469E0
1.769476875E0,-4.918163419E-1,3.353126645E-1,-1.130292654E0
1.789483125E0,-9.733701497E-2,6.808354855E-1,-6.365739107E-1
1.811476875E0,1.444434524E-1,6.029937863E-1,7.086036727E-3
1.831478437E0,1.696634591E-1,1.820203811E-1,1.905899495E-1
1.851478437E0,1.466425657E-1,-1.639562249E-1,5.852089077E-2
1.871480000E0,1.559451669E-1,-3.226590157E-1,-1.013163626E-1
1.893476875E0,2.729694843E-1,-3.799930811E-1,-1.025904566E-1
1.913484687E0,4.298745990E-1,-3.359758854E-1,-2.459168993E-2
1.935476875E0,5.217137933E-1,-3.415260315E-1,1.145634130E-1
1.955484687E0,5.177868009E-1,-3.477917612E-1,1.606226563E-1
1.977476875E0,4.434183538E-1,-1.970476657E-1,1.075820923E-1
