"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.388156200E-2,-3.000000000E0,1.731250000E1,-4.975000000E1
6.387687500E-2,-4.250000000E0,1.712500000E1,-4.931250000E1
8.387687500E-2,-4.875000000E0,1.737500000E1,-4.918750000E1
1.038768750E-1,-5.937500000E0,1.800000000E1,-4.900000000E1
1.238862500E-1,-6.687500000E0,1.893750000E1,-4.837500000E1
1.538768750E-1,-6.812500000E0,2.012500000E1,-4.756250000E1
1.738784370E-1,-6.937500000E0,2.081250000E1,-4.725000000E1
2.038768750E-1,-6.812500000E0,2.156250000E1,-4.681250000E1
2.238784370E-1,-6.625000000E0,2.256250000E1,-4.625000000E1
2.438784370E-1,-6.937500000E0,2.337500000E1,-4.606250000E1
2.738815620E-1,-7.062500000E0,2.400000000E1,-4.481250000E1
3.038768750E-1,-7.000000000E0,2.418750000E1,-4.456250000E1
3.238846870E-1,-6.937500000E0,2.412500000E1,-4.456250000E1
3.538768750E-1,-7.000000000E0,2.412500000E1,-4.462500000E1
3.738831250E-1,-7.500000000E0,2.425000000E1,-4.450000000E1
4.038768750E-1,-7.437500000E0,2.443750000E1,-4.450000000E1
4.238768750E-1,-7.500000000E0,2.468750000E1,-4.456250000E1
4.438768750E-1,-7.437500000E0,2.493750000E1,-4.462500000E1
4.638815620E-1,-7.062500000E0,2.512500000E1,-4.450000000E1
4.938768750E-1,-7.187500000E0,2.543750000E1,-4.437500000E1
5.138768750E-1,-7.125000000E0,2.543750000E1,-4.443750000E1
5.338768750E-1,-6.812500000E0,2.562500000E1,-4.431250000E1
5.538768750E-1,-6.500000000E0,2.562500000E1,-4.437500000E1
5.738768750E-1,-5.812500000E0,2.556250000E1,-4.431250000E1
5.938768750E-1,-5.125000000E0,2.587500000E1,-4.425000000E1
6.138800000E-1,-4.875000000E0,2.587500000E1,-4.412500000E1
6.438768750E-1,-4.500000000E0,2.581250000E1,-4.412500000E1
