"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
0.000000000E0,3.211401791E1,1.189503255E2,3.300854265E1,8.306491375E-1,1.608524170E2,2.807414627E1,2.807414627E1
1.008938542E0,3.211391456E1,1.189503630E2,2.272180103E1,1.098644614E0,1.861701393E1,1.592727089E1,1.592727089E1
2.005252604E0,3.211399466E1,1.189504067E2,3.647846530E1,4.423619211E-1,3.149065590E1,1.157875252E1,1.157875252E1
3.104920312E0,3.211390710E1,1.189503931E2,2.640382173E1,5.503580570E-1,2.192844009E1,6.967443466E0,6.967443466E0
4.106741145E0,3.211391011E1,1.189503890E2,2.034954949E1,6.052546501E-1,3.551815271E0,1.164337158E1,1.164337158E1
5.117484374E0,3.211392031E1,1.189503689E2,1.920972379E1,5.287722945E-1,3.432121582E2,9.386272430E0,9.386272430E0
6.113649478E0,3.211394058E1,1.189503583E2,2.507833492E1,2.285118401E-1,3.432121582E2,7.433435440E0,7.433435440E0
7.114434374E0,3.211394691E1,1.189503604E2,2.820662867E1,2.933349609E-1,3.432121582E2,4.900000095E0,4.900000095E0
8.111596874E0,3.211395432E1,1.189503579E2,3.301319694E1,4.369733930E-1,3.432121582E2,4.900000095E0,4.900000095E0
9.125201561E0,3.211396230E1,1.189503451E2,3.459038829E1,2.702293396E-1,3.432121582E2,4.699999809E0,4.699999809E0
1.012134739E1,3.211396697E1,1.189503528E2,3.412032735E1,8.702630401E-1,3.432121582E2,4.699999809E0,4.699999809E0
1.111632083E1,3.211397416E1,1.189503621E2,3.373979819E1,1.218435407E0,3.432121582E2,4.699999809E0,4.699999809E0
1.211456823E1,3.211397864E1,1.189503702E2,3.277007026E1,1.206030369E0,2.825024986E1,4.699999809E0,4.699999809E0
1.311716614E1,3.211398166E1,1.189503773E2,2.321501243E1,1.245281816E0,3.273526764E1,2.732311249E0,2.732311249E0
1.411462448E1,3.211397198E1,1.189503994E2,2.313443686E1,1.247079849E0,3.125661659E1,3.169471264E0,3.169471264E0
1.511843385E1,3.211397649E1,1.189504153E2,2.275185956E1,1.314299703E0,2.933369255E1,3.545414686E0,3.545414686E0
1.611661250E1,3.211398605E1,1.189504255E2,2.247837945E1,1.360346913E0,2.014115334E1,4.220368385E0,4.220368385E0
1.712563750E1,3.211399300E1,1.189504282E2,2.203526021E1,1.386659265E0,1.736967468E1,4.848638535E0,4.848638535E0
1.811441927E1,3.211400229E1,1.189504285E2,2.171328838E1,1.409553885E0,1.320390701E1,4.699999809E0,4.699999809E0
1.911891771E1,3.211401147E1,1.189504327E2,2.159075635E1,1.433129668E0,1.844494438E1,4.699999809E0,4.699999809E0
2.011279948E1,3.211402328E1,1.189504349E2,2.150471093E1,1.449026942E0,3.348374557E1,4.699999809E0,4.699999809E0
2.112171771E1,3.211403104E1,1.189504399E2,2.142277298E1,1.225713491E0,3.167852402E1,4.699999809E0,4.699999809E0
2.212194635E1,3.211403014E1,1.189504498E2,2.121615206E1,1.054925561E0,3.434150696E1,4.735319614E0,4.735319614E0
2.312518906E1,3.211401923E1,1.189504806E2,2.077004497E1,1.155850887E0,5.724760818E1,4.495707989E0,4.495707989E0
2.412392864E1,3.211402124E1,1.189504865E2,2.069312349E1,1.170618892E0,5.270743942E1,4.286139488E0,4.286139488E0
2.513375364E1,3.211402190E1,1.189504984E2,2.062084472E1,1.192671657E0,5.829598999E1,4.068635464E0,4.068635464E0
2.612494531E1,3.211402544E1,1.189505091E2,2.067294710E1,1.154461503E0,7.261282349E1,4.027315140E0,4.027315140E0
2.712078750E1,3.211403114E1,1.189505158E2,2.075653695E1,9.201174378E-1,6.414569855E1,4.187901497E0,4.187901497E0
2.812563802E1,3.211404016E1,1.189505256E2,2.107871308E1,8.969749212E-1,6.697769165E1,4.450907707E0,4.450907707E0
2.911405833E1,3.211404372E1,1.189505360E2,2.076505300E1,8.914031982E-1,7.640544128E1,4.414184093E0,4.414184093E0
3.013169635E1,3.211404702E1,1.189505404E2,2.054742827E1,7.492620349E-1,5.071198273E1,4.769530773E0,4.769530773E0
3.112126822E1,3.211405210E1,1.189505418E2,2.040677979E1,7.887705564E-1,4.962285995E1,4.925608158E0,4.925608158E0
3.212422656E1,3.211405823E1,1.189505455E2,2.037146013E1,7.103183270E-1,4.870905685E1,4.699999809E0,4.699999809E0
3.312035260E1,3.211406419E1,1.189505490E2,2.076894822E1,8.113971353E-1,5.839351654E1,4.699999809E0,4.699999809E0
3.412357187E1,3.211407108E1,1.189505502E2,2.100837755E1,6.959154606E-1,4.636697769E1,4.699999809E0,4.699999809E0
3.513127968E1,3.211408251E1,1.189505490E2,2.157959791E1,5.588048697E-1,3.690520859E1,4.699999809E0,4.699999809E0
3.612179687E1,3.211408753E1,1.189505462E2,2.176420711E1,6.311847568E-1,2.762733459E1,4.699999809E0,4.699999809E0
3.712135416E1,3.211409002E1,1.189505410E2,2.214354713E1,7.345592976E-1,3.562997131E2,4.699999809E0,4.699999809E0
3.812320624E1,3.211409650E1,1.189505352E2,2.200443307E1,8.202387094E-1,3.188403625E2,4.699999809E0,4.699999809E0
3.912242291E1,3.211410257E1,1.189505337E2,2.208336400E1,8.210573792E-1,3.638261795E0,4.652137756E0,4.652137756E0
4.012576302E1,3.211411244E1,1.189505317E2,2.230318742E1,8.903962970E-1,8.956813812E0,4.407503605E0,4.407503605E0
4.112292135E1,3.211412753E1,1.189505287E2,2.253254177E1,9.432915449E-1,1.515495110E1,4.158014774E0,4.158014774E0
4.211941406E1,3.211414279E1,1.189505280E2,2.255469700E1,9.957717657E-1,1.221643925E1,4.082807064E0,4.082807064E0
4.312534062E1,3.211416102E1,1.189505295E2,2.264336699E1,1.035420895E0,9.990522385E0,4.202769279E0,4.202769279E0
4.412656926E1,3.211417312E1,1.189505201E2,2.263166939E1,1.099657536E0,3.588493347E2,4.033731937E0,4.033731937E0
