"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.859415531E0,4.005288601E0,8.475224495E0
2.199687500E-2,-2.926202774E0,2.574599981E0,9.213108063E0
4.199687500E-2,-2.238502026E0,2.274347782E0,9.819081306E0
6.199687500E-2,-2.787913799E0,2.332258940E0,1.021324348E1
8.199843700E-2,-3.701713562E0,2.394517899E0,1.036956501E1
1.020031250E-1,-3.965841770E0,3.086968660E0,9.343296051E0
1.239968750E-1,-3.611662865E0,3.525912046E0,9.104468346E0
1.439968750E-1,-2.448961973E0,3.243281603E0,8.772910118E0
1.639968750E-1,-1.536809325E0,3.005422115E0,8.288276672E0
1.840015620E-1,-1.271512747E0,2.686658144E0,7.902627945E0
2.059968750E-1,-1.450014830E0,2.536407709E0,8.265521049E0
2.260000000E-1,-1.499421477E0,2.343243361E0,9.040735245E0
2.479968750E-1,-1.220583081E0,2.363460302E0,9.808612823E0
2.680015620E-1,-1.211983204E0,2.345273733E0,1.011372089E1
2.899968750E-1,-1.398472428E0,2.272997618E0,9.567575455E0
3.100062500E-1,-1.622445226E0,2.453300238E0,9.034749985E0
3.319968750E-1,-1.050029755E0,2.684139490E0,8.433565140E0
3.519984370E-1,-2.631036043E-1,2.642997503E0,8.277051926E0
3.739968750E-1,1.325142831E-1,2.559842110E0,7.988991261E0
3.939968750E-1,-2.725559175E-1,2.444968224E0,8.576547623E0
4.139968750E-1,-6.919817328E-1,2.409055471E0,8.945838928E0
4.340015620E-1,-7.353455424E-1,2.484750509E0,9.137681961E0
4.559968750E-1,-5.653859377E-1,2.606519461E0,9.179043770E0
4.760031250E-1,-6.620925069E-1,2.646636724E0,8.894181252E0
4.979984370E-1,-1.026288986E0,2.656242132E0,9.006585121E0
5.180000000E-1,-8.591544628E-1,2.409974575E0,9.349261284E0
5.399984370E-1,-6.471239328E-1,2.320431709E0,9.577304840E0
5.619968750E-1,-7.022289634E-1,2.610579967E0,9.825018883E0
5.819968750E-1,-1.415432811E0,2.956446648E0,9.843253136E0
6.019968750E-1,-1.435802698E0,2.525959492E0,9.692475319E0
6.219968750E-1,-1.182601571E0,1.606835008E0,8.661781311E0
6.419968750E-1,-1.699797034E0,9.039452076E-1,1.014931870E1
6.619968750E-1,-2.466238499E0,1.515587211E0,1.110241127E1
6.819968750E-1,-1.866711140E0,1.011837482E0,1.051690388E1
7.019968750E-1,-1.967784762E0,6.477464437E-1,9.502490997E0
7.219968750E-1,-3.045941591E0,1.080388308E0,8.314008713E0
7.420000000E-1,-3.516603470E0,9.057456851E-1,7.702156067E0
7.639968750E-1,-3.280113697E0,6.260741353E-1,8.031263351E0
7.839968750E-1,-1.913398027E0,3.606146574E-1,7.955271721E0
8.039968750E-1,-1.511287093E0,4.519486725E-1,8.337682724E0
8.239968750E-1,-1.832589030E0,6.460226178E-1,8.259976387E0
8.439968750E-1,-1.703436136E0,3.924096823E-1,9.053299904E0
8.639968750E-1,-1.793400764E0,-1.226310134E-1,9.413139343E0
8.839968750E-1,-2.041736841E0,-5.338112265E-2,9.968584061E0
9.039984370E-1,-1.570270777E0,3.273927271E-1,9.356195450E0
9.240031250E-1,-2.774305046E-1,3.980599642E-1,8.867270470E0
9.459968750E-1,-1.289708614E-1,8.203971386E-1,8.724460602E0
9.660000000E-1,-2.785892971E-2,5.213900805E-1,9.095936775E0
9.879953120E-1,-3.385784328E-1,2.876585424E-1,9.827383995E0
1.007998437E0,-6.468175054E-1,-6.839468479E-1,1.022926426E1
1.027998437E0,-3.192811608E-1,-7.861505151E-1,1.100383663E1
1.048003125E0,4.203356206E-1,-1.671028376E0,1.145940590E1
1.069998437E0,1.876603961E0,-2.361401081E0,1.173664474E1
1.090000000E0,1.479080319E0,-2.429731607E0,1.053772449E1
1.111996875E0,3.928884864E-1,-3.272538662E0,1.007991505E1
1.132001562E0,8.423663378E-1,-5.667506218E0,1.398578739E1
1.153996875E0,2.204964012E-1,-2.947358131E0,9.559060097E0
1.173996875E0,5.578777194E-1,-2.694597483E0,1.028888130E1
1.193996875E0,1.368429810E-1,-3.207559824E0,1.010477638E1
1.213998437E0,-1.587039709E0,-2.509918213E0,1.088579369E1
1.235996875E0,-2.615406752E0,-2.002577305E0,1.093149376E1
1.255996875E0,-2.115583658E0,-1.899042487E0,9.309460640E0
1.275996875E0,-1.034476995E0,-1.447860003E0,9.251970291E0
1.295996875E0,-3.040636182E-1,-7.377972007E-1,9.504109383E0
1.315996875E0,3.469677269E-1,-7.359584570E-1,7.581766605E0
1.335996875E0,7.599483728E-1,-1.234766483E0,7.478451729E0
1.356004687E0,1.267777681E-1,-1.251027822E0,8.059304237E0
1.377998437E0,-9.162993431E-1,-1.329672575E0,8.107628822E0
1.399996875E0,-1.965218306E0,-1.261773109E0,8.208625793E0
1.419998437E0,-2.490410328E0,-3.567360640E-1,8.357382774E0
1.441998437E0,-2.370058537E0,8.522208929E-1,8.257639885E0
1.461998437E0,-1.674274802E0,7.889469266E-1,7.634171009E0
1.483998437E0,-1.377738476E0,7.344070077E-1,7.901986122E0
1.504006250E0,-1.909375906E0,7.023534775E-1,8.103634834E0
1.525996875E0,-2.391759634E0,8.018564582E-1,7.973170280E0
1.546001562E0,-2.493398190E0,7.078983784E-1,8.062129021E0
1.567998437E0,-2.183090687E0,8.157332540E-1,8.719088554E0
1.588004687E0,-1.753034472E0,7.557632923E-1,9.444742203E0
1.609996875E0,-1.540879488E0,8.200332522E-1,1.086493587E1
1.630000000E0,-1.273044944E0,-5.161899142E-3,1.161909962E1
1.651996875E0,-8.031780124E-1,-5.287642479E-1,1.175426674E1
1.672000000E0,-2.041392177E-1,-9.119705558E-1,1.107279968E1
1.693996875E0,7.517505884E-1,-1.330687761E0,9.921543121E0
1.713996875E0,1.085090518E0,-1.615205050E0,9.903519630E0
1.733996875E0,1.614170820E-1,-1.786151171E0,1.039889908E1
1.753996875E0,-1.414398551E0,-1.913062811E0,1.167475986E1
1.773996875E0,-2.619907856E0,-1.832320929E0,1.068721867E1
1.793998437E0,-3.231032610E0,-1.484950900E0,9.696468353E0
1.815996875E0,-2.932082891E0,-1.007882357E0,9.384754181E0
1.835996875E0,-2.112423420E0,-7.882478237E-1,9.229340553E0
1.855996875E0,-1.626352549E0,-7.208462358E-1,8.971044540E0
1.875996875E0,-1.890011549E0,-3.623001575E-1,8.909744263E0
1.895996875E0,-2.199878693E0,-2.063514590E-1,8.680886269E0
1.915996875E0,-2.505177736E0,-2.922841534E-2,8.414852142E0
1.936001562E0,-2.510387421E0,2.622991502E-1,8.087077141E0
1.957996875E0,-2.171904802E0,3.046860993E-1,7.816551208E0
1.978006250E0,-1.835289717E0,4.467388988E-1,7.550871372E0
1.999996875E0,-1.726008773E0,3.619075418E-1,7.164419174E0
2.020001562E0,-1.876460314E0,2.946113050E-1,7.134059906E0
