"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.634188175E0,2.157482147E0,8.163748741E0
2.000937500E-2,-4.921760082E0,2.323132277E0,8.184243202E0
4.200000000E-2,-4.384702682E0,1.804720402E0,8.617871284E0
6.200156300E-2,-3.349564791E0,1.211897016E0,8.731472015E0
8.400000000E-2,-3.977832079E0,1.246928930E0,8.514758110E0
1.040031250E-1,-4.785970688E0,1.927638769E0,8.070767403E0
1.260000000E-1,-6.163900852E0,2.305846214E0,8.264218330E0
1.460000000E-1,-5.157771587E0,1.535813332E0,7.791450500E0
1.660000000E-1,-4.237181664E0,1.128253222E0,9.017033577E0
1.860046880E-1,-5.395362377E0,1.405290961E0,9.625638962E0
2.080000000E-1,-5.039937973E0,7.632619143E-1,9.148092270E0
2.280093750E-1,-4.777074337E0,6.436380744E-1,8.521778107E0
2.500000000E-1,-4.244441032E0,8.225327730E-1,7.647893906E0
2.700015630E-1,-3.891755581E0,9.974148273E-1,7.806447983E0
2.919984380E-1,-3.995367289E0,2.568882704E-1,7.657824993E0
3.120000000E-1,-6.078265190E0,-1.872074157E-1,8.021409035E0
3.340000000E-1,-5.998585701E0,-1.024737477E0,5.924729824E0
3.540000000E-1,-6.896421432E0,-2.242706299E0,7.159869671E0
3.760390630E-1,-8.196625710E0,-7.216315269E-1,6.528681755E0
3.980000000E-1,-8.286273956E0,-1.544882536E0,6.447125435E0
4.180062500E-1,-8.460755348E0,-1.533581853E0,6.839516163E0
4.380171880E-1,-8.488872528E0,-1.240560412E0,5.774527550E0
4.600000000E-1,-7.491054535E0,-1.799529910E0,5.792263508E0
4.819984380E-1,-8.310925484E0,-1.668768167E0,5.255406857E0
5.019984380E-1,-8.245391846E0,-1.720176458E0,5.592031956E0
5.219984380E-1,-8.566837311E0,-1.827044010E0,4.367474079E0
5.420062500E-1,-8.144145012E0,-1.115209579E0,3.099399328E0
5.640000000E-1,-7.032986641E0,-1.923712254E0,4.220920086E0
5.860078130E-1,-9.466578484E0,-1.629072309E0,4.577971935E0
6.079984380E-1,-8.889029503E0,-2.254236460E0,3.869077921E0
6.280000000E-1,-7.893960953E0,-1.472481966E0,3.961139679E0
6.500000000E-1,-6.493601799E0,-1.154120088E0,4.164311409E0
6.720000000E-1,-6.112693787E0,-1.128712893E0,5.531228542E0
6.939984380E-1,-7.861380577E0,9.936990142E-1,7.301395893E0
7.140000000E-1,-8.720917702E0,1.777876735E0,7.748220921E0
7.340000000E-1,-4.278936386E0,-3.083683729E0,2.775368214E0
7.540000000E-1,-5.986030579E0,-1.482623816E0,5.338198185E0
7.740000000E-1,-6.268077850E0,-1.630326867E0,5.280191422E0
7.940000000E-1,-7.809972286E0,-1.251516223E0,5.980466843E0
8.140000000E-1,-6.168804169E0,-3.574045181E0,4.517207623E0
8.359984380E-1,-6.146969318E0,-3.466009378E0,5.965527058E0
8.560000000E-1,-5.327855587E0,-3.751340628E0,5.046134472E0
8.760000000E-1,-7.270970345E0,-2.917325258E0,6.773684978E0
8.980000000E-1,-5.899839878E0,-3.533468246E0,4.742243290E0
9.199984380E-1,-4.140158653E0,-3.449029446E0,5.948796272E0
9.400000000E-1,-3.566450596E0,-3.264742851E0,6.383238792E0
9.620000000E-1,-4.333409309E0,-3.682952642E0,8.475790024E0
9.840140630E-1,-5.406289577E0,-3.520654440E0,5.318297863E0
1.005998438E0,-4.403339386E0,-5.530711651E0,4.519438744E0
1.026000000E0,-3.298769236E0,-7.693374634E0,3.648504972E0
1.048000000E0,-6.182297707E0,-5.350399017E0,1.026008320E1
1.070000000E0,-1.111954403E1,-3.635844231E0,6.342067719E0
1.091998438E0,-1.251338196E1,-6.663762093E0,4.689857960E0
1.112000000E0,-9.818545341E0,-6.004092693E0,4.119798660E0
1.134000000E0,-1.001284885E1,-5.298837185E0,4.662592888E0
1.154007813E0,-9.624843597E0,-6.535127163E0,7.385279179E0
1.176006250E0,-6.544818401E0,-7.210665226E0,4.280832596E-3
1.198000000E0,-7.464297295E0,-6.233371258E0,1.798007250E0
1.219998438E0,-8.644418716E0,-6.133427620E0,3.524245739E0
1.239998438E0,-1.185543537E1,-7.102839947E0,3.032332897E0
1.259998438E0,-1.337223911E1,-8.036396027E0,-8.546629548E-1
1.279998438E0,-1.224169731E1,-9.484285355E0,2.347715855E0
1.299998438E0,-8.678750992E0,-7.295276165E0,5.200320721E0
1.319998438E0,-8.113882065E0,-6.110558033E0,4.390917778E0
1.339998438E0,-9.097967148E0,-7.059256077E0,2.543982983E0
1.359998438E0,-8.673234940E0,-1.160824871E1,-6.155875921E-1
1.379998438E0,-7.243005753E0,-1.389518070E1,-1.394306421E0
1.399998438E0,-8.230805397E0,-1.032624054E1,-5.660084486E-1
1.419998438E0,-1.051347542E1,-5.794983387E0,1.753666520E0
1.440000000E0,-1.091475391E1,-8.234119415E0,2.725817919E0
1.462000000E0,-8.371776581E0,-1.153579998E1,1.131997705E0
1.484000000E0,-5.522953987E0,-8.190047264E0,3.461077213E0
1.504006250E0,-7.414172173E0,-4.424120426E0,6.401577950E0
1.524006250E0,-6.920315266E0,-1.034402466E1,-4.949294090E0
1.546000000E0,-8.558964729E0,-1.173494053E1,-5.065077305E0
1.566000000E0,-9.314832687E0,-1.047512150E1,-2.496089458E0
1.586000000E0,-8.384312630E0,-6.679832458E0,-1.717351317E0
1.606000000E0,-8.218565941E0,-1.971519828E0,2.494987965E0
1.626000000E0,-8.578912735E0,-4.901764393E0,6.300868392E-1
1.646000000E0,-5.880082607E0,-7.438008785E0,-2.846064091E0
1.666000000E0,-2.136633635E0,-5.083474636E0,1.330381274E0
1.686000000E0,-1.840327024E0,-3.483659267E0,4.424781799E0
1.706000000E0,-5.913228035E0,1.224222422E0,4.563204765E0
1.726001563E0,-8.503534317E0,3.285227716E-1,3.179413557E0
1.748040625E0,-7.762021065E0,-9.233860970E0,-7.187393665E0
1.770000000E0,-8.475138664E0,-4.045511246E0,-2.773740292E0
1.790000000E0,-4.536782265E0,-2.255089045E0,2.515827119E-2
1.810000000E0,-5.245887756E0,-1.208449364E0,1.136096567E-1
1.830000000E0,-5.794523239E0,-2.324980497E0,-1.948822737E0
1.850000000E0,-1.796379209E0,-6.810622692E0,-1.984457970E0
1.870000000E0,-5.361622810E0,-8.272331238E0,-4.962509871E-1
1.890000000E0,-6.350562572E0,-6.850653648E0,-4.517379701E-1
1.910000000E0,-1.096125889E1,-3.233905792E0,2.032380342E0
1.930000000E0,-8.848193169E0,-5.168305874E0,7.718456268E0
1.950000000E0,-1.230173397E1,-1.781669140E0,5.444711208E0
1.970000000E0,-1.556741524E1,3.419303000E-1,8.025181770E0
1.990000000E0,-1.598888111E1,-6.258347631E-1,4.957395554E0
2.010000000E0,-1.264428711E1,2.759844303E0,7.331371307E0
2.030000000E0,-8.064686775E0,2.833461285E0,9.509165764E0
2.050000000E0,2.779313803E0,-5.033646584E0,1.337063980E1
2.070000000E0,-1.023484898E1,2.912086725E0,-2.102013350E0
2.091998438E0,-5.463060379E0,7.110396028E-1,4.126712799E0
2.112000000E0,-5.113219738E0,3.970831335E-1,4.726058483E0
2.132000000E0,-5.775264740E0,3.565445185E0,5.746620655E0
2.152000000E0,-6.065978050E0,2.898573637E0,5.775408268E0
2.172000000E0,-7.485366344E0,2.197618723E0,4.677695274E0
2.192000000E0,-5.962673187E0,3.018810511E0,6.235037804E0
2.212000000E0,-4.168410778E0,2.871404409E0,7.913794518E0
2.232000000E0,-3.445706367E0,4.589177132E0,1.134340191E1
2.252000000E0,-5.281608701E-1,1.284096599E0,1.014517117E1
2.272000000E0,-5.887207985E0,-1.756261826E0,7.170231819E0
2.292000000E0,-1.211117458E1,-2.791265726E0,6.832792759E0
2.312000000E0,-1.471721458E1,-4.488113403E0,5.894074917E0
2.332000000E0,-1.352581215E1,1.122277260E0,8.230355263E0
2.352000000E0,-1.093290138E1,1.088768125E0,9.596631050E0
2.372000000E0,-9.767241478E0,-1.280150890E0,8.816571236E0
2.392000000E0,-7.840397358E0,6.596600413E-1,9.702722549E0
2.412000000E0,-8.930640221E0,3.126607180E0,1.045361137E1
2.432000000E0,-4.674497128E0,1.130024910E0,6.475798130E0
2.452000000E0,-4.967211723E0,-1.226970911E0,3.373343945E0
2.472000000E0,-4.766989708E0,-8.235958219E-1,2.679513931E0
2.492000000E0,-4.881873131E0,-2.081471205E0,2.189324856E0
2.512000000E0,-6.269820213E0,6.539043784E-2,7.844936848E-1
2.532000000E0,-7.452278137E0,1.245942473E0,4.017853737E0
2.552000000E0,-6.086348057E0,-4.472981930E0,8.702176094E0
2.572000000E0,-9.106030464E0,-2.405215025E0,1.201217842E1
2.592000000E0,-8.912778854E0,3.613712192E-1,1.088584137E1
2.612000000E0,-6.681344986E0,-3.017354965E0,7.000549793E0
