"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.000000000E-3,-2.964999974E-1,1.098999977E-1,-4.093999863E-1
2.200625000E-2,-7.100999951E-1,2.620999813E-1,-4.408999979E-1
5.200000000E-2,3.506000042E-1,-4.775999784E-1,1.240999997E-1
7.200000000E-2,1.039899945E0,-9.149000049E-1,5.079999939E-2
9.200000000E-2,3.728999794E-1,-2.566999793E-1,-3.037000000E-1
1.120046880E-1,-4.732999802E-1,4.629999995E-1,-2.022999972E-1
1.420000000E-1,-4.478999972E-1,2.942999899E-1,-3.759000003E-1
1.620031250E-1,1.019799948E0,-2.754999995E-1,-1.844999939E-1
1.920000000E-1,-3.680999875E-1,2.075999975E-1,1.086499929E0
2.120000000E-1,-1.509999949E-2,-1.792999953E-1,6.960999966E-1
2.320000000E-1,2.377999872E-1,-3.508999944E-1,-2.034999877E-1
2.520015630E-1,5.986999869E-1,-1.070000008E-1,-8.975999951E-1
2.819984380E-1,9.684000015E-1,-2.736999989E-1,-1.060899973E0
3.020015630E-1,-8.587999940E-1,-4.864999950E-1,-2.592999935E-1
3.319984380E-1,-1.019799948E0,-1.419600010E0,-2.325799942E0
3.519984380E-1,-1.455299973E0,-2.261199951E0,-1.342299938E0
3.719984380E-1,-2.060299873E0,-5.508999825E-1,-1.784099936E0
3.920000000E-1,-1.763299942E0,-9.772999883E-1,-1.110299945E0
4.219984380E-1,-1.293299913E0,-5.708000064E-1,-8.874999881E-1
4.419984380E-1,-1.079100013E0,-3.017999828E-1,-8.403999805E-1
4.620000000E-1,-7.819999754E-2,-6.583999991E-1,-6.322999597E-1
4.919984380E-1,-3.127000034E-1,-3.111000061E-1,-2.019999921E-1
5.119984380E-1,6.109999865E-2,-3.071999848E-1,-5.849999934E-2
5.320000000E-1,8.949999511E-2,-3.951999843E-1,-2.320999950E-1
5.520046880E-1,9.339999408E-2,8.076999784E-1,-1.920899987E0
5.819984380E-1,-5.687999725E-1,1.435000002E-1,1.327799916E0
6.020000000E-1,-8.632999659E-1,4.720999897E-1,-6.593999863E-1
6.319984380E-1,5.260999799E-1,6.125999689E-1,-3.750000000E-1
