"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.200156300E-2,1.053900003E0,-1.437199950E0,-6.168000102E-1
4.200000000E-2,3.097999990E-1,-2.262899876E0,-1.133999974E-1
6.200156300E-2,-1.545999944E-1,-2.876299858E0,1.044499993E0
9.200000000E-2,8.624999523E-1,-2.622099876E0,3.235100031E0
1.120062500E-1,1.353099942E0,-1.706099987E0,2.723399878E0
1.420000000E-1,5.085999966E-1,5.993999839E-1,2.157099962E0
1.620046880E-1,4.345999956E-1,-8.744999766E-1,1.525999904E-1
1.920000000E-1,-8.434000015E-1,-6.748999953E-1,-1.989999972E-2
2.120078130E-1,-7.148000002E-1,4.329999909E-2,-4.853999913E-1
2.420000000E-1,4.790999889E-1,3.886999786E-1,-7.020999789E-1
2.620015630E-1,2.416999936E-1,2.062999904E-1,-5.487999916E-1
2.919984380E-1,-6.074999571E-1,-3.394999802E-1,-4.907999933E-1
3.120109380E-1,-3.006999791E-1,-6.085999608E-1,-3.637999892E-1
3.420000000E-1,3.583999872E-1,2.868999839E-1,4.147999883E-1
3.620125000E-1,1.541000009E-1,3.779000044E-1,5.223999619E-1
3.919984380E-1,-1.041999981E-1,-6.804999709E-1,-3.757999837E-1
4.120125000E-1,-2.699999884E-2,-5.559999943E-1,-7.053999901E-1
4.419984380E-1,3.463000059E-1,9.275999665E-1,-1.241699934E0
4.620093750E-1,4.912999868E-1,1.380499959E0,-1.393999904E-1
4.919984380E-1,7.637999654E-1,7.149999589E-2,4.555999935E-1
5.119984380E-1,6.189999729E-2,-1.446499944E0,-1.237499952E0
5.319984380E-1,-7.445999980E-1,-8.676999807E-1,-1.425199986E0
5.519984380E-1,-1.425999999E0,5.141000152E-1,-6.390999556E-1
5.719984380E-1,-1.750000007E-2,1.177600026E0,-6.262999773E-1
5.919984380E-1,6.200999618E-1,4.478999972E-1,-9.151999950E-1
6.120000000E-1,6.226999760E-1,-1.904999912E-1,-2.867999971E-1
6.420000000E-1,1.028599977E0,8.287999630E-1,-4.699999932E-3
6.620093750E-1,-1.680999994E-1,5.917999744E-1,3.232599974E0
6.919984380E-1,1.203999966E-1,-1.260000020E-1,1.586000025E-1
7.120093750E-1,4.646999836E-1,5.388999581E-1,-2.401499987E0
7.419984380E-1,9.253999591E-1,1.237399936E0,-2.442600012E0
7.620015630E-1,3.157999814E-1,1.794999987E-1,-2.972599983E0
7.919984380E-1,4.859999940E-2,-2.272999883E-1,-1.447499990E0
8.120031250E-1,-4.251999855E-1,-6.999999881E-1,-2.756899834E0
8.419984380E-1,1.565199971E0,-6.087999940E-1,-1.099399924E0
8.619984380E-1,2.841500044E0,3.343999982E-1,-6.475999951E-1
8.819984380E-1,3.599099874E0,6.042999625E-1,-2.648799896E0
9.019984380E-1,2.784799814E0,-1.763999909E-1,1.357000023E-1
9.219984380E-1,-5.222699642E0,-1.866199970E0,1.621299982E0
9.419984380E-1,-1.566200018E0,-2.304699898E0,-7.928000093E-1
9.620046880E-1,8.355999589E-1,-1.322700024E0,-2.363699913E0
9.919984380E-1,1.770900011E0,4.053999782E-1,-3.439299822E0
1.012009375E0,1.030799985E0,-1.558899999E0,-2.465999842E0
