"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.975131273E0,5.691295624E0,5.082660198E0
2.000625000E-2,-3.477146864E0,4.838671684E0,5.578661919E0
4.200000000E-2,-3.804893970E0,4.079853535E0,6.154353142E0
6.200156300E-2,-4.068486214E0,3.326034784E0,7.583863735E0
8.400156300E-2,-3.205472231E0,3.257273197E0,9.921869278E0
1.060000000E-1,-1.880434752E0,3.611835241E0,1.027231216E1
1.260000000E-1,-2.036689997E0,4.920649529E0,1.022174740E1
1.460000000E-1,-1.768204093E0,4.817048073E0,1.024298859E1
1.660203130E-1,-1.808091521E0,3.107788801E0,8.684219360E0
1.880000000E-1,-2.764939070E0,3.139267683E0,8.834383965E0
2.080000000E-1,-2.855535746E0,3.758599758E0,8.371412277E0
2.280062500E-1,-1.990223289E0,4.120459557E0,8.098875046E0
2.499984380E-1,-1.320421338E0,4.161821842E0,8.253550529E0
2.700078130E-1,-1.750180483E0,3.855287075E0,8.265904427E0
2.919984380E-1,-2.155030489E0,3.498895884E0,8.413022995E0
3.120109380E-1,-1.737156153E0,3.201947927E0,8.571050644E0
3.339984380E-1,-1.057949781E0,3.788172960E0,9.142948151E0
3.540078130E-1,-8.878657818E-1,4.167040825E0,9.556531906E0
3.759984380E-1,-1.089285135E0,3.793095350E0,9.252153397E0
3.959984380E-1,-1.030703902E0,2.902567387E0,8.520389557E0
4.159984380E-1,-8.397231698E-1,3.341568232E0,8.367571831E0
4.359984380E-1,-3.911646605E-1,4.379176617E0,7.927201748E0
4.559984380E-1,-1.484883875E-1,4.984459877E0,8.555219650E0
4.760000000E-1,3.226809502E-1,5.111151218E0,9.829931259E0
4.980000000E-1,4.617936015E-1,3.073724031E0,8.970911026E0
5.199984380E-1,-5.050807595E-1,2.347332716E0,7.674805164E0
5.399984380E-1,-1.621516228E0,3.414552927E0,8.135995865E0
5.600000000E-1,-9.006507993E-1,4.433333397E0,8.572812080E0
5.819984380E-1,7.642195821E-1,4.405714512E0,8.374840736E0
6.019984380E-1,9.622105360E-1,3.541560650E0,8.570188522E0
6.219984380E-1,1.547841787E0,3.407063961E0,9.217571259E0
6.420000000E-1,1.743361950E0,4.180295467E0,9.201376915E0
6.620093750E-1,5.404287577E-1,3.860621691E0,1.246307468E1
6.840000000E-1,7.145925760E-1,3.073829412E0,1.059233093E1
7.040125000E-1,8.994632363E-1,3.460416317E0,7.323585510E0
7.259984380E-1,5.372779965E-1,3.624332905E0,5.573883533E0
7.459984380E-1,6.537224054E-1,4.054072857E0,7.057857513E0
7.659984380E-1,3.465559185E-1,2.915246964E0,6.405954361E0
7.859984380E-1,4.861570001E-1,2.697403431E0,7.714012623E0
8.059984380E-1,2.115803957E-1,2.910631180E0,7.563723564E0
8.259984380E-1,1.397811532E0,2.284758091E0,7.552212238E0
8.459984380E-1,3.234078169E0,2.664583683E0,8.571509361E0
8.659984380E-1,5.190638542E0,3.240130663E0,8.021274567E0
8.859984380E-1,6.198875427E0,3.551214218E0,6.396703720E0
9.059984380E-1,5.517485619E0,2.421227455E0,9.602836609E0
9.259984380E-1,-5.701944351E0,9.545298815E-1,1.040723991E1
9.460125000E-1,3.774449348E0,5.081932545E-1,6.755862713E0
9.679984380E-1,4.749415874E0,2.461019039E0,6.446761608E0
9.879984380E-1,5.961571693E0,3.453894615E0,5.026770115E0
1.007998438E0,5.956630230E0,1.634291649E0,5.485661983E0
1.027998438E0,5.261420727E0,1.228895858E-1,8.457718849E0
1.047998438E0,5.544693470E0,2.355262518E0,9.932806015E0
1.067998438E0,6.100742340E0,2.062872887E0,5.752883911E0
1.087998438E0,6.701945305E0,1.259560823E0,5.019022465E0
1.107998438E0,5.800547600E0,3.816166222E-1,6.628931522E0
1.127998438E0,6.277596474E0,-1.402542472E0,7.749092102E0
1.147998438E0,7.307869434E0,-5.820495486E-1,1.072008610E1
1.168001563E0,7.014713764E0,-1.439662218E0,1.393715572E1
1.189998438E0,5.571853161E0,-3.241787434E0,1.113860130E1
1.210000000E0,4.945558548E0,-1.742088079E0,8.465590477E0
1.230000000E0,6.222061157E0,-5.291568637E-1,7.252831936E0
1.251998438E0,6.904858589E0,-4.597442150E-1,8.210378647E0
1.271998438E0,6.574401379E0,-2.255481720E0,9.873505592E0
1.291998438E0,5.445726395E0,-2.809308290E0,8.866782188E0
