"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.788000000E-2,-1.468750000E1,-2.456250000E1,-4.218750000E1
4.788000000E-2,-1.618750000E1,-2.400000000E1,-4.162500000E1
6.788156300E-2,-1.768750000E1,-2.350000000E1,-4.131250000E1
9.788000000E-2,-2.031250000E1,-2.318750000E1,-4.050000000E1
1.178862500E-1,-2.181250000E1,-2.337500000E1,-4.012500000E1
1.478800000E-1,-2.287500000E1,-2.350000000E1,-4.000000000E1
1.678846880E-1,-2.331250000E1,-2.375000000E1,-3.993750000E1
1.978800000E-1,-2.368750000E1,-2.312500000E1,-4.006250000E1
2.178878130E-1,-2.375000000E1,-2.312500000E1,-4.006250000E1
2.478800000E-1,-2.431250000E1,-2.300000000E1,-3.962500000E1
2.678815630E-1,-2.500000000E1,-2.300000000E1,-3.918750000E1
2.978784380E-1,-2.543750000E1,-2.281250000E1,-3.850000000E1
3.178909380E-1,-2.606250000E1,-2.256250000E1,-3.812500000E1
3.478800000E-1,-2.693750000E1,-2.237500000E1,-3.768750000E1
3.678925000E-1,-2.750000000E1,-2.225000000E1,-3.762500000E1
3.978784380E-1,-2.793750000E1,-2.212500000E1,-3.737500000E1
4.178925000E-1,-2.843750000E1,-2.206250000E1,-3.706250000E1
4.478784380E-1,-2.925000000E1,-2.168750000E1,-3.593750000E1
4.678893750E-1,-2.987500000E1,-2.137500000E1,-3.518750000E1
4.978784380E-1,-3.062500000E1,-2.143750000E1,-3.425000000E1
5.178784380E-1,-3.068750000E1,-2.156250000E1,-3.406250000E1
5.378784380E-1,-3.100000000E1,-2.112500000E1,-3.393750000E1
5.578784380E-1,-3.181250000E1,-2.056250000E1,-3.343750000E1
5.778784380E-1,-3.262500000E1,-2.025000000E1,-3.275000000E1
5.978784380E-1,-3.325000000E1,-2.012500000E1,-3.237500000E1
6.178800000E-1,-3.381250000E1,-1.975000000E1,-3.143750000E1
6.478800000E-1,-3.418750000E1,-1.918750000E1,-3.156250000E1
6.678893750E-1,-3.387500000E1,-1.868750000E1,-3.193750000E1
6.978784380E-1,-3.281250000E1,-1.831250000E1,-3.331250000E1
7.178893750E-1,-3.212500000E1,-1.831250000E1,-3.412500000E1
7.478784380E-1,-3.137500000E1,-1.837500000E1,-3.468750000E1
7.678815630E-1,-3.193750000E1,-1.831250000E1,-3.431250000E1
7.978784380E-1,-3.325000000E1,-1.881250000E1,-3.281250000E1
8.178831250E-1,-3.418750000E1,-1.875000000E1,-3.193750000E1
8.478784380E-1,-3.612500000E1,-1.843750000E1,-2.925000000E1
8.678784380E-1,-3.737500000E1,-1.831250000E1,-2.681250000E1
8.878784380E-1,-3.862500000E1,-1.856250000E1,-2.400000000E1
9.078784380E-1,-3.962500000E1,-1.912500000E1,-2.125000000E1
9.278784380E-1,-4.031250000E1,-1.956250000E1,-1.950000000E1
9.478784380E-1,-4.162500000E1,-1.868750000E1,-1.825000000E1
9.678846880E-1,-4.293750000E1,-1.756250000E1,-1.687500000E1
9.978784380E-1,-4.412500000E1,-1.537500000E1,-1.606250000E1
1.017889375E0,-4.468750000E1,-1.387500000E1,-1.525000000E1
1.047878438E0,-4.606250000E1,-1.137500000E1,-1.300000000E1
1.067900313E0,-4.618750000E1,-1.031250000E1,-1.300000000E1
1.097878438E0,-4.625000000E1,-8.375000000E0,-1.325000000E1
1.117880000E0,-4.681250000E1,-6.812500000E0,-1.268750000E1
1.147878438E0,-4.762500000E1,-4.500000000E0,-9.562500000E0
1.167878438E0,-4.831250000E1,-3.062500000E0,-6.687500000E0
1.187878438E0,-4.868750000E1,-1.687500000E0,-5.187500000E0
1.207878438E0,-4.856250000E1,-8.750000000E-1,-4.750000000E0
1.227878438E0,-4.887500000E1,3.750000000E-1,-4.750000000E0
1.247878438E0,-4.906250000E1,2.062500000E0,-4.000000000E0
1.267878438E0,-4.956250000E1,2.125000000E0,-2.750000000E0
1.287878438E0,-4.962500000E1,2.875000000E0,-1.312500000E0
1.307878438E0,-4.975000000E1,3.875000000E0,-1.875000000E-1
1.327878438E0,-4.968750000E1,4.625000000E0,2.500000000E-1
1.347878438E0,-4.975000000E1,5.312500000E0,6.250000000E-1
